pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,instance_number,duration_sample_number
140,66586,136,176930,99,1100,140,66836,None,None,None,None,None,None,None,None,4,998
170,66836,None,None,170,66586,103,2561,99,1100,None,None,None,None,None,None,1,20
103,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,53
168,66836,None,None,168,66586,168,67086,None,None,None,None,None,None,None,None,4,526
138,66836,None,None,138,67086,138,66586,None,None,None,None,None,None,None,None,6,4275
139,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1689
140,66836,None,None,140,66586,99,1100,140,5230,None,None,None,None,None,None,11,1871
140,66836,136,176930,99,1100,140,66586,None,None,None,None,None,None,None,None,28,3734
139,66836,136,176930,139,66586,None,None,None,None,None,None,None,None,None,None,70,8355
139,66836,430,176930,139,66586,None,None,None,None,None,None,None,None,None,None,10,470
160,66836,136,176930,2,1100,160,66586,None,None,None,None,None,None,None,None,49,21147
440,66836,None,None,440,1100,440,66586,440,5230,None,None,None,None,None,None,4,448
159,66836,None,None,159,66586,440,1100,440,5230,None,None,None,None,None,None,5,101
159,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,121
160,66836,None,None,160,66586,2,1100,440,5230,None,None,None,None,None,None,9,782
139,66836,311,176930,139,66586,None,None,None,None,None,None,None,None,None,None,3,19
138,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10,3438
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,20,134
136,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,53
136,66836,136,176930,136,67086,136,1100,None,None,None,None,None,None,None,None,8,639
440,66836,None,None,440,66586,440,1100,440,5230,None,None,None,None,None,None,3,368
139,66836,103,176930,139,66586,None,None,None,None,None,None,None,None,None,None,21,1981
138,66836,103,176930,138,67086,None,None,None,None,None,None,None,None,None,None,4,1746
138,66836,136,176930,138,67086,None,None,None,None,None,None,None,None,None,None,3,395
136,66836,136,176930,136,66586,136,1100,None,None,None,None,None,None,None,None,6,760
159,66836,136,176930,440,1100,159,66586,None,None,None,None,None,None,None,None,10,2473
140,66836,430,176930,99,1100,140,66586,None,None,None,None,None,None,None,None,9,623
160,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,940
138,66836,103,176930,138,66586,None,None,None,None,None,None,None,None,None,None,7,1520
138,66836,136,176930,138,66586,None,None,None,None,None,None,None,None,None,None,8,489
162,66836,136,176930,2,1100,162,66586,None,None,None,None,None,None,None,None,15,4054
170,66836,103,176930,99,1100,170,66586,None,None,None,None,None,None,None,None,1,709
162,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,766
139,66836,136,176930,139,66586,139,5230,None,None,None,None,None,None,None,None,2,2
170,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,7
103,66586,103,176930,103,67086,103,1100,None,None,None,None,None,None,None,None,1,19
168,66586,103,176930,168,66836,None,None,None,None,None,None,None,None,None,None,1,385
139,66586,430,176930,139,66836,None,None,None,None,None,None,None,None,None,None,1,133
136,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,588
140,5230,None,None,140,2350,140,2100,None,None,None,None,None,None,None,None,17,8316
404,5230,None,None,404,1100,None,None,None,None,None,None,None,None,None,None,15,825
440,5230,None,None,440,66836,440,1100,440,66586,None,None,None,None,None,None,1,16
136,5230,None,None,136,66836,136,67086,136,1100,None,None,None,None,None,None,1,52
440,5230,None,None,440,66836,440,66586,440,1100,None,None,None,None,None,None,2,33
136,5230,None,None,136,66586,136,67086,136,1100,None,None,None,None,None,None,7,2230
139,5230,None,None,139,2350,139,2100,None,None,None,None,None,None,None,None,20,3174
138,5230,None,None,138,2350,138,2100,None,None,None,None,None,None,None,None,4,1693
168,5230,None,None,168,2350,168,2100,None,None,None,None,None,None,None,None,3,1085
138,5230,None,None,138,67086,138,66586,None,None,None,None,None,None,None,None,3,1307
168,5230,None,None,168,67086,168,66836,None,None,None,None,None,None,None,None,1,363
138,5230,None,None,138,66586,138,67086,None,None,None,None,None,None,None,None,2,555
138,5230,302,2078331,138,2350,138,2100,None,None,None,None,None,None,None,None,1,101
138,5230,None,None,138,67086,138,66836,None,None,None,None,None,None,None,None,2,573
140,5230,None,None,140,2100,140,2350,None,None,None,None,None,None,None,None,1,300
139,5230,None,None,139,2100,139,2350,None,None,None,None,None,None,None,None,2,421
168,5230,None,None,168,66586,168,67086,None,None,None,None,None,None,None,None,1,213
99,5230,None,None,99,66586,99,67086,99,1100,None,None,None,None,None,None,2,90
136,5230,None,None,136,67086,136,66836,136,1100,None,None,None,None,None,None,1,632
99,5230,None,None,99,66836,99,66586,99,1100,None,None,None,None,None,None,2,104
136,5230,None,None,136,66836,136,66586,136,1100,None,None,None,None,None,None,2,1096
99,5230,None,None,99,67086,99,66836,99,1100,None,None,None,None,None,None,2,115
79,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,53
136,66836,None,None,136,56540,136,56144,136,56342,None,None,None,None,None,None,2,22
79,66836,136,176930,99,1100,79,66586,None,None,None,None,None,None,None,None,1,56
136,66586,136,176930,136,66836,136,1100,None,None,None,None,None,None,None,None,6,809
136,66586,136,176930,136,67086,136,1100,None,None,None,None,None,None,None,None,2,123
136,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,148
136,66586,None,None,136,56144,136,56342,136,56540,None,None,None,None,None,None,3,17
79,66586,136,176930,100,1100,79,66836,None,None,None,None,None,None,None,None,1,41
79,66586,None,None,79,66836,100,1100,79,5230,None,None,None,None,None,None,2,105
159,66586,136,176930,440,1100,159,66836,None,None,None,None,None,None,None,None,4,1683
159,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,1333
404,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,34
136,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,18
162,66836,None,None,162,66586,2,1100,99,5230,None,None,None,None,None,None,1,165
168,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,145
168,66836,103,176930,168,66586,None,None,None,None,None,None,None,None,None,None,2,360
403,66836,None,None,405,55344,406,55542,407,55740,None,None,None,None,None,None,3,230
403,66836,773,2078331,405,55344,406,55542,407,55740,None,None,None,None,None,None,1,166
168,66836,None,None,168,67086,168,66586,None,None,None,None,None,None,None,None,1,64
138,66836,302,2078331,138,66586,138,67086,None,None,None,None,None,None,None,None,1,319
168,66836,103,176930,168,67086,None,None,None,None,None,None,None,None,None,None,3,515
138,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,56
159,66586,None,None,159,66836,440,1100,440,5230,None,None,None,None,None,None,1,221
440,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,68
138,66836,302,2078331,138,67086,138,66586,None,None,None,None,None,None,None,None,1,257
160,66836,29,2071667,None,None,None,None,None,None,None,None,None,None,None,None,1,497
