pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,instance_number,duration_sample_number
252,66811,168,519630,None,None,12,1123,None,None,None,None,None,None,None,None,1,255
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21,2639
175,66811,694,125290,None,None,None,None,None,None,None,None,None,None,None,None,1,37
49,39874,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,5
341,1123,440,519630,None,None,None,None,None,None,None,None,None,None,None,None,24,4793
463,1123,680,125290,None,None,None,None,None,None,None,None,None,None,None,None,12,1633
467,40072,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,3
161,66811,129,125290,None,None,None,None,None,None,None,None,None,None,None,None,1,54
161,66811,211,125290,None,None,None,None,None,None,None,None,None,None,None,None,1,64
211,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,10
211,66811,706,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,32
327,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8,177
327,66811,706,519630,None,None,None,None,None,None,None,None,None,None,None,None,4,915
132,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11,52
132,66811,163,519630,None,None,None,None,None,None,None,None,None,None,None,None,4,174
132,66811,879,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,22
234,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,46,5589
234,66811,879,519630,None,None,249,1123,None,None,None,None,None,None,None,None,2,356
268,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,51,8727
268,66811,879,519630,412,1123,None,None,None,None,None,None,None,None,None,None,2,47
234,66811,367,519630,249,1123,None,None,None,None,None,None,None,None,None,None,14,1739
109,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,20,1100
109,66811,211,125290,None,None,None,None,None,None,None,None,None,None,None,None,3,336
109,66811,129,125290,None,None,None,None,None,None,None,None,None,None,None,None,12,3317
95,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,25,6656
95,66811,293,519630,None,None,None,None,None,None,None,None,None,None,None,None,5,3672
410,66811,369,519630,None,None,None,None,None,None,None,None,None,None,None,None,8,1326
276,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,477
276,66811,369,519630,None,None,None,None,None,None,None,None,None,None,None,None,11,1351
89,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10,296
89,66811,279,125290,None,None,None,None,None,None,None,None,None,None,None,None,10,818
89,66811,55,125290,None,None,None,None,None,None,None,None,None,None,None,None,6,55
393,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12,410
393,66811,595,519630,None,None,None,None,None,None,None,None,None,None,None,None,9,1509
330,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15,413
330,66811,595,519630,None,None,None,None,None,None,None,None,None,None,None,None,11,1640
293,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,16
293,66811,595,519630,None,None,None,None,None,None,None,None,None,None,None,None,5,125
293,66811,221,519630,None,None,None,None,None,None,None,None,None,None,None,None,4,269
379,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,519
379,66811,369,519630,None,None,None,None,None,None,None,None,None,None,None,None,6,1352
379,66811,367,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,74
385,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,9
385,66811,367,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,42
300,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8,64
300,66811,880,125290,None,None,None,None,None,None,None,None,None,None,None,None,8,2892
287,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,55
287,66811,129,125290,None,None,None,None,None,None,None,None,None,None,None,None,3,281
95,66811,369,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,34
95,66811,367,519630,None,None,None,None,None,None,None,None,None,None,None,None,17,7082
95,66811,651,519630,None,None,None,None,None,None,None,None,None,None,None,None,13,1828
165,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15,2006
165,66811,651,519630,None,None,None,None,None,None,None,None,None,None,None,None,7,2320
335,66811,221,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,175
300,66811,279,125290,None,None,None,None,None,None,None,None,None,None,None,None,1,36
10,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,19
10,66811,129,125290,None,None,None,None,None,None,None,None,None,None,None,None,2,455
33,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21,1435
33,66811,880,125290,None,None,None,None,None,None,None,None,None,None,None,None,16,6329
54,66811,369,519630,None,None,None,None,None,None,None,None,None,None,None,None,7,636
330,66811,802,519630,None,None,None,None,None,None,None,None,None,None,None,None,3,12
43,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11,1088
43,66811,802,519630,None,None,None,None,None,None,None,None,None,None,None,None,7,1454
105,66811,149,125290,None,None,None,None,None,None,None,None,None,None,None,None,5,285
105,66811,880,125290,None,None,None,None,None,None,None,None,None,None,None,None,5,211
287,66811,880,125290,None,None,None,None,None,None,None,None,None,None,None,None,4,2135
51,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,44
51,66811,374,519630,None,None,None,None,None,None,None,None,None,None,None,None,4,236
83,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,17
83,66811,367,519630,None,None,None,None,None,None,None,None,None,None,None,None,4,1638
276,66811,374,519630,None,None,None,None,None,None,None,None,None,None,None,None,5,92
276,66811,367,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,6
234,66811,293,519630,249,1123,None,None,None,None,None,None,None,None,None,None,8,1801
95,66811,168,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,623
234,66811,651,519630,249,1123,None,None,None,None,None,None,None,None,None,None,2,95
51,66811,651,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,51
51,66811,367,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,198
109,66811,880,125290,None,None,None,None,None,None,None,None,None,None,None,None,3,156
132,66811,369,519630,None,None,None,None,None,None,None,None,None,None,None,None,4,670
339,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,15
339,66811,374,519630,None,None,None,None,None,None,None,None,None,None,None,None,3,151
179,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18,613
179,66811,129,125290,None,None,None,None,None,None,None,None,None,None,None,None,6,650
246,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,47,4323
246,66811,293,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,451
31,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18,4098
31,66811,815,125290,None,None,None,None,None,None,None,None,None,None,None,None,4,573
31,66811,211,125290,None,None,None,None,None,None,None,None,None,None,None,None,4,671
268,66811,293,519630,412,1123,None,None,None,None,None,None,None,None,None,None,4,1538
234,66811,879,519630,249,1123,None,None,None,None,None,None,None,None,None,None,4,277
143,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,112
143,66811,650,125290,None,None,None,None,None,None,None,None,None,None,None,None,1,23
464,66811,846,125290,434,1123,None,None,None,None,None,None,None,None,None,None,1,35
40,66811,846,125290,None,None,None,None,None,None,None,None,None,None,None,None,2,68
464,66811,438,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,60
252,66811,438,519630,None,None,None,None,None,None,None,None,None,None,None,None,6,859
431,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15,597
431,66811,438,519630,293,1123,None,None,None,None,None,None,None,None,None,None,1,371
446,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41,1696
446,66811,438,519630,408,1123,None,None,None,None,None,None,None,None,None,None,5,880
179,66811,438,519630,None,None,None,None,None,None,None,None,None,None,None,None,16,1619
446,66811,438,519630,None,None,408,1123,None,None,None,None,None,None,None,None,1,495
446,66811,436,519630,None,None,259,1123,None,None,None,None,None,None,None,None,1,18
405,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,5
405,66811,436,519630,408,1123,None,None,None,None,None,None,None,None,None,None,1,176
467,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,72
467,66811,436,519630,408,1123,None,None,None,None,None,None,None,None,None,None,1,92
446,66811,706,519630,408,1123,None,None,None,None,None,None,None,None,None,None,1,6
179,66811,211,125290,None,None,None,None,None,None,None,None,None,None,None,None,5,411
246,66811,754,519630,None,None,None,None,None,None,None,None,None,None,None,None,30,5931
435,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,33,1794
435,66811,680,125290,166,1123,None,None,None,None,None,None,None,None,None,None,3,432
229,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,23,1578
229,66811,719,519630,None,None,None,None,None,None,None,None,None,None,None,None,10,1568
229,66811,754,519630,82,876,None,None,None,None,None,None,None,None,None,None,1,374
246,66811,754,519630,None,None,465,1123,None,None,None,None,None,None,None,None,2,122
473,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37,1344
473,66811,680,125290,47,1123,None,None,None,None,None,None,None,None,None,None,4,671
82,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,56,15282
82,66811,440,519630,None,None,None,None,None,None,None,None,None,None,None,None,29,2636
144,66811,211,125290,None,None,None,None,None,None,None,None,None,None,None,None,1,24
246,66811,719,519630,None,None,None,None,None,None,None,None,None,None,None,None,5,128
435,66811,680,125290,None,None,None,None,None,None,None,None,None,None,None,None,15,2160
473,66811,680,125290,None,None,None,None,None,None,None,None,None,None,None,None,22,4170
435,66811,62,125290,None,None,None,None,None,None,None,None,None,None,None,None,14,3850
435,66811,211,125290,None,None,None,None,None,None,None,None,None,None,None,None,2,81
229,66811,754,519630,None,None,None,None,None,None,None,None,None,None,None,None,17,4403
144,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14,4470
144,66811,436,519630,None,None,None,None,None,None,None,None,None,None,None,None,7,464
268,66811,211,125290,None,None,412,1123,None,None,None,None,None,None,None,None,3,313
144,66811,250,519630,None,None,None,None,None,None,None,None,None,None,None,None,3,2388
100,66811,250,519630,None,None,None,None,None,None,None,None,None,None,None,None,3,214
286,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24,2197
286,66811,250,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,7
144,66811,438,519630,None,None,None,None,None,None,None,None,None,None,None,None,3,126
473,66811,846,125290,None,None,None,None,None,None,None,None,None,None,None,None,13,4417
114,66811,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,10,101
62,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,19,174
62,66811,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,15,4451
144,66811,654,125290,None,None,None,None,None,None,None,None,None,None,None,None,1,164
473,66811,276,519630,None,None,None,None,None,None,None,None,None,None,None,None,13,1334
114,66811,463,519630,None,None,None,None,None,None,None,None,None,None,None,None,6,187
343,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37,7951
343,66811,463,519630,None,None,None,None,None,None,None,None,None,None,None,None,17,5423
1,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24,1123
1,66811,463,519630,None,None,None,None,None,None,None,None,None,None,None,None,12,537
268,66811,463,519630,412,1123,None,None,None,None,None,None,None,None,None,None,3,70
286,66811,187,519630,None,None,None,None,None,None,None,None,None,None,None,None,12,2714
268,66811,187,519630,412,1123,None,None,None,None,None,None,None,None,None,None,9,1426
268,66811,438,519630,412,1123,None,None,None,None,None,None,None,None,None,None,6,1564
446,66811,438,519630,None,None,None,None,None,None,None,None,None,None,None,None,22,4482
317,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14,155
317,66811,719,519630,None,None,None,None,None,None,None,None,None,None,None,None,10,2239
434,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,4
434,66811,455,519630,156,1123,None,None,None,None,None,None,None,None,None,None,1,22
434,66811,595,519630,156,1123,None,None,None,None,None,None,None,None,None,None,1,57
54,66811,207,519630,93,1123,None,None,None,None,None,None,None,None,None,None,3,46
338,66811,115,519630,268,1123,None,None,None,None,None,None,None,None,None,None,1,62
338,66811,168,519630,268,1123,None,None,None,None,None,None,None,None,None,None,1,7
54,66811,168,519630,93,1123,None,None,None,None,None,None,None,None,None,None,2,185
410,66811,207,519630,None,None,356,1123,None,None,None,None,None,None,None,None,1,22
82,66811,440,519630,290,68861,341,1123,None,None,None,None,None,None,None,None,1,52
236,66811,115,519630,250,1123,139,68861,None,None,None,None,None,None,None,None,1,82
389,66811,694,125290,364,1123,None,None,None,None,None,None,None,None,None,None,1,403
338,66811,168,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,19
58,66811,168,519630,154,1123,154,876,None,None,None,None,None,None,None,None,1,41
54,66811,106,519630,93,1123,93,876,None,None,None,None,None,None,None,None,1,140
82,66811,440,519630,341,1123,29,5035,None,None,None,None,None,None,None,None,2,110
236,66811,115,519630,250,1123,None,None,None,None,None,None,None,None,None,None,1,77
31,66811,129,125290,None,None,None,None,None,None,None,None,None,None,None,None,5,1745
165,66811,189,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,16
143,66811,706,519630,None,None,None,None,None,None,None,None,None,None,None,None,3,42
143,66811,189,519630,None,None,None,None,None,None,None,None,None,None,None,None,3,469
68,66811,189,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,72
327,66811,189,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,47
403,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,159
403,66811,650,125290,None,None,None,None,None,None,None,None,None,None,None,None,1,138
403,66811,664,125290,None,None,None,None,None,None,None,None,None,None,None,None,3,459
394,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,173
394,66811,706,519630,None,None,None,None,None,None,None,None,None,None,None,None,3,730
18,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,93
18,66811,706,519630,None,None,None,None,None,None,None,None,None,None,None,None,3,1213
18,66811,436,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,167
18,66811,431,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,202
298,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,6
298,66811,436,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,176
298,66811,431,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,107
161,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,5
161,66811,436,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,101
161,66811,155,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,168
17,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,7
17,66811,155,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,18
243,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,5
243,66811,155,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,72
414,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,5
414,66811,155,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,252
414,66811,670,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,97
414,66811,189,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,97
18,66811,670,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,14
320,66811,436,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,27
320,66811,431,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,177
95,66811,189,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,11
68,66811,670,519630,None,None,None,None,None,None,None,None,None,None,None,None,2,41
450,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,91
450,66811,438,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,55
446,66811,706,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,36
412,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,685
412,66811,189,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,196
268,66811,187,519630,412,1123,373,68861,None,None,None,None,None,None,None,None,1,98
268,66811,438,519630,412,1123,373,68861,None,None,None,None,None,None,None,None,1,345
317,66811,719,519630,314,1123,None,None,None,None,None,None,None,None,None,None,2,160
229,66811,719,519630,82,1123,None,None,None,None,None,None,None,None,None,None,1,16
229,66811,754,519630,82,1123,None,None,None,None,None,None,None,None,None,None,2,46
246,66811,754,519630,465,1123,None,None,None,None,None,None,None,None,None,None,1,199
246,66811,719,519630,465,1123,None,None,None,None,None,None,None,None,None,None,1,737
82,66811,440,519630,None,None,341,1123,None,None,None,None,None,None,None,None,2,1257
410,66811,44,519630,None,None,None,None,None,None,None,None,None,None,None,None,5,1457
410,66811,106,519630,356,1123,None,None,None,None,None,None,None,None,None,None,1,3
252,66811,168,519630,12,1123,None,None,None,None,None,None,None,None,None,None,3,457
54,66811,106,519630,93,1123,None,None,None,None,None,None,None,None,None,None,1,14
315,66811,846,125290,None,None,None,None,None,None,None,None,None,None,None,None,1,62
196,66811,680,125290,None,None,None,None,None,None,None,None,None,None,None,None,5,876
196,66811,680,125290,474,1123,None,None,None,None,None,None,None,None,None,None,1,7
315,66811,680,125290,425,1123,None,None,None,None,None,None,None,None,None,None,3,321
90,66811,680,125290,51,1123,None,None,None,None,None,None,None,None,None,None,1,34
175,66811,825,125290,20,1123,None,None,None,None,None,None,None,None,None,None,4,638
491,66811,825,125290,357,1123,None,None,None,None,None,None,None,None,None,None,3,602
90,66811,825,125290,51,1123,None,None,None,None,None,None,None,None,None,None,2,559
90,66811,846,125290,51,1123,None,None,None,None,None,None,None,None,None,None,2,84
90,66811,654,125290,51,1123,None,None,None,None,None,None,None,None,None,None,3,124
448,66811,680,125290,361,1123,None,None,None,None,None,None,None,None,None,None,2,152
82,66811,440,519630,341,1123,None,None,None,None,None,None,None,None,None,None,1,1
448,66811,264,519630,361,1123,None,None,None,None,None,None,None,None,None,None,1,44
464,66811,168,519630,434,1123,None,None,None,None,None,None,None,None,None,None,1,67
40,66811,168,519630,382,1123,None,None,None,None,None,None,None,None,None,None,2,156
54,66811,207,519630,None,None,93,1123,None,None,None,None,None,None,None,None,1,8
54,66811,106,519630,None,None,93,1123,None,None,None,None,None,None,None,None,1,24
315,66811,846,125290,425,1123,None,None,None,None,None,None,None,None,None,None,1,15
175,66811,680,125290,20,1123,None,None,None,None,None,None,None,None,None,None,2,276
90,66811,62,125290,51,1123,None,None,None,None,None,None,None,None,None,None,2,45
448,66811,680,125290,None,None,None,None,None,None,None,None,None,None,None,None,6,1098
93,1123,106,519630,None,None,None,None,None,None,None,None,None,None,None,None,6,429
93,1123,207,519630,None,None,None,None,None,None,None,None,None,None,None,None,7,2920
154,1123,106,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,47
250,1123,440,519630,None,None,None,None,None,None,None,None,None,None,None,None,5,130
356,1123,168,519630,None,None,None,None,None,None,None,None,None,None,None,None,1,105
341,1123,115,519630,None,None,None,None,None,None,None,None,None,None,None,None,4,126
250,1123,115,519630,None,None,None,None,None,None,None,None,None,None,None,None,9,2006
453,1123,115,519630,None,None,None,None,None,None,None,None,None,None,None,None,9,1044
8,1123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,76
8,1123,694,125290,None,None,None,None,None,None,None,None,None,None,None,None,4,221
8,1123,680,125290,None,None,None,None,None,None,None,None,None,None,None,None,2,323
463,1123,694,125290,None,None,None,None,None,None,None,None,None,None,None,None,2,80
361,1123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,28
361,1123,264,519630,None,None,None,None,None,None,None,None,None,None,None,None,3,171
