pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,instance_number,duration_sample_number
257,66836,256,176930,257,67086,257,1100,None,None,None,None,None,None,None,None,3,14
437,66836,255,176930,437,66586,None,None,None,None,None,None,None,None,None,None,5,80
437,66836,257,176930,437,66586,None,None,None,None,None,None,None,None,None,None,29,2952
255,66836,255,176930,255,66586,255,1100,None,None,None,None,None,None,None,None,24,3996
255,66836,257,176930,255,66586,255,1100,None,None,None,None,None,None,None,None,23,1141
39,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1197
407,5230,None,None,407,1100,None,None,None,None,None,None,None,None,None,None,1,4
407,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,4
255,5230,None,None,255,66836,255,1100,255,66586,None,None,None,None,None,None,1,217
407,67086,255,176930,407,66586,407,1100,None,None,None,None,None,None,None,None,1,73
255,67086,None,None,255,66836,255,66586,255,1100,None,None,None,None,None,None,1,54
218,66586,257,176930,218,67086,None,None,None,None,None,None,None,None,None,None,4,163
255,66586,720,2078331,255,67086,255,66836,255,1100,None,None,None,None,None,None,1,43
437,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,51,12237
437,5230,719,2078331,437,2350,437,2100,None,None,None,None,None,None,None,None,15,4335
257,5230,None,None,257,66836,257,66586,257,1100,None,None,None,None,None,None,40,4669
255,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41,5497
108,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,45
217,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9,1313
257,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,72,8630
257,5230,720,2078331,257,1100,257,66586,257,66836,None,None,None,None,None,None,1,3
437,5230,None,None,437,2350,437,2100,None,None,None,None,None,None,None,None,73,10354
437,5230,257,176930,437,2350,437,2100,None,None,None,None,None,None,None,None,1,1
437,5230,720,2078331,437,2350,437,2100,None,None,None,None,None,None,None,None,4,26
437,5230,310,176930,437,2350,437,2100,None,None,None,None,None,None,None,None,1,1
436,5230,None,None,436,2350,436,2100,None,None,None,None,None,None,None,None,63,19023
435,5230,None,None,435,66836,435,66586,97,1100,None,None,None,None,None,None,48,3603
435,5230,720,2078331,435,66836,435,66586,97,1100,None,None,None,None,None,None,1,1
435,5230,133,2078331,435,66836,435,66586,97,1100,None,None,None,None,None,None,11,694
435,5230,719,2078331,435,66836,435,66586,97,1100,None,None,None,None,None,None,1,1
435,5230,134,2078331,435,66836,435,66586,97,1100,None,None,None,None,None,None,6,346
3,5230,None,None,3,66836,97,1100,3,66586,None,None,None,None,None,None,1,127
97,66836,97,176930,97,67086,97,1100,None,None,None,None,None,None,None,None,29,3672
257,66836,97,176930,257,67086,257,1100,None,None,None,None,None,None,None,None,8,798
97,66836,97,176930,97,66586,97,1100,None,None,None,None,None,None,None,None,20,3262
97,66836,257,176930,97,66586,97,1100,None,None,None,None,None,None,None,None,13,1131
257,66836,97,176930,257,66586,257,1100,None,None,None,None,None,None,None,None,10,983
436,66836,257,176930,436,66586,None,None,None,None,None,None,None,None,None,None,35,7285
436,66836,97,176930,436,66586,None,None,None,None,None,None,None,None,None,None,18,756
435,66836,257,176930,97,1100,435,66586,None,None,None,None,None,None,None,None,16,1803
39,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,396
255,66836,None,None,255,66586,255,67086,255,1100,None,None,None,None,None,None,4,58
255,66836,720,2078331,255,66586,255,67086,255,1100,None,None,None,None,None,None,1,49
257,2561,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,3137
255,2561,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,978
255,2561,715,2078331,255,2100,255,2350,255,1100,None,None,None,None,None,None,1,53
255,2561,None,None,255,2100,255,2350,255,1100,None,None,None,None,None,None,1,126
257,1100,None,None,257,66836,257,67086,257,66586,None,None,None,None,None,None,7,1101
255,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10,982
255,1100,257,176930,255,66586,255,66836,None,None,None,None,None,None,None,None,7,388
257,1100,257,176930,257,66836,257,67086,None,None,None,None,None,None,None,None,9,1196
255,1100,257,176930,255,66586,255,67086,None,None,None,None,None,None,None,None,8,333
255,1100,255,176930,255,66586,255,67086,None,None,None,None,None,None,None,None,12,2354
255,1100,97,176930,255,66586,255,67086,None,None,None,None,None,None,None,None,5,69
387,1100,97,176930,387,66586,387,66836,None,None,None,None,None,None,None,None,6,937
387,1100,None,None,387,66586,387,66836,387,5230,None,None,None,None,None,None,2,302
340,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,70
72,1100,None,None,72,66586,72,67086,72,66836,None,None,None,None,None,None,1,29
257,1100,None,None,257,66836,257,66586,257,67086,None,None,None,None,None,None,6,111
257,1100,255,176930,257,66586,257,67086,None,None,None,None,None,None,None,None,4,156
257,1100,257,176930,257,66586,257,67086,None,None,None,None,None,None,None,None,8,2971
97,1100,257,176930,97,66586,97,67086,None,None,None,None,None,None,None,None,17,479
97,1100,97,176930,97,66586,97,67086,None,None,None,None,None,None,None,None,13,2390
257,1100,None,None,257,67086,257,66836,257,66586,None,None,None,None,None,None,1,9
257,1100,256,176930,257,66586,257,67086,None,None,None,None,None,None,None,None,1,8
435,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29,1508
3,5230,None,None,3,66586,97,1100,3,66836,None,None,None,None,None,None,7,1058
3,5230,256,176930,3,66586,97,1100,3,66836,None,None,None,None,None,None,1,1
3,5230,452,2078331,3,66586,97,1100,3,66836,None,None,None,None,None,None,3,290
3,5230,None,None,3,66836,3,66586,97,1100,None,None,None,None,None,None,29,4367
97,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,44,2808
97,5230,450,2078331,97,66586,97,67086,97,1100,None,None,None,None,None,None,2,506
97,5230,None,None,97,66836,97,66586,97,1100,None,None,None,None,None,None,28,3458
97,5230,70,2078331,97,66836,97,66586,97,1100,None,None,None,None,None,None,2,127
436,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,40,10469
436,5230,70,2078331,436,2350,436,2100,None,None,None,None,None,None,None,None,5,218
436,5230,133,2078331,436,2350,436,2100,None,None,None,None,None,None,None,None,3,146
435,5230,None,None,435,66586,97,1100,435,66836,None,None,None,None,None,None,7,410
435,5230,133,2078331,435,66586,97,1100,435,66836,None,None,None,None,None,None,3,88
435,5230,134,2078331,435,66586,97,1100,435,66836,None,None,None,None,None,None,1,22
3,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17,1912
4,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,30
96,5230,None,None,96,67086,96,66836,96,1100,None,None,None,None,None,None,2,182
387,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,39
127,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,165
39,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,38,18398
255,5230,720,2078331,255,67086,255,66836,255,1100,None,None,None,None,None,None,4,214
257,1100,257,176930,257,66586,257,66836,None,None,None,None,None,None,None,None,37,9563
257,1100,255,176930,257,66586,257,66836,None,None,None,None,None,None,None,None,7,187
255,1100,255,176930,255,66836,255,67086,None,None,None,None,None,None,None,None,14,5653
255,1100,257,176930,255,66836,255,67086,None,None,None,None,None,None,None,None,13,638
255,5230,720,2078331,255,66836,255,66586,255,1100,None,None,None,None,None,None,2,73
255,5230,None,None,255,67086,255,66836,255,1100,None,None,None,None,None,None,20,3697
437,5230,744,2078331,437,2350,437,2100,None,None,None,None,None,None,None,None,4,329
436,5230,719,2078331,436,2350,436,2100,None,None,None,None,None,None,None,None,1,1
97,5230,None,None,97,1100,97,67086,97,66836,None,None,None,None,None,None,5,726
39,66836,255,176930,39,66586,None,None,None,None,None,None,None,None,None,None,7,217
218,66836,257,176930,255,1100,218,66586,None,None,None,None,None,None,None,None,4,149
257,66836,255,176930,257,66586,257,1100,None,None,None,None,None,None,None,None,4,117
255,66836,97,176930,255,66586,255,1100,None,None,None,None,None,None,None,None,3,27
59,66836,None,None,59,66586,59,1100,59,5230,None,None,None,None,None,None,1,14
148,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,9
10,66836,None,None,10,66586,10,5230,None,None,None,None,None,None,None,None,2,406
218,66836,None,None,218,66586,218,67086,255,1100,None,None,None,None,None,None,7,575
255,66836,255,176930,255,67086,255,1100,None,None,None,None,None,None,None,None,15,5020
257,66836,255,176930,257,67086,257,1100,None,None,None,None,None,None,None,None,3,135
218,66836,255,176930,255,1100,218,67086,None,None,None,None,None,None,None,None,11,1166
148,66836,255,176930,148,66586,None,None,None,None,None,None,None,None,None,None,1,45
217,66836,96,176930,255,1100,217,66586,None,None,None,None,None,None,None,None,3,99
217,66836,311,176930,255,1100,217,66586,None,None,None,None,None,None,None,None,1,4
217,66836,None,None,217,66586,217,67086,255,1100,None,None,None,None,None,None,1,63
436,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,2671
435,5230,None,None,97,1100,435,66836,435,66586,None,None,None,None,None,None,2,93
435,5230,133,2078331,97,1100,435,66836,435,66586,None,None,None,None,None,None,1,74
97,5230,None,None,97,67086,97,66836,97,1100,None,None,None,None,None,None,30,2963
97,5230,None,None,97,66586,97,67086,97,1100,None,None,None,None,None,None,13,1138
39,5230,None,None,39,2100,39,2350,None,None,None,None,None,None,None,None,9,1633
255,5230,None,None,255,67086,255,66586,255,1100,None,None,None,None,None,None,12,2834
255,5230,720,2078331,255,67086,255,66586,255,1100,None,None,None,None,None,None,5,123
257,5230,None,None,257,66836,257,67086,257,1100,None,None,None,None,None,None,7,806
257,5230,None,None,257,67086,257,1100,257,66836,None,None,None,None,None,None,6,293
10,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15,1491
217,66836,None,None,217,67086,217,66586,255,1100,None,None,None,None,None,None,8,664
97,66836,257,176930,97,67086,97,1100,None,None,None,None,None,None,None,None,21,601
257,66586,97,176930,257,66836,257,1100,None,None,None,None,None,None,None,None,9,1487
257,66586,257,176930,257,66836,257,1100,None,None,None,None,None,None,None,None,34,3998
3,66586,97,176930,97,1100,3,66836,None,None,None,None,None,None,None,None,13,1450
436,66836,256,176930,436,66586,None,None,None,None,None,None,None,None,None,None,2,34
435,66836,97,176930,97,1100,435,66586,None,None,None,None,None,None,None,None,21,1007
39,66836,96,176930,39,66586,None,None,None,None,None,None,None,None,None,None,1,42
257,2561,720,2078331,257,67086,257,66836,257,1100,None,None,None,None,None,None,1,26
257,2561,None,None,257,2350,257,2100,257,1100,None,None,None,None,None,None,3,1584
257,2561,719,2078331,257,2350,257,2100,257,1100,None,None,None,None,None,None,1,247
97,2561,None,None,97,2100,97,2350,97,1100,None,None,None,None,None,None,3,306
255,2561,None,None,255,67086,255,66836,255,1100,None,None,None,None,None,None,2,1108
98,2561,None,None,98,2350,98,2100,98,1100,None,None,None,None,None,None,1,25
97,5230,None,None,97,67086,97,66586,97,1100,None,None,None,None,None,None,17,1710
96,5230,None,None,96,67086,96,66586,96,1100,None,None,None,None,None,None,2,38
388,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,13
437,66586,257,176930,437,66836,None,None,None,None,None,None,None,None,None,None,32,1741
3,5230,452,2078331,3,66836,3,66586,97,1100,None,None,None,None,None,None,10,1759
180,66586,97,176930,180,66836,None,None,None,None,None,None,None,None,None,None,4,477
97,66586,97,176930,97,66836,97,1100,None,None,None,None,None,None,None,None,15,1411
97,66586,257,176930,97,66836,97,1100,None,None,None,None,None,None,None,None,12,1057
39,66586,97,176930,39,66836,None,None,None,None,None,None,None,None,None,None,7,1693
39,66586,255,176930,39,66836,None,None,None,None,None,None,None,None,None,None,2,62
218,66586,255,176930,218,67086,None,None,None,None,None,None,None,None,None,None,7,493
255,5230,None,None,255,66836,255,66586,255,1100,None,None,None,None,None,None,21,4309
387,1100,255,176930,387,66586,387,66836,None,None,None,None,None,None,None,None,3,38
257,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27,6514
257,1100,97,176930,257,66586,257,66836,None,None,None,None,None,None,None,None,10,212
97,1100,97,176930,97,66836,97,67086,None,None,None,None,None,None,None,None,8,357
97,1100,257,176930,97,66836,97,67086,None,None,None,None,None,None,None,None,7,312
387,1100,96,176930,387,66586,387,66836,None,None,None,None,None,None,None,None,3,190
96,1100,96,176930,96,66586,96,67086,None,None,None,None,None,None,None,None,3,355
96,1100,97,176930,96,66586,96,67086,None,None,None,None,None,None,None,None,5,480
257,1100,97,176930,257,66836,257,67086,None,None,None,None,None,None,None,None,7,268
257,1100,97,176930,257,66586,257,67086,None,None,None,None,None,None,None,None,1,198
97,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18,1692
255,5230,257,176930,255,66836,255,66586,255,1100,None,None,None,None,None,None,1,1
255,1100,255,176930,255,66586,255,66836,None,None,None,None,None,None,None,None,13,14927
255,1100,None,None,255,66836,255,66586,255,67086,None,None,None,None,None,None,3,209
387,1100,None,None,387,66836,387,66586,387,5230,None,None,None,None,None,None,2,403
407,1100,None,None,120,56144,122,56540,121,56342,None,None,None,None,None,None,1,5
407,1100,97,176930,None,None,None,None,None,None,None,None,None,None,None,None,1,15
255,5230,None,None,255,66586,255,67086,255,1100,None,None,None,None,None,None,12,1922
437,5230,255,176930,437,2350,437,2100,None,None,None,None,None,None,None,None,1,1
97,5230,None,None,97,1100,97,66836,97,66586,None,None,None,None,None,None,2,228
10,5230,None,None,10,2350,10,2100,None,None,None,None,None,None,None,None,52,6211
257,5230,None,None,257,1100,257,67086,257,66836,None,None,None,None,None,None,5,819
41,5230,None,None,41,2350,41,2100,None,None,None,None,None,None,None,None,9,732
257,5230,None,None,257,66836,257,1100,257,67086,None,None,None,None,None,None,3,379
257,5230,None,None,257,67086,257,66836,257,1100,None,None,None,None,None,None,38,6506
41,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,362
435,5230,744,2078331,435,66836,435,66586,97,1100,None,None,None,None,None,None,1,1
108,66586,None,None,108,66836,108,67086,309,1100,None,None,None,None,None,None,1,48
216,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,98
96,66586,97,176930,96,66836,96,1100,None,None,None,None,None,None,None,None,1,49
437,66586,255,176930,437,66836,None,None,None,None,None,None,None,None,None,None,2,23
437,5230,97,176930,437,2350,437,2100,None,None,None,None,None,None,None,None,2,2
435,66836,96,176930,97,1100,435,66586,None,None,None,None,None,None,None,None,2,101
96,1100,97,176930,96,66586,96,66836,None,None,None,None,None,None,None,None,5,878
407,1100,97,176930,121,56342,None,None,None,None,None,None,None,None,None,None,1,58
340,1100,255,176930,340,66586,340,66836,None,None,None,None,None,None,None,None,1,71
340,1100,257,176930,340,66586,340,66836,None,None,None,None,None,None,None,None,1,28
72,1100,257,176930,72,66586,72,66836,None,None,None,None,None,None,None,None,1,6
257,1100,256,176930,257,66586,257,66836,None,None,None,None,None,None,None,None,9,245
340,1100,None,None,340,66586,340,66836,340,5230,None,None,None,None,None,None,1,57
97,5230,450,2078331,97,66586,97,66836,97,1100,None,None,None,None,None,None,2,470
255,5230,134,2078331,255,66586,255,67086,255,1100,None,None,None,None,None,None,1,1
255,5230,720,2078331,255,66586,255,67086,255,1100,None,None,None,None,None,None,2,90
257,66586,None,None,257,67086,257,66836,257,1100,None,None,None,None,None,None,10,727
257,66586,256,176930,257,66836,257,1100,None,None,None,None,None,None,None,None,4,29
436,5230,720,2078331,436,2350,436,2100,None,None,None,None,None,None,None,None,1,11
257,5230,720,2078331,257,67086,257,66836,257,1100,None,None,None,None,None,None,1,22
3,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,129
3,66586,96,176930,97,1100,3,66836,None,None,None,None,None,None,None,None,3,99
5,66586,97,176930,96,1100,5,66836,None,None,None,None,None,None,None,None,2,43
97,66586,97,176930,97,67086,97,1100,None,None,None,None,None,None,None,None,13,3314
97,66586,257,176930,97,67086,97,1100,None,None,None,None,None,None,None,None,14,497
436,66586,255,176930,436,66836,None,None,None,None,None,None,None,None,None,None,1,232
387,66586,97,176930,387,1100,387,66836,None,None,None,None,None,None,None,None,2,14
387,66586,96,176930,387,1100,387,66836,None,None,None,None,None,None,None,None,1,6
218,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,293
437,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,691
255,5230,None,None,255,66836,255,67086,255,1100,None,None,None,None,None,None,5,1005
255,5230,711,2078331,255,67086,255,66836,255,1100,None,None,None,None,None,None,1,97
257,5230,None,None,257,66586,257,66836,257,1100,None,None,None,None,None,None,15,2484
255,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9,258
108,66586,None,None,108,67086,108,66836,309,1100,None,None,None,None,None,None,1,33
97,5230,None,None,97,66836,97,67086,97,1100,None,None,None,None,None,None,9,1043
97,5230,452,2078331,97,66836,97,67086,97,1100,None,None,None,None,None,None,1,1
97,5230,450,2078331,97,66836,97,67086,97,1100,None,None,None,None,None,None,1,163
97,67086,None,None,327,55744,328,55942,329,56140,None,None,None,None,None,None,2,8
97,67086,70,2078331,327,55744,328,55942,329,56140,None,None,None,None,None,None,1,263
97,67086,257,176930,97,66586,97,1100,None,None,None,None,None,None,None,None,16,383
257,67086,None,None,257,66586,257,66836,257,1100,None,None,None,None,None,None,3,489
97,67086,None,None,328,55942,327,55744,329,56140,None,None,None,None,None,None,1,13
97,67086,97,176930,97,66836,97,1100,None,None,None,None,None,None,None,None,13,1311
257,67086,None,None,257,66836,257,66586,257,1100,None,None,None,None,None,None,1,219
96,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,234
96,67086,97,176930,96,66836,96,1100,None,None,None,None,None,None,None,None,5,649
96,67086,96,176930,96,66836,96,1100,None,None,None,None,None,None,None,None,2,41
96,67086,255,176930,96,66836,96,1100,None,None,None,None,None,None,None,None,2,14
96,67086,None,None,324,55744,325,55942,326,56140,None,None,None,None,None,None,1,5
104,67086,97,176930,104,66836,104,1100,None,None,None,None,None,None,None,None,1,107
206,67086,None,None,206,66586,206,66836,206,1100,None,None,None,None,None,None,1,12
255,67086,None,None,255,66586,255,66836,255,1100,None,None,None,None,None,None,1,55
267,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,5
218,67086,None,None,218,66836,218,66586,218,1100,None,None,None,None,None,None,1,15
257,5230,None,None,257,66586,257,1100,257,67086,None,None,None,None,None,None,8,940
255,5230,711,2078331,255,66586,255,66836,255,1100,None,None,None,None,None,None,1,39
255,5230,None,None,255,66586,255,66836,255,1100,None,None,None,None,None,None,5,1185
3,5230,134,2078331,3,66586,97,1100,3,66836,None,None,None,None,None,None,1,1
97,5230,134,2078331,97,66586,97,67086,97,1100,None,None,None,None,None,None,1,1
436,5230,None,None,436,2100,436,2350,None,None,None,None,None,None,None,None,4,438
436,5230,450,2078331,436,2100,436,2350,None,None,None,None,None,None,None,None,1,1
436,5230,70,2078331,436,2100,436,2350,None,None,None,None,None,None,None,None,1,139
435,5230,450,2078331,435,66836,435,66586,97,1100,None,None,None,None,None,None,2,2
437,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9,522
96,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,185
96,66836,450,2078331,324,55744,325,55942,326,56140,None,None,None,None,None,None,1,21
97,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9,741
97,66836,None,None,327,55744,328,55942,329,56140,None,None,None,None,None,None,2,17
39,66836,257,176930,39,66586,None,None,None,None,None,None,None,None,None,None,4,83
218,66836,257,176930,255,1100,218,67086,None,None,None,None,None,None,None,None,3,94
3,66836,None,None,3,66586,97,1100,3,5230,None,None,None,None,None,None,6,576
3,66836,452,2078331,3,66586,97,1100,3,5230,None,None,None,None,None,None,2,407
41,66836,255,176930,41,66586,None,None,None,None,None,None,None,None,None,None,1,33
257,5230,720,2078331,257,66836,257,66586,257,1100,None,None,None,None,None,None,1,48
255,5230,711,2078331,255,66586,255,67086,255,1100,None,None,None,None,None,None,1,93
255,66586,97,176930,255,67086,255,1100,None,None,None,None,None,None,None,None,4,74
218,66586,97,176930,218,67086,None,None,None,None,None,None,None,None,None,None,3,61
217,66586,97,176930,217,67086,None,None,None,None,None,None,None,None,None,None,7,390
217,66586,98,176930,217,67086,None,None,None,None,None,None,None,None,None,None,1,10
39,66586,98,176930,39,66836,None,None,None,None,None,None,None,None,None,None,1,14
41,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,37
436,5230,134,2078331,436,2350,436,2100,None,None,None,None,None,None,None,None,1,1
388,5230,None,None,388,1100,388,66586,388,66836,None,None,None,None,None,None,1,19
218,66586,None,None,218,67086,218,66836,None,None,None,None,None,None,None,None,2,154
10,66586,None,None,10,66836,10,5230,None,None,None,None,None,None,None,None,1,12
10,66586,255,176930,10,66836,None,None,None,None,None,None,None,None,None,None,4,341
218,66586,255,176930,218,66836,None,None,None,None,None,None,None,None,None,None,5,181
257,66586,97,176930,257,67086,257,1100,None,None,None,None,None,None,None,None,1,31
39,66586,257,176930,39,66836,None,None,None,None,None,None,None,None,None,None,1,15
255,5230,720,2078331,255,66586,255,66836,255,1100,None,None,None,None,None,None,1,54
96,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,227
180,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,97
97,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10,2817
97,66586,450,2078331,None,None,None,None,None,None,None,None,None,None,None,None,1,1
435,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,5
435,66586,None,None,435,66836,97,1100,435,5230,None,None,None,None,None,None,1,51
180,66586,257,176930,180,66836,None,None,None,None,None,None,None,None,None,None,5,302
257,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16,885
74,66586,None,None,74,67086,74,66836,74,1100,None,None,None,None,None,None,2,398
74,66586,257,176930,74,67086,74,1100,None,None,None,None,None,None,None,None,2,273
