pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,instance_number,duration_sample_number
31,66836,62,2078331,31,66586,341,1100,341,5230,None,None,None,None,None,None,6,161
23,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,23,2428
23,66836,62,2078331,None,None,None,None,None,None,None,None,None,None,None,None,3,3
15,66836,441,2078331,None,None,None,None,None,None,None,None,None,None,None,None,5,2645
15,66836,None,None,15,66586,15,67086,61,1100,None,None,None,None,None,None,29,6185
61,66836,None,None,61,1100,61,66586,61,5230,None,None,None,None,None,None,42,10561
22,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30,10198
22,66836,164,2078331,22,66586,61,1100,61,5230,None,None,None,None,None,None,5,136
22,66836,162,2078331,22,66586,61,1100,61,5230,None,None,None,None,None,None,6,3483
22,66836,None,None,22,66586,61,1100,61,5230,None,None,None,None,None,None,39,12662
184,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16,1726
56,66836,116,2078331,56,66586,56,67086,61,1100,None,None,None,None,None,None,18,5092
126,66836,None,None,126,1100,126,66586,126,5230,None,None,None,None,None,None,11,303
55,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,199
15,66836,441,2078331,15,66586,15,67086,61,1100,None,None,None,None,None,None,10,3007
61,66836,None,None,61,66586,61,1100,61,5230,None,None,None,None,None,None,48,11216
30,66836,None,None,30,66586,61,1100,60,5230,None,None,None,None,None,None,69,14628
30,66836,400,2078331,30,66586,61,1100,60,5230,None,None,None,None,None,None,14,3206
60,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,35,13371
109,66836,None,None,109,67086,109,66586,60,1100,None,None,None,None,None,None,27,5381
109,66836,104,176930,60,1100,109,67086,None,None,None,None,None,None,None,None,10,1523
108,66836,104,176930,309,1100,108,66586,None,None,None,None,None,None,None,None,19,1763
108,66836,102,176930,309,1100,108,66586,None,None,None,None,None,None,None,None,12,979
108,66836,309,176930,309,1100,108,66586,None,None,None,None,None,None,None,None,4,241
108,66836,None,None,108,67086,108,66586,309,1100,None,None,None,None,None,None,12,1576
108,66836,6,2078331,108,67086,108,66586,309,1100,None,None,None,None,None,None,1,32
108,66836,None,None,108,66586,108,67086,309,1100,None,None,None,None,None,None,8,166
104,66836,104,176930,104,67086,104,1100,None,None,None,None,None,None,None,None,12,3518
104,66836,103,176930,104,67086,104,1100,None,None,None,None,None,None,None,None,4,1257
103,66836,103,176930,103,66586,103,1100,None,None,None,None,None,None,None,None,16,5250
432,66836,103,176930,61,1100,432,66586,None,None,None,None,None,None,None,None,51,9104
432,66836,104,176930,61,1100,432,66586,None,None,None,None,None,None,None,None,36,5012
112,66836,104,176930,310,1100,112,67086,None,None,None,None,None,None,None,None,12,2373
112,66836,309,176930,310,1100,112,67086,None,None,None,None,None,None,None,None,19,4041
112,66836,None,None,112,67086,112,66586,310,1100,None,None,None,None,None,None,29,5180
112,66836,104,176930,112,67086,112,66586,310,1100,None,None,None,None,None,None,5,5
112,66836,146,2078331,112,67086,112,66586,310,1100,None,None,None,None,None,None,11,5413
113,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57,13097
113,66836,None,None,113,66586,113,67086,128,1100,None,None,None,None,None,None,12,1310
148,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32,3572
62,66836,None,None,62,47090,62,47489,62,47291,None,None,None,None,None,None,5,3152
359,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,54,9444
56,66836,None,None,56,67086,56,66586,61,1100,None,None,None,None,None,None,45,9321
23,66836,62,2078331,23,66586,61,1100,61,5230,None,None,None,None,None,None,1,58
23,66836,None,None,23,66586,61,1100,61,5230,None,None,None,None,None,None,34,4324
63,66836,None,None,63,66586,341,1100,61,5230,None,None,None,None,None,None,15,2177
341,66836,None,None,341,1100,341,66586,341,5230,None,None,None,None,None,None,15,2916
341,66836,385,2078331,341,1100,341,66586,341,5230,None,None,None,None,None,None,3,308
341,66836,384,2078331,341,1100,341,66586,341,5230,None,None,None,None,None,None,1,75
17,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,19,4759
17,66836,108,2078331,None,None,None,None,None,None,None,None,None,None,None,None,1,110
17,66836,109,2078331,None,None,None,None,None,None,None,None,None,None,None,None,1,465
23,66836,109,2078331,None,None,None,None,None,None,None,None,None,None,None,None,1,1
109,66836,None,None,109,66586,109,67086,60,1100,None,None,None,None,None,None,31,4924
109,66836,104,176930,60,1100,109,66586,None,None,None,None,None,None,None,None,19,2891
104,66836,104,176930,104,66586,104,1100,None,None,None,None,None,None,None,None,15,2746
104,66836,103,176930,104,66586,104,1100,None,None,None,None,None,None,None,None,6,284
112,66836,104,176930,310,1100,112,66586,None,None,None,None,None,None,None,None,10,1936
112,66836,309,176930,310,1100,112,66586,None,None,None,None,None,None,None,None,18,2673
112,66836,311,176930,310,1100,112,66586,None,None,None,None,None,None,None,None,1,15
113,66836,309,176930,128,1100,113,66586,None,None,None,None,None,None,None,None,8,681
113,66836,None,None,113,67086,113,66586,128,1100,None,None,None,None,None,None,23,2725
113,66836,104,176930,128,1100,113,66586,None,None,None,None,None,None,None,None,3,98
148,66836,104,176930,148,67086,None,None,None,None,None,None,None,None,None,None,10,699
62,66836,104,176930,62,1100,62,66586,None,None,None,None,None,None,None,None,10,757
62,66836,255,176930,62,1100,62,66586,None,None,None,None,None,None,None,None,5,254
62,66836,405,176930,62,1100,62,66586,None,None,None,None,None,None,None,None,8,1165
62,66836,None,None,62,47489,62,47291,62,47090,None,None,None,None,None,None,21,8720
359,66836,None,None,359,67086,359,66586,126,1100,None,None,None,None,None,None,140,10821
89,66836,62,2078331,89,66586,341,1100,341,5230,None,None,None,None,None,None,7,929
341,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,31,4163
63,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18,1829
63,66836,204,2078331,63,66586,341,1100,61,5230,None,None,None,None,None,None,2,766
34,66836,405,176930,126,1100,34,66586,None,None,None,None,None,None,None,None,21,3624
233,66836,405,176930,233,67086,None,None,None,None,None,None,None,None,None,None,8,2831
211,66836,405,176930,211,66586,None,None,None,None,None,None,None,None,None,None,5,1309
127,66836,405,176930,127,1100,127,66586,None,None,None,None,None,None,None,None,3,201
211,66836,405,176930,211,67086,None,None,None,None,None,None,None,None,None,None,4,862
211,66836,None,None,211,66586,211,67086,None,None,None,None,None,None,None,None,13,69
211,66836,310,176930,211,67086,None,None,None,None,None,None,None,None,None,None,4,60
211,66836,309,176930,211,67086,None,None,None,None,None,None,None,None,None,None,2,14
148,66836,310,176930,148,66586,None,None,None,None,None,None,None,None,None,None,12,2304
310,66836,310,176930,310,66586,310,1100,None,None,None,None,None,None,None,None,13,4777
309,66836,310,176930,309,67086,309,1100,None,None,None,None,None,None,None,None,4,23
309,66836,309,176930,309,67086,309,1100,None,None,None,None,None,None,None,None,21,2739
309,66836,311,176930,309,67086,309,1100,None,None,None,None,None,None,None,None,6,37
311,66836,311,176930,311,66586,311,1100,None,None,None,None,None,None,None,None,14,5095
389,66836,311,176930,389,1100,389,66586,None,None,None,None,None,None,None,None,8,1818
96,66836,311,176930,96,67086,96,1100,None,None,None,None,None,None,None,None,3,35
96,66836,96,176930,96,67086,96,1100,None,None,None,None,None,None,None,None,3,157
432,66836,311,176930,61,1100,432,66586,None,None,None,None,None,None,None,None,38,3888
432,66836,309,176930,61,1100,432,66586,None,None,None,None,None,None,None,None,18,894
432,66836,None,None,432,66586,61,1100,432,5230,None,None,None,None,None,None,62,9706
309,66836,None,None,228,47489,229,47291,230,47090,None,None,None,None,None,None,15,337
232,66836,None,None,232,67086,232,66586,None,None,None,None,None,None,None,None,38,4329
232,66836,104,176930,232,66586,None,None,None,None,None,None,None,None,None,None,11,694
232,66836,309,176930,232,66586,None,None,None,None,None,None,None,None,None,None,3,482
232,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,49,5927
62,66836,None,None,62,47090,62,47291,62,47489,None,None,None,None,None,None,3,839
62,66836,51,2078331,62,47489,62,47291,62,66586,None,None,None,None,None,None,1,185
359,66836,52,2078331,359,67086,359,66586,126,1100,None,None,None,None,None,None,20,5351
359,66836,51,2078331,359,67086,359,66586,126,1100,None,None,None,None,None,None,20,3654
359,66836,114,2078331,359,67086,359,66586,126,1100,None,None,None,None,None,None,77,425
359,66836,None,None,359,66586,359,67086,126,1100,None,None,None,None,None,None,67,5755
359,66836,52,2078331,359,66586,359,67086,126,1100,None,None,None,None,None,None,9,1118
359,66836,114,2078331,359,66586,359,67086,126,1100,None,None,None,None,None,None,24,130
359,66836,116,2078331,359,66586,359,67086,126,1100,None,None,None,None,None,None,7,32
359,66836,116,2078331,359,67086,359,66586,126,1100,None,None,None,None,None,None,14,60
341,66836,898,2078331,341,1100,341,66586,341,5230,None,None,None,None,None,None,2,73
89,66836,216,2078331,None,None,None,None,None,None,None,None,None,None,None,None,1,29
211,66836,None,None,211,67086,211,66586,None,None,None,None,None,None,None,None,7,704
211,66836,310,176930,211,66586,None,None,None,None,None,None,None,None,None,None,4,1231
310,66836,310,176930,310,67086,310,1100,None,None,None,None,None,None,None,None,13,5104
310,66836,309,176930,310,67086,310,1100,None,None,None,None,None,None,None,None,4,17
387,66836,309,176930,387,1100,387,66586,None,None,None,None,None,None,None,None,13,220
311,66836,309,176930,311,67086,311,1100,None,None,None,None,None,None,None,None,1,5
311,66836,311,176930,311,67086,311,1100,None,None,None,None,None,None,None,None,17,7837
432,66836,311,176930,432,66586,61,1100,432,5230,None,None,None,None,None,None,1,1
432,66836,580,2078331,432,66586,61,1100,432,5230,None,None,None,None,None,None,7,973
432,66836,189,2078331,432,66586,61,1100,432,5230,None,None,None,None,None,None,4,222
309,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12,436
309,66836,191,2078331,None,None,None,None,None,None,None,None,None,None,None,None,4,232
232,66836,None,None,232,66586,232,67086,None,None,None,None,None,None,None,None,51,6449
232,66836,191,2078331,232,66586,232,67086,None,None,None,None,None,None,None,None,4,1205
232,66836,51,2078331,232,66586,232,67086,None,None,None,None,None,None,None,None,2,1071
62,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37,10822
56,66836,114,2078331,56,67086,56,66586,61,1100,None,None,None,None,None,None,7,2992
56,66836,114,2078331,56,66586,56,67086,61,1100,None,None,None,None,None,None,3,76
59,66836,None,None,59,66586,59,1100,59,5230,None,None,None,None,None,None,4,701
34,66836,898,2078331,34,66586,126,1100,126,5230,None,None,None,None,None,None,2,816
112,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1144
112,66586,147,2078331,112,66836,112,67086,310,1100,None,None,None,None,None,None,3,13650
112,66586,None,None,112,66836,112,67086,310,1100,None,None,None,None,None,None,27,1067
112,66586,146,2078331,112,66836,112,67086,310,1100,None,None,None,None,None,None,3,385
112,66586,309,176930,310,1100,112,66836,None,None,None,None,None,None,None,None,15,1107
104,66586,309,176930,104,67086,104,1100,None,None,None,None,None,None,None,None,16,259
309,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11,2412
309,66586,147,2078331,230,47090,229,47291,228,47489,None,None,None,None,None,None,1,1
309,66586,189,2078331,230,47090,229,47291,228,47489,None,None,None,None,None,None,1,599
110,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,52,5674
232,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,35,4209
432,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8,2286
432,66586,189,2078331,None,None,None,None,None,None,None,None,None,None,None,None,1,1
102,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15,1597
108,66586,102,176930,309,1100,108,67086,None,None,None,None,None,None,None,None,24,4184
108,66586,104,176930,309,1100,108,67086,None,None,None,None,None,None,None,None,30,2646
104,66586,104,176930,104,67086,104,1100,None,None,None,None,None,None,None,None,17,5265
112,66586,309,176930,310,1100,112,67086,None,None,None,None,None,None,None,None,32,3773
309,66586,309,176930,309,66836,309,1100,None,None,None,None,None,None,None,None,22,4662
110,66586,309,176930,309,1100,110,66836,None,None,None,None,None,None,None,None,26,2105
432,66586,309,176930,61,1100,432,66836,None,None,None,None,None,None,None,None,7,223
232,66586,309,176930,232,67086,None,None,None,None,None,None,None,None,None,None,17,1206
232,66586,309,176930,232,66836,None,None,None,None,None,None,None,None,None,None,19,701
128,66586,309,176930,128,1100,128,66836,None,None,None,None,None,None,None,None,2,34
112,66586,104,176930,310,1100,112,67086,None,None,None,None,None,None,None,None,23,4383
112,66586,104,176930,112,66836,112,67086,310,1100,None,None,None,None,None,None,2,2
104,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17,959
104,66586,None,None,104,67086,104,66836,104,1100,None,None,None,None,None,None,22,850
104,66586,104,176930,104,66836,104,1100,None,None,None,None,None,None,None,None,19,3767
108,66586,104,176930,309,1100,108,66836,None,None,None,None,None,None,None,None,31,1828
108,66586,102,176930,309,1100,108,66836,None,None,None,None,None,None,None,None,26,3849
102,66586,102,176930,102,66836,102,1100,None,None,None,None,None,None,None,None,12,5730
108,66586,309,176930,309,1100,108,67086,None,None,None,None,None,None,None,None,10,1118
108,66586,None,None,108,66836,108,67086,309,1100,None,None,None,None,None,None,18,1931
108,66586,102,176930,108,66836,108,67086,309,1100,None,None,None,None,None,None,1,1
108,66586,314,2078331,108,66836,108,67086,309,1100,None,None,None,None,None,None,4,158
110,66586,None,None,110,67086,110,66836,309,1100,None,None,None,None,None,None,39,3164
110,66586,309,176930,309,1100,110,67086,None,None,None,None,None,None,None,None,15,1875
113,66586,309,176930,128,1100,113,66836,None,None,None,None,None,None,None,None,7,435
104,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1971
310,5230,None,None,310,67086,310,66836,310,1100,None,None,None,None,None,None,5,3484
388,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,676
407,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11,752
216,5230,None,None,216,2350,216,2100,None,None,None,None,None,None,None,None,3,170
388,5230,None,None,388,66836,388,66586,388,1100,None,None,None,None,None,None,4,1200
407,1100,None,None,120,56144,122,56540,121,56342,None,None,None,None,None,None,4,308
407,1100,310,176930,121,56342,None,None,None,None,None,None,None,None,None,None,4,126
407,1100,407,176930,121,56342,None,None,None,None,None,None,None,None,None,None,5,500
310,1100,310,176930,227,47090,226,47291,225,47489,None,None,None,None,None,None,47,31307
127,1100,310,176930,127,52740,127,52941,127,53139,None,None,None,None,None,None,5,1358
128,1100,310,176930,128,66586,128,66836,None,None,None,None,None,None,None,None,2,125
128,1100,309,176930,128,66586,128,66836,None,None,None,None,None,None,None,None,1,16
127,1100,309,176930,127,52740,127,52941,127,53139,None,None,None,None,None,None,1,26
127,1100,None,None,127,52740,127,52941,127,53139,None,None,None,None,None,None,2,346
62,1100,None,None,62,47291,62,47489,62,47090,None,None,None,None,None,None,3,238
62,1100,104,176930,62,66586,62,66836,None,None,None,None,None,None,None,None,5,423
62,1100,None,None,62,66586,62,66836,62,5230,None,None,None,None,None,None,2,495
62,1100,309,176930,62,66586,62,66836,None,None,None,None,None,None,None,None,1,12
60,1100,309,176930,60,47090,60,47291,60,47489,None,None,None,None,None,None,1,71
60,1100,None,None,60,47489,60,47291,60,66586,None,None,None,None,None,None,1,17
62,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29,8524
109,67086,None,None,109,66836,109,66586,None,None,None,None,None,None,None,None,19,312
109,67086,102,176930,109,66836,None,None,None,None,None,None,None,None,None,None,3,501
102,67086,102,176930,102,66836,102,1100,None,None,None,None,None,None,None,None,7,1343
108,67086,102,176930,108,66836,None,None,None,None,None,None,None,None,None,None,13,1091
108,67086,104,176930,108,66836,None,None,None,None,None,None,None,None,None,None,17,4478
108,67086,309,176930,108,66836,None,None,None,None,None,None,None,None,None,None,8,422
110,67086,309,176930,110,66586,None,None,None,None,None,None,None,None,None,None,8,955
110,67086,None,None,110,66836,110,66586,None,None,None,None,None,None,None,None,20,1848
110,67086,314,2078331,110,66836,110,66586,None,None,None,None,None,None,None,None,5,1521
113,67086,309,176930,113,66586,None,None,None,None,None,None,None,None,None,None,7,842
113,67086,None,None,113,66836,113,66586,None,None,None,None,None,None,None,None,15,778
113,67086,104,176930,113,66586,None,None,None,None,None,None,None,None,None,None,4,130
112,66586,309,176930,112,67086,112,66836,310,1100,None,None,None,None,None,None,3,3
112,66586,104,176930,310,1100,112,66836,None,None,None,None,None,None,None,None,9,1819
108,66586,309,176930,309,1100,108,66836,None,None,None,None,None,None,None,None,17,1464
108,66586,None,None,108,67086,108,66836,309,1100,None,None,None,None,None,None,24,2303
108,66586,310,176930,309,1100,108,66836,None,None,None,None,None,None,None,None,10,606
148,66586,310,176930,148,67086,None,None,None,None,None,None,None,None,None,None,32,6828
310,66586,310,176930,310,66836,310,1100,None,None,None,None,None,None,None,None,19,6269
407,66586,407,176930,407,66836,407,1100,None,None,None,None,None,None,None,None,12,1074
388,66586,407,176930,388,1100,388,66836,None,None,None,None,None,None,None,None,4,218
216,66586,407,176930,216,66836,None,None,None,None,None,None,None,None,None,None,3,127
407,66586,407,176930,407,67086,407,1100,None,None,None,None,None,None,None,None,9,631
212,66586,407,176930,212,67086,None,None,None,None,None,None,None,None,None,None,26,2833
212,66586,405,176930,212,67086,None,None,None,None,None,None,None,None,None,None,36,4635
148,66586,407,176930,148,66836,None,None,None,None,None,None,None,None,None,None,19,2469
148,66586,310,176930,148,66836,None,None,None,None,None,None,None,None,None,None,35,8104
148,66586,None,None,148,66836,148,67086,None,None,None,None,None,None,None,None,21,9237
148,66586,None,None,148,67086,148,66836,None,None,None,None,None,None,None,None,28,9197
111,66586,None,None,111,67086,111,66836,None,None,None,None,None,None,None,None,18,3054
111,66586,407,176930,111,67086,111,66836,None,None,None,None,None,None,None,None,1,1
111,66586,235,2078331,111,67086,111,66836,None,None,None,None,None,None,None,None,4,188
109,66586,None,None,109,67086,109,66836,60,1100,None,None,None,None,None,None,50,6801
109,66586,102,176930,60,1100,109,66836,None,None,None,None,None,None,None,None,27,10180
60,66586,102,176930,60,1100,60,66836,None,None,None,None,None,None,None,None,4,571
60,66586,None,None,60,47489,60,47090,60,47291,None,None,None,None,None,None,8,6479
60,66586,None,None,60,66836,60,1100,60,5230,None,None,None,None,None,None,2,123
60,66586,102,176930,60,66836,62,1100,60,5230,None,None,None,None,None,None,1,1
60,66586,416,2078331,60,66836,62,1100,60,5230,None,None,None,None,None,None,1,41
62,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,23,11766
128,66586,None,None,128,66836,128,1100,128,5230,None,None,None,None,None,None,9,855
232,66586,None,None,232,67086,232,66836,None,None,None,None,None,None,None,None,41,6828
127,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12,4298
127,66586,405,176930,127,1100,127,66836,None,None,None,None,None,None,None,None,31,11919
127,66586,407,176930,127,1100,127,66836,None,None,None,None,None,None,None,None,13,1293
212,66586,407,176930,212,66836,None,None,None,None,None,None,None,None,None,None,11,1421
212,66586,405,176930,212,66836,None,None,None,None,None,None,None,None,None,None,16,2968
233,66586,407,176930,233,66836,None,None,None,None,None,None,None,None,None,None,2,51
60,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,40,16861
60,66586,234,2078331,60,47489,60,47291,60,47090,None,None,None,None,None,None,2,64
60,66586,None,None,60,47489,60,47291,60,47090,None,None,None,None,None,None,17,10678
60,66586,104,176930,60,1100,60,66836,None,None,None,None,None,None,None,None,1,76
60,66586,103,176930,60,1100,60,66836,None,None,None,None,None,None,None,None,1,128
60,66586,None,None,60,1100,60,66836,60,5230,None,None,None,None,None,None,1,773
62,66586,None,None,62,47090,62,47489,62,47291,None,None,None,None,None,None,11,2390
62,66586,255,176930,62,1100,62,66836,None,None,None,None,None,None,None,None,10,676
62,66586,405,176930,62,1100,62,66836,None,None,None,None,None,None,None,None,21,3319
232,66586,None,None,232,66836,232,67086,None,None,None,None,None,None,None,None,27,3603
359,66586,None,None,359,67086,359,66836,126,1100,None,None,None,None,None,None,55,5003
126,66586,None,None,126,1100,126,66836,126,5230,None,None,None,None,None,None,8,333
126,66586,405,176930,126,1100,126,66836,None,None,None,None,None,None,None,None,8,1495
233,66586,405,176930,233,66836,None,None,None,None,None,None,None,None,None,None,32,11368
218,66586,405,176930,218,66836,None,None,None,None,None,None,None,None,None,None,3,267
34,66586,405,176930,126,1100,34,66836,None,None,None,None,None,None,None,None,32,8208
359,66586,405,176930,126,1100,359,67086,None,None,None,None,None,None,None,None,5,316
359,66586,None,None,359,66836,359,67086,126,1100,None,None,None,None,None,None,31,3823
359,66586,405,176930,359,66836,359,67086,126,1100,None,None,None,None,None,None,1,1
359,66586,52,2078331,359,66836,359,67086,126,1100,None,None,None,None,None,None,7,972
359,66586,51,2078331,359,66836,359,67086,126,1100,None,None,None,None,None,None,3,652
30,66586,None,None,30,66836,61,1100,60,5230,None,None,None,None,None,None,93,31214
184,66586,None,None,93,55744,94,55942,95,56140,None,None,None,None,None,None,11,1299
61,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,98,23579
22,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,23,11553
232,66586,405,176930,232,67086,None,None,None,None,None,None,None,None,None,None,1,136
126,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8,1426
405,66586,405,176930,405,66836,405,1100,None,None,None,None,None,None,None,None,6,884
218,66586,405,176930,218,67086,None,None,None,None,None,None,None,None,None,None,2,46
233,66586,405,176930,233,67086,None,None,None,None,None,None,None,None,None,None,27,9023
359,66586,405,176930,126,1100,359,66836,None,None,None,None,None,None,None,None,5,1516
359,66586,255,176930,126,1100,359,66836,None,None,None,None,None,None,None,None,2,40
30,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36,9830
30,66586,400,2078331,30,66836,61,1100,60,5230,None,None,None,None,None,None,15,4415
184,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,42,4123
184,66586,400,2078331,None,None,None,None,None,None,None,None,None,None,None,None,1,1
61,66586,None,None,61,66836,61,1100,61,5230,None,None,None,None,None,None,78,8655
61,66586,None,None,61,1100,61,66836,61,5230,None,None,None,None,None,None,66,11519
148,66836,None,None,148,67086,148,66586,None,None,None,None,None,None,None,None,28,5520
111,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,42,5803
111,66836,235,2078331,111,67086,111,66586,62,1100,None,None,None,None,None,None,12,3222
111,66836,None,None,111,67086,111,66586,62,1100,None,None,None,None,None,None,32,3960
109,66836,249,2078331,109,66586,109,67086,60,1100,None,None,None,None,None,None,3,178
109,66836,102,176930,60,1100,109,67086,None,None,None,None,None,None,None,None,12,4619
439,66836,None,None,439,66586,439,1100,439,5230,None,None,None,None,None,None,5,1355
439,66836,288,2078331,439,66586,439,1100,439,5230,None,None,None,None,None,None,3,73
103,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,174
103,66836,None,None,103,66586,103,67086,103,1100,None,None,None,None,None,None,7,217
103,66836,102,176930,103,66586,103,67086,103,1100,None,None,None,None,None,None,1,1
103,66836,56,2078331,103,66586,103,67086,103,1100,None,None,None,None,None,None,1,51
432,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,1402
103,66836,103,176930,103,67086,103,1100,None,None,None,None,None,None,None,None,14,7577
432,66836,698,2078331,432,66586,61,1100,432,5230,None,None,None,None,None,None,4,373
3,66836,96,176930,97,1100,3,66586,None,None,None,None,None,None,None,None,2,204
4,66836,96,176930,96,1100,4,66586,None,None,None,None,None,None,None,None,2,203
96,66836,96,176930,96,66586,96,1100,None,None,None,None,None,None,None,None,6,1203
96,66836,311,176930,96,66586,96,1100,None,None,None,None,None,None,None,None,6,118
103,66836,None,None,103,67086,103,66586,103,1100,None,None,None,None,None,None,8,80
218,66836,405,176930,255,1100,218,67086,None,None,None,None,None,None,None,None,1,116
405,66836,405,176930,405,67086,405,1100,None,None,None,None,None,None,None,None,4,99
359,66836,405,176930,126,1100,359,66586,None,None,None,None,None,None,None,None,10,898
359,66836,255,176930,126,1100,359,66586,None,None,None,None,None,None,None,None,3,95
359,66836,104,176930,126,1100,359,66586,None,None,None,None,None,None,None,None,2,35
30,66836,405,176930,61,1100,30,66586,None,None,None,None,None,None,None,None,2,67
30,66836,207,176930,61,1100,30,66586,None,None,None,None,None,None,None,None,1,14
62,66836,None,None,62,47291,62,47489,62,47090,None,None,None,None,None,None,2,342
30,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22,8287
184,66836,None,None,93,55744,94,55942,95,56140,None,None,None,None,None,None,5,1276
359,66836,51,2078331,359,66586,359,67086,126,1100,None,None,None,None,None,None,11,1704
61,66836,62,2078331,61,66586,61,1100,61,5230,None,None,None,None,None,None,2,800
60,66836,None,None,60,47090,60,47489,60,47291,None,None,None,None,None,None,7,1690
60,66836,None,None,60,47489,60,47090,60,47291,None,None,None,None,None,None,5,2890
89,66836,62,2078331,None,None,None,None,None,None,None,None,None,None,None,None,1,15
184,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9,2621
184,67086,400,2078331,93,55744,94,55942,95,56140,None,None,None,None,None,None,3,352
184,67086,603,2078331,93,55744,94,55942,95,56140,None,None,None,None,None,None,1,102
184,67086,None,None,93,55744,94,55942,95,56140,None,None,None,None,None,None,9,6087
15,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,971
56,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,584
