pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,instance_number,duration_sample_number
67,67086,None,None,67,675,67,5330,67,66686,None,None,None,None,None,None,36,1531
67,67086,556,2256663,67,9820,None,None,None,None,556,2258329,556,2259995,556,2261661,9,1595
332,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,3
332,67086,556,2256663,None,None,None,None,None,None,556,2258329,556,2259995,556,2261661,1,81
336,67086,None,None,336,675,336,5330,336,66686,None,None,None,None,None,None,44,7497
336,67086,236,174270,336,1025,336,675,336,66686,None,None,None,None,None,None,1,6
332,67086,236,174270,332,675,None,None,None,None,None,None,None,None,None,None,2,153
332,675,None,None,332,5330,332,67086,None,None,None,None,None,None,None,None,8,328
332,675,256,174270,332,67086,None,None,None,None,None,None,None,None,None,None,4,189
72,675,256,174270,None,None,None,None,None,None,None,None,None,None,None,None,5,237
72,675,291,174270,None,None,None,None,None,None,None,None,None,None,None,None,9,1090
104,67086,None,None,104,675,104,5330,104,66686,None,None,None,None,None,None,22,3000
104,67086,291,174270,104,1025,104,675,104,66686,None,None,None,None,None,None,3,557
104,67086,769,174270,104,1025,104,675,None,None,None,None,None,None,None,None,2,51
104,67086,499,174270,104,9840,None,None,None,None,None,None,None,None,None,None,1,24
336,67086,499,174270,336,1025,336,66686,336,675,None,None,None,None,None,None,16,3611
336,9840,None,None,336,5330,336,66686,336,67086,None,None,None,None,None,None,44,11729
336,9840,499,174270,336,1025,336,675,None,None,None,None,None,None,None,None,10,3552
336,9840,236,174270,336,66686,336,67086,None,None,None,None,None,None,None,None,2,11
278,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,111
278,66686,236,174270,278,52740,278,52941,278,53139,None,None,None,None,None,None,2,108
332,9820,256,174270,None,None,None,None,None,None,None,None,None,None,None,None,1,66
72,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,18
72,675,None,None,72,5330,None,None,None,None,None,None,None,None,None,None,7,1317
72,5110,None,None,72,675,None,None,None,None,None,None,None,None,None,None,3,60
104,67086,291,174270,104,1025,104,66686,104,675,None,None,None,None,None,None,5,509
278,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,31
336,9840,236,174270,336,1025,336,675,None,None,None,None,None,None,None,None,2,204
72,9840,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,53
88,9820,236,174270,None,None,None,None,None,None,None,None,None,None,None,None,6,1040
332,9820,236,174270,None,None,None,None,None,None,None,None,None,None,None,None,4,31
332,67086,None,None,332,675,332,5330,None,None,None,None,None,None,None,None,8,981
4,67086,None,None,4,675,4,5330,4,66686,None,None,None,None,None,None,2,69
4,67086,291,174270,4,1025,4,66686,None,None,None,None,None,None,None,None,1,50
104,67086,291,174270,104,9840,104,66686,None,None,None,None,None,None,None,None,3,225
104,675,None,None,104,1025,None,None,None,None,None,None,None,None,None,None,1,21
104,675,769,174270,104,9840,104,1025,None,None,None,None,None,None,None,None,1,59
278,675,769,174270,278,52740,278,52941,278,53139,None,None,None,None,None,None,2,106
278,675,236,174270,278,52740,278,52941,278,53139,None,None,None,None,None,None,2,669
336,9840,556,2256663,336,5110,None,None,None,None,None,None,None,None,None,None,1,41
332,675,236,174270,332,67086,None,None,None,None,None,None,None,None,None,None,1,3
332,67086,256,174270,332,675,None,None,None,None,None,None,None,None,None,None,1,56
332,67086,291,174270,332,675,None,None,None,None,None,None,None,None,None,None,1,103
104,67086,None,None,104,5330,104,9840,104,66686,None,None,None,None,None,None,1,2
104,67086,769,174270,104,1025,104,66686,104,675,None,None,None,None,None,None,4,75
278,66686,769,174270,278,52740,278,52941,278,53139,None,None,None,None,None,None,1,304
278,66686,499,174270,278,52740,278,52941,278,53139,None,None,None,None,None,None,3,724
332,67086,291,174270,None,None,None,None,None,None,None,None,None,None,None,None,3,618
104,675,None,None,104,1025,104,5330,None,None,None,None,None,None,None,None,1,23
104,675,291,174270,104,9840,104,1025,None,None,None,None,None,None,None,None,3,452
104,67086,291,174270,104,1025,104,675,None,None,None,None,None,None,None,None,1,233
104,67086,499,174270,104,1025,104,675,None,None,None,None,None,None,None,None,6,82
278,675,None,None,278,52740,278,52941,278,53139,None,None,None,None,None,None,17,5653
88,9820,556,2256663,None,None,None,None,None,None,None,None,None,None,None,None,1,90
104,67086,769,174270,104,9840,104,66686,None,None,None,None,None,None,None,None,2,746
31,675,769,174270,31,52740,31,52941,31,53139,None,None,None,None,None,None,1,43
4,675,769,174270,4,9820,4,1025,None,None,None,None,None,None,None,None,3,24
104,67086,None,None,104,675,104,1025,104,5330,None,None,None,None,None,None,7,631
104,67086,690,174270,104,1025,104,675,None,None,None,None,None,None,None,None,1,80
485,67086,690,174270,485,1025,287,66686,485,675,None,None,None,None,None,None,1,797
391,67086,690,174270,391,66686,391,675,391,1025,None,None,None,None,None,None,1,253
453,67086,690,174270,453,675,453,1025,453,66686,None,None,None,None,None,None,1,9
8,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,112
8,675,873,174270,8,52740,8,52941,8,53139,None,None,None,None,None,None,9,1846
256,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,11
256,67086,927,174270,256,66686,256,675,None,None,None,None,None,None,None,None,1,351
256,67086,161,174270,None,None,256,675,256,66686,None,None,None,None,None,None,1,1
173,67086,161,174270,173,1025,173,66686,173,675,None,None,None,None,None,None,5,684
256,675,None,None,256,5330,256,66686,256,67086,None,None,None,None,None,None,5,99
173,675,None,None,173,5330,173,66686,173,67086,None,None,None,None,None,None,15,3239
173,675,161,174270,173,1025,173,9820,None,None,None,None,None,None,None,None,9,1677
173,675,100,174270,173,1025,173,9820,None,None,None,None,None,None,None,None,2,23
453,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,79
453,675,100,174270,453,1025,453,9840,None,None,None,None,None,None,None,None,3,1253
173,9820,None,None,173,5330,173,66686,173,67086,None,None,None,None,None,None,9,162
173,9820,161,174270,173,1025,173,675,None,None,None,None,None,None,None,None,1,591
173,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,745
256,67086,161,174270,256,66686,256,675,None,None,None,None,None,None,None,None,1,3
256,675,161,174270,256,67086,256,66686,None,None,None,None,None,None,None,None,1,13
256,675,927,174270,256,67086,256,66686,None,None,None,None,None,None,None,None,2,865
343,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,70
8,675,927,174270,8,52740,8,52941,8,53139,None,None,None,None,None,None,11,3932
73,675,873,174270,73,52740,73,52941,73,53139,None,None,None,None,None,None,5,106
336,9840,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8,169
336,9840,873,174270,336,675,336,1025,None,None,None,None,None,None,None,None,2,57
441,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,113
441,675,927,174270,441,53140,441,53341,441,53539,None,None,None,None,None,None,1,94
441,675,873,174270,441,53140,441,53341,441,53539,None,None,None,None,None,None,8,1372
441,675,499,174270,441,53140,441,53341,441,53539,None,None,None,None,None,None,2,324
441,675,946,174270,441,53140,441,53341,441,53539,None,None,None,None,None,None,4,440
165,675,946,174270,165,9820,None,None,None,None,None,None,None,None,None,None,7,299
165,9820,None,None,165,5330,165,66686,165,67086,None,None,None,None,None,None,6,178
165,9820,946,174270,165,67086,165,66686,None,None,None,None,None,None,None,None,3,172
165,66686,946,174270,165,9820,165,67086,None,None,None,None,None,None,None,None,2,222
165,67086,None,None,165,675,165,5330,165,66686,None,None,None,None,None,None,2,63
165,67086,946,174270,165,9820,165,66686,None,None,None,None,None,None,None,None,2,105
165,67086,161,174270,None,None,165,66686,None,None,None,None,None,None,None,None,1,39
165,67086,100,174270,165,66686,165,675,None,None,None,None,None,None,None,None,1,23
453,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,37
453,67086,100,174270,453,1025,453,66686,453,675,None,None,None,None,None,None,3,859
173,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,507
173,66686,161,174270,173,1025,173,67086,173,675,None,None,None,None,None,None,5,3028
256,66686,161,174270,256,67086,256,675,None,None,None,None,None,None,None,None,1,3
73,675,927,174270,73,52740,73,52941,73,53139,None,None,None,None,None,None,1,12
173,9820,927,174270,173,67086,None,None,None,None,None,None,None,None,None,None,1,9
173,9820,873,174270,173,67086,None,None,None,None,None,None,None,None,None,None,1,104
8,66686,873,174270,8,52740,8,52941,8,53139,None,None,None,None,None,None,2,648
441,675,None,None,441,53140,441,53341,441,53539,None,None,None,None,None,None,40,5328
327,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,66
165,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,26
453,675,161,174270,453,1025,453,9840,None,None,None,None,None,None,None,None,2,24
173,9820,161,174270,173,67086,173,66686,None,None,None,None,None,None,None,None,2,808
173,9820,927,174270,173,67086,173,66686,None,None,None,None,None,None,None,None,1,140
173,9820,873,174270,173,1025,173,675,None,None,None,None,None,None,None,None,1,51
435,9840,None,None,435,5330,435,66686,435,67086,None,None,None,None,None,None,1,32
441,675,873,174270,441,66686,None,None,None,None,None,None,None,None,None,None,3,1944
441,675,946,174270,441,66686,None,None,None,None,None,None,None,None,None,None,1,21
165,9820,946,174270,165,66686,165,67086,None,None,None,None,None,None,None,None,1,187
165,675,None,None,165,5330,165,66686,165,67086,None,None,None,None,None,None,6,158
165,675,23,174270,165,9820,None,None,None,None,None,None,None,None,None,None,1,8
343,675,946,174270,343,9840,None,None,None,None,None,None,None,None,None,None,2,17
453,9840,946,174270,453,66686,453,67086,None,None,None,None,None,None,None,None,1,7
453,1025,None,None,453,675,453,5330,453,66686,None,None,None,None,None,None,1,20
453,1025,100,174270,453,9840,453,675,None,None,None,None,None,None,None,None,1,54
154,1025,100,174270,154,9840,154,675,None,None,None,None,None,None,None,None,1,7
154,67086,None,None,154,675,154,5330,154,66686,None,None,None,None,None,None,6,305
154,67086,100,174270,154,1025,154,66686,154,675,None,None,None,None,None,None,1,7
453,9840,None,None,453,5330,453,66686,453,67086,None,None,None,None,None,None,1,17
453,9840,100,174270,453,1025,453,675,None,None,None,None,None,None,None,None,1,698
154,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,136
154,67086,910,174270,154,1025,154,66686,None,None,None,None,None,None,None,None,1,198
154,67086,None,None,154,1025,154,5330,None,None,None,None,None,None,None,None,1,15
154,67086,910,174270,154,1025,None,None,None,None,None,None,None,None,None,None,1,325
173,67086,161,174270,173,1025,173,675,None,None,None,None,None,None,None,None,1,1182
173,67086,100,174270,173,1025,173,675,None,None,None,None,None,None,None,None,1,52
453,67086,100,174270,453,9840,453,66686,None,None,None,None,None,None,None,None,1,7
453,1025,None,None,453,675,453,5330,453,67086,None,None,None,None,None,None,3,46
453,1025,100,174270,453,66686,453,67086,453,675,None,None,None,None,None,None,2,913
453,1025,633,174270,453,66686,453,67086,453,675,None,None,None,None,None,None,2,131
154,1025,633,174270,154,675,154,67086,154,66686,None,None,None,None,None,None,1,8
227,675,None,None,227,5330,None,None,None,None,None,None,None,None,None,None,8,272
227,675,633,174270,None,None,None,None,None,None,None,None,None,None,None,None,5,730
227,675,910,174270,None,None,None,None,None,None,None,None,None,None,None,None,1,4
154,675,910,174270,154,9840,154,1025,None,None,None,None,None,None,None,None,1,7
154,1025,None,None,154,675,154,5330,154,67086,None,None,None,None,None,None,2,34
154,1025,910,174270,154,66686,154,675,154,67086,None,None,None,None,None,None,2,224
154,1025,31,174270,154,9840,154,675,None,None,None,None,None,None,None,None,2,1042
154,1025,910,174270,154,66686,154,67086,None,None,None,None,None,None,None,None,1,455
173,1025,None,None,173,675,173,5330,173,67086,None,None,None,None,None,None,2,92
154,1025,633,174270,154,67086,154,66686,154,675,None,None,None,None,None,None,1,7
154,9840,None,None,154,5330,154,66686,154,67086,None,None,None,None,None,None,4,85
154,9840,633,174270,154,66686,154,67086,None,None,None,None,None,None,None,None,1,11
154,9840,910,174270,154,66686,154,67086,None,None,None,None,None,None,None,None,1,1078
154,9840,161,174270,154,675,154,1025,None,None,None,None,None,None,None,None,1,33
304,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,29
173,675,161,174270,173,1025,173,67086,173,66686,None,None,None,None,None,None,5,1283
173,675,100,174270,173,1025,173,66686,173,67086,None,None,None,None,None,None,1,29
154,675,633,174270,154,1025,154,9840,None,None,None,None,None,None,None,None,2,9
154,9840,910,174270,154,675,154,1025,None,None,None,None,None,None,None,None,1,857
154,9840,161,174270,154,66686,154,67086,None,None,None,None,None,None,None,None,2,30
304,675,161,174270,304,52740,304,52941,304,53139,None,None,None,None,None,None,1,26
173,9820,100,174270,173,66686,173,67086,None,None,None,None,None,None,None,None,1,22
173,67086,100,174270,173,1025,173,66686,173,675,None,None,None,None,None,None,1,7
173,9820,425,2256663,173,5110,None,None,None,None,None,None,None,None,None,None,1,15
154,1025,910,174270,154,67086,154,66686,None,None,None,None,None,None,None,None,1,192
173,9820,161,174270,173,66686,173,67086,None,None,None,None,None,None,None,None,1,193
343,67086,23,174270,343,9840,None,None,None,None,None,None,None,None,None,None,1,547
336,67086,873,174270,336,66686,336,675,336,1025,None,None,None,None,None,None,1,9
441,675,873,174270,441,52941,441,53139,None,None,None,None,None,None,None,None,1,361
327,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,19,320
327,675,985,174270,327,1025,171,66686,327,67086,None,None,None,None,None,None,6,1181
292,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,1119
292,675,873,174270,292,66686,None,None,None,None,None,None,None,None,None,None,1,288
293,675,873,174270,0,52740,1,52941,2,53139,None,None,None,None,None,None,12,7430
336,9840,873,174270,336,1025,None,None,None,None,None,None,None,None,None,None,1,385
336,9840,None,None,336,5110,336,67086,None,None,None,None,None,None,None,None,1,34
159,9840,None,None,348,5330,348,66686,348,67086,None,None,None,None,None,None,5,1324
226,675,571,2256663,226,5110,None,None,None,None,571,2258329,571,2259995,571,2261661,3,46
11,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,242
11,675,985,174270,11,52740,11,52941,11,53139,None,None,None,None,None,None,7,796
11,675,376,174270,11,52740,11,52941,11,53139,None,None,None,None,None,None,11,1309
11,675,None,None,11,52740,11,52941,11,53139,None,None,None,None,None,None,10,279
78,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9,313
78,675,769,174270,417,52740,417,52941,417,53139,None,None,None,None,None,None,3,80
78,675,690,174270,417,52740,417,52941,417,53139,None,None,None,None,None,None,7,1824
78,675,985,174270,417,52740,417,52941,417,53139,None,None,None,None,None,None,5,279
327,675,193,2256663,327,5110,None,None,None,None,193,2258329,193,2259995,193,2261661,6,422
327,675,None,None,327,5330,171,66686,327,67086,None,None,None,None,None,None,68,8785
293,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,637
293,675,985,174270,0,52740,1,52941,2,53139,None,None,None,None,None,None,6,99
293,675,873,174270,1,52941,2,53139,None,None,None,None,None,None,None,None,3,1374
226,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10,221
226,675,985,174270,226,1025,226,66686,None,None,None,None,None,None,None,None,3,199
327,675,571,2256663,327,5110,None,None,None,None,571,2258329,571,2259995,571,2261661,4,389
11,675,769,174270,11,52740,11,52941,None,None,None,None,None,None,None,None,1,17
78,675,690,174270,417,52740,417,52941,None,None,None,None,None,None,None,None,1,131
78,675,985,174270,417,52740,417,52941,None,None,None,None,None,None,None,None,1,25
327,675,985,174270,327,1025,327,9820,None,None,None,None,None,None,None,None,17,1575
226,675,571,2256663,226,5330,None,None,None,None,571,2258329,571,2259995,571,2261661,2,63
327,675,985,174270,327,1025,327,67086,171,66686,None,None,None,None,None,None,12,3806
11,675,571,2256663,None,None,None,None,None,None,571,2258329,571,2259995,571,2261661,6,945
11,675,528,174270,11,52740,11,52941,11,53139,None,None,None,None,None,None,1,9
11,675,769,174270,11,52941,11,53139,None,None,None,None,None,None,None,None,4,131
327,675,193,2256663,327,1025,None,None,None,None,193,2258329,193,2259995,193,2261661,8,1977
293,675,499,174270,0,52740,1,52941,None,None,None,None,None,None,None,None,2,152
293,675,873,174270,0,52740,1,52941,None,None,None,None,None,None,None,None,3,1390
327,675,571,2256663,327,1025,None,None,None,None,571,2258329,571,2259995,571,2261661,7,826
11,675,769,174270,11,52740,11,52941,11,53139,None,None,None,None,None,None,2,43
226,675,376,174270,226,1025,226,67086,None,None,None,None,None,None,None,None,1,19
226,675,376,174270,226,67086,226,66686,226,1025,None,None,None,None,None,None,1,47
226,675,985,174270,226,67086,226,1025,None,None,None,None,None,None,None,None,2,64
11,675,985,174270,11,52941,11,53139,None,None,None,None,None,None,None,None,1,27
11,675,376,174270,11,52941,11,53139,None,None,None,None,None,None,None,None,2,192
11,675,690,174270,11,52941,11,53139,None,None,None,None,None,None,None,None,1,6
78,675,985,174270,None,None,None,None,417,53139,None,None,None,None,None,None,1,78
226,675,376,174270,226,67086,226,1025,None,None,None,None,None,None,None,None,1,14
226,675,985,174270,226,1025,226,67086,None,None,None,None,None,None,None,None,1,20
11,675,None,None,11,52941,11,53139,None,None,None,None,None,None,None,None,1,3
78,675,690,174270,417,52941,417,53139,None,None,None,None,None,None,None,None,1,723
78,675,985,174270,417,52941,417,53139,None,None,None,None,None,None,None,None,1,37
78,675,985,174270,None,None,417,52941,417,53139,None,None,None,None,None,None,1,77
293,675,985,174270,1,52941,2,53139,None,None,None,None,None,None,None,None,1,22
226,675,376,174270,226,1025,226,66686,226,67086,None,None,None,None,None,None,1,52
226,675,69,174270,226,1025,226,67086,None,None,None,None,None,None,None,None,1,90
455,675,69,174270,None,None,None,None,None,None,None,None,None,None,None,None,26,3779
348,67086,None,None,348,675,348,5330,348,66686,None,None,None,None,None,None,93,2020
348,67086,69,174270,348,66686,348,675,None,None,None,None,None,None,None,None,8,63
348,67086,929,174270,348,66686,348,675,None,None,None,None,None,None,None,None,7,1389
348,67086,236,174270,348,66686,348,675,None,None,None,None,None,None,None,None,1,64
348,67086,69,174270,348,675,None,None,None,None,None,None,None,None,None,None,8,1150
226,67086,69,174270,226,1025,226,675,226,66686,None,None,None,None,None,None,3,29
348,67086,236,174270,348,675,None,None,None,None,None,None,None,None,None,None,2,114
348,67086,69,174270,None,None,None,None,None,None,None,None,None,None,None,None,1,88
455,675,None,None,455,5330,None,None,None,None,None,None,None,None,None,None,63,4457
455,675,929,174270,None,None,None,None,None,None,None,None,None,None,None,None,6,24
348,675,929,174270,348,1025,159,9840,None,None,None,None,None,None,None,None,3,788
348,675,236,174270,348,1025,159,9840,None,None,None,None,None,None,None,None,8,124
455,675,236,174270,None,None,None,None,None,None,None,None,None,None,None,None,8,265
348,67086,69,174270,348,1025,348,66686,348,675,None,None,None,None,None,None,9,265
348,67086,929,174270,348,1025,348,66686,348,675,None,None,None,None,None,None,2,1452
348,67086,236,174270,348,1025,None,None,None,None,None,None,None,None,None,None,1,36
348,67086,69,174270,159,9840,None,None,None,None,None,None,None,None,None,None,3,371
348,67086,236,174270,348,1025,348,675,None,None,None,None,None,None,None,None,2,261
226,67086,69,174270,226,675,226,66686,None,None,None,None,None,None,None,None,2,73
226,675,376,174270,226,67086,226,66686,None,None,None,None,None,None,None,None,1,38
226,675,69,174270,226,67086,226,66686,None,None,None,None,None,None,None,None,1,2
226,67086,None,None,226,675,226,5330,226,66686,None,None,None,None,None,None,14,1623
341,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,146
341,675,196,2256663,None,None,None,None,None,None,196,2258329,196,2259995,196,2261661,2,104
341,675,None,None,341,52740,341,52941,341,53139,None,None,None,None,None,None,52,4857
348,675,929,174270,159,9840,348,1025,None,None,None,None,None,None,None,None,1,278
348,1025,None,None,348,675,348,5330,348,66686,None,None,None,None,None,None,1,36
348,675,69,174270,348,1025,159,9840,None,None,None,None,None,None,None,None,1,4
362,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,6
362,675,425,2256663,None,None,None,None,None,None,425,2258329,425,2259995,425,2261661,2,752
362,675,None,None,360,52940,361,53141,362,53339,None,None,None,None,None,None,6,699
362,675,690,174270,360,52940,361,53141,362,53339,None,None,None,None,None,None,1,42
16,675,690,174270,16,52740,16,52941,16,53139,None,None,None,None,None,None,1,10
16,1025,None,None,16,52740,16,52941,16,53139,None,None,None,None,None,None,4,83
16,1025,152,2256663,None,None,None,None,None,None,152,2258329,152,2259995,152,2261661,1,183
16,1025,985,174270,16,52740,16,52941,16,53139,None,None,None,None,None,None,1,49
307,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,1437
307,66686,873,174270,307,52941,307,53139,None,None,None,None,None,None,None,None,2,650
441,66686,873,174270,441,52740,441,52941,441,53139,None,None,None,None,None,None,3,351
347,66686,873,174270,347,675,347,1025,347,67086,None,None,None,None,None,None,19,6556
11,66686,None,None,11,52740,11,52941,11,53139,None,None,None,None,None,None,4,663
11,66686,571,2256663,None,None,None,None,None,None,571,2258329,571,2259995,571,2261661,1,709
78,66686,None,None,417,52740,417,52941,417,53139,None,None,None,None,None,None,18,5951
171,66686,None,None,327,675,327,5330,327,67086,None,None,None,None,None,None,54,6544
171,66686,985,174270,327,1025,327,67086,327,675,None,None,None,None,None,None,19,7415
293,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,36
293,66686,873,174270,0,52740,1,52941,2,53139,None,None,None,None,None,None,2,557
293,675,None,None,0,52740,1,52941,2,53139,None,None,None,None,None,None,47,28392
78,675,None,None,417,52740,417,52941,417,53139,None,None,None,None,None,None,30,14213
78,675,193,2256663,None,None,None,None,None,None,193,2258329,193,2259995,193,2261661,1,483
327,9820,None,None,327,5330,171,66686,327,67086,None,None,None,None,None,None,4,67
347,67086,None,None,347,675,347,5330,347,66686,None,None,None,None,None,None,21,6998
327,67086,None,None,327,675,327,5330,171,66686,None,None,None,None,None,None,35,6738
327,67086,571,2256663,327,1025,None,None,None,None,571,2258329,571,2259995,571,2261661,2,831
226,67086,571,2256663,226,5330,None,None,None,None,571,2258329,571,2259995,571,2261661,1,73
485,67086,None,None,485,675,485,5330,None,None,None,None,None,None,None,None,1,87
226,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,3
226,67086,571,2256663,226,5110,None,None,None,None,571,2258329,571,2259995,571,2261661,2,187
327,67086,193,2256663,327,1025,None,None,None,None,193,2258329,193,2259995,193,2261661,2,344
327,67086,985,174270,327,1025,171,66686,327,675,None,None,None,None,None,None,6,1412
347,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,40
327,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,71
327,5110,571,2256663,171,66686,None,None,None,None,None,None,None,None,None,None,1,47
226,5110,None,None,226,675,226,66686,226,67086,None,None,None,None,None,None,1,8
104,67086,None,None,104,1025,104,5330,None,None,None,None,None,None,None,None,7,312
104,67086,193,2256663,104,1025,None,None,None,None,193,2258329,193,2259995,193,2261661,2,453
