pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,instance_number,duration_sample_number
406,67086,None,None,406,675,406,5330,406,66686,None,None,None,None,None,None,32,10782
406,67086,39,174270,406,9840,406,66686,None,None,None,None,None,None,None,None,7,2048
406,67086,34,174270,406,9840,406,66686,None,None,None,None,None,None,None,None,1,82
376,67086,34,174270,376,1025,376,66686,376,675,None,None,None,None,None,None,1,22
376,9820,None,None,376,5330,376,66686,376,67086,None,None,None,None,None,None,1,20
376,9820,174,174270,376,1025,376,675,None,None,None,None,None,None,None,None,1,83
350,675,34,174270,350,5330,350,67086,None,None,None,None,None,None,None,None,1,1
460,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,257
460,675,142,174270,460,52940,None,None,None,None,None,None,None,None,None,None,1,8
460,675,224,174270,460,52940,None,None,None,None,None,None,None,None,None,None,1,192
201,675,224,174270,201,9840,201,1025,None,None,None,None,None,None,None,None,2,1040
406,1025,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,67
406,1025,933,174270,406,66686,406,67086,406,675,None,None,None,None,None,None,1,15
201,1025,None,None,201,675,201,5330,201,66686,None,None,None,None,None,None,3,297
406,9840,933,174270,406,675,406,1025,None,None,None,None,None,None,None,None,1,4
406,9840,933,174270,406,1025,406,675,None,None,None,None,None,None,None,None,1,34
406,9840,39,174270,406,1025,406,675,None,None,None,None,None,None,None,None,6,2387
406,9840,174,174270,None,None,None,None,None,None,None,None,None,None,None,None,4,344
406,9840,302,174270,None,None,None,None,None,None,None,None,None,None,None,None,5,208
406,675,39,174270,406,9840,None,None,None,None,None,None,None,None,None,None,12,2493
406,675,34,174270,406,9840,None,None,None,None,None,None,None,None,None,None,1,16
406,9840,34,174270,406,66686,406,67086,None,None,None,None,None,None,None,None,1,75
406,9840,None,None,406,5110,None,None,None,None,None,None,None,None,None,None,2,40
406,9840,34,174270,None,None,None,None,None,None,None,None,None,None,None,None,3,29
406,9840,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,44
350,67086,None,None,350,675,350,5330,None,None,None,None,None,None,None,None,7,1878
350,67086,302,174270,350,675,None,None,None,None,None,None,None,None,None,None,2,143
350,67086,224,174270,350,675,None,None,None,None,None,None,None,None,None,None,2,72
172,67086,933,174270,172,675,172,66686,None,None,None,None,None,None,None,None,11,91
406,9840,39,174270,406,675,None,None,None,None,None,None,None,None,None,None,7,3827
406,9840,34,174270,406,675,None,None,None,None,None,None,None,None,None,None,3,452
265,9840,None,None,265,5330,265,66686,265,67086,None,None,None,None,None,None,11,3483
350,675,302,174270,350,67086,None,None,None,None,None,None,None,None,None,None,2,399
350,675,224,174270,350,67086,None,None,None,None,None,None,None,None,None,None,2,88
279,675,302,174270,279,53139,279,52941,279,52740,None,None,None,None,None,None,46,2404
279,675,256,174270,279,53139,279,52941,279,52740,None,None,None,None,None,None,12,202
279,675,None,None,279,52740,279,52941,279,53139,None,None,None,None,None,None,284,6520
279,675,302,174270,279,52740,279,52941,279,53139,None,None,None,None,None,None,62,1596
279,675,967,174270,279,53139,279,52941,279,52740,None,None,None,None,None,None,20,868
12,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,193
12,675,967,174270,12,1025,12,9820,None,None,None,None,None,None,None,None,26,4836
492,675,967,174270,492,52941,492,53139,492,52740,None,None,None,None,None,None,1,71
44,9820,None,None,44,5330,44,66686,44,67086,None,None,None,None,None,None,16,4267
12,67086,None,None,12,675,12,5330,12,66686,None,None,None,None,None,None,12,950
12,67086,224,174270,12,9820,12,66686,None,None,None,None,None,None,None,None,3,149
402,66686,224,174270,402,53140,402,53341,402,53539,None,None,None,None,None,None,4,345
279,675,224,174270,279,52941,279,52740,279,53139,None,None,None,None,None,None,1,190
265,67086,None,None,265,675,265,5110,265,66686,None,None,None,None,None,None,17,5627
201,67086,933,174270,201,9840,201,66686,None,None,None,None,None,None,None,None,8,4229
172,67086,None,None,172,675,172,5330,172,66686,None,None,None,None,None,None,84,16050
201,67086,39,174270,201,1025,201,66686,201,675,None,None,None,None,None,None,2,75
406,9840,174,174270,406,66686,None,None,None,None,None,None,None,None,None,None,1,109
201,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8,4099
201,67086,94,2256663,201,5110,None,None,None,None,94,2258329,94,2259995,94,2261661,10,1311
354,67086,None,None,354,675,354,5110,354,66686,None,None,None,None,None,None,27,5147
172,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14,525
201,1025,None,None,201,675,201,5330,201,67086,None,None,None,None,None,None,8,509
209,1025,None,None,209,52740,None,None,None,None,None,None,None,None,None,None,1,24
351,1025,None,None,351,52740,351,52941,351,53139,None,None,None,None,None,None,5,629
354,1025,None,None,354,675,354,5330,354,66686,None,None,None,None,None,None,5,5096
172,675,None,None,172,5330,172,66686,172,67086,None,None,None,None,None,None,258,14067
238,675,None,None,238,52740,238,52941,238,53139,None,None,None,None,None,None,16,3358
351,675,None,None,351,52740,351,52941,351,53139,None,None,None,None,None,None,9,477
354,675,None,None,354,5330,354,66686,354,67086,None,None,None,None,None,None,185,28862
172,675,None,None,172,5330,172,67086,None,None,None,None,None,None,None,None,3,978
310,675,492,174270,310,53539,310,53341,310,53140,None,None,None,None,None,None,49,2472
310,675,893,174270,310,53140,310,53341,310,53539,None,None,None,None,None,None,4,260
310,675,492,174270,310,53140,310,53341,310,53539,None,None,None,None,None,None,27,1370
310,675,559,174270,310,53539,310,53341,310,53140,None,None,None,None,None,None,10,581
310,675,None,None,310,53140,310,53341,310,53539,None,None,None,None,None,None,150,10407
310,675,244,174270,310,53539,310,53341,310,53140,None,None,None,None,None,None,5,168
310,675,492,174270,310,53341,310,53539,None,None,None,None,None,None,None,None,2,421
280,66686,492,174270,280,52740,280,52941,280,53139,None,None,None,None,None,None,13,259
280,675,None,None,280,52740,280,52941,280,53139,None,None,None,None,None,None,86,7570
451,5110,None,None,451,675,451,66686,451,67086,None,None,None,None,None,None,61,11064
233,5110,None,None,233,675,None,None,None,None,None,None,None,None,None,None,8,787
354,5110,None,None,354,675,354,66686,354,67086,None,None,None,None,None,None,10,910
170,5110,None,None,170,675,170,66686,170,67086,None,None,None,None,None,None,22,1884
310,675,380,174270,310,53539,310,53341,310,53140,None,None,None,None,None,None,13,1271
310,675,256,174270,310,53341,None,None,None,None,None,None,None,None,None,None,1,74
310,675,None,None,310,66686,None,None,None,None,None,None,None,None,None,None,18,389
310,675,939,174270,310,66686,None,None,None,None,None,None,None,None,None,None,3,60
451,675,939,174270,451,66686,451,67086,451,1025,None,None,None,None,None,None,1,13
451,67086,None,None,451,675,451,5330,451,66686,None,None,None,None,None,None,29,4779
354,67086,None,None,354,675,354,9820,354,66686,None,None,None,None,None,None,34,6363
410,66686,None,None,410,52740,410,52941,410,53139,None,None,None,None,None,None,66,16621
310,66686,None,None,310,53140,310,53341,310,53539,None,None,None,None,None,None,13,799
310,66686,380,174270,310,53140,310,53341,310,53539,None,None,None,None,None,None,6,441
310,66686,244,174270,310,53140,310,53341,310,53539,None,None,None,None,None,None,1,29
310,66686,492,174270,310,675,None,None,None,None,None,None,None,None,None,None,1,7
280,675,256,174270,280,66686,None,None,None,None,None,None,None,None,None,None,4,109
280,675,None,None,280,66686,None,None,None,None,None,None,None,None,None,None,6,129
280,66686,None,None,280,52740,280,52941,280,53139,None,None,None,None,None,None,59,8057
451,66686,None,None,451,675,451,5330,451,67086,None,None,None,None,None,None,10,703
391,66686,None,None,391,52740,391,52941,391,53139,None,None,None,None,None,None,44,5309
354,66686,None,None,354,675,354,5330,354,67086,None,None,None,None,None,None,151,20489
310,66686,492,174270,310,53539,310,53341,310,53140,None,None,None,None,None,None,5,422
310,66686,244,174270,310,53539,310,53341,310,53140,None,None,None,None,None,None,3,73
280,675,939,174270,280,66686,None,None,None,None,None,None,None,None,None,None,6,328
280,66686,939,174270,280,52740,280,52941,280,53139,None,None,None,None,None,None,4,56
451,675,None,None,451,5330,451,66686,451,67086,None,None,None,None,None,None,27,1120
451,675,939,174270,451,1025,451,9840,None,None,None,None,None,None,None,None,15,1534
391,675,939,174270,391,52740,391,52941,391,53139,None,None,None,None,None,None,20,5500
391,675,142,174270,391,52740,391,52941,391,53139,None,None,None,None,None,None,7,636
354,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,44,12025
410,675,142,174270,410,52740,410,52941,410,53139,None,None,None,None,None,None,25,6742
354,9820,None,None,354,5330,354,66686,354,67086,None,None,None,None,None,None,21,5366
391,675,None,None,391,52740,391,52941,391,53139,None,None,None,None,None,None,45,6466
354,1025,None,None,354,675,354,5330,354,67086,None,None,None,None,None,None,4,660
310,66686,492,174270,310,53140,310,53341,310,53539,None,None,None,None,None,None,4,772
310,66686,492,174270,310,53341,None,None,None,None,None,None,None,None,None,None,1,31
280,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10,265
332,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,38,2922
463,9820,None,None,463,5330,463,66686,463,67086,None,None,None,None,None,None,18,79
463,9820,939,174270,463,1025,463,675,None,None,None,None,None,None,None,None,9,316
156,9820,None,None,156,5330,156,66686,156,67086,None,None,None,None,None,None,35,169
451,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,922
106,5110,None,None,106,675,None,None,None,None,None,None,None,None,None,None,4,183
310,675,492,174270,310,53341,None,None,None,None,None,None,None,None,None,None,5,652
280,66686,939,174270,None,None,None,None,None,None,None,None,None,None,None,None,2,147
451,66686,939,174270,451,1025,451,67086,451,675,None,None,None,None,None,None,7,162
451,675,None,None,451,1025,451,5330,None,None,None,None,None,None,None,None,1,137
410,675,None,None,410,52740,410,52941,410,53139,None,None,None,None,None,None,104,19581
451,675,None,None,451,5330,451,9840,None,None,None,None,None,None,None,None,2,229
402,675,None,None,402,52740,402,52941,402,53139,None,None,None,None,None,None,8,2030
265,675,None,None,265,5330,265,66686,265,67086,None,None,None,None,None,None,135,12657
201,675,None,None,201,5330,201,9840,None,None,None,None,None,None,None,None,9,1653
201,675,None,None,201,1025,201,5110,201,9840,None,None,None,None,None,None,1,1369
40,675,None,None,40,52740,40,52941,40,53139,None,None,None,None,None,None,1,66
456,675,None,None,456,5330,456,66686,456,67086,None,None,None,None,None,None,103,7328
456,5110,None,None,456,675,456,66686,456,67086,None,None,None,None,None,None,29,10565
197,675,None,None,197,52740,197,52941,197,53139,None,None,None,None,None,None,144,11396
265,5110,None,None,265,675,265,66686,265,67086,None,None,None,None,None,None,12,9401
201,5110,None,None,201,675,201,66686,201,67086,None,None,None,None,None,None,118,45268
329,675,None,None,329,52740,329,52941,329,53139,None,None,None,None,None,None,50,857
329,675,254,2256663,None,None,None,None,None,None,254,2258329,254,2259995,254,2261661,3,402
359,66686,None,None,359,52740,359,52941,359,53139,None,None,None,None,None,None,76,23465
197,66686,None,None,197,52740,197,52941,197,53139,None,None,None,None,None,None,66,12234
153,66686,None,None,153,52740,153,52941,153,53139,None,None,None,None,None,None,76,18729
427,66686,None,None,427,52740,427,52941,427,53139,None,None,None,None,None,None,22,2220
265,66686,None,None,265,675,265,5330,265,67086,None,None,None,None,None,None,54,6657
201,675,94,2256663,201,5110,None,None,None,None,94,2258329,94,2259995,94,2261661,16,3418
201,675,None,None,201,5110,None,None,None,None,None,None,None,None,None,None,29,3728
272,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,23,4138
106,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,322
189,675,None,None,189,5330,189,66686,189,67086,None,None,None,None,None,None,198,19744
201,66686,None,None,201,675,201,5330,201,67086,None,None,None,None,None,None,119,10839
359,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,1534
197,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,136
354,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,20,8320
359,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,40,5608
203,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,43,13415
201,675,None,None,201,5330,201,66686,None,None,None,None,None,None,None,None,3,308
329,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1737
359,675,None,None,359,52740,359,52941,359,53139,None,None,None,None,None,None,108,10789
402,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,117
265,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,536
350,66686,None,None,350,675,350,5330,350,67086,None,None,None,None,None,None,36,2308
465,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,21
465,66686,None,None,465,52740,465,52941,465,53139,None,None,None,None,None,None,18,563
2,66686,None,None,2,52740,2,52941,2,53139,None,None,None,None,None,None,7,297
329,66686,None,None,329,52740,329,52941,329,53139,None,None,None,None,None,None,52,2256
350,67086,None,None,350,675,350,5330,350,66686,None,None,None,None,None,None,21,662
203,67086,None,None,203,675,203,5330,203,66686,None,None,None,None,None,None,71,18474
410,675,380,174270,410,52740,410,52941,410,53139,None,None,None,None,None,None,34,6937
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,48,730
410,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1322
410,675,559,174270,410,52740,410,52941,410,53139,None,None,None,None,None,None,14,1302
197,675,380,174270,197,52740,197,52941,197,53139,None,None,None,None,None,None,9,1240
197,675,151,174270,197,52941,197,53139,None,None,None,None,None,None,None,None,3,126
197,675,None,None,197,52941,197,53139,None,None,None,None,None,None,None,None,14,799
456,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,254
456,675,None,None,456,5330,None,None,None,None,None,None,None,None,None,None,100,4178
456,675,203,2256663,None,None,None,None,None,None,203,2258329,203,2259995,203,2261661,4,866
106,675,None,None,106,5330,None,None,None,None,None,None,None,None,None,None,46,3296
106,675,559,174270,None,None,None,None,None,None,None,None,None,None,None,None,11,410
106,675,380,174270,None,None,None,None,None,None,None,None,None,None,None,None,5,335
106,675,801,174270,None,None,None,None,None,None,None,None,None,None,None,None,4,67
276,675,801,174270,276,67086,276,66686,None,None,None,None,None,None,None,None,20,2628
276,67086,None,None,276,5330,276,9820,276,66686,None,None,None,None,None,None,8,947
276,67086,801,174270,276,9820,276,66686,None,None,None,None,None,None,None,None,4,1502
276,67086,400,174270,276,9820,276,66686,None,None,None,None,None,None,None,None,1,61
276,67086,801,174270,276,66686,276,9820,None,None,None,None,None,None,None,None,1,24
276,67086,400,174270,276,66686,276,9820,None,None,None,None,None,None,None,None,2,62
189,67086,400,174270,189,675,189,66686,None,None,None,None,None,None,None,None,6,944
172,9820,None,None,172,5330,172,66686,172,67086,None,None,None,None,None,None,12,156
172,9820,67,2256663,172,675,None,None,None,None,None,None,None,None,None,None,1,205
276,9820,None,None,276,5330,276,66686,276,67086,None,None,None,None,None,None,3,45
276,9820,67,2256663,276,5110,None,None,None,None,None,None,None,None,None,None,1,39
276,9820,801,174270,276,66686,276,67086,None,None,None,None,None,None,None,None,2,1129
276,9820,559,174270,276,66686,276,67086,None,None,None,None,None,None,None,None,2,17
276,66686,559,174270,276,9820,276,67086,None,None,None,None,None,None,None,None,1,8
276,67086,559,174270,276,9820,276,66686,None,None,None,None,None,None,None,None,5,133
170,67086,559,174270,170,66686,170,1025,None,None,None,None,None,None,None,None,2,14
170,1025,None,None,170,675,170,5330,170,67086,None,None,None,None,None,None,7,325
170,1025,559,174270,170,9840,170,675,None,None,None,None,None,None,None,None,2,128
170,1025,380,174270,170,9840,170,675,None,None,None,None,None,None,None,None,2,244
40,1025,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,16
40,1025,151,174270,40,52740,40,52941,40,53139,None,None,None,None,None,None,2,29
451,1025,None,None,451,675,451,5330,451,66686,None,None,None,None,None,None,2,13
197,675,203,2256663,None,None,None,None,None,None,203,2258329,203,2259995,203,2261661,5,192
197,675,151,174270,197,52740,197,52941,197,53139,None,None,None,None,None,None,13,4173
197,675,559,174270,197,52941,197,53139,None,None,None,None,None,None,None,None,1,91
203,67086,893,174270,203,675,203,66686,None,None,None,None,None,None,None,None,22,6955
40,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,304
40,67086,893,174270,40,52740,40,52941,40,53139,None,None,None,None,None,None,1,64
203,675,893,174270,203,67086,203,66686,None,None,None,None,None,None,None,None,26,3200
203,675,400,174270,203,67086,203,66686,None,None,None,None,None,None,None,None,1,6
189,675,400,174270,189,67086,189,66686,None,None,None,None,None,None,None,None,8,347
172,9820,400,174270,172,675,172,1025,None,None,None,None,None,None,None,None,7,1007
276,9820,400,174270,276,66686,276,67086,None,None,None,None,None,None,None,None,2,19
276,67086,67,2256663,276,5110,None,None,None,None,67,2258329,67,2259995,67,2261661,1,45
170,67086,559,174270,170,1025,170,66686,None,None,None,None,None,None,None,None,1,6
456,675,380,174270,None,None,None,None,None,None,None,None,None,None,None,None,12,271
170,1025,380,174270,170,66686,170,675,170,67086,None,None,None,None,None,None,2,109
170,1025,203,2256663,170,5110,None,None,None,None,203,2258329,203,2259995,203,2261661,3,266
203,675,380,174270,203,67086,203,66686,None,None,None,None,None,None,None,None,2,17
172,67086,380,174270,172,9820,None,None,None,None,None,None,None,None,None,None,1,79
203,1025,None,None,203,675,203,5330,203,66686,None,None,None,None,None,None,5,4068
197,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16,1211
203,675,None,None,203,5330,203,66686,203,67086,None,None,None,None,None,None,242,30130
40,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12,125
40,675,893,174270,40,52740,40,52941,40,53139,None,None,None,None,None,None,3,51
456,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29,2608
456,675,893,174270,None,None,None,None,None,None,None,None,None,None,None,None,9,597
40,1025,893,174270,40,52740,40,52941,40,53139,None,None,None,None,None,None,2,22
203,1025,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,428
189,675,893,174270,189,67086,189,66686,None,None,None,None,None,None,None,None,2,15
189,67086,None,None,189,675,189,5330,189,66686,None,None,None,None,None,None,48,10888
170,1025,None,None,170,675,170,5330,170,66686,None,None,None,None,None,None,8,188
170,1025,559,174270,170,67086,170,66686,170,675,None,None,None,None,None,None,2,369
170,1025,380,174270,170,67086,170,66686,None,None,None,None,None,None,None,None,2,194
170,1025,None,None,170,5330,170,66686,170,67086,None,None,None,None,None,None,3,302
203,1025,None,None,203,675,203,5330,203,67086,None,None,None,None,None,None,7,5342
172,67086,203,2256663,None,None,None,None,None,None,203,2258329,203,2259995,203,2261661,1,112
203,67086,151,174270,203,66686,203,1025,None,None,None,None,None,None,None,None,1,442
201,67086,151,174270,201,1025,201,675,201,66686,None,None,None,None,None,None,5,411
197,675,939,174270,197,52740,197,52941,197,53139,None,None,None,None,None,None,4,475
197,675,None,None,197,52740,197,52941,None,None,None,None,None,None,None,None,6,90
197,675,380,174270,197,52740,197,52941,None,None,None,None,None,None,None,None,2,108
410,675,939,174270,410,52740,410,52941,410,53139,None,None,None,None,None,None,1,30
153,675,None,None,153,52740,153,52941,153,53139,None,None,None,None,None,None,141,15235
153,675,893,174270,153,52941,153,53139,None,None,None,None,None,None,None,None,5,387
172,9820,801,174270,None,None,None,None,None,None,None,None,None,None,None,None,2,143
172,9820,400,174270,None,None,None,None,None,None,None,None,None,None,None,None,1,128
276,9820,801,174270,276,67086,276,66686,None,None,None,None,None,None,None,None,1,9
170,67086,380,174270,170,9840,170,66686,None,None,None,None,None,None,None,None,1,12
170,1025,380,174270,170,675,170,67086,170,66686,None,None,None,None,None,None,1,67
203,675,203,2256663,203,1025,None,None,None,None,203,2258329,203,2259995,203,2261661,4,1068
203,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,69
410,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,153
410,66686,380,174270,410,52740,410,52941,410,53139,None,None,None,None,None,None,12,2304
153,66686,380,174270,153,52740,153,52941,153,53139,None,None,None,None,None,None,2,12
359,675,893,174270,359,52740,359,52941,359,53139,None,None,None,None,None,None,22,5253
456,675,151,174270,None,None,None,None,None,None,None,None,None,None,None,None,23,2437
203,67086,400,174270,203,675,203,66686,None,None,None,None,None,None,None,None,2,116
170,1025,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,90
172,67086,380,174270,172,675,172,66686,None,None,None,None,None,None,None,None,1,214
197,66686,151,174270,197,52740,197,52941,197,53139,None,None,None,None,None,None,4,573
197,66686,939,174270,197,52941,197,53139,None,None,None,None,None,None,None,None,1,87
197,66686,151,174270,197,52941,197,53139,None,None,None,None,None,None,None,None,1,236
197,66686,None,None,197,52941,197,53139,None,None,None,None,None,None,None,None,2,41
410,66686,559,174270,410,52740,410,52941,410,53139,None,None,None,None,None,None,3,96
153,66686,893,174270,153,52740,153,52941,153,53139,None,None,None,None,None,None,3,875
172,66686,893,174270,172,675,172,67086,None,None,None,None,None,None,None,None,1,9
203,9820,893,174270,203,675,203,1025,None,None,None,None,None,None,None,None,9,864
189,675,67,2256663,None,None,None,None,None,None,67,2258329,67,2259995,67,2261661,2,112
269,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,25,5499
276,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,2354
276,675,801,174270,276,66686,276,67086,None,None,None,None,None,None,None,None,1,100
170,1025,380,174270,170,9840,None,None,None,None,None,None,None,None,None,None,1,172
203,67086,203,2256663,None,None,None,None,None,None,203,2258329,203,2259995,203,2261661,1,5
201,67086,203,2256663,201,5110,None,None,None,None,203,2258329,203,2259995,203,2261661,5,906
170,9840,None,None,170,5330,170,66686,170,67086,None,None,None,None,None,None,2,214
451,9840,None,None,451,5330,451,66686,451,67086,None,None,None,None,None,None,1,13
197,675,380,174270,197,52941,197,53139,None,None,None,None,None,None,None,None,2,207
170,67086,None,None,170,5330,170,9840,170,66686,None,None,None,None,None,None,2,388
40,67086,None,None,40,52740,40,52941,40,53139,None,None,None,None,None,None,2,978
170,67086,None,None,170,1025,170,5330,170,66686,None,None,None,None,None,None,1,192
276,675,None,None,276,5330,276,66686,276,67086,None,None,None,None,None,None,21,788
170,675,None,None,170,5330,170,66686,170,67086,None,None,None,None,None,None,17,1401
427,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,28,2163
189,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,19,848
189,66686,None,None,189,675,189,5330,189,67086,None,None,None,None,None,None,19,2467
63,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15,354
172,66686,None,None,172,675,172,5330,172,67086,None,None,None,None,None,None,85,3720
40,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,390
203,66686,None,None,203,675,203,5330,203,67086,None,None,None,None,None,None,61,4063
493,66686,None,None,492,52740,493,52941,494,53139,None,None,None,None,None,None,12,722
