pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,instance_number,duration_sample_number
224,66536,224,176930,104,56242,None,None,None,None,None,None,None,None,None,None,15,836
81,66536,239,176930,38,56242,None,None,None,None,None,None,None,None,None,None,3,22
210,66536,356,176930,None,None,None,None,None,None,None,None,None,None,None,None,11,146
356,66536,356,176930,238,56044,None,None,None,None,None,None,None,None,None,None,1,93
356,66536,None,None,238,47489,238,47090,238,47291,None,None,None,None,None,None,3,13
356,66536,317,2071667,238,47489,238,47090,238,47291,None,None,None,None,None,None,2,46
81,66536,239,176930,38,56044,None,None,None,None,None,None,None,None,None,None,2,26
239,66536,None,None,109,56044,109,56440,109,56242,None,None,None,None,None,None,11,47
239,66536,239,176930,109,56044,109,56440,109,56242,None,None,None,None,None,None,2,2
239,66536,109,2071667,109,56044,109,56440,109,56242,None,None,None,None,None,None,5,477
239,66536,110,2071667,109,56044,109,56440,109,56242,None,None,None,None,None,None,4,451
239,66536,111,2071667,109,56044,109,56440,109,56242,None,None,None,None,None,None,3,63
285,66536,186,2071667,285,925,285,5230,None,None,None,None,None,None,None,None,1,79
285,66536,112,2071667,285,925,285,5230,None,None,None,None,None,None,None,None,8,251
459,66536,388,176930,24,56242,None,None,None,None,None,None,None,None,None,None,4,114
224,66536,None,None,104,56044,104,56242,104,56440,None,None,None,None,None,None,3,14
115,66536,356,176930,115,5230,None,None,None,None,None,None,None,None,None,None,1,1
115,66536,315,2071667,115,5230,None,None,None,None,None,None,None,None,None,None,4,1569
280,66536,280,176930,189,56044,None,None,None,None,None,None,None,None,None,None,1,10
280,66536,356,176930,189,56044,None,None,None,None,None,None,None,None,None,None,1,37
280,66536,None,None,189,56242,189,56440,189,56044,None,None,None,None,None,None,1,22
239,66536,109,2071667,110,47090,110,47291,239,2561,None,None,None,None,None,None,1,129
362,66536,110,2071667,362,5230,None,None,None,None,None,None,None,None,None,None,1,1
239,66536,446,176930,109,56440,None,None,None,None,None,None,None,None,None,None,1,24
446,66536,446,176930,111,56044,None,None,None,None,None,None,None,None,None,None,1,123
362,66536,239,176930,362,5230,None,None,None,None,None,None,None,None,None,None,1,1
81,66536,38,2071667,38,56440,38,56242,38,56044,None,None,None,None,None,None,1,3018
239,66536,239,176930,109,56242,None,None,None,None,None,None,None,None,None,None,7,2755
459,66536,None,None,24,56440,24,56242,24,56044,None,None,None,None,None,None,2,10
459,66536,181,176930,24,56440,None,None,None,None,None,None,None,None,None,None,8,2988
388,66536,None,None,134,47090,134,47291,134,47489,None,None,None,None,None,None,1,4
388,66536,220,176930,134,56440,None,None,None,None,None,None,None,None,None,None,4,34
220,66536,220,176930,6,56242,None,None,None,None,None,None,None,None,None,None,5,2033
313,66536,220,176930,4,56044,None,None,None,None,None,None,None,None,None,None,1,5
313,66536,388,176930,4,56044,None,None,None,None,None,None,None,None,None,None,1,21
313,66536,None,None,4,56440,4,56044,4,56242,None,None,None,None,None,None,1,5
313,66536,314,176930,4,56440,None,None,None,None,None,None,None,None,None,None,2,592
459,66536,388,176930,24,56044,None,None,None,None,None,None,None,None,None,None,4,123
313,66536,388,176930,4,56440,None,None,None,None,None,None,None,None,None,None,1,6
313,66536,220,176930,4,56440,None,None,None,None,None,None,None,None,None,None,2,32
220,66536,314,176930,6,56440,None,None,None,None,None,None,None,None,None,None,1,4
220,66536,388,176930,6,56440,None,None,None,None,None,None,None,None,None,None,1,4
313,66536,181,176930,4,56242,None,None,None,None,None,None,None,None,None,None,1,64
239,66536,None,None,110,47291,110,47090,239,925,None,None,None,None,None,None,1,13
239,66536,239,176930,109,56044,None,None,None,None,None,None,None,None,None,None,4,1329
239,66536,None,None,109,56440,109,56044,109,56242,None,None,None,None,None,None,3,24
446,66536,239,176930,111,56440,None,None,None,None,None,None,None,None,None,None,1,8
446,66536,446,176930,111,56440,None,None,None,None,None,None,None,None,None,None,1,365
459,66536,388,176930,24,56440,None,None,None,None,None,None,None,None,None,None,2,46
388,66536,None,None,134,56440,134,56242,134,56044,None,None,None,None,None,None,1,4
388,66536,357,2071667,134,56440,134,56242,134,56044,None,None,None,None,None,None,1,39
213,66536,None,None,21,47291,21,47090,21,47489,None,None,None,None,None,None,1,4
213,66536,21,2071667,21,47291,21,47090,21,47489,None,None,None,None,None,None,1,64
224,66536,81,176930,104,56440,None,None,None,None,None,None,None,None,None,None,24,2041
224,66536,224,176930,104,56440,None,None,None,None,None,None,None,None,None,None,22,925
81,66536,224,176930,38,56044,None,None,None,None,None,None,None,None,None,None,3,257
356,66536,None,None,238,56044,238,56242,238,56440,None,None,None,None,None,None,4,159
356,66536,317,2071667,238,56044,238,56242,238,56440,None,None,None,None,None,None,1,62
356,66536,315,2071667,238,56044,238,56242,238,56440,None,None,None,None,None,None,2,200
115,66536,317,2071667,115,5230,None,None,None,None,None,None,None,None,None,None,1,1
239,66536,109,2071667,109,47489,109,47291,109,47090,None,None,None,None,None,None,2,299
213,66536,18,176930,21,56242,None,None,None,None,None,None,None,None,None,None,9,1330
213,66536,413,176930,21,56242,None,None,None,None,None,None,None,None,None,None,5,108
388,66536,134,2071667,388,925,134,47090,134,47291,None,None,None,None,None,None,1,68
388,66536,357,2071667,388,925,134,47090,134,47291,None,None,None,None,None,None,1,103
213,66536,413,176930,21,56440,None,None,None,None,None,None,None,None,None,None,4,219
220,66536,None,None,6,56440,6,56044,6,56242,None,None,None,None,None,None,3,24
224,66536,None,None,104,56440,104,56242,104,56044,None,None,None,None,None,None,1,3
81,66536,224,176930,38,56242,None,None,None,None,None,None,None,None,None,None,1,4
356,66536,218,176930,239,47290,239,47491,356,925,None,None,None,None,None,None,1,1
256,66536,356,176930,None,None,None,None,None,None,None,None,None,None,None,None,2,46
239,66536,81,176930,109,47489,109,47291,109,47090,None,None,None,None,None,None,1,1
239,66536,110,2071667,239,2561,109,47291,109,47090,None,None,None,None,None,None,1,138
224,66536,None,None,104,56242,104,56044,104,56440,None,None,None,None,None,None,2,17
224,66536,None,None,104,47090,104,47291,104,47489,None,None,None,None,None,None,1,9
356,66536,317,2071667,238,47489,238,47291,238,47090,None,None,None,None,None,None,1,85
239,66536,356,176930,109,47489,109,47090,109,47291,None,None,None,None,None,None,1,1
239,66536,None,None,109,56440,109,56242,109,56044,None,None,None,None,None,None,1,3
239,66536,109,2071667,109,56440,109,56242,109,56044,None,None,None,None,None,None,1,1
239,66536,110,2071667,109,56440,109,56242,109,56044,None,None,None,None,None,None,1,106
388,66536,None,None,134,56242,134,56044,134,56440,None,None,None,None,None,None,3,11
388,66536,181,176930,134,56242,134,56044,134,56440,None,None,None,None,None,None,2,2
388,66536,357,2071667,134,56242,134,56044,134,56440,None,None,None,None,None,None,1,63
213,66536,None,None,21,47489,21,47291,21,47090,None,None,None,None,None,None,3,14
213,66536,181,176930,21,47489,21,47291,21,47090,None,None,None,None,None,None,1,1
213,66536,21,2071667,21,47489,21,47291,21,47090,None,None,None,None,None,None,2,163
213,66536,None,None,23,47291,23,47090,213,2561,None,None,None,None,None,None,1,6
224,66536,None,None,103,47090,103,47291,224,2561,None,None,None,None,None,None,1,8
388,66536,134,2071667,134,56242,134,56044,134,56440,None,None,None,None,None,None,2,124
213,66536,21,2071667,21,47489,21,47090,21,47291,None,None,None,None,None,None,1,61
213,66536,None,None,21,56242,21,56044,21,56440,None,None,None,None,None,None,1,4
213,66536,None,None,21,56044,21,56440,21,56242,None,None,None,None,None,None,1,4
117,66536,317,2071667,117,5230,None,None,None,None,None,None,None,None,None,None,4,1602
285,66536,417,176930,285,925,285,5230,None,None,None,None,None,None,None,None,1,1
446,66536,None,None,111,56044,111,56242,111,56440,None,None,None,None,None,None,2,6
446,66536,18,176930,111,56044,111,56242,111,56440,None,None,None,None,None,None,1,1
446,66536,112,2071667,111,56044,111,56242,111,56440,None,None,None,None,None,None,2,606
446,66536,None,None,111,56440,111,56044,111,56242,None,None,None,None,None,None,1,3
446,66536,316,2071667,111,56440,111,56044,111,56242,None,None,None,None,None,None,1,42
356,66536,112,2071667,238,56044,238,56242,238,56440,None,None,None,None,None,None,1,1
445,66536,None,None,147,56242,147,56044,147,56440,None,None,None,None,None,None,1,4
445,66536,356,176930,147,56242,None,None,None,None,None,None,None,None,None,None,2,18
362,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,9
446,66536,446,176930,111,56044,111,56242,111,56440,None,None,None,None,None,None,1,1
446,66536,111,2071667,111,56044,111,56242,111,56440,None,None,None,None,None,None,1,116
356,66536,316,2071667,None,None,None,None,None,None,None,None,None,None,None,None,2,172
356,66536,315,2071667,None,None,None,None,None,None,None,None,None,None,None,None,1,12
115,66536,316,2071667,115,5230,None,None,None,None,None,None,None,None,None,None,1,1
446,66536,None,None,111,56044,111,56440,111,56242,None,None,None,None,None,None,6,372
446,66536,357,2071667,111,56044,111,56440,111,56242,None,None,None,None,None,None,1,1
446,66536,404,2071667,111,56044,111,56440,111,56242,None,None,None,None,None,None,2,1068
446,66536,316,2071667,111,56044,111,56440,111,56242,None,None,None,None,None,None,1,35
356,66536,357,2071667,239,47290,239,47491,356,925,None,None,None,None,None,None,1,1
356,66536,356,176930,238,56440,None,None,None,None,None,None,None,None,None,None,5,531
388,66536,413,176930,134,47489,134,47090,134,47291,None,None,None,None,None,None,1,1
446,66536,None,None,111,47489,111,47090,111,47291,None,None,None,None,None,None,2,8
446,66536,112,2071667,111,47489,111,47090,111,47291,None,None,None,None,None,None,1,37
446,66536,404,2071667,111,47489,111,47090,111,47291,None,None,None,None,None,None,1,148
446,66536,316,2071667,111,47489,111,47090,111,47291,None,None,None,None,None,None,1,445
356,66536,404,2071667,238,47489,238,47291,238,47090,None,None,None,None,None,None,1,1
213,66536,108,176930,21,56242,None,None,None,None,None,None,None,None,None,None,1,35
390,66536,108,176930,390,5230,None,None,None,None,None,None,None,None,None,None,1,1
413,66536,18,176930,479,47291,479,47090,413,2561,None,None,None,None,None,None,1,1
413,66536,479,2239999,479,47291,479,47090,413,2561,None,None,None,None,None,None,1,44
388,66536,134,2071667,388,2561,134,47291,134,47090,None,None,None,None,None,None,1,72
388,66536,357,2071667,388,2561,134,47291,134,47090,None,None,None,None,None,None,1,67
446,66536,None,None,111,56440,111,56242,111,56044,None,None,None,None,None,None,1,3
446,66536,404,2071667,111,56440,111,56242,111,56044,None,None,None,None,None,None,1,81
446,66536,316,2071667,111,56440,111,56242,111,56044,None,None,None,None,None,None,1,22
446,66536,None,None,112,53341,112,53140,446,2561,None,None,None,None,None,None,1,3
446,66536,112,2071667,112,53341,112,53140,446,2561,None,None,None,None,None,None,1,469
446,66536,404,2071667,112,53341,112,53140,446,2561,None,None,None,None,None,None,1,61
446,66536,316,2071667,112,53341,112,53140,446,2561,None,None,None,None,None,None,1,38
356,66536,317,2071667,239,47290,239,47491,356,925,None,None,None,None,None,None,2,163
177,66536,280,176930,None,None,None,None,None,None,None,None,None,None,None,None,1,1
280,66536,280,176930,189,56242,None,None,None,None,None,None,None,None,None,None,1,141
280,66536,5,176930,189,56242,None,None,None,None,None,None,None,None,None,None,1,13
445,66536,5,176930,147,56242,None,None,None,None,None,None,None,None,None,None,2,94
445,66536,None,None,147,56440,None,None,None,None,None,None,None,None,None,None,2,22
445,66536,280,176930,147,56242,None,None,None,None,None,None,None,None,None,None,2,175
356,66536,5,176930,238,47090,238,47489,238,47291,None,None,None,None,None,None,1,1
356,66536,317,2071667,238,47090,238,47489,238,47291,None,None,None,None,None,None,1,442
356,66536,317,2071667,238,56440,238,56044,238,56242,None,None,None,None,None,None,1,10
356,66536,218,176930,238,56440,238,56044,238,56242,None,None,None,None,None,None,1,1
239,66536,111,2071667,109,47489,109,47090,109,47291,None,None,None,None,None,None,1,2
100,66536,111,2071667,181,56044,181,56242,181,56440,None,None,None,None,None,None,1,1
56,66536,None,None,63,47489,63,47291,63,47090,None,None,None,None,None,None,1,3
56,66536,64,2071667,63,47489,63,47291,63,47090,None,None,None,None,None,None,1,112
56,66536,None,None,63,56242,63,56044,63,56440,None,None,None,None,None,None,1,11
56,66536,56,176930,63,56440,None,None,None,None,None,None,None,None,None,None,2,178
56,66536,18,176930,63,56440,None,None,None,None,None,None,None,None,None,None,1,42
56,66536,446,176930,63,56440,None,None,None,None,None,None,None,None,None,None,1,1
285,66536,357,2071667,285,925,285,5230,None,None,None,None,None,None,None,None,1,568
356,66536,315,2071667,238,47291,238,47090,238,47489,None,None,None,None,None,None,1,67
388,66536,23,2071667,134,47489,134,47090,134,47291,None,None,None,None,None,None,1,30
413,66536,None,None,477,56242,477,56440,477,56044,None,None,None,None,None,None,1,4
413,66536,479,2239999,477,56242,477,56440,477,56044,None,None,None,None,None,None,1,39
81,66536,356,176930,38,56044,None,None,None,None,None,None,None,None,None,None,1,6
81,66536,210,176930,38,56044,None,None,None,None,None,None,None,None,None,None,2,200
452,66536,218,176930,452,5230,None,None,None,None,None,None,None,None,None,None,1,1
117,66536,317,2071667,362,5230,None,None,None,None,None,None,None,None,None,None,2,157
220,66536,413,176930,6,56242,None,None,None,None,None,None,None,None,None,None,1,12
117,66536,18,176930,None,None,None,None,None,None,None,None,None,None,None,None,2,381
224,66536,None,None,104,56440,104,56044,104,56242,None,None,None,None,None,None,2,18
239,66536,None,None,109,56242,109,56044,109,56440,None,None,None,None,None,None,1,5
459,66536,None,None,24,56242,24,56044,24,56440,None,None,None,None,None,None,1,5
224,66536,None,None,104,56242,104,56440,104,56044,None,None,None,None,None,None,5,28
459,66536,None,None,24,56044,24,56440,24,56242,None,None,None,None,None,None,1,9
81,66536,None,None,38,56044,38,56242,38,56440,None,None,None,None,None,None,1,25
459,66536,None,None,24,56044,24,56242,24,56440,None,None,None,None,None,None,1,5
459,66536,239,176930,24,56242,None,None,None,None,None,None,None,None,None,None,1,3
239,66536,181,176930,109,56242,None,None,None,None,None,None,None,None,None,None,1,5
81,66536,210,176930,38,56242,None,None,None,None,None,None,None,None,None,None,1,8
81,66536,239,176930,38,56440,None,None,None,None,None,None,None,None,None,None,3,87
81,66536,210,176930,38,56440,None,None,None,None,None,None,None,None,None,None,3,364
81,66536,356,176930,38,56440,None,None,None,None,None,None,None,None,None,None,1,4
213,66536,56,176930,21,56242,None,None,None,None,None,None,None,None,None,None,3,69
413,66536,None,None,477,56440,477,56044,477,56242,None,None,None,None,None,None,2,14
313,66536,219,176930,4,56440,None,None,None,None,None,None,None,None,None,None,1,6
219,66536,219,176930,42,56242,None,None,None,None,None,None,None,None,None,None,2,176
219,66536,108,176930,42,56242,None,None,None,None,None,None,None,None,None,None,1,23
446,66536,388,176930,111,56242,None,None,None,None,None,None,None,None,None,None,1,30
446,66536,356,176930,111,56242,None,None,None,None,None,None,None,None,None,None,3,48
446,66536,446,176930,111,56242,None,None,None,None,None,None,None,None,None,None,2,144
213,66536,356,176930,21,56044,None,None,None,None,None,None,None,None,None,None,2,12
213,66536,56,176930,21,56044,None,None,None,None,None,None,None,None,None,None,1,9
285,66536,413,176930,285,925,285,5230,None,None,None,None,None,None,None,None,1,1
446,66536,18,176930,111,56044,111,56440,111,56242,None,None,None,None,None,None,1,1
446,66536,112,2071667,111,56044,111,56440,111,56242,None,None,None,None,None,None,1,238
446,66536,None,None,111,56242,111,56044,111,56440,None,None,None,None,None,None,2,6
446,66536,18,176930,111,56242,111,56044,111,56440,None,None,None,None,None,None,1,1
446,66536,404,2071667,111,56242,111,56044,111,56440,None,None,None,None,None,None,1,79
446,66536,356,176930,111,56044,None,None,None,None,None,None,None,None,None,None,1,22
439,66536,353,176930,434,56140,None,None,None,None,None,None,None,None,None,None,1,47
109,66536,None,None,175,56140,175,55744,None,None,None,None,None,None,None,None,1,54
356,66536,None,None,238,56140,238,55942,356,925,None,None,None,None,None,None,1,138
109,66536,107,176930,175,56140,None,None,None,None,None,None,None,None,None,None,1,50
219,66536,107,176930,42,55942,None,None,None,None,None,None,None,None,None,None,1,32
388,66536,446,176930,134,55942,None,None,None,None,None,None,None,None,None,None,1,5
388,66536,None,None,134,55744,134,55942,134,56140,None,None,None,None,None,None,1,3
388,66536,446,176930,134,55744,134,55942,134,56140,None,None,None,None,None,None,1,1
388,66536,134,2071667,134,55744,134,55942,134,56140,None,None,None,None,None,None,1,107
388,66536,357,2071667,134,55744,134,55942,134,56140,None,None,None,None,None,None,1,86
285,66536,134,2071667,285,925,285,2561,None,None,None,None,None,None,None,None,1,1
285,66536,112,2071667,285,925,285,2561,None,None,None,None,None,None,None,None,1,114
446,66536,111,2071667,111,55744,111,56140,111,55942,None,None,None,None,None,None,1,101
356,66536,315,2071667,238,56140,238,55744,238,55942,None,None,None,None,None,None,1,98
282,66536,282,176930,47,55942,None,None,None,None,None,None,None,None,None,None,1,259
106,66536,314,176930,86,55942,None,None,None,None,None,None,None,None,None,None,1,29
178,66536,224,176930,178,5230,None,None,None,None,None,None,None,None,None,None,1,1
178,66536,294,2239999,178,5230,None,None,None,None,None,None,None,None,None,None,1,8
219,66536,None,None,42,56140,42,55942,42,55744,None,None,None,None,None,None,1,4
439,66536,434,2239999,434,55744,434,56140,434,55942,None,None,None,None,None,None,2,250
226,66536,145,176930,None,None,None,None,None,None,None,None,None,None,None,None,1,45
213,66536,None,None,21,56140,21,55744,21,55942,None,None,None,None,None,None,2,33
413,66536,413,176930,477,55942,None,None,None,None,None,None,None,None,None,None,1,81
109,2561,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,4
109,2561,413,176930,175,55744,175,55942,175,56140,None,None,None,None,None,None,1,1
109,2561,749,2239999,175,55744,175,55942,175,56140,None,None,None,None,None,None,1,587
109,2561,None,None,176,47291,176,47090,109,66536,None,None,None,None,None,None,1,455
106,2561,None,None,86,56140,86,55942,86,55744,None,None,None,None,None,None,1,43
106,2561,84,2239999,86,56140,86,55942,86,55744,None,None,None,None,None,None,1,494
282,66536,None,None,47,47090,47,47291,47,47489,None,None,None,None,None,None,1,272
109,66536,107,176930,175,55744,None,None,None,None,None,None,None,None,None,None,1,60
353,5230,431,2239999,431,56140,431,55744,431,55942,None,None,None,None,None,None,1,206
224,5230,103,2239999,104,55744,104,56140,104,55942,None,None,None,None,None,None,1,46
224,5230,294,2239999,104,55942,104,55744,104,56140,None,None,None,None,None,None,1,3
178,5230,None,None,178,2050,None,None,None,None,None,None,None,None,None,None,1,12
224,66536,103,2239999,104,47489,104,47090,104,47291,None,None,None,None,None,None,1,33
81,66536,None,None,38,55942,38,55744,81,2561,None,None,None,None,None,None,1,27
446,2561,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,23
229,66536,None,None,17,56140,17,55744,17,55942,None,None,None,None,None,None,1,102
219,66536,43,2239999,42,56140,42,55744,42,55942,None,None,None,None,None,None,1,753
446,66536,446,176930,111,55942,None,None,None,None,None,None,None,None,None,None,1,102
