pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,instance_number,duration_sample_number
77,850,805,174300,73,66661,244,66486,None,None,None,None,None,None,None,None,2,58
396,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,57
396,850,805,174300,15,52740,16,52941,20,53139,None,None,None,None,None,None,2,141
358,850,805,174300,270,66661,51,66486,None,None,None,None,None,None,None,None,3,191
358,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,34
214,850,None,None,11,52740,None,None,None,None,None,None,None,None,None,None,13,2651
214,850,22,2259995,None,None,None,None,None,None,22,2261661,22,2263327,22,2264993,19,4457
224,9820,337,174300,77,850,None,None,None,None,None,None,None,None,None,None,3,262
224,9820,None,None,428,5110,244,66486,None,None,None,None,None,None,None,None,2,30
224,9820,583,174300,244,66486,None,None,None,None,None,None,None,None,None,None,2,56
224,9820,337,174300,244,66486,None,None,None,None,None,None,None,None,None,None,1,604
366,66661,None,None,216,850,273,5330,222,66936,None,None,None,None,None,None,1,56
254,850,583,174300,442,52941,443,53139,202,52740,None,None,None,None,None,None,1,109
78,850,944,2261661,None,None,None,None,None,None,944,2259995,944,2263327,944,2264993,1,9
412,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,134
412,850,823,2269991,None,None,None,None,None,None,823,2264993,823,2266659,823,2268325,6,430
412,850,823,2271657,None,None,None,None,None,None,823,2266659,823,2268325,823,2269991,4,256
214,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,8
305,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,229
412,850,823,2261661,None,None,None,None,None,None,823,2259995,823,2263327,823,2264993,4,226
238,9820,8,2259999,76,5330,232,66486,169,66936,None,None,None,None,None,None,2,120
224,9820,269,174300,73,66661,None,None,None,None,None,None,None,None,None,None,1,9
238,9820,269,174300,217,850,None,None,None,None,None,None,None,None,None,None,1,175
238,9820,337,174300,232,66486,169,66936,None,None,None,None,None,None,None,None,2,72
169,66936,337,174300,307,66661,238,9820,None,None,None,None,None,None,None,None,1,46
169,66936,518,174300,307,66661,232,66486,None,None,None,None,None,None,None,None,1,5
428,5110,None,None,77,850,244,66486,73,66661,None,None,None,None,None,None,1,26
278,850,269,174300,462,52740,463,52941,464,53139,None,None,None,None,None,None,1,3
278,850,22,2259995,None,None,None,None,None,None,None,None,None,None,None,None,2,13
214,850,None,None,11,52740,390,52941,4,53139,None,None,None,None,None,None,5,27
45,850,None,None,345,52941,None,None,None,None,None,None,None,None,None,None,6,195
45,850,805,174300,298,52740,345,52941,211,53139,None,None,None,None,None,None,5,118
45,850,269,174300,345,52941,None,None,None,None,None,None,None,None,None,None,1,25
45,850,337,174300,None,None,None,None,None,None,None,None,None,None,None,None,1,93
396,850,898,174300,15,52740,16,52941,20,53139,None,None,None,None,None,None,1,7
396,850,None,None,15,52740,20,53139,None,None,None,None,None,None,None,None,1,5
396,850,805,174300,15,52740,None,None,None,None,None,None,None,None,None,None,1,120
203,850,584,2259995,None,None,None,None,None,None,584,2261661,584,2263327,584,2264993,2,535
47,850,944,2259995,None,None,None,None,None,None,944,2261661,944,2263327,944,2264993,5,309
47,850,334,2259995,None,None,None,None,None,None,334,2261661,334,2263327,334,2264993,1,4
412,850,None,None,455,53139,None,None,None,None,None,None,None,None,None,None,8,235
203,850,577,2259995,219,52941,None,None,None,None,None,None,None,None,None,None,1,151
412,850,None,None,453,52740,None,None,None,None,None,None,None,None,None,None,10,1030
412,850,None,None,453,52740,454,52941,455,53139,None,None,None,None,None,None,12,656
214,850,584,2259995,None,None,None,None,None,None,None,None,None,None,None,None,1,7
223,850,None,None,256,5330,165,66486,321,66936,None,None,None,None,None,None,10,59
223,850,518,174300,301,66661,165,66486,None,None,None,None,None,None,None,None,1,23
223,850,642,174300,165,66486,321,66936,None,None,None,None,None,None,None,None,1,17
238,5110,None,None,403,850,None,None,None,None,None,None,None,None,None,None,1,8
428,850,518,174300,148,66661,148,66936,None,None,None,None,None,None,None,None,1,14
503,850,None,None,108,5110,107,66486,246,66661,None,None,None,None,None,None,2,129
223,850,642,174300,301,66661,165,66486,None,None,None,None,None,None,None,None,1,77
223,850,None,None,256,5330,265,9820,None,None,None,None,None,None,None,None,5,164
223,850,741,174300,321,66936,None,None,None,None,None,None,None,None,None,None,3,63
223,850,642,174300,321,66936,None,None,None,None,None,None,None,None,None,None,2,46
223,850,642,174300,265,9820,None,None,None,None,None,None,None,None,None,None,1,351
223,850,805,174300,301,66661,321,66936,None,None,None,None,None,None,None,None,1,18
20,850,284,2266659,None,None,None,None,None,None,284,2261661,284,2263327,284,2264993,1,38
411,850,None,None,218,52740,None,None,None,None,None,None,None,None,None,None,1,4
411,850,284,2264993,None,None,None,None,None,None,284,2259995,284,2261661,284,2263327,1,5
469,850,284,2271657,None,None,None,None,None,None,284,2266659,284,2268325,284,2269991,7,1687
4,850,284,2266659,None,None,None,None,None,None,284,2261661,284,2263327,284,2264993,1,33
4,850,807,2271657,None,None,None,None,None,None,807,2266659,807,2268325,807,2269991,3,550
4,850,527,2269991,None,None,None,None,None,None,527,2264993,527,2266659,527,2268325,1,21
4,850,807,2269991,None,None,None,None,None,None,807,2264993,807,2266659,807,2268325,1,34
4,850,284,2271657,None,None,None,None,None,None,284,2266659,284,2268325,284,2269991,2,284
238,9820,269,174300,307,66661,169,66936,None,None,None,None,None,None,None,None,3,192
238,9820,269,174300,169,66936,232,66486,None,None,None,None,None,None,None,None,1,61
97,9820,None,None,262,5330,439,850,None,None,None,None,None,None,None,None,3,326
224,9820,518,174300,77,850,None,None,None,None,None,None,None,None,None,None,1,36
224,9820,269,174300,73,66661,244,66486,None,None,None,None,None,None,None,None,2,9
162,850,None,None,160,52740,None,None,None,None,None,None,None,None,None,None,13,1063
222,9820,805,174300,51,66486,None,None,None,None,None,None,None,None,None,None,1,223
224,9820,805,174300,77,850,None,None,None,None,None,None,None,None,None,None,2,382
307,850,269,174300,63,52941,64,53139,None,None,None,None,None,None,None,None,1,181
238,9820,518,174300,307,66661,169,66936,None,None,None,None,None,None,None,None,1,158
238,9820,518,174300,217,850,None,None,None,None,None,None,None,None,None,None,3,47
238,9820,337,174300,169,66936,307,66661,None,None,None,None,None,None,None,None,1,36
232,66486,None,None,217,850,76,5330,169,66936,None,None,None,None,None,None,2,936
244,66486,None,None,77,850,428,5330,73,66661,None,None,None,None,None,None,1,15
244,66486,337,174300,73,66661,224,9820,None,None,None,None,None,None,None,None,4,2136
244,66486,583,174300,73,66661,77,850,None,None,None,None,None,None,None,None,1,16
169,66936,269,174300,307,66661,238,9820,None,None,None,None,None,None,None,None,1,297
169,66936,337,174300,232,66486,307,66661,None,None,None,None,None,None,None,None,4,73
238,9820,269,174300,169,66936,307,66661,None,None,None,None,None,None,None,None,1,4
45,850,None,None,211,53139,None,None,None,None,None,None,None,None,None,None,19,653
396,850,805,174300,None,None,None,None,None,None,None,None,None,None,None,None,1,41
222,9820,805,174300,358,850,None,None,None,None,None,None,None,None,None,None,1,4
412,850,823,2264993,None,None,None,None,None,None,823,2259995,823,2261661,823,2263327,1,79
223,850,642,174300,301,66661,321,66936,None,None,None,None,None,None,None,None,2,65
223,850,805,174300,301,66661,165,66486,None,None,None,None,None,None,None,None,3,10
2,850,None,None,255,5330,365,66486,196,66936,None,None,None,None,None,None,1,34
287,5110,None,None,428,850,352,66486,148,66936,None,None,None,None,None,None,1,255
256,5330,None,None,223,850,165,66486,321,66936,None,None,None,None,None,None,1,108
273,5330,None,None,216,850,225,66486,222,66936,None,None,None,None,None,None,1,74
469,850,741,174300,432,52740,258,52941,67,53139,None,None,None,None,None,None,2,12
223,850,741,174300,301,66661,321,66936,None,None,None,None,None,None,None,None,1,4
4,850,807,2261661,None,None,None,None,None,None,807,2259995,807,2263327,807,2264993,4,925
57,9820,None,None,365,66486,196,66936,None,None,None,None,None,None,None,None,1,9
164,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,19
224,850,None,None,410,5330,452,66486,None,None,None,None,None,None,None,None,1,17
284,850,None,None,193,52740,430,52941,431,53139,None,None,None,None,None,None,6,408
284,850,284,2259995,None,None,None,None,None,None,284,2261661,284,2263327,284,2264993,1,95
469,850,284,2259995,None,None,None,None,None,None,284,2261661,284,2263327,284,2264993,10,1461
469,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,399
201,850,None,None,30,53139,None,None,None,None,None,None,None,None,None,None,12,1693
201,850,807,2259995,None,None,None,None,None,None,807,2261661,807,2263327,807,2264993,5,1213
272,850,None,None,39,53139,None,None,None,None,None,None,None,None,None,None,1,167
170,850,269,174300,469,52941,None,None,None,None,None,None,None,None,None,None,1,4
321,66936,583,174300,222,66486,265,9820,None,None,None,None,None,None,None,None,2,111
321,66936,None,None,256,5330,222,66486,265,9820,None,None,None,None,None,None,2,32
321,66936,741,174300,222,66486,None,None,None,None,None,None,None,None,None,None,1,11
321,66936,None,None,256,5330,222,66486,None,None,None,None,None,None,None,None,1,4
169,66936,None,None,76,5330,217,850,None,None,None,None,None,None,None,None,2,31
169,66936,642,174300,217,850,232,66486,None,None,None,None,None,None,None,None,1,3
169,66936,None,None,232,66486,None,None,None,None,None,None,None,None,None,None,4,434
169,66936,741,174300,232,66486,307,66661,None,None,None,None,None,None,None,None,2,45
363,850,None,None,44,52740,12,52941,31,53139,None,None,None,None,None,None,1,403
307,850,None,None,64,53139,None,None,None,None,None,None,None,None,None,None,4,57
428,850,None,None,281,5330,352,66486,None,None,None,None,None,None,None,None,1,4
428,850,642,174300,148,66936,352,66486,None,None,None,None,None,None,None,None,1,86
272,850,None,None,189,52941,None,None,None,None,None,None,None,None,None,None,2,200
35,850,None,None,255,53139,None,None,None,None,None,None,None,None,None,None,1,192
35,850,None,None,273,52941,None,None,None,None,None,None,None,None,None,None,3,306
216,850,667,174300,366,66661,222,66936,None,None,None,None,None,None,None,None,3,352
217,850,220,174300,307,66661,169,66936,None,None,None,None,None,None,None,None,4,691
77,850,None,None,273,52941,None,None,None,None,None,None,None,None,None,None,4,245
216,850,667,174300,366,66661,225,66486,None,None,None,None,None,None,None,None,1,65
77,850,None,None,255,53139,None,None,None,None,None,None,None,None,None,None,4,298
170,850,337,174300,468,52740,469,52941,470,53139,None,None,None,None,None,None,3,355
170,850,805,174300,469,52941,470,53139,468,52740,None,None,None,None,None,None,1,29
170,850,269,174300,468,52740,469,52941,470,53139,None,None,None,None,None,None,1,22
170,850,337,174300,470,53139,469,52941,468,52740,None,None,None,None,None,None,3,534
412,850,518,174300,454,52941,453,52740,None,None,None,None,None,None,None,None,1,5
170,850,269,174300,470,53139,469,52941,468,52740,None,None,None,None,None,None,1,9
280,850,None,None,428,5330,244,66486,73,66661,None,None,None,None,None,None,8,210
280,850,518,174300,73,66661,244,66486,None,None,None,None,None,None,None,None,1,13
170,850,269,174300,468,52740,469,52941,None,None,None,None,None,None,None,None,1,183
170,850,337,174300,468,52740,469,52941,None,None,None,None,None,None,None,None,1,68
170,850,269,174300,470,53139,469,52941,None,None,None,None,None,None,None,None,1,636
170,850,805,174300,469,52941,470,53139,None,None,None,None,None,None,None,None,1,39
49,850,805,174300,301,66661,222,66486,None,None,None,None,None,None,None,None,1,64
407,5110,None,None,49,850,222,66486,321,66936,None,None,None,None,None,None,1,8
21,5110,None,None,389,850,365,66486,196,66936,None,None,None,None,None,None,1,5
21,5110,28,423150,273,66661,None,None,None,None,None,None,None,None,None,None,1,13
77,850,690,2259995,None,None,None,None,None,None,690,2261661,690,2263327,690,2264993,3,244
77,850,None,None,59,52740,273,52941,255,53139,None,None,None,None,None,None,7,26
77,850,690,2266659,None,None,None,None,None,None,690,2261661,690,2263327,690,2264993,1,43
164,9820,None,None,71,5330,440,66486,275,66936,None,None,None,None,None,None,2,39
397,9820,None,None,400,850,1,66486,115,66936,None,None,None,None,None,None,1,15
77,850,690,2264993,None,None,None,None,None,None,690,2259995,690,2261661,690,2263327,2,71
77,850,690,2271657,None,None,None,None,None,None,690,2266659,690,2268325,690,2269991,1,23
77,850,231,2266659,None,None,None,None,None,None,231,2261661,231,2263327,231,2264993,1,7
412,850,823,2266659,None,None,None,None,None,None,823,2261661,823,2263327,823,2264993,1,36
238,5110,None,None,403,850,322,66486,346,66661,None,None,None,None,None,None,1,111
20,850,818,2263327,None,None,None,None,None,None,818,2259995,818,2261661,818,2264993,1,24
170,850,269,174300,469,52941,470,53139,468,52740,None,None,None,None,None,None,1,21
307,850,337,174300,62,52740,63,52941,64,53139,None,None,None,None,None,None,4,76
423,850,None,None,54,5330,51,66486,270,66661,None,None,None,None,None,None,2,64
423,850,337,174300,270,66661,51,66486,None,None,None,None,None,None,None,None,1,16
51,66486,None,None,423,850,222,9820,270,66661,None,None,None,None,None,None,1,4
51,66486,805,174300,222,9820,270,66661,None,None,None,None,None,None,None,None,1,33
244,66486,None,None,280,850,224,9820,73,66661,None,None,None,None,None,None,3,1137
244,66486,805,174300,73,66661,280,850,None,None,None,None,None,None,None,None,2,214
51,66486,None,None,423,850,426,5110,270,66661,None,None,None,None,None,None,2,12
51,66486,337,174300,222,9820,270,66661,None,None,None,None,None,None,None,None,1,28
57,9820,None,None,255,5330,365,66486,196,66936,None,None,None,None,None,None,2,60
321,66936,43,2266659,407,5110,None,None,None,None,43,2261661,43,2263327,43,2264993,1,24
321,66936,442,2268325,301,66661,None,None,None,None,442,2263327,442,2264993,442,2266659,1,600
426,5110,None,None,423,850,51,66486,270,66661,None,None,None,None,None,None,3,143
423,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,84
489,850,None,None,337,52740,406,52941,407,53139,None,None,None,None,None,None,1,290
201,850,284,2268325,None,None,None,None,None,None,284,2263327,284,2264993,284,2266659,1,63
201,850,None,None,29,52740,436,52941,30,53139,None,None,None,None,None,None,2,8
201,850,807,2263327,None,None,None,None,None,None,807,2259995,807,2261661,807,2264993,1,87
201,850,807,2266659,None,None,None,None,None,None,807,2261661,807,2263327,807,2264993,1,179
284,850,None,None,470,53139,None,None,None,None,None,None,None,None,None,None,23,5444
284,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12,3747
298,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,632
205,66936,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,85
205,66936,269,174270,391,66661,390,850,None,None,None,None,None,None,None,None,4,61
298,850,337,174300,169,66936,232,66486,None,None,None,None,None,None,None,None,38,4113
153,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,4
153,850,805,174300,15,52740,16,52941,20,53139,None,None,None,None,None,None,1,72
4,850,807,2264993,None,None,None,None,None,None,807,2259995,807,2261661,807,2263327,4,703
4,850,807,2266659,None,None,None,None,None,None,807,2261661,807,2263327,807,2264993,7,647
177,850,None,None,12,52941,None,None,None,None,None,None,None,None,None,None,18,6020
177,850,284,2271657,None,None,None,None,None,None,284,2266659,284,2268325,284,2269991,1,52
177,850,None,None,44,52740,12,52941,31,53139,None,None,None,None,None,None,5,1527
307,850,898,174300,62,52740,63,52941,64,53139,None,None,None,None,None,None,12,678
1,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,134
307,850,119,174300,62,52740,63,52941,64,53139,None,None,None,None,None,None,5,297
307,850,642,174300,64,53139,63,52941,None,None,None,None,None,None,None,None,1,74
452,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29,1095
452,850,642,174300,148,66661,148,66936,None,None,None,None,None,None,None,None,11,540
4,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,33,9288
177,850,284,2263327,None,None,None,None,None,None,284,2259995,284,2261661,284,2264993,2,369
284,850,None,None,468,52740,None,None,None,None,None,None,None,None,None,None,30,13102
177,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,28,1438
426,5110,None,None,318,850,None,None,None,None,None,None,None,None,None,None,5,1381
307,850,805,174300,63,52941,64,53139,None,None,None,None,None,None,None,None,3,215
4,850,807,2268325,None,None,None,None,None,None,807,2263327,807,2264993,807,2266659,2,231
469,850,284,2263327,None,None,None,None,None,None,284,2259995,284,2261661,284,2264993,3,378
177,850,None,None,31,53139,None,None,None,None,None,None,None,None,None,None,10,3097
177,850,284,2266659,None,None,None,None,None,None,284,2261661,284,2263327,284,2264993,2,100
222,66486,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,4
222,66486,269,174270,391,66661,390,850,None,None,None,None,None,None,None,None,1,25
307,850,898,174300,64,53139,63,52941,62,52740,None,None,None,None,None,None,5,682
307,850,805,174300,64,53139,63,52941,62,52740,None,None,None,None,None,None,3,310
307,850,None,None,62,52740,63,52941,None,None,None,None,None,None,None,None,2,9
307,850,642,174300,62,52740,63,52941,None,None,None,None,None,None,None,None,1,29
307,850,None,None,63,52941,None,None,None,None,None,None,None,None,None,None,3,183
307,850,661,174300,63,52941,None,None,None,None,None,None,None,None,None,None,1,26
209,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,4
209,850,898,174300,None,None,None,None,None,None,None,None,None,None,None,None,1,15
307,850,741,174300,62,52740,63,52941,64,53139,None,None,None,None,None,None,1,5
298,850,None,None,76,5330,232,66486,169,66936,None,None,None,None,None,None,146,16003
59,850,337,174300,73,66661,244,66486,None,None,None,None,None,None,None,None,9,4017
162,850,337,174300,160,52740,366,52941,46,53139,None,None,None,None,None,None,5,598
244,66486,337,174300,73,66661,59,850,None,None,None,None,None,None,None,None,1,1296
244,66486,805,174300,73,66661,59,850,None,None,None,None,None,None,None,None,1,150
416,66486,741,174300,171,66661,129,9840,None,None,None,None,None,None,None,None,1,60
416,66486,805,174300,25,850,None,None,None,None,None,None,None,None,None,None,1,40
416,66486,741,174300,129,9840,None,None,None,None,None,None,None,None,None,None,1,47
416,66486,None,None,25,850,293,5330,171,66661,None,None,None,None,None,None,3,14
416,66486,805,174300,129,9840,171,66661,None,None,None,None,None,None,None,None,1,4
416,66486,805,174300,171,66661,129,9840,None,None,None,None,None,None,None,None,1,36
225,66486,805,174300,216,850,222,66936,None,None,None,None,None,None,None,None,1,235
1,850,805,174300,321,66936,312,66486,None,None,None,None,None,None,None,None,2,59
318,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22,1615
318,850,805,174300,None,None,None,None,None,None,None,None,None,None,None,None,5,543
59,850,805,174300,73,66661,244,66486,None,None,None,None,None,None,None,None,3,92
307,850,741,174300,64,53139,None,None,None,None,None,None,None,None,None,None,1,109
307,850,898,174300,64,53139,None,None,None,None,None,None,None,None,None,None,1,50
307,850,805,174300,64,53139,None,None,None,None,None,None,None,None,None,None,2,172
307,850,642,174300,64,53139,None,None,None,None,None,None,None,None,None,None,1,23
59,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8,1380
284,850,805,174300,469,52941,468,52740,470,53139,None,None,None,None,None,None,1,47
244,66486,805,174300,73,66661,224,9820,None,None,None,None,None,None,None,None,2,616
307,850,642,174300,62,52740,None,None,None,None,None,None,None,None,None,None,1,3
307,850,805,174300,62,52740,None,None,None,None,None,None,None,None,None,None,1,96
452,850,642,174300,148,66661,382,66486,None,None,None,None,None,None,None,None,3,114
284,850,898,174300,469,52941,468,52740,470,53139,None,None,None,None,None,None,1,23
284,850,337,174300,470,53139,469,52941,468,52740,None,None,None,None,None,None,2,304
284,850,518,174300,470,53139,469,52941,468,52740,None,None,None,None,None,None,2,30
271,850,518,174300,455,53139,454,52941,None,None,None,None,None,None,None,None,1,9
284,850,898,174300,470,53139,469,52941,468,52740,None,None,None,None,None,None,1,10
284,850,None,None,468,52740,469,52941,470,53139,None,None,None,None,None,None,3,53
284,850,518,174300,468,52740,469,52941,470,53139,None,None,None,None,None,None,2,118
411,850,518,174300,218,52941,273,53139,None,None,None,None,None,None,None,None,1,5
284,850,337,174300,469,52941,468,52740,470,53139,None,None,None,None,None,None,2,319
284,850,898,174300,468,52740,469,52941,None,None,None,None,None,None,None,None,1,12
411,850,518,174300,426,52740,None,None,None,None,None,None,None,None,None,None,1,9
284,850,None,None,469,52941,None,None,None,None,None,None,None,None,None,None,35,9458
284,850,337,174300,468,52740,469,52941,470,53139,None,None,None,None,None,None,3,355
284,850,805,174300,468,52740,469,52941,470,53139,None,None,None,None,None,None,4,225
284,850,898,174300,469,52941,470,53139,468,52740,None,None,None,None,None,None,1,31
284,850,518,174300,469,52941,470,53139,468,52740,None,None,None,None,None,None,2,71
169,66936,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,1385
426,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15,1700
307,850,898,174300,63,52941,None,None,None,None,None,None,None,None,None,None,1,35
307,850,805,174300,63,52941,None,None,None,None,None,None,None,None,None,None,1,136
307,850,642,174300,63,52941,None,None,None,None,None,None,None,None,None,None,2,112
452,850,661,174300,148,66661,382,66486,None,None,None,None,None,None,None,None,1,21
469,850,None,None,258,52941,67,53139,None,None,None,None,None,None,None,None,1,33
307,850,805,174300,62,52740,63,52941,None,None,None,None,None,None,None,None,3,233
177,850,284,2268325,None,None,None,None,None,None,284,2263327,284,2264993,284,2266659,1,44
307,850,898,174300,62,52740,63,52941,None,None,None,None,None,None,None,None,2,343
307,850,119,174300,62,52740,63,52941,None,None,None,None,None,None,None,None,2,135
78,850,823,2271657,None,None,None,None,None,None,823,2266659,823,2268325,823,2269991,1,15
45,850,337,174300,345,52941,298,52740,211,53139,None,None,None,None,None,None,3,111
78,850,334,2259995,None,None,None,None,None,None,334,2261661,334,2263327,334,2264993,4,118
274,5110,None,None,298,850,232,66486,169,66936,None,None,None,None,None,None,21,7914
238,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,21
45,850,None,None,298,52740,None,None,None,None,None,None,None,None,None,None,8,452
45,850,518,174300,211,53139,345,52941,298,52740,None,None,None,None,None,None,1,23
45,850,337,174300,211,53139,345,52941,298,52740,None,None,None,None,None,None,3,98
45,850,None,None,298,52740,345,52941,211,53139,None,None,None,None,None,None,9,77
45,850,337,174300,298,52740,345,52941,211,53139,None,None,None,None,None,None,4,349
164,9820,None,None,71,5330,386,66486,275,66936,None,None,None,None,None,None,4,589
169,66936,None,None,298,850,76,5330,232,66486,None,None,None,None,None,None,10,824
232,66486,None,None,298,850,76,5330,169,66936,None,None,None,None,None,None,65,3663
232,66486,337,174300,298,850,169,66936,None,None,None,None,None,None,None,None,32,4750
216,850,337,174300,222,66936,225,66486,None,None,None,None,None,None,None,None,1,8
298,850,898,174300,169,66936,232,66486,None,None,None,None,None,None,None,None,1,7
169,66936,337,174300,232,66486,None,None,None,None,None,None,None,None,None,None,3,2146
169,66936,None,None,76,5330,232,66486,None,None,None,None,None,None,None,None,2,117
97,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,287
97,9820,269,174270,None,None,None,None,None,None,None,None,None,None,None,None,5,574
232,66486,337,174300,169,66936,307,66661,None,None,None,None,None,None,None,None,2,663
305,850,231,2266659,None,None,None,None,None,None,231,2261661,231,2263327,231,2264993,6,92
164,9820,8,2259999,71,5330,386,66486,275,66936,None,None,None,None,None,None,1,78
275,9820,None,None,257,5330,208,66486,89,66936,None,None,None,None,None,None,1,3
305,850,577,2259995,None,None,None,None,None,None,577,2261661,577,2263327,577,2264993,1,48
168,850,337,174300,457,52941,None,None,None,None,None,None,None,None,None,None,1,4
305,850,577,2271657,None,None,None,None,None,None,577,2266659,577,2268325,577,2269991,1,30
169,66936,337,174300,298,850,232,66486,None,None,None,None,None,None,None,None,1,17
44,66936,None,None,25,850,293,5330,416,66486,None,None,None,None,None,None,1,5
44,66936,337,174300,171,66661,129,9840,None,None,None,None,None,None,None,None,1,13
244,66486,337,174300,59,850,73,66661,None,None,None,None,None,None,None,None,23,12695
244,66486,898,174300,73,66661,None,None,None,None,None,None,None,None,None,None,3,371
244,66486,805,174300,73,66661,None,None,None,None,None,None,None,None,None,None,4,1233
244,66486,None,None,428,5330,73,66661,None,None,None,None,None,None,None,None,10,132
244,66486,518,174300,73,66661,None,None,None,None,None,None,None,None,None,None,6,554
244,66486,642,174300,73,66661,None,None,None,None,None,None,None,None,None,None,2,58
244,66486,518,174300,59,850,73,66661,None,None,None,None,None,None,None,None,2,32
244,66486,337,174300,73,66661,None,None,None,None,None,None,None,None,None,None,5,189
244,66486,337,174300,None,None,None,None,None,None,None,None,None,None,None,None,2,1033
244,66486,518,174300,None,None,None,None,None,None,None,None,None,None,None,None,2,261
244,66486,898,174300,None,None,None,None,None,None,None,None,None,None,None,None,3,266
244,66486,None,None,428,5330,None,None,None,None,None,None,None,None,None,None,4,140
244,66486,741,174300,None,None,None,None,None,None,None,None,None,None,None,None,1,22
244,66486,642,174300,None,None,None,None,None,None,None,None,None,None,None,None,2,51
225,66486,337,174300,366,66661,None,None,None,None,None,None,None,None,None,None,2,18
225,66486,None,None,273,5330,366,66661,None,None,None,None,None,None,None,None,2,74
244,66486,805,174300,None,None,224,9820,None,None,None,None,None,None,None,None,1,54
244,66486,None,None,59,850,428,5330,None,None,None,None,None,None,None,None,3,41
244,66486,805,174300,59,850,None,None,None,None,None,None,None,None,None,None,1,50
244,66486,518,174300,224,9820,None,None,None,None,None,None,None,None,None,None,1,162
244,66486,805,174300,224,9820,None,None,None,None,None,None,None,None,None,None,1,25
244,66486,898,174300,224,9820,None,None,None,None,None,None,None,None,None,None,1,56
244,66486,None,None,428,5330,224,9820,None,None,None,None,None,None,None,None,1,13
411,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16,1947
162,850,337,174300,366,52941,160,52740,46,53139,None,None,None,None,None,None,4,1118
40,850,None,None,406,5330,None,None,None,None,None,None,None,None,None,None,1,4
40,850,337,174300,None,None,None,None,None,None,None,None,None,None,None,None,1,18
59,850,898,174300,73,66661,None,None,None,None,None,None,None,None,None,None,1,18
284,850,337,174300,None,None,None,None,None,None,None,None,None,None,None,None,1,2
284,850,805,174300,469,52941,470,53139,468,52740,None,None,None,None,None,None,1,81
284,850,337,174300,469,52941,None,None,None,None,None,None,None,None,None,None,1,11
284,850,805,174300,469,52941,None,None,None,None,None,None,None,None,None,None,2,104
284,850,518,174300,469,52941,None,None,None,None,None,None,None,None,None,None,1,9
271,850,898,174300,None,None,None,None,None,None,None,None,None,None,None,None,1,35
216,850,337,174300,225,66486,366,66661,None,None,None,None,None,None,None,None,1,11
216,850,None,None,273,5330,225,66486,366,66661,None,None,None,None,None,None,1,64
244,66486,898,174300,59,850,73,66661,None,None,None,None,None,None,None,None,2,17
244,66486,741,174300,73,66661,224,9820,None,None,None,None,None,None,None,None,1,19
244,66486,None,None,428,5330,224,9820,73,66661,None,None,None,None,None,None,7,101
244,66486,898,174300,73,66661,224,9820,None,None,None,None,None,None,None,None,3,472
244,66486,518,174300,73,66661,224,9820,None,None,None,None,None,None,None,None,1,94
232,66486,337,174300,169,66936,None,None,None,None,None,None,None,None,None,None,4,1076
232,66486,None,None,76,5330,169,66936,None,None,None,None,None,None,None,None,2,226
244,66486,337,174300,224,9820,73,66661,None,None,None,None,None,None,None,None,1,31
244,66486,805,174300,59,850,73,66661,None,None,None,None,None,None,None,None,1,355
244,66486,642,174300,73,66661,224,9820,None,None,None,None,None,None,None,None,1,3
298,850,8,2259999,76,5330,232,66486,169,66936,None,None,None,None,None,None,1,63
45,850,518,174300,298,52740,345,52941,211,53139,None,None,None,None,None,None,2,26
45,850,337,174300,345,52941,None,None,None,None,None,None,None,None,None,None,1,37
225,66486,None,None,216,850,273,5330,366,66661,None,None,None,None,None,None,2,113
225,66486,337,174300,216,850,366,66661,None,None,None,None,None,None,None,None,1,18
232,66486,395,174300,298,850,169,66936,None,None,None,None,None,None,None,None,1,73
