pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,instance_number,duration_sample_number
328,925,135,176930,328,66536,None,None,None,None,None,None,None,None,None,None,1,4
328,925,382,176930,328,66536,None,None,None,None,None,None,None,None,None,None,16,443
382,925,382,176930,306,47090,306,47291,308,47489,None,None,None,None,None,None,2,96
382,925,None,None,308,55744,308,56140,308,55942,None,None,None,None,None,None,2,14
382,925,76,176930,306,47090,306,47291,308,47489,None,None,None,None,None,None,1,98
209,925,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,427
76,925,76,176930,None,None,None,None,None,None,None,None,None,None,None,None,1,48
76,925,None,None,76,2050,76,2561,None,None,None,None,None,None,None,None,1,3
76,925,328,176930,None,None,None,None,None,None,None,None,None,None,None,None,1,4
269,5230,None,None,226,55744,226,56140,226,55942,None,None,None,None,None,None,1,32
328,5230,None,None,328,56142,328,56340,328,55746,None,None,None,None,None,None,1,138
382,5230,None,None,308,47489,308,47291,308,47090,None,None,None,None,None,None,2,127
76,5230,None,None,326,56140,326,55744,326,55942,None,None,None,None,None,None,4,352
76,66536,76,176930,325,47090,None,None,None,None,None,None,None,None,None,None,1,46
328,66536,76,176930,328,55944,None,None,None,None,None,None,None,None,None,None,8,125
328,66536,328,176930,None,None,None,None,None,None,None,None,None,None,None,None,13,1796
76,66536,328,176930,326,55942,None,None,None,None,None,None,None,None,None,None,3,34
328,66536,None,None,328,56340,328,55746,None,None,None,None,None,None,None,None,3,19
382,66536,382,176930,308,55942,None,None,None,None,None,None,None,None,None,None,21,4226
382,66536,None,None,308,55744,308,56140,None,None,None,None,None,None,None,None,5,30
382,66536,135,176930,None,None,None,None,None,None,None,None,None,None,None,None,9,225
382,66536,76,176930,None,None,None,None,None,None,None,None,None,None,None,None,8,285
328,66536,76,176930,328,56340,None,None,None,None,None,None,None,None,None,None,6,106
328,66536,135,176930,328,55944,None,None,None,None,None,None,None,None,None,None,2,15
328,66536,None,None,328,55746,328,925,None,None,None,None,None,None,None,None,2,11
328,66536,181,176930,None,None,None,None,None,None,None,None,None,None,None,None,14,438
76,66536,None,None,326,55942,326,56140,326,55744,None,None,None,None,None,None,2,12
76,66536,None,None,326,56140,326,55942,76,925,None,None,None,None,None,None,1,4
328,66536,None,None,328,55944,328,55746,328,56340,None,None,None,None,None,None,3,18
328,66536,None,None,328,55746,328,56340,None,None,None,None,None,None,None,None,11,83
382,66536,None,None,308,55744,308,56140,308,55942,None,None,None,None,None,None,22,2551
382,66536,382,176930,306,47090,None,None,None,None,None,None,None,None,None,None,2,42
382,66536,None,None,308,47489,308,47291,308,47090,None,None,None,None,None,None,14,425
382,66536,209,176930,306,47090,None,None,None,None,None,None,None,None,None,None,1,4
382,66536,85,176930,306,47090,None,None,None,None,None,None,None,None,None,None,1,10
382,66536,76,176930,306,47090,None,None,None,None,None,None,None,None,None,None,1,76
328,66536,None,None,328,55746,328,56340,328,55944,None,None,None,None,None,None,5,180
328,66536,135,176930,328,56340,None,None,None,None,None,None,None,None,None,None,2,10
328,66536,382,176930,328,56340,None,None,None,None,None,None,None,None,None,None,5,228
382,66536,382,176930,308,56140,None,None,None,None,None,None,None,None,None,None,22,4430
382,66536,None,None,308,55744,308,55942,382,2561,None,None,None,None,None,None,3,17
76,66536,76,176930,326,56140,None,None,None,None,None,None,None,None,None,None,11,1553
76,66536,None,None,326,55744,326,55942,326,56140,None,None,None,None,None,None,6,26
76,66536,328,176930,326,56140,None,None,None,None,None,None,None,None,None,None,6,171
382,66536,382,176930,308,47090,None,None,None,None,None,None,None,None,None,None,4,170
382,66536,209,176930,308,47090,None,None,None,None,None,None,None,None,None,None,1,5
382,66536,76,176930,308,47090,None,None,None,None,None,None,None,None,None,None,1,61
76,66536,135,176930,326,55942,None,None,None,None,None,None,None,None,None,None,12,261
76,66536,None,None,326,55744,326,56140,326,55942,None,None,None,None,None,None,15,244
328,66536,76,176930,328,55746,None,None,None,None,None,None,None,None,None,None,3,128
328,66536,None,None,328,56340,328,55746,328,55944,None,None,None,None,None,None,5,45
328,66536,269,176930,328,55944,None,None,None,None,None,None,None,None,None,None,4,303
328,66536,None,None,328,56340,328,925,None,None,None,None,None,None,None,None,5,39
328,66536,209,176930,None,None,None,None,None,None,None,None,None,None,None,None,10,145
382,66536,382,176930,306,47291,None,None,None,None,None,None,None,None,None,None,1,29
382,66536,None,None,308,47489,308,47090,308,47291,None,None,None,None,None,None,12,94
382,66536,135,176930,306,47291,None,None,None,None,None,None,None,None,None,None,1,17
382,66536,76,176930,306,47291,None,None,None,None,None,None,None,None,None,None,1,132
328,66536,None,None,328,55944,328,56340,328,55746,None,None,None,None,None,None,7,638
328,66536,None,None,328,56340,328,55944,328,55746,None,None,None,None,None,None,7,1591
76,66536,382,176930,326,55744,None,None,None,None,None,None,None,None,None,None,7,220
76,66536,135,176930,None,None,None,None,None,None,None,None,None,None,None,None,11,393
76,66536,382,176930,None,None,None,None,None,None,None,None,None,None,None,None,3,134
209,66536,76,176930,209,925,None,None,None,None,None,None,None,None,None,None,11,250
209,66536,209,176930,209,925,None,None,None,None,None,None,None,None,None,None,76,6970
209,66536,382,176930,209,925,None,None,None,None,None,None,None,None,None,None,22,691
275,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,52,6032
45,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8,6840
88,66536,None,None,449,55744,449,56140,449,55942,None,None,None,None,None,None,15,510
88,66536,382,176930,88,2561,447,47090,447,47291,None,None,None,None,None,None,1,1
88,66536,449,2071667,88,2561,447,47090,447,47291,None,None,None,None,None,None,1,367
88,66536,447,2071667,88,2561,447,47090,447,47291,None,None,None,None,None,None,1,203
224,66536,None,None,224,56640,224,56244,224,56046,None,None,None,None,None,None,1,153
224,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,1190
88,66536,None,None,449,56140,449,55744,449,55942,None,None,None,None,None,None,5,1222
45,66536,None,None,45,5230,None,None,None,None,None,None,None,None,None,None,57,12876
88,66536,None,None,449,55744,449,55942,449,56140,None,None,None,None,None,None,6,123
88,66536,None,None,449,55942,449,55744,449,56140,None,None,None,None,None,None,5,941
88,66536,329,176930,449,47291,None,None,None,None,None,None,None,None,None,None,1,11
88,66536,None,None,449,47489,449,47090,449,47291,None,None,None,None,None,None,1,1508
209,66536,None,None,209,925,209,2561,None,None,None,None,None,None,None,None,103,3379
45,66536,76,176930,None,None,None,None,None,None,None,None,None,None,None,None,1,4
88,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,43
88,66536,222,176930,449,47090,None,None,None,None,None,None,None,None,None,None,1,34
275,66536,222,176930,275,925,None,None,None,None,None,None,None,None,None,None,25,1017
275,66536,None,None,275,925,275,2561,None,None,None,None,None,None,None,None,312,13036
275,66536,166,176930,275,925,None,None,None,None,None,None,None,None,None,None,23,640
275,66536,209,176930,275,925,None,None,None,None,None,None,None,None,None,None,68,2262
275,66536,135,176930,275,925,None,None,None,None,None,None,None,None,None,None,17,454
275,66536,275,176930,275,925,None,None,None,None,None,None,None,None,None,None,119,15560
275,66536,244,176930,275,925,None,None,None,None,None,None,None,None,None,None,81,2868
275,66536,382,176930,275,925,None,None,None,None,None,None,None,None,None,None,40,3036
382,66536,None,None,308,56140,308,55744,None,None,None,None,None,None,None,None,2,14
382,66536,222,176930,308,56140,None,None,None,None,None,None,None,None,None,None,9,208
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,68,1443
88,66536,135,176930,449,47090,None,None,None,None,None,None,None,None,None,None,1,4
45,66536,135,176930,None,None,None,None,None,None,None,None,None,None,None,None,1,1
275,66536,372,2071667,275,925,275,2561,None,None,None,None,None,None,None,None,20,2481
382,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21,2006
382,66536,244,176930,308,55744,308,56140,308,55942,None,None,None,None,None,None,1,1
382,66536,344,2071667,308,55744,308,56140,308,55942,None,None,None,None,None,None,2,1028
382,66536,None,None,308,56140,308,55744,308,55942,None,None,None,None,None,None,2,10
382,66536,None,None,308,55942,308,55744,308,56140,None,None,None,None,None,None,5,123
382,66536,None,None,308,55942,308,56140,308,55744,None,None,None,None,None,None,1,4
222,66536,222,176930,222,56442,None,None,None,None,None,None,None,None,None,None,3,138
222,66536,382,176930,222,56442,None,None,None,None,None,None,None,None,None,None,2,37
45,66536,222,176930,None,None,None,None,None,None,None,None,None,None,None,None,7,643
45,66536,88,176930,None,None,None,None,None,None,None,None,None,None,None,None,8,251
275,66536,88,176930,275,925,None,None,None,None,None,None,None,None,None,None,17,707
275,66536,76,176930,275,925,None,None,None,None,None,None,None,None,None,None,3,24
275,66536,275,176930,275,925,275,2561,None,None,None,None,None,None,None,None,3,3
275,66536,344,2071667,275,925,275,2561,None,None,None,None,None,None,None,None,4,166
382,66536,382,176930,308,55744,None,None,None,None,None,None,None,None,None,None,15,2143
382,66536,None,None,308,56140,308,55942,382,2561,None,None,None,None,None,None,2,9
222,66536,None,None,222,56640,222,56442,222,56244,None,None,None,None,None,None,2,64
222,66536,222,176930,222,56244,None,None,None,None,None,None,None,None,None,None,2,799
222,66536,382,176930,222,56244,None,None,None,None,None,None,None,None,None,None,3,163
222,66536,None,None,222,56442,222,56244,222,56046,None,None,None,None,None,None,1,8
222,66536,382,176930,222,56046,None,None,None,None,None,None,None,None,None,None,2,138
275,66536,244,176930,275,925,275,2561,None,None,None,None,None,None,None,None,7,7
209,66536,88,176930,209,925,None,None,None,None,None,None,None,None,None,None,4,25
88,66536,88,176930,449,55744,None,None,None,None,None,None,None,None,None,None,2,30
275,66536,373,2071667,275,925,None,None,None,None,None,None,None,None,None,None,1,116
275,66536,373,2071667,275,925,275,2561,None,None,None,None,None,None,None,None,22,3959
382,66536,373,2071667,308,55744,308,56140,308,55942,None,None,None,None,None,None,1,1
222,66536,382,176930,222,56640,None,None,None,None,None,None,None,None,None,None,1,173
382,66536,382,176930,None,None,None,None,None,None,None,None,None,None,None,None,15,715
209,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,31,5487
166,66536,None,None,152,56140,152,55942,152,55744,None,None,None,None,None,None,2,8
166,66536,88,176930,152,56140,None,None,None,None,None,None,None,None,None,None,1,7
166,66536,166,176930,152,56140,None,None,None,None,None,None,None,None,None,None,3,34
382,66536,None,None,306,47090,306,47291,382,5230,None,None,None,None,None,None,3,12
382,66536,None,None,306,47090,306,47291,382,2561,None,None,None,None,None,None,2,16
382,66536,222,176930,None,None,None,None,None,None,None,None,None,None,None,None,3,63
209,66536,222,176930,209,925,None,None,None,None,None,None,None,None,None,None,3,13
244,66536,None,None,244,925,244,2561,None,None,None,None,None,None,None,None,66,2329
244,66536,244,176930,244,925,None,None,None,None,None,None,None,None,None,None,41,12720
275,66536,374,2071667,275,925,275,2561,None,None,None,None,None,None,None,None,6,519
209,66536,135,176930,209,925,None,None,None,None,None,None,None,None,None,None,46,1546
135,66536,135,176930,135,925,None,None,None,None,None,None,None,None,None,None,52,9632
243,66536,135,176930,243,925,None,None,None,None,None,None,None,None,None,None,8,117
243,66536,243,176930,243,925,None,None,None,None,None,None,None,None,None,None,21,2043
243,66536,None,None,243,925,243,5230,None,None,None,None,None,None,None,None,32,1314
243,66536,135,176930,243,925,243,5230,None,None,None,None,None,None,None,None,4,4
243,66536,267,2071667,243,925,243,5230,None,None,None,None,None,None,None,None,5,636
85,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,19,2267
85,66536,None,None,85,925,85,2561,None,None,None,None,None,None,None,None,127,2797
115,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,3230
115,66536,272,2071667,272,56140,272,55942,272,55744,None,None,None,None,None,None,1,93
115,66536,270,2071667,272,56140,272,55942,272,55744,None,None,None,None,None,None,1,111
208,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9,1584
208,66536,270,2071667,208,925,208,2561,None,None,None,None,None,None,None,None,4,4
208,66536,390,2071667,208,925,208,2561,None,None,None,None,None,None,None,None,2,92
208,66536,391,2071667,208,925,208,2561,None,None,None,None,None,None,None,None,2,211
208,66536,None,None,208,925,208,2561,None,None,None,None,None,None,None,None,41,1554
208,66536,494,2071667,208,925,208,2561,None,None,None,None,None,None,None,None,8,113
379,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,23,4183
379,66536,None,None,379,925,379,2561,None,None,None,None,None,None,None,None,72,3037
379,66536,391,2071667,379,925,379,2561,None,None,None,None,None,None,None,None,2,2
379,66536,492,2071667,379,925,379,2561,None,None,None,None,None,None,None,None,17,3807
222,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8,1183
222,66536,None,None,222,56442,222,56640,222,56244,None,None,None,None,None,None,2,14
135,66536,76,176930,135,925,None,None,None,None,None,None,None,None,None,None,8,242
135,66536,209,176930,135,925,None,None,None,None,None,None,None,None,None,None,16,910
243,66536,None,None,243,925,243,2561,None,None,None,None,None,None,None,None,22,1539
243,66536,135,176930,243,925,243,2561,None,None,None,None,None,None,None,None,1,1
243,66536,267,2071667,243,925,243,2561,None,None,None,None,None,None,None,None,2,139
85,66536,272,2071667,85,925,85,2561,None,None,None,None,None,None,None,None,4,160
85,66536,270,2071667,85,925,85,2561,None,None,None,None,None,None,None,None,1,91
208,925,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,20
208,925,208,176930,208,66536,None,None,None,None,None,None,None,None,None,None,3,335
379,925,208,176930,379,66536,None,None,None,None,None,None,None,None,None,None,1,6
379,925,None,None,379,2561,379,2050,None,None,None,None,None,None,None,None,6,318
379,925,208,176930,379,2561,379,2050,None,None,None,None,None,None,None,None,1,1
379,925,494,2071667,379,2561,379,2050,None,None,None,None,None,None,None,None,2,442
379,925,492,2071667,379,2561,379,2050,None,None,None,None,None,None,None,None,3,410
222,925,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,3
222,925,None,None,222,56640,222,56244,222,56046,None,None,None,None,None,None,1,14
222,925,222,176930,222,66536,None,None,None,None,None,None,None,None,None,None,1,854
45,5230,None,None,45,2050,None,None,None,None,None,None,None,None,None,None,4,200
275,5230,None,None,275,925,275,2050,None,None,None,None,None,None,None,None,12,1835
275,5230,222,176930,275,925,275,2050,None,None,None,None,None,None,None,None,2,2
275,5230,373,2071667,275,925,275,2050,None,None,None,None,None,None,None,None,4,1094
244,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,102
244,5230,None,None,244,925,244,2050,None,None,None,None,None,None,None,None,6,20
275,5230,374,2071667,275,925,275,2050,None,None,None,None,None,None,None,None,4,500
275,5230,483,2071667,275,925,275,2050,None,None,None,None,None,None,None,None,1,6
209,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,21
209,5230,None,None,209,925,209,2050,None,None,None,None,None,None,None,None,7,352
209,5230,374,2071667,209,925,209,2050,None,None,None,None,None,None,None,None,1,1
209,5230,484,2071667,209,925,209,2050,None,None,None,None,None,None,None,None,1,89
135,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,570
135,5230,None,None,135,925,135,2050,None,None,None,None,None,None,None,None,3,73
135,5230,2,2071667,135,925,135,2050,None,None,None,None,None,None,None,None,1,20
243,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,153
135,5230,269,2071667,135,925,135,2050,None,None,None,None,None,None,None,None,1,33
243,5230,None,None,243,925,243,2050,None,None,None,None,None,None,None,None,1,3
243,5230,483,2071667,243,925,243,2050,None,None,None,None,None,None,None,None,1,1
243,5230,267,2071667,243,925,243,2050,None,None,None,None,None,None,None,None,1,386
85,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,97
85,5230,None,None,85,925,85,2050,None,None,None,None,None,None,None,None,2,304
115,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,89
115,5230,272,2071667,271,53341,271,53140,115,66536,None,None,None,None,None,None,1,57
115,5230,270,2071667,271,53341,271,53140,115,66536,None,None,None,None,None,None,1,68
115,5230,None,None,272,56140,272,55942,272,55744,None,None,None,None,None,None,2,17
208,5230,None,None,208,925,208,2050,None,None,None,None,None,None,None,None,4,116
208,5230,390,2071667,208,925,208,2050,None,None,None,None,None,None,None,None,2,59
208,5230,270,2071667,208,925,208,2050,None,None,None,None,None,None,None,None,1,1
208,5230,391,2071667,208,925,208,2050,None,None,None,None,None,None,None,None,2,115
379,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,40
379,5230,None,None,379,925,379,2050,None,None,None,None,None,None,None,None,6,90
379,5230,270,2071667,379,925,379,2050,None,None,None,None,None,None,None,None,1,1
379,5230,494,2071667,379,925,379,2050,None,None,None,None,None,None,None,None,2,96
379,5230,492,2071667,379,925,379,2050,None,None,None,None,None,None,None,None,4,638
222,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,1366
209,66536,483,2071667,None,None,None,None,None,None,None,None,None,None,None,None,2,441
243,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1172
115,66536,None,None,271,53341,271,53140,115,925,None,None,None,None,None,None,5,26
115,66536,267,2071667,271,53341,271,53140,115,925,None,None,None,None,None,None,1,1
115,66536,272,2071667,271,53341,271,53140,115,925,None,None,None,None,None,None,2,282
115,66536,270,2071667,271,53341,271,53140,115,925,None,None,None,None,None,None,4,283
115,66536,115,176930,271,53341,271,53140,115,925,None,None,None,None,None,None,2,133
115,66536,222,176930,272,55942,None,None,None,None,None,None,None,None,None,None,1,14
115,66536,115,176930,272,55942,None,None,None,None,None,None,None,None,None,None,4,268
115,66536,85,176930,272,55942,None,None,None,None,None,None,None,None,None,None,3,39
85,66536,115,176930,85,925,None,None,None,None,None,None,None,None,None,None,87,5656
85,66536,85,176930,85,925,None,None,None,None,None,None,None,None,None,None,80,6639
115,66536,None,None,272,56140,272,55942,272,55744,None,None,None,None,None,None,1,4
115,66536,243,176930,272,55744,None,None,None,None,None,None,None,None,None,None,1,55
115,66536,115,176930,272,55744,None,None,None,None,None,None,None,None,None,None,4,396
115,66536,None,None,271,53140,115,925,None,None,None,None,None,None,None,None,1,178
222,66536,None,None,222,56640,222,56244,222,56046,None,None,None,None,None,None,1,67
65,66536,None,None,65,925,65,5230,None,None,None,None,None,None,None,None,3,744
81,66536,None,None,353,56440,353,56044,353,56242,None,None,None,None,None,None,1,924
115,66536,None,None,272,55744,272,56140,272,55942,None,None,None,None,None,None,1,61
115,66536,272,2071667,272,55744,272,56140,272,55942,None,None,None,None,None,None,1,89
115,66536,270,2071667,272,55744,272,56140,272,55942,None,None,None,None,None,None,1,29
85,66536,222,176930,85,925,None,None,None,None,None,None,None,None,None,None,7,466
65,66536,222,176930,65,925,None,None,None,None,None,None,None,None,None,None,1,6
85,66536,222,176930,None,None,None,None,None,None,None,None,None,None,None,None,1,300
222,66536,222,176930,222,56640,None,None,None,None,None,None,None,None,None,None,2,272
222,66536,None,None,222,56244,222,56046,222,56442,None,None,None,None,None,None,2,168
166,66536,None,None,152,55942,152,55744,152,56140,None,None,None,None,None,None,1,4
166,66536,166,176930,152,55942,None,None,None,None,None,None,None,None,None,None,1,14
166,66536,88,176930,152,55942,None,None,None,None,None,None,None,None,None,None,1,2
275,66536,382,176930,275,925,275,2561,None,None,None,None,None,None,None,None,6,6
88,66536,None,None,449,56140,449,55942,449,55744,None,None,None,None,None,None,26,193
275,925,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7,263
275,925,275,176930,275,66536,None,None,None,None,None,None,None,None,None,None,10,659
275,925,None,None,275,2561,275,2050,None,None,None,None,None,None,None,None,13,238
275,925,382,176930,275,66536,None,None,None,None,None,None,None,None,None,None,9,629
275,925,373,2071667,275,2561,275,2050,None,None,None,None,None,None,None,None,2,499
275,925,372,2071667,275,2561,275,2050,None,None,None,None,None,None,None,None,1,87
382,925,None,None,308,47489,308,47291,308,47090,None,None,None,None,None,None,4,22
382,925,372,2071667,308,47489,308,47291,308,47090,None,None,None,None,None,None,1,1
382,925,344,2071667,308,47489,308,47291,308,47090,None,None,None,None,None,None,2,269
382,925,382,176930,382,66536,None,None,None,None,None,None,None,None,None,None,1,408
382,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,188
135,66536,166,176930,135,925,None,None,None,None,None,None,None,None,None,None,2,10
166,66536,None,None,152,55744,152,56140,152,55942,None,None,None,None,None,None,1,4
135,66536,88,176930,135,925,None,None,None,None,None,None,None,None,None,None,1,5
222,66536,None,None,222,56640,222,56046,222,56442,None,None,None,None,None,None,2,306
382,66536,None,None,308,47291,308,47090,308,47489,None,None,None,None,None,None,2,246
135,66536,None,None,135,925,135,2561,None,None,None,None,None,None,None,None,63,4048
115,66536,None,None,272,47489,272,47291,272,47090,None,None,None,None,None,None,3,223
382,2561,483,2071667,None,None,None,None,None,None,None,None,None,None,None,None,1,1
209,2561,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,329
382,2561,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,24
209,2561,483,2071667,209,925,209,2050,None,None,None,None,None,None,None,None,1,1671
209,2561,None,None,209,925,209,2050,None,None,None,None,None,None,None,None,1,60
76,2561,None,None,326,56140,326,55942,326,55744,None,None,None,None,None,None,1,42
135,2561,None,None,135,925,135,2050,None,None,None,None,None,None,None,None,2,33
135,2561,483,2071667,135,925,135,2050,None,None,None,None,None,None,None,None,2,2
135,2561,2,2071667,135,925,135,2050,None,None,None,None,None,None,None,None,1,69
135,2561,269,2071667,135,925,135,2050,None,None,None,None,None,None,None,None,1,11
243,2561,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,48
243,2561,None,None,243,925,243,2050,None,None,None,None,None,None,None,None,1,3
243,2561,269,2071667,243,925,243,2050,None,None,None,None,None,None,None,None,1,1
243,2561,267,2071667,243,925,243,2050,None,None,None,None,None,None,None,None,1,420
85,2561,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,70
115,2561,None,None,271,53341,271,53140,115,66536,None,None,None,None,None,None,2,29
115,2561,269,2071667,271,53341,271,53140,115,66536,None,None,None,None,None,None,1,1
115,2561,272,2071667,271,53341,271,53140,115,66536,None,None,None,None,None,None,1,200
115,2561,270,2071667,271,53341,271,53140,115,66536,None,None,None,None,None,None,1,62
115,66536,222,176930,272,55744,None,None,None,None,None,None,None,None,None,None,1,25
115,66536,85,176930,272,56140,None,None,None,None,None,None,None,None,None,None,1,20
222,66536,85,176930,222,56640,None,None,None,None,None,None,None,None,None,None,1,96
222,66536,85,176930,222,56046,None,None,None,None,None,None,None,None,None,None,1,154
115,66536,85,176930,271,53341,271,53140,115,925,None,None,None,None,None,None,1,1
243,66536,115,176930,243,925,None,None,None,None,None,None,None,None,None,None,13,204
243,66536,85,176930,243,925,None,None,None,None,None,None,None,None,None,None,4,331
243,66536,222,176930,243,925,None,None,None,None,None,None,None,None,None,None,1,7
115,66536,85,176930,272,55744,None,None,None,None,None,None,None,None,None,None,1,127
222,66536,115,176930,222,56442,None,None,None,None,None,None,None,None,None,None,1,23
76,66536,None,None,326,56140,326,55942,326,55744,None,None,None,None,None,None,38,239
76,66536,328,176930,326,55744,None,None,None,None,None,None,None,None,None,None,1,26
328,66536,269,176930,328,56340,None,None,None,None,None,None,None,None,None,None,3,242
382,66536,None,None,308,56140,308,55942,382,5230,None,None,None,None,None,None,3,16
382,66536,None,None,306,47291,306,47090,382,2561,None,None,None,None,None,None,3,74
382,66536,None,None,308,55942,308,56140,382,2561,None,None,None,None,None,None,1,6
76,66536,135,176930,326,56140,None,None,None,None,None,None,None,None,None,None,8,678
76,66536,None,None,326,55744,326,55942,76,2561,None,None,None,None,None,None,7,41
328,66536,382,176930,328,55746,None,None,None,None,None,None,None,None,None,None,3,95
382,66536,85,176930,None,None,None,None,None,None,None,None,None,None,None,None,1,6
382,66536,None,None,308,55744,308,55942,382,5230,None,None,None,None,None,None,1,5
76,66536,None,None,326,47489,326,47090,326,47291,None,None,None,None,None,None,11,86
76,66536,328,176930,None,None,None,None,None,None,None,None,None,None,None,None,1,13
328,66536,222,176930,328,56340,None,None,None,None,None,None,None,None,None,None,1,5
328,66536,269,176930,328,55746,None,None,None,None,None,None,None,None,None,None,5,278
76,66536,209,176930,326,55942,None,None,None,None,None,None,None,None,None,None,11,480
76,66536,None,None,326,56140,76,2561,None,None,None,None,None,None,None,None,3,17
