pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,instance_number,duration_sample_number
114,66536,None,None,114,5230,None,None,None,None,None,None,None,None,None,None,188,16354
114,66536,147,176930,None,None,None,None,None,None,None,None,None,None,None,None,82,7335
216,66536,216,176930,277,56140,None,None,None,None,None,None,None,None,None,None,12,3107
152,66536,216,176930,152,925,None,None,None,None,None,None,None,None,None,None,56,3935
152,66536,144,176930,152,925,None,None,None,None,None,None,None,None,None,None,12,542
391,925,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,88
391,5230,None,None,391,2050,391,925,None,None,None,None,None,None,None,None,6,57
391,66536,None,None,391,2561,391,925,None,None,None,None,None,None,None,None,9,1882
353,66536,None,None,353,2561,353,925,None,None,None,None,None,None,None,None,108,23346
114,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32,3084
206,66536,None,None,206,925,206,2561,None,None,None,None,None,None,None,None,45,10254
206,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21,2793
250,66536,None,None,279,56140,279,55942,279,55744,None,None,None,None,None,None,10,1573
360,66536,280,2071667,360,2561,360,925,None,None,None,None,None,None,None,None,3,47
352,66536,None,None,145,55942,145,56140,145,55744,None,None,None,None,None,None,2,283
151,66536,280,2071667,151,2561,151,925,None,None,None,None,None,None,None,None,6,112
434,66536,44,176930,None,None,None,None,None,None,None,None,None,None,None,None,22,609
250,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37,3942
352,66536,352,176930,145,56140,None,None,None,None,None,None,None,None,None,None,5,1594
216,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,101
216,5230,308,2071667,277,55744,277,56140,277,55942,None,None,None,None,None,None,1,213
152,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,139
152,5230,None,None,152,2050,152,925,None,None,None,None,None,None,None,None,7,210
97,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,248
216,5230,None,None,277,47489,277,47291,277,47090,None,None,None,None,None,None,1,20
391,66536,None,None,391,925,391,2561,None,None,None,None,None,None,None,None,31,7290
353,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,62,8789
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,283,2252
206,66536,296,2071667,206,925,206,2561,None,None,None,None,None,None,None,None,4,124
250,66536,None,None,280,47291,280,47090,250,2561,None,None,None,None,None,None,3,163
151,66536,296,2071667,151,2561,151,925,None,None,None,None,None,None,None,None,1,1
2,66536,2,176930,264,55942,None,None,None,None,None,None,None,None,None,None,9,2650
2,66536,250,176930,264,55942,None,None,None,None,None,None,None,None,None,None,6,466
250,66536,144,176930,279,56140,None,None,None,None,None,None,None,None,None,None,3,73
144,66536,144,176930,311,55942,None,None,None,None,None,None,None,None,None,None,21,3317
144,66536,44,176930,311,55942,None,None,None,None,None,None,None,None,None,None,1,6
44,66536,44,176930,295,55744,None,None,None,None,None,None,None,None,None,None,4,1321
144,66536,44,176930,311,56140,None,None,None,None,None,None,None,None,None,None,2,20
144,66536,144,176930,311,56140,None,None,None,None,None,None,None,None,None,None,26,4263
97,66536,None,None,97,5230,None,None,None,None,None,None,None,None,None,None,126,40938
152,66536,None,None,152,2561,152,925,None,None,None,None,None,None,None,None,194,21436
216,66536,216,176930,277,55942,None,None,None,None,None,None,None,None,None,None,24,4749
2,66536,2,176930,264,56140,None,None,None,None,None,None,None,None,None,None,10,2412
2,66536,250,176930,264,56140,None,None,None,None,None,None,None,None,None,None,7,703
250,66536,250,176930,279,55744,None,None,None,None,None,None,None,None,None,None,12,1349
250,66536,144,176930,279,55744,None,None,None,None,None,None,None,None,None,None,14,481
144,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,51,4213
152,66536,None,None,152,925,152,2561,None,None,None,None,None,None,None,None,61,4687
2,66536,2,176930,264,55744,None,None,None,None,None,None,None,None,None,None,6,2748
2,66536,250,176930,264,55744,None,None,None,None,None,None,None,None,None,None,5,372
250,66536,144,176930,279,55942,None,None,None,None,None,None,None,None,None,None,7,120
206,66536,250,176930,206,925,206,2561,None,None,None,None,None,None,None,None,2,2
144,66536,None,None,311,53140,311,53341,311,53539,None,None,None,None,None,None,4,209
144,66536,311,2071667,311,53140,311,53341,311,53539,None,None,None,None,None,None,2,233
144,66536,309,2071667,311,53140,311,53341,311,53539,None,None,None,None,None,None,3,564
97,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,48,13681
152,925,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8,508
152,925,216,176930,152,66536,None,None,None,None,None,None,None,None,None,None,3,84
152,925,144,176930,152,66536,None,None,None,None,None,None,None,None,None,None,3,36
391,925,None,None,391,2050,391,2561,None,None,None,None,None,None,None,None,8,225
250,66536,None,None,279,47489,279,47090,279,47291,None,None,None,None,None,None,14,1921
250,66536,None,None,279,47489,279,47291,279,47090,None,None,None,None,None,None,13,1437
250,66536,83,176930,279,55942,None,None,None,None,None,None,None,None,None,None,4,28
250,66536,None,None,279,55744,279,56140,279,55942,None,None,None,None,None,None,6,431
144,66536,311,2071667,311,53140,311,53539,311,53341,None,None,None,None,None,None,2,121
144,66536,309,2071667,311,53140,311,53539,311,53341,None,None,None,None,None,None,2,503
250,66536,278,2071667,280,47291,280,47090,250,2561,None,None,None,None,None,None,1,34
324,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22,3698
324,66536,277,2071667,None,None,None,None,None,None,None,None,None,None,None,None,1,80
83,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,35,3324
83,66536,None,None,293,47489,293,47291,293,47090,None,None,None,None,None,None,5,89
83,66536,302,2071667,293,47489,293,47291,293,47090,None,None,None,None,None,None,1,35
83,66536,277,2071667,293,47489,293,47291,293,47090,None,None,None,None,None,None,1,1
83,66536,300,2071667,293,47489,293,47291,293,47090,None,None,None,None,None,None,2,59
48,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22,5010
48,66536,None,None,291,925,291,2561,None,None,None,None,None,None,None,None,36,4765
48,66536,295,2071667,291,925,291,2561,None,None,None,None,None,None,None,None,7,603
44,66536,None,None,295,56140,295,55942,295,55744,None,None,None,None,None,None,5,814
44,66536,300,2071667,295,56140,295,55942,295,55744,None,None,None,None,None,None,1,1
44,66536,295,2071667,295,56140,295,55942,295,55744,None,None,None,None,None,None,1,88
44,66536,296,2071667,295,56140,295,55942,295,55744,None,None,None,None,None,None,1,159
144,66536,None,None,309,47090,309,47291,144,2561,None,None,None,None,None,None,9,1458
152,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29,4114
159,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32,6924
291,66536,None,None,291,2561,291,925,None,None,None,None,None,None,None,None,16,404
206,66536,296,2071667,206,2561,206,925,None,None,None,None,None,None,None,None,2,41
216,925,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10,1008
152,925,None,None,152,2050,152,2561,None,None,None,None,None,None,None,None,2,61
250,66536,None,None,279,55744,279,55942,279,56140,None,None,None,None,None,None,9,71
144,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,178
97,5230,None,None,97,2050,None,None,None,None,None,None,None,None,None,None,4,70
391,2561,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,19
250,66536,279,2071667,279,47489,279,47291,279,47090,None,None,None,None,None,None,1,36
353,66536,None,None,353,925,353,2561,None,None,None,None,None,None,None,None,59,9314
250,66536,None,None,279,47090,279,47489,279,47291,None,None,None,None,None,None,10,731
48,66536,None,None,291,2561,291,925,None,None,None,None,None,None,None,None,4,1465
144,925,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,600
144,66536,None,None,311,53539,311,53341,311,53140,None,None,None,None,None,None,8,1200
250,66536,None,None,280,47291,280,47090,250,925,None,None,None,None,None,None,1,7
250,66536,None,None,280,53341,280,53539,250,2561,None,None,None,None,None,None,1,12
44,66536,44,176930,295,55942,None,None,None,None,None,None,None,None,None,None,1,10
44,66536,144,176930,295,55942,None,None,None,None,None,None,None,None,None,None,1,4
353,66536,296,2071667,353,2561,353,925,None,None,None,None,None,None,None,None,8,542
44,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,31,3739
324,66536,None,None,276,47489,276,47291,276,47090,None,None,None,None,None,None,22,1809
324,66536,2,176930,276,55942,None,None,None,None,None,None,None,None,None,None,5,643
324,66536,324,176930,276,55942,None,None,None,None,None,None,None,None,None,None,4,1459
313,66536,None,None,82,47291,82,47090,82,47489,None,None,None,None,None,None,2,13
313,66536,313,176930,82,56140,None,None,None,None,None,None,None,None,None,None,24,6387
313,66536,45,176930,82,56140,None,None,None,None,None,None,None,None,None,None,11,230
29,66536,None,None,29,2561,29,925,None,None,None,None,None,None,None,None,49,5757
219,66536,None,None,219,5230,None,None,None,None,None,None,None,None,None,None,221,30427
28,66536,None,None,27,2561,27,925,None,None,None,None,None,None,None,None,66,10340
27,66536,None,None,27,925,28,2561,None,None,None,None,None,None,None,None,101,10122
27,66536,387,2071667,27,925,27,2561,None,None,None,None,None,None,None,None,14,3112
27,66536,388,2071667,27,925,28,2561,None,None,None,None,None,None,None,None,8,244
27,66536,17,2071667,27,925,28,2561,None,None,None,None,None,None,None,None,6,576
27,66536,None,None,28,2561,27,925,None,None,None,None,None,None,None,None,56,3088
113,66536,None,None,113,925,113,2561,None,None,None,None,None,None,None,None,87,11283
113,66536,17,2071667,113,925,113,2561,None,None,None,None,None,None,None,None,1,1
113,66536,6,2071667,113,925,113,2561,None,None,None,None,None,None,None,None,14,2087
113,66536,None,None,113,2561,113,925,None,None,None,None,None,None,None,None,172,13808
113,66536,17,2071667,113,2561,113,925,None,None,None,None,None,None,None,None,4,4
113,66536,7,2071667,113,2561,113,925,None,None,None,None,None,None,None,None,44,7985
170,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,84,14967
313,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41,3524
313,66536,None,None,82,55942,82,56140,82,55744,None,None,None,None,None,None,7,493
219,66536,209,2071667,219,5230,None,None,None,None,None,None,None,None,None,None,4,142
28,66536,None,None,27,925,27,2561,None,None,None,None,None,None,None,None,56,9910
27,66536,313,176930,27,925,27,2561,None,None,None,None,None,None,None,None,2,2
28,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,46,9964
28,66536,387,2071667,27,925,27,2561,None,None,None,None,None,None,None,None,12,1263
28,66536,388,2071667,27,925,27,2561,None,None,None,None,None,None,None,None,3,172
28,66536,17,2071667,27,925,27,2561,None,None,None,None,None,None,None,None,14,2858
27,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,47,4931
27,66536,17,2071667,None,None,None,None,None,None,None,None,None,None,None,None,1,39
353,66536,17,2071667,353,925,353,2561,None,None,None,None,None,None,None,None,1,1
353,66536,6,2071667,353,925,353,2561,None,None,None,None,None,None,None,None,2,92
353,66536,7,2071667,353,925,353,2561,None,None,None,None,None,None,None,None,3,1075
170,66536,None,None,451,56140,451,55942,451,55744,None,None,None,None,None,None,46,3167
313,66536,None,None,82,55744,82,55942,82,56140,None,None,None,None,None,None,12,3768
170,66536,None,None,451,55744,451,55942,451,56140,None,None,None,None,None,None,9,470
170,66536,None,None,451,47090,451,47489,451,47291,None,None,None,None,None,None,2,181
313,66536,None,None,82,55942,82,55744,82,56140,None,None,None,None,None,None,7,77
29,66536,None,None,29,925,29,2561,None,None,None,None,None,None,None,None,43,5407
170,66536,None,None,451,55942,451,55744,451,56140,None,None,None,None,None,None,9,419
313,66536,None,None,81,53341,81,53140,313,2561,None,None,None,None,None,None,26,2702
313,66536,None,None,82,47291,82,47489,82,47090,None,None,None,None,None,None,1,296
28,66536,387,2071667,27,2561,27,925,None,None,None,None,None,None,None,None,10,2779
29,66536,208,2071667,None,None,None,None,None,None,None,None,None,None,None,None,4,4
49,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,23,2032
49,66536,None,None,49,5230,None,None,None,None,None,None,None,None,None,None,58,4475
49,66536,209,2071667,49,5230,None,None,None,None,None,None,None,None,None,None,14,542
29,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,49,5360
174,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,20,2484
174,66536,None,None,276,47291,276,47090,174,2561,None,None,None,None,None,None,2,7
174,66536,275,2071667,276,47291,276,47090,174,2561,None,None,None,None,None,None,1,82
174,66536,276,2071667,276,47291,276,47090,174,2561,None,None,None,None,None,None,1,181
174,66536,None,None,275,47489,275,47090,275,47291,None,None,None,None,None,None,5,780
174,66536,174,176930,275,56140,None,None,None,None,None,None,None,None,None,None,5,1391
26,66536,None,None,26,5230,None,None,None,None,None,None,None,None,None,None,42,13552
313,66536,313,176930,82,55744,None,None,None,None,None,None,None,None,None,None,36,14509
313,66536,45,176930,82,55744,None,None,None,None,None,None,None,None,None,None,12,329
170,66536,45,176930,451,56140,None,None,None,None,None,None,None,None,None,None,19,2975
313,66536,45,176930,82,55942,None,None,None,None,None,None,None,None,None,None,14,696
313,66536,313,176930,82,55942,None,None,None,None,None,None,None,None,None,None,29,9729
219,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,48,6156
219,66536,313,176930,None,None,None,None,None,None,None,None,None,None,None,None,18,1340
28,66536,387,2071667,28,925,27,2561,None,None,None,None,None,None,None,None,4,683
49,66536,313,176930,None,None,None,None,None,None,None,None,None,None,None,None,10,733
27,66536,45,176930,27,925,27,2561,None,None,None,None,None,None,None,None,2,2
28,66536,208,2071667,27,2561,27,925,None,None,None,None,None,None,None,None,11,512
174,66536,None,None,275,55744,275,56140,275,55942,None,None,None,None,None,None,9,1122
174,66536,209,2071667,275,55744,275,56140,275,55942,None,None,None,None,None,None,3,3
174,66536,275,2071667,275,55744,275,56140,275,55942,None,None,None,None,None,None,4,697
174,66536,276,2071667,275,55744,275,56140,275,55942,None,None,None,None,None,None,3,567
174,66536,275,2071667,275,47489,275,47090,275,47291,None,None,None,None,None,None,1,1
174,66536,465,2071667,275,47489,275,47090,275,47291,None,None,None,None,None,None,1,59
291,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12,333
48,66536,467,2071667,291,925,291,2561,None,None,None,None,None,None,None,None,5,1323
48,66536,465,2071667,291,925,291,2561,None,None,None,None,None,None,None,None,3,3
159,66536,None,None,159,5230,None,None,None,None,None,None,None,None,None,None,84,17465
174,66536,81,2071667,275,55744,275,56140,275,55942,None,None,None,None,None,None,2,30
174,66536,None,None,275,47489,275,47291,275,47090,None,None,None,None,None,None,5,559
174,66536,174,176930,275,55744,None,None,None,None,None,None,None,None,None,None,5,1351
291,66536,None,None,291,925,291,2561,None,None,None,None,None,None,None,None,18,331
291,66536,276,2071667,291,925,291,2561,None,None,None,None,None,None,None,None,1,1
291,66536,465,2071667,291,925,291,2561,None,None,None,None,None,None,None,None,5,380
49,66536,387,2071667,49,5230,None,None,None,None,None,None,None,None,None,None,4,13
174,66536,None,None,275,56140,275,55942,275,55744,None,None,None,None,None,None,6,244
174,66536,209,2071667,275,56140,275,55942,275,55744,None,None,None,None,None,None,1,1
174,66536,275,2071667,275,56140,275,55942,275,55744,None,None,None,None,None,None,1,67
174,66536,276,2071667,275,56140,275,55942,275,55744,None,None,None,None,None,None,1,145
26,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29,6696
313,66536,None,None,82,47090,82,47489,82,47291,None,None,None,None,None,None,3,2269
27,66536,387,2071667,27,2561,27,925,None,None,None,None,None,None,None,None,10,3118
28,66536,208,2071667,28,2561,27,925,None,None,None,None,None,None,None,None,3,146
170,66536,45,176930,451,55744,None,None,None,None,None,None,None,None,None,None,24,5350
291,66536,209,2071667,291,925,291,2561,None,None,None,None,None,None,None,None,1,1
291,66536,467,2071667,291,925,291,2561,None,None,None,None,None,None,None,None,8,528
192,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,19,1394
192,66536,467,2071667,None,None,None,None,None,None,None,None,None,None,None,None,1,1
83,66536,None,None,293,53539,293,53341,293,53140,None,None,None,None,None,None,1,3
83,66536,293,2071667,293,53539,293,53341,293,53140,None,None,None,None,None,None,1,41
192,66536,None,None,116,56140,116,55942,116,55744,None,None,None,None,None,None,7,24
192,66536,116,2071667,116,56140,116,55942,116,55744,None,None,None,None,None,None,3,412
192,66536,293,2071667,116,56140,116,55942,116,55744,None,None,None,None,None,None,2,2
192,66536,114,2071667,116,56140,116,55942,116,55744,None,None,None,None,None,None,3,188
192,66536,235,2071667,116,56140,116,55942,116,55744,None,None,None,None,None,None,3,206
2,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15,3344
83,66536,None,None,294,53140,88,53341,83,2561,None,None,None,None,None,None,2,415
83,66536,302,2071667,294,53140,88,53341,83,2561,None,None,None,None,None,None,1,77
83,66536,None,None,293,53140,293,53539,293,53341,None,None,None,None,None,None,2,7
83,66536,300,2071667,293,53140,293,53539,293,53341,None,None,None,None,None,None,2,60
48,66536,300,2071667,None,None,None,None,None,None,None,None,None,None,None,None,2,2
44,66536,300,2071667,None,None,None,None,None,None,None,None,None,None,None,None,1,1
2,925,None,None,261,53539,261,53341,2,66536,None,None,None,None,None,None,1,446
144,66536,None,None,311,55744,311,55942,311,56140,None,None,None,None,None,None,8,323
44,66536,None,None,295,47489,295,47090,295,47291,None,None,None,None,None,None,11,2050
44,66536,None,None,296,47090,296,47291,44,2561,None,None,None,None,None,None,4,157
2,66536,None,None,261,53341,261,53539,2,2561,None,None,None,None,None,None,5,928
44,66536,None,None,295,55942,295,55744,295,56140,None,None,None,None,None,None,2,252
2,5230,None,None,264,55744,264,56140,264,55942,None,None,None,None,None,None,1,320
250,5230,None,None,280,47489,280,47291,250,66536,None,None,None,None,None,None,1,70
360,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,31
250,5230,None,None,279,56140,279,55942,279,55744,None,None,None,None,None,None,1,10
324,5230,None,None,276,55744,276,56140,276,55942,None,None,None,None,None,None,1,30
144,5230,None,None,311,56140,311,55942,311,55744,None,None,None,None,None,None,1,118
44,5230,None,None,295,47489,295,47291,295,47090,None,None,None,None,None,None,2,35
144,5230,None,None,311,55744,311,56140,311,55942,None,None,None,None,None,None,2,240
353,5230,None,None,353,2050,353,925,None,None,None,None,None,None,None,None,2,1406
44,5230,None,None,295,55744,295,56140,295,55942,None,None,None,None,None,None,1,14
44,66536,None,None,295,47489,295,47291,295,47090,None,None,None,None,None,None,16,1755
324,66536,None,None,278,53341,278,53140,324,2561,None,None,None,None,None,None,4,3157
2,66536,None,None,264,47489,264,47090,264,47291,None,None,None,None,None,None,4,427
144,66536,None,None,311,56140,311,55744,311,55942,None,None,None,None,None,None,12,1081
44,66536,None,None,295,55744,295,55942,295,56140,None,None,None,None,None,None,3,59
2,66536,None,None,264,47090,264,47489,264,47291,None,None,None,None,None,None,2,481
324,66536,None,None,278,53140,278,53341,324,2561,None,None,None,None,None,None,3,852
250,66536,None,None,280,47489,280,47291,250,2561,None,None,None,None,None,None,3,101
144,66536,None,None,309,47291,309,47090,144,2561,None,None,None,None,None,None,8,2104
324,66536,None,None,276,47291,276,47090,276,47489,None,None,None,None,None,None,3,224
2,66536,None,None,264,47489,264,47291,264,47090,None,None,None,None,None,None,2,826
144,66536,None,None,311,53140,311,53539,311,53341,None,None,None,None,None,None,3,343
2,66536,None,None,261,47689,261,47491,2,2561,None,None,None,None,None,None,2,452
352,66536,None,None,146,53341,146,53140,352,2561,None,None,None,None,None,None,1,121
197,66536,None,None,238,55744,238,55942,238,56140,None,None,None,None,None,None,7,902
197,66536,None,None,238,55942,238,55744,238,56140,None,None,None,None,None,None,5,357
250,66536,None,None,279,47090,279,47291,279,47489,None,None,None,None,None,None,5,1010
83,66536,None,None,293,55744,293,56140,293,55942,None,None,None,None,None,None,5,203
44,66536,None,None,295,56140,295,55744,295,55942,None,None,None,None,None,None,5,557
197,66536,None,None,238,56140,238,55942,238,55744,None,None,None,None,None,None,19,2421
324,66536,None,None,276,56140,276,55744,276,55942,None,None,None,None,None,None,3,183
360,66536,None,None,360,925,360,2561,None,None,None,None,None,None,None,None,25,3963
197,66536,None,None,238,55744,238,56140,238,55942,None,None,None,None,None,None,10,3028
324,66536,None,None,276,47489,276,47090,276,47291,None,None,None,None,None,None,11,1318
324,66536,None,None,276,56140,276,55942,276,55744,None,None,None,None,None,None,3,247
83,66536,None,None,294,53341,88,53539,83,2561,None,None,None,None,None,None,6,90
44,66536,None,None,295,55744,295,56140,295,55942,None,None,None,None,None,None,3,228
197,66536,None,None,238,55942,238,56140,238,55744,None,None,None,None,None,None,5,784
151,66536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12,495
324,66536,None,None,278,47291,278,47090,324,2561,None,None,None,None,None,None,5,407
83,66536,None,None,293,47090,293,47489,293,47291,None,None,None,None,None,None,5,600
28,66536,208,2071667,28,925,28,2561,None,None,None,None,None,None,None,None,3,334
28,66536,387,2071667,28,2561,27,925,None,None,None,None,None,None,None,None,1,1
313,66536,None,None,82,47489,82,47291,82,47090,None,None,None,None,None,None,8,732
49,66536,313,176930,49,5230,None,None,None,None,None,None,None,None,None,None,3,3
27,66536,313,176930,27,925,28,2561,None,None,None,None,None,None,None,None,1,1
27,66536,387,2071667,27,925,28,2561,None,None,None,None,None,None,None,None,4,618
28,66536,387,2071667,None,None,None,None,None,None,None,None,None,None,None,None,3,222
29,66536,209,2071667,None,None,None,None,None,None,None,None,None,None,None,None,1,1
174,66536,465,2071667,275,55744,275,56140,275,55942,None,None,None,None,None,None,2,314
174,66536,None,None,275,56140,275,55744,275,55942,None,None,None,None,None,None,6,35
174,66536,209,2071667,275,56140,275,55744,275,55942,None,None,None,None,None,None,1,1
174,66536,275,2071667,275,56140,275,55744,275,55942,None,None,None,None,None,None,1,69
174,66536,276,2071667,275,56140,275,55744,275,55942,None,None,None,None,None,None,3,308
313,2561,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,130
313,5230,None,None,81,53140,81,53341,313,66536,None,None,None,None,None,None,1,593
313,66536,None,None,81,53140,81,53341,313,2561,None,None,None,None,None,None,7,2157
313,66536,None,None,82,47090,82,47291,82,47489,None,None,None,None,None,None,3,566
313,66536,None,None,81,53140,81,53341,313,925,None,None,None,None,None,None,1,1106
29,66536,387,2071667,29,2561,29,925,None,None,None,None,None,None,None,None,1,1
29,66536,208,2071667,29,2561,29,925,None,None,None,None,None,None,None,None,2,293
174,66536,None,None,276,47291,276,47090,174,925,None,None,None,None,None,None,1,5
291,66536,174,176930,291,925,291,2561,None,None,None,None,None,None,None,None,3,3
48,66536,467,2071667,None,None,None,None,None,None,None,None,None,None,None,None,1,262
83,66536,467,2071667,293,56140,293,55744,293,55942,None,None,None,None,None,None,2,2
83,66536,293,2071667,293,56140,293,55744,293,55942,None,None,None,None,None,None,2,150
192,66536,293,2071667,None,None,None,None,None,None,None,None,None,None,None,None,1,134
83,66536,116,2071667,293,55942,293,55744,293,56140,None,None,None,None,None,None,1,1
83,66536,302,2071667,293,55942,293,55744,293,56140,None,None,None,None,None,None,1,59
313,66536,None,None,82,56140,82,55744,82,55942,None,None,None,None,None,None,7,856
28,66536,208,2071667,27,925,27,2561,None,None,None,None,None,None,None,None,1,39
49,66536,208,2071667,49,5230,None,None,None,None,None,None,None,None,None,None,4,242
174,66536,275,2071667,None,None,None,None,None,None,None,None,None,None,None,None,1,56
197,66536,None,None,238,56140,238,55744,238,55942,None,None,None,None,None,None,12,2052
147,66536,None,None,83,56140,83,55744,83,55942,None,None,None,None,None,None,2,543
279,66536,None,None,240,55942,240,56140,240,55744,None,None,None,None,None,None,4,580
298,66536,None,None,298,2561,298,925,None,None,None,None,None,None,None,None,9,903
147,925,None,None,83,47489,83,47291,83,47090,None,None,None,None,None,None,2,364
353,925,None,None,353,2050,353,2561,None,None,None,None,None,None,None,None,22,3318
147,925,None,None,83,55942,83,55744,83,56140,None,None,None,None,None,None,3,675
197,925,None,None,238,55942,238,55744,238,56140,None,None,None,None,None,None,2,93
206,925,None,None,206,2050,206,2561,None,None,None,None,None,None,None,None,9,124
147,925,None,None,83,55744,83,56140,83,55942,None,None,None,None,None,None,5,180
279,925,None,None,240,55744,240,56140,240,55942,None,None,None,None,None,None,4,82
279,66536,None,None,240,56140,240,55744,240,55942,None,None,None,None,None,None,8,1209
298,66536,None,None,298,5230,298,925,None,None,None,None,None,None,None,None,13,3528
147,2561,None,None,83,56140,83,55942,83,55744,None,None,None,None,None,None,6,2820
147,925,None,None,83,56140,83,55942,83,55744,None,None,None,None,None,None,16,1184
279,66536,None,None,240,56140,240,55942,240,55744,None,None,None,None,None,None,13,1435
147,66536,None,None,83,56140,83,55942,83,55744,None,None,None,None,None,None,10,3777
147,66536,None,None,83,55942,83,56140,83,55744,None,None,None,None,None,None,1,165
147,925,None,None,83,47489,83,47090,83,47291,None,None,None,None,None,None,1,453
197,925,None,None,237,47291,237,47090,197,66536,None,None,None,None,None,None,1,85
147,925,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14,2320
279,5230,None,None,240,55744,240,56140,240,55942,None,None,None,None,None,None,6,396
147,925,None,None,82,47090,82,47291,147,66536,None,None,None,None,None,None,2,1021
197,925,None,None,238,47090,238,47489,238,47291,None,None,None,None,None,None,2,491
147,66536,None,None,83,55942,83,55744,83,56140,None,None,None,None,None,None,2,373
147,925,None,None,83,47090,83,47489,83,47291,None,None,None,None,None,None,2,64
279,925,None,None,240,47489,240,47090,240,47291,None,None,None,None,None,None,2,176
147,925,147,176930,82,47090,82,47291,83,47489,None,None,None,None,None,None,5,1570
