x,y
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0033444816053511705
0,0.005839565618276816
0,0.006650544135429262
0,0.007507507507507507
0,0.007796257796257797
0,0.010745466756212223
0,0.017056222362602652
0,0.01751592356687898
0,0.024817518248175185
0,0.02501078050884002
0,0.026761819803746652
0,0.029641185647425895
0,0.030129755882999782
0,0.031483970051833364
0,0.036458333333333336
0,0.03669724770642202
0,0.037075900664568034
0,0.037383177570093455
0,0.038461538461538464
0,0.03983903420523139
0,0.04083405734144222
0,0.045454545454545456
0,0.05062082139446037
0,0.052534221235664084
0,0.05263157894736842
0,0.05294244449234749
0,0.053441295546558715
0,0.05441302485004285
0,0.056176554886787036
0,0.05697278911564626
0,0.057208237986270026
0,0.05850340136054421
0,0.060842175066313
0,0.06103000038119925
0,0.06417910447761194
0,0.06690777576853528
0,0.06747120131651124
0,0.06831247886371322
0,0.0704656862745098
0,0.07074569789674952
0,0.07204655474302192
0,0.07240099009900991
0,0.0736196319018405
0,0.07658027442242289
0,0.08172182215389594
0,0.08223570190641248
0,0.08312655086848635
0,0.08401976935749589
0,0.08475239772949697
0,0.08796296296296298
0,0.08929561841375486
0,0.08931419457735247
0,0.08953817153628653
0,0.08957271658173266
0,0.09101920747534176
0,0.09127789046653144
0,0.09319899244332494
0,0.0933609958506224
0,0.09390444810543658
0,0.09462915601023017
0,0.7849992054663912
0,0.7859379447765442
0,0.7868457300275482
0,0.7873819283550172
0,0.7877330126277811
0,0.7885925085130534
0,0.7887120115774241
0,0.7917241379310345
0,0.7919156414762741
0,0.7956775555831573
0,0.7960339943342776
0,0.7988855116514691
0,0.8018769551616267
0,0.8048140043763676
0,0.8071030640668524
0,0.8092921838309293
0,0.81068524970964
0,0.8167664670658683
0,0.8176307407787938
0,0.8196891191709845
0,0.8203854260764829
0,0.8262411347517731
0,0.8275261324041812
0,0.8283799533799534
0,0.8305713579025477
0,0.8337107346556568
0,0.8344459279038718
0,0.8356269113149847
0,0.8375384615384616
0,0.8375634517766497
0,0.8376623376623377
0,0.8389513108614233
0,0.8410404624277457
0,0.8411870210337519
0,0.8414634146341463
0,0.8466681776971895
0,0.8467432950191571
0,0.8467852257181943
0,0.8474576271186439
0,0.8513712769094662
0,0.859073359073359
0,0.8601801801801803
0,0.8650800832503845
0,0.8662178578659647
0,0.8721160184574819
0,0.8726358630596122
0,0.8740074113287453
0,0.8777506112469438
0,0.8782961460446247
0,0.8804347826086957
0,0.8825136612021858
0,0.8863305865244789
0,0.8866995073891626
0,0.8896839010046558
0,0.8938547486033519
0,0.9036196187620475
0,0.90387912825228
0,0.9040767386091128
0,0.90677025527192
0,0.9204545454545454
0,0.9267042542286008
0,0.9319395017793594
0,0.9341692789968652
0,0.9380530973451328
0,0.945945945945946
0,0.9494505494505494
0,0.9495548961424332
0,0.9653579676674364
0,0.9759450171821306
0,0.9828810020876828
0,0.9848866498740554
0,0.996124031007752
0,0.9975490196078431
0,1.0
0,1.0
0,1.0
0,1.0
