grid_lat,grid_lon,cell_num,nr_cell_num,lte_cell_num
41.878,-87.6275,88,11,77
41.878,-87.627,67,13,54
41.878,-87.6265,83,11,72
41.878,-87.626,113,10,103
41.878,-87.6255,72,5,67
41.878,-87.625,73,6,67
41.878,-87.6245,103,8,95
41.878,-87.624,123,9,114
41.878,-87.6235,92,8,84
41.878,-87.623,75,9,66
41.8785,-87.6305,131,11,120
41.8785,-87.63,27,6,21
41.8785,-87.6295,12,5,7
41.8785,-87.629,70,10,60
41.8785,-87.6275,68,6,62
41.8785,-87.627,3,2,1
41.8785,-87.6265,16,7,9
41.8785,-87.626,41,4,37
41.8785,-87.6255,18,1,17
41.8785,-87.625,20,0,20
41.8785,-87.6245,30,4,26
41.8785,-87.624,99,8,91
41.879,-87.631,15,2,13
41.879,-87.6305,105,8,97
41.879,-87.63,46,4,42
41.879,-87.6295,40,6,34
41.879,-87.629,94,11,83
41.879,-87.6285,56,5,51
41.879,-87.628,56,2,54
41.879,-87.6275,131,8,123
41.879,-87.627,80,5,75
41.879,-87.6265,54,5,49
41.879,-87.626,53,3,50
41.879,-87.6255,66,3,63
41.879,-87.625,26,3,23
41.879,-87.6245,39,4,35
41.879,-87.624,125,7,118
41.8795,-87.631,11,2,9
41.8795,-87.6305,87,7,80
41.8795,-87.63,23,4,19
41.8795,-87.6295,9,3,6
41.8795,-87.629,45,8,37
41.8795,-87.6285,27,3,24
41.8795,-87.628,30,1,29
41.8795,-87.6275,131,9,122
41.8795,-87.627,56,4,52
41.8795,-87.6265,73,4,69
41.8795,-87.626,133,6,127
41.8795,-87.6255,117,4,113
41.8795,-87.625,67,4,63
41.8795,-87.6245,79,8,71
41.8795,-87.624,111,12,99
41.88,-87.6305,70,9,61
41.88,-87.63,4,1,3
41.88,-87.6295,22,2,20
41.88,-87.629,79,10,69
41.88,-87.6275,91,9,82
41.88,-87.627,24,3,21
41.88,-87.6265,10,2,8
41.88,-87.626,60,4,56
41.88,-87.6255,36,5,31
41.88,-87.6245,32,7,25
41.88,-87.624,106,12,94
41.8805,-87.632,23,1,22
41.8805,-87.6315,30,4,26
41.8805,-87.631,30,5,25
41.8805,-87.6305,140,13,127
41.8805,-87.63,106,10,96
41.8805,-87.6295,126,8,118
41.8805,-87.629,111,9,102
41.8805,-87.6285,36,1,35
41.8805,-87.628,49,2,47
41.8805,-87.6275,128,11,117
41.8805,-87.627,74,5,69
41.8805,-87.6265,85,8,77
41.8805,-87.626,118,7,111
41.8805,-87.6255,88,6,82
41.8805,-87.625,78,7,71
41.8805,-87.6245,106,9,97
41.8805,-87.624,120,10,110
41.8805,-87.6235,57,7,50
41.8805,-87.623,47,7,40
41.881,-87.632,18,4,14
41.881,-87.631,6,1,5
41.881,-87.6305,103,17,86
41.881,-87.63,48,9,39
41.881,-87.6295,55,10,45
41.881,-87.629,107,10,97
41.881,-87.6275,88,7,81
41.881,-87.6265,19,3,16
41.881,-87.626,84,7,77
41.881,-87.6255,34,4,30
41.881,-87.625,16,2,14
41.881,-87.6245,22,4,18
41.881,-87.624,79,7,72
41.8815,-87.632,37,8,29
41.8815,-87.6315,35,6,29
41.8815,-87.631,34,7,27
41.8815,-87.6305,123,15,108
41.8815,-87.63,44,9,35
41.8815,-87.6295,77,12,65
41.8815,-87.629,150,15,135
41.8815,-87.6285,30,6,24
41.8815,-87.628,23,4,19
41.8815,-87.6275,97,9,88
41.8815,-87.627,37,5,32
41.8815,-87.6265,11,3,8
41.8815,-87.626,97,10,87
41.8815,-87.6255,26,7,19
41.8815,-87.625,3,1,2
41.8815,-87.6245,9,2,7
41.8815,-87.624,69,9,60
41.882,-87.632,23,3,20
41.882,-87.6315,27,4,23
41.882,-87.631,14,5,9
41.882,-87.6305,191,17,174
41.882,-87.63,41,12,29
41.882,-87.6295,57,10,47
41.882,-87.629,96,15,81
41.882,-87.6285,27,7,20
41.882,-87.628,34,8,26
41.882,-87.6275,88,8,80
41.882,-87.627,62,7,55
41.882,-87.6265,44,5,39
41.882,-87.626,92,9,83
41.882,-87.6255,64,8,56
41.882,-87.625,50,8,42
41.882,-87.6245,72,8,64
41.882,-87.624,53,6,47
41.8825,-87.631,21,0,21
41.8825,-87.6305,119,13,106
41.8825,-87.6295,39,7,32
41.8825,-87.629,79,10,69
41.8825,-87.6285,6,1,5
41.8825,-87.628,13,5,8
41.8825,-87.6275,39,5,34
41.8825,-87.626,67,4,63
41.8825,-87.6245,27,2,25
41.8825,-87.624,52,4,48
41.883,-87.632,34,3,31
41.883,-87.6315,32,4,28
41.883,-87.631,62,5,57
41.883,-87.6305,182,14,168
41.883,-87.63,83,9,74
41.883,-87.6295,110,13,97
41.883,-87.629,117,17,100
41.883,-87.6285,74,11,63
41.883,-87.628,96,21,75
41.883,-87.6275,88,15,73
41.883,-87.627,58,10,48
41.883,-87.6265,69,9,60
41.883,-87.626,80,8,72
41.883,-87.6255,45,8,37
41.883,-87.625,49,7,42
41.883,-87.6245,76,7,69
41.883,-87.624,89,10,79
41.8835,-87.631,19,1,18
41.8835,-87.6305,139,12,127
41.8835,-87.63,27,6,21
41.8835,-87.6295,45,10,35
41.8835,-87.629,80,10,70
41.8835,-87.6285,15,2,13
41.8835,-87.628,24,6,18
41.8835,-87.6275,68,9,59
41.8835,-87.6265,14,3,11
41.8835,-87.626,50,6,44
41.8835,-87.624,86,8,78
41.884,-87.6315,4,1,3
41.884,-87.631,34,2,32
41.884,-87.6305,104,13,91
41.884,-87.63,56,7,49
41.884,-87.6295,86,13,73
41.884,-87.629,127,10,117
41.884,-87.6285,55,9,46
41.884,-87.628,51,9,42
41.884,-87.6275,81,9,72
41.884,-87.627,42,6,36
41.884,-87.6265,50,6,44
41.884,-87.626,52,7,45
41.884,-87.6255,57,7,50
41.884,-87.625,40,5,35
41.884,-87.6245,54,5,49
41.884,-87.624,105,9,96
41.884,-87.6235,40,7,33
41.884,-87.623,25,4,21
41.8845,-87.631,34,3,31
41.8845,-87.6305,87,11,76
41.8845,-87.63,39,5,34
41.8845,-87.6295,52,8,44
41.8845,-87.629,65,9,56
41.8845,-87.6285,52,7,45
41.8845,-87.628,84,11,73
41.8845,-87.6275,110,9,101
41.8845,-87.627,37,6,31
41.8845,-87.6265,34,6,28
41.8845,-87.626,36,5,31
41.8845,-87.6255,40,6,34
41.8845,-87.625,32,3,29
41.8845,-87.6245,40,0,40
41.8845,-87.624,43,6,37
41.8845,-87.6235,8,4,4
41.8845,-87.623,8,4,4
41.885,-87.631,28,6,22
41.885,-87.6305,45,4,41
41.885,-87.6295,37,5,32
41.885,-87.629,47,6,41
41.885,-87.628,35,4,31
41.885,-87.6275,93,8,85
41.885,-87.6265,19,1,18
41.885,-87.626,26,2,24
41.885,-87.6245,25,0,25
41.885,-87.624,37,0,37
41.8855,-87.632,9,1,8
41.8855,-87.6315,12,2,10
41.8855,-87.631,33,8,25
41.8855,-87.6305,88,12,76
41.8855,-87.63,20,3,17
41.8855,-87.6295,56,7,49
41.8855,-87.629,50,9,41
41.8855,-87.6285,44,5,39
41.8855,-87.628,60,6,54
41.8855,-87.6275,37,4,33
41.8855,-87.627,30,5,25
41.8855,-87.6265,34,4,30
41.8855,-87.626,15,4,11
41.8855,-87.6255,7,1,6
41.8855,-87.6245,43,2,41
41.8855,-87.624,43,2,41
41.886,-87.631,38,7,31
41.886,-87.6305,41,8,33
41.886,-87.6295,39,4,35
41.886,-87.629,34,4,30
41.886,-87.628,6,2,4
41.886,-87.6245,21,1,20
41.886,-87.624,45,2,43
