grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_ratio,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-87.6735,41.883,2712,0,0,1823,0.67219764,1823,0.67219764,889,0.32780236,71,0,0,45,0.633802817,45,0.633802817,26,0.366197183
-87.6735,41.885,327,0,0,327,1,327,1,0,0,8,0,0,8,1,8,1,0,0
-87.673,41.8775,930,0,0,797,0.856989247,797,0.856989247,133,0.143010753,33,0,0,27,0.818181818,27,0.818181818,6,0.181818182
-87.673,41.8785,3296,0,0,2383,0.722997573,2383,0.722997573,913,0.277002427,66,0,0,55,0.833333333,55,0.833333333,11,0.166666667
-87.673,41.881,4738,0,0,3083,0.650696496,3083,0.650696496,1655,0.349303504,109,0,0,70,0.642201835,70,0.642201835,39,0.357798165
-87.673,41.882,1025,0,0,969,0.945365854,969,0.945365854,56,0.054634146,21,0,0,19,0.904761905,19,0.904761905,2,0.095238095
-87.673,41.883,2691,0,0,1717,0.638052768,1717,0.638052768,974,0.361947232,129,0,0,79,0.612403101,79,0.612403101,50,0.387596899
-87.673,41.885,338,0,0,338,1,338,1,0,0,8,0,0,8,1,8,1,0,0
-87.6725,41.8775,1032,0,0,890,0.862403101,890,0.862403101,142,0.137596899,37,0,0,30,0.810810811,30,0.810810811,7,0.189189189
-87.6725,41.8785,3742,0,0,2721,0.727151256,2721,0.727151256,1021,0.272848744,65,0,0,53,0.815384615,53,0.815384615,12,0.184615385
-87.6725,41.881,7195,0,0,5397,0.750104239,5397,0.750104239,1798,0.249895761,176,0,0,121,0.6875,121,0.6875,55,0.3125
-87.6725,41.882,1078,0,0,1021,0.947124304,1021,0.947124304,57,0.052875696,27,0,0,25,0.925925926,25,0.925925926,2,0.074074074
-87.6725,41.883,2752,0,0,1754,0.637354651,1754,0.637354651,998,0.362645349,141,0,0,87,0.617021277,87,0.617021277,54,0.382978723
-87.6725,41.885,454,0,0,454,1,454,1,0,0,8,0,0,8,1,8,1,0,0
-87.672,41.8775,1223,0,0,1025,0.838103025,1025,0.838103025,198,0.161896975,39,0,0,30,0.769230769,30,0.769230769,9,0.230769231
-87.672,41.8785,4069,0,0,2667,0.655443598,2667,0.655443598,1402,0.344556402,188,0,0,116,0.617021277,116,0.617021277,72,0.382978723
-87.672,41.879,146,0,0,146,1,146,1,0,0,2,0,0,2,1,2,1,0,0
-87.672,41.881,6517,0,0,4066,0.623906706,4066,0.623906706,2451,0.376093294,303,0,0,208,0.686468647,208,0.686468647,95,0.313531353
-87.672,41.8815,90,0,0,90,1,90,1,0,0,1,0,0,1,1,1,1,0,0
-87.672,41.882,1740,0,0,1659,0.953448276,1659,0.953448276,81,0.046551724,32,0,0,30,0.9375,30,0.9375,2,0.0625
-87.672,41.883,3210,0,0,2063,0.642679128,2063,0.642679128,1147,0.357320872,159,0,0,95,0.597484277,95,0.597484277,64,0.402515723
-87.672,41.885,1048,0,0,1032,0.984732824,1032,0.984732824,16,0.015267176,16,0,0,13,0.8125,13,0.8125,3,0.1875
-87.672,41.886,108,0,0,108,1,108,1,0,0,1,0,0,1,1,1,1,0,0
-87.6715,41.8775,6677,0,0,4972,0.744645799,4972,0.744645799,1705,0.255354201,73,0,0,54,0.739726027,54,0.739726027,19,0.260273973
-87.6715,41.878,2097,0,0,1502,0.716261326,1502,0.716261326,595,0.283738674,60,0,0,39,0.65,39,0.65,21,0.35
-87.6715,41.8785,21932,0,0,11809,0.538436987,11809,0.538436987,10123,0.461563013,634,0,0,350,0.552050473,350,0.552050473,284,0.447949527
-87.6715,41.879,6512,0,0,4273,0.656173219,4273,0.656173219,2239,0.343826781,106,0,0,66,0.622641509,66,0.622641509,40,0.377358491
-87.6715,41.8795,8339,0,0,5984,0.717592037,5984,0.717592037,2355,0.282407963,86,0,0,63,0.73255814,63,0.73255814,23,0.26744186
-87.6715,41.88,11675,0,0,8017,0.686680942,8017,0.686680942,3658,0.313319058,301,0,0,174,0.57807309,174,0.57807309,127,0.42192691
-87.6715,41.8805,4792,0,0,2850,0.594741235,2850,0.594741235,1942,0.405258765,201,0,0,111,0.552238806,111,0.552238806,90,0.447761194
-87.6715,41.881,16821,0,0,10643,0.632721004,10643,0.632721004,6178,0.367278996,491,0,0,277,0.564154786,277,0.564154786,214,0.435845214
-87.6715,41.8815,7548,0,0,5489,0.727212507,5489,0.727212507,2059,0.272787493,194,0,0,110,0.567010309,110,0.567010309,84,0.432989691
-87.6715,41.882,16794,0,0,9743,0.580147672,9743,0.580147672,7051,0.419852328,665,0,0,373,0.560902256,373,0.560902256,292,0.439097744
-87.6715,41.8825,3889,0,0,2274,0.584726151,2274,0.584726151,1615,0.415273849,169,0,0,91,0.538461538,91,0.538461538,78,0.461538462
-87.6715,41.883,13049,0,0,11193,0.857766879,11193,0.857766879,1856,0.142233121,276,0,0,182,0.65942029,182,0.65942029,94,0.34057971
-87.6715,41.8835,2110,0,0,1998,0.946919431,1998,0.946919431,112,0.053080569,47,0,0,35,0.744680851,35,0.744680851,12,0.255319149
-87.6715,41.884,1551,0,0,1472,0.949065119,1472,0.949065119,79,0.050934881,46,0,0,36,0.782608696,36,0.782608696,10,0.217391304
-87.6715,41.8845,1974,0,0,1686,0.854103343,1686,0.854103343,288,0.145896657,81,0,0,51,0.62962963,51,0.62962963,30,0.37037037
-87.6715,41.885,2930,0,0,2780,0.948805461,2780,0.948805461,150,0.051194539,74,0,0,58,0.783783784,58,0.783783784,16,0.216216216
-87.6715,41.8855,932,0,0,863,0.925965665,863,0.925965665,69,0.074034335,10,0,0,9,0.9,9,0.9,1,0.1
-87.6715,41.886,1112,0,0,831,0.747302158,831,0.747302158,281,0.252697842,24,0,0,15,0.625,15,0.625,9,0.375
-87.671,41.8775,4598,0,0,2789,0.606568073,2789,0.606568073,1809,0.393431927,63,0,0,50,0.793650794,50,0.793650794,13,0.206349206
-87.671,41.8785,3203,0,0,2675,0.835154543,2675,0.835154543,528,0.164845457,48,0,0,40,0.833333333,40,0.833333333,8,0.166666667
-87.671,41.881,25586,0,0,25201,0.984952709,25201,0.984952709,385,0.015047291,74,0,0,44,0.594594595,44,0.594594595,30,0.405405405
-87.671,41.882,898,0,0,894,0.995545657,894,0.995545657,4,0.004454343,21,0,0,20,0.952380952,20,0.952380952,1,0.047619048
-87.671,41.883,1936,0,0,1577,0.814566116,1577,0.814566116,359,0.185433884,102,0,0,74,0.725490196,74,0.725490196,28,0.274509804
-87.671,41.885,913,0,0,882,0.966046002,882,0.966046002,31,0.033953998,32,0,0,27,0.84375,27,0.84375,5,0.15625
-87.671,41.886,128,0,0,128,1,128,1,0,0,4,0,0,4,1,4,1,0,0
-87.6705,41.8775,12968,0,0,8179,0.630706354,8179,0.630706354,4789,0.369293646,79,0,0,57,0.721518987,57,0.721518987,22,0.278481013
