grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_ratio,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-86.158,39.7675,269,0,0,269,1,269,1,0,0,2,0,0,2,1,2,1,0,0
-86.158,39.768,114,0,0,114,1,114,1,0,0,2,0,0,2,1,2,1,0,0
-86.158,39.769,330,0,0,330,1,330,1,0,0,2,0,0,2,1,2,1,0,0
-86.158,39.7695,755,0,0,755,1,755,1,0,0,5,0,0,5,1,5,1,0,0
-86.158,39.77,1050,0,0,1044,0.994285714,1044,0.994285714,6,0.005714286,5,0,0,4,0.8,4,0.8,1,0.2
-86.158,39.7705,305,0,0,305,1,305,1,0,0,2,0,0,2,1,2,1,0,0
-86.158,39.771,2581,0,0,2292,0.888027896,2292,0.888027896,289,0.111972104,24,0,0,20,0.833333333,20,0.833333333,4,0.166666667
-86.158,39.7725,1575,0,0,1295,0.822222222,1295,0.822222222,280,0.177777778,70,0,0,62,0.885714286,62,0.885714286,8,0.114285714
-86.158,39.774,282,0,0,282,1,282,1,0,0,9,0,0,9,1,9,1,0,0
-86.158,39.775,245,0,0,245,1,245,1,0,0,2,0,0,2,1,2,1,0,0
-86.158,39.7775,429,0,0,373,0.869463869,373,0.869463869,56,0.130536131,9,0,0,7,0.777777778,7,0.777777778,2,0.222222222
-86.1575,39.7665,94,0,0,94,1,94,1,0,0,1,0,0,1,1,1,1,0,0
-86.1575,39.767,3654,0,0,3042,0.832512315,3042,0.832512315,612,0.167487685,41,0,0,29,0.707317073,29,0.707317073,12,0.292682927
-86.1575,39.7695,195,0,0,195,1,195,1,0,0,1,0,0,1,1,1,1,0,0
-86.1575,39.77,61,0,0,61,1,61,1,0,0,1,0,0,1,1,1,1,0,0
-86.1575,39.7705,75,0,0,74,0.986666667,74,0.986666667,1,0.013333333,4,0,0,3,0.75,3,0.75,1,0.25
-86.1575,39.771,1236,0,0,1088,0.8802589,1088,0.8802589,148,0.1197411,27,0,0,22,0.814814815,22,0.814814815,5,0.185185185
-86.1575,39.7715,2187,0,0,1911,0.873799726,1911,0.873799726,276,0.126200274,19,0,0,16,0.842105263,16,0.842105263,3,0.157894737
-86.1575,39.772,2786,0,0,2433,0.873295047,2433,0.873295047,353,0.126704953,24,0,0,20,0.833333333,20,0.833333333,4,0.166666667
-86.1575,39.7725,11485,0,0,9508,0.827862429,9508,0.827862429,1977,0.172137571,39,0,0,34,0.871794872,34,0.871794872,5,0.128205128
-86.1575,39.773,138,0,0,133,0.963768116,133,0.963768116,5,0.036231884,6,0,0,5,0.833333333,5,0.833333333,1,0.166666667
-86.1575,39.7735,151,0,0,151,1,151,1,0,0,3,0,0,3,1,3,1,0,0
-86.1575,39.774,5754,0,0,5486,0.953423705,5486,0.953423705,268,0.046576295,50,0,0,44,0.88,44,0.88,6,0.12
-86.1575,39.7745,1047,0,0,1047,1,1047,1,0,0,15,0,0,15,1,15,1,0,0
-86.1575,39.775,1751,0,0,1742,0.99486008,1742,0.99486008,9,0.00513992,15,0,0,13,0.866666667,13,0.866666667,2,0.133333333
-86.1575,39.7755,549,0,0,384,0.699453552,384,0.699453552,165,0.300546448,10,0,0,8,0.8,8,0.8,2,0.2
-86.1575,39.777,445,0,0,124,0.278651685,124,0.278651685,321,0.721348315,5,0,0,3,0.6,3,0.6,2,0.4
