grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_ratio,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-86.1665,39.7755,4622,141,0.030506274,2173,0.470142795,2314,0.50064907,2308,0.49935093,55,4,0.072727273,25,0.454545455,29,0.527272727,26,0.472727273
-86.1665,39.776,1770,0,0,905,0.511299435,905,0.511299435,865,0.488700565,34,0,0,18,0.529411765,18,0.529411765,16,0.470588235
-86.1665,39.7765,1093,0,0,864,0.790484904,864,0.790484904,229,0.209515096,27,0,0,17,0.62962963,17,0.62962963,10,0.37037037
-86.1665,39.777,506,0,0,458,0.90513834,458,0.90513834,48,0.09486166,18,0,0,16,0.888888889,16,0.888888889,2,0.111111111
-86.166,39.7655,495,0,0,450,0.909090909,450,0.909090909,45,0.090909091,11,0,0,10,0.909090909,10,0.909090909,1,0.090909091
-86.166,39.767,1073,0,0,938,0.874184529,938,0.874184529,135,0.125815471,49,0,0,41,0.836734694,41,0.836734694,8,0.163265306
-86.166,39.77,807,0,0,612,0.758364312,612,0.758364312,195,0.241635688,15,0,0,8,0.533333333,8,0.533333333,7,0.466666667
-86.166,39.771,484,0,0,484,1,484,1,0,0,14,0,0,14,1,14,1,0,0
-86.166,39.774,8693,150,0.017255263,8450,0.972046474,8600,0.989301737,93,0.010698263,74,2,0.027027027,62,0.837837838,64,0.864864865,10,0.135135135
-86.1655,39.7655,740,0,0,686,0.927027027,686,0.927027027,54,0.072972973,11,0,0,10,0.909090909,10,0.909090909,1,0.090909091
-86.1655,39.767,930,0,0,827,0.889247312,827,0.889247312,103,0.110752688,21,0,0,18,0.857142857,18,0.857142857,3,0.142857143
-86.1655,39.77,716,26,0.036312849,568,0.793296089,594,0.829608939,122,0.170391061,17,2,0.117647059,11,0.647058824,13,0.764705882,4,0.235294118
-86.1655,39.771,767,0,0,725,0.945241199,725,0.945241199,42,0.054758801,22,0,0,20,0.909090909,20,0.909090909,2,0.090909091
-86.1655,39.774,3315,0,0,3270,0.986425339,3270,0.986425339,45,0.013574661,47,0,0,45,0.957446809,45,0.957446809,2,0.042553191
-86.165,39.7655,454,0,0,405,0.892070485,405,0.892070485,49,0.107929515,9,0,0,8,0.888888889,8,0.888888889,1,0.111111111
-86.165,39.767,2576,0,0,1938,0.752329193,1938,0.752329193,638,0.247670807,41,0,0,30,0.731707317,30,0.731707317,11,0.268292683
-86.165,39.77,865,90,0.104046243,543,0.627745665,633,0.731791908,232,0.268208092,27,2,0.074074074,21,0.777777778,23,0.851851852,4,0.148148148
-86.165,39.771,674,0,0,564,0.836795252,564,0.836795252,110,0.163204748,19,0,0,17,0.894736842,17,0.894736842,2,0.105263158
-86.165,39.774,2002,0,0,1896,0.947052947,1896,0.947052947,106,0.052947053,39,0,0,36,0.923076923,36,0.923076923,3,0.076923077
-86.165,39.7745,448,0,0,440,0.982142857,440,0.982142857,8,0.017857143,3,0,0,2,0.666666667,2,0.666666667,1,0.333333333
-86.1645,39.7655,427,0,0,378,0.885245902,378,0.885245902,49,0.114754098,11,0,0,10,0.909090909,10,0.909090909,1,0.090909091
-86.1645,39.767,1084,0,0,984,0.907749077,984,0.907749077,100,0.092250923,24,0,0,21,0.875,21,0.875,3,0.125
-86.1645,39.77,878,219,0.249430524,368,0.419134396,587,0.66856492,291,0.33143508,42,7,0.166666667,23,0.547619048,30,0.714285714,12,0.285714286
-86.1645,39.771,679,0,0,526,0.77466863,526,0.77466863,153,0.22533137,24,0,0,19,0.791666667,19,0.791666667,5,0.208333333
-86.1645,39.774,6510,27,0.004147465,5943,0.912903226,5970,0.917050691,540,0.082949309,79,2,0.025316456,65,0.82278481,67,0.848101266,12,0.151898734
-86.164,39.7655,676,0,0,501,0.74112426,501,0.74112426,175,0.25887574,15,0,0,13,0.866666667,13,0.866666667,2,0.133333333
-86.164,39.767,906,0,0,812,0.896247241,812,0.896247241,94,0.103752759,20,0,0,17,0.85,17,0.85,3,0.15
-86.164,39.7695,605,0,0,416,0.687603306,416,0.687603306,189,0.312396694,4,0,0,2,0.5,2,0.5,2,0.5
-86.164,39.77,1027,109,0.106134372,520,0.506329114,629,0.612463486,398,0.387536514,31,3,0.096774194,18,0.580645161,21,0.677419355,10,0.322580645
-86.164,39.771,13834,12999,0.939641463,597,0.043154547,13596,0.98279601,238,0.01720399,32,1,0.03125,24,0.75,25,0.78125,7,0.21875
-86.164,39.774,3221,75,0.023284694,3060,0.950015523,3135,0.973300217,86,0.026699783,73,4,0.054794521,63,0.863013699,67,0.917808219,6,0.082191781
-86.1635,39.7655,447,0,0,389,0.870246085,389,0.870246085,58,0.129753915,14,0,0,13,0.928571429,13,0.928571429,1,0.071428571
-86.1635,39.767,935,0,0,842,0.900534759,842,0.900534759,93,0.099465241,20,0,0,17,0.85,17,0.85,3,0.15
-86.1635,39.7695,1039,808,0.777670837,115,0.110683349,923,0.888354187,116,0.111645813,11,3,0.272727273,4,0.363636364,7,0.636363636,4,0.363636364
-86.1635,39.77,6680,3811,0.570508982,1067,0.159730539,4878,0.730239521,1802,0.269760479,96,25,0.260416667,29,0.302083333,54,0.5625,42,0.4375
-86.1635,39.771,3511,340,0.096838508,2000,0.56963828,2340,0.666476787,1171,0.333523213,53,2,0.037735849,33,0.622641509,35,0.660377358,18,0.339622642
-86.1635,39.773,380,52,0.136842105,272,0.715789474,324,0.852631579,56,0.147368421,10,1,0.1,6,0.6,7,0.7,3,0.3
-86.1635,39.774,4761,125,0.026254988,4514,0.948120143,4639,0.974375131,122,0.025624869,75,4,0.053333333,60,0.8,64,0.853333333,11,0.146666667
-86.163,39.7655,461,0,0,376,0.815618221,376,0.815618221,85,0.184381779,16,0,0,13,0.8125,13,0.8125,3,0.1875
-86.163,39.767,1756,0,0,1653,0.941343964,1653,0.941343964,103,0.058656036,28,0,0,23,0.821428571,23,0.821428571,5,0.178571429
-86.163,39.7695,143,19,0.132867133,124,0.867132867,143,1,0,0,4,1,0.25,3,0.75,4,1,0,0
-86.163,39.77,11088,4081,0.368055556,3804,0.343073593,7885,0.711129149,3203,0.288870851,152,29,0.190789474,67,0.440789474,96,0.631578947,56,0.368421053
-86.163,39.7705,4855,458,0.094335736,4072,0.838722966,4530,0.933058702,325,0.066941298,56,11,0.196428571,30,0.535714286,41,0.732142857,15,0.267857143
-86.163,39.771,6626,1006,0.151826139,4335,0.654240869,5341,0.806067009,1285,0.193932991,154,19,0.123376623,89,0.577922078,108,0.701298701,46,0.298701299
-86.163,39.7715,12367,4262,0.344626829,4380,0.354168351,8642,0.698795181,3725,0.301204819,92,11,0.119565217,45,0.489130435,56,0.608695652,36,0.391304348
-86.163,39.772,2593,347,0.133821828,1687,0.650597763,2034,0.784419591,559,0.215580409,45,6,0.133333333,26,0.577777778,32,0.711111111,13,0.288888889
-86.163,39.7725,13708,2822,0.205865188,4854,0.354099796,7676,0.559964984,6032,0.440035016,98,15,0.153061224,40,0.408163265,55,0.56122449,43,0.43877551
-86.163,39.773,4486,0,0,4235,0.94404815,4235,0.94404815,251,0.05595185,47,0,0,33,0.70212766,33,0.70212766,14,0.29787234
-86.163,39.7735,1287,0,0,1050,0.815850816,1050,0.815850816,237,0.184149184,21,0,0,16,0.761904762,16,0.761904762,5,0.238095238
-86.163,39.774,4810,58,0.012058212,4265,0.886694387,4323,0.898752599,487,0.101247401,90,2,0.022222222,75,0.833333333,77,0.855555556,13,0.144444444
-86.163,39.7745,1917,0,0,1508,0.786645801,1508,0.786645801,409,0.213354199,29,0,0,22,0.75862069,22,0.75862069,7,0.24137931
-86.163,39.775,2273,0,0,1731,0.761548614,1731,0.761548614,542,0.238451386,32,0,0,23,0.71875,23,0.71875,9,0.28125
-86.163,39.7755,6917,0,0,5572,0.80555154,5572,0.80555154,1345,0.19444846,44,0,0,26,0.590909091,26,0.590909091,18,0.409090909
-86.163,39.776,1472,0,0,1012,0.6875,1012,0.6875,460,0.3125,30,0,0,15,0.5,15,0.5,15,0.5
-86.163,39.7765,1178,0,0,521,0.442275042,521,0.442275042,657,0.557724958,25,0,0,10,0.4,10,0.4,15,0.6
-86.163,39.777,1174,0,0,468,0.398637138,468,0.398637138,706,0.601362862,22,0,0,10,0.454545455,10,0.454545455,12,0.545454545
-86.163,39.7775,1985,0,0,1463,0.737027708,1463,0.737027708,522,0.262972292,20,0,0,11,0.55,11,0.55,9,0.45
-86.1625,39.7655,448,0,0,384,0.857142857,384,0.857142857,64,0.142857143,15,0,0,13,0.866666667,13,0.866666667,2,0.133333333
-86.1625,39.767,1052,8,0.007604563,932,0.885931559,940,0.893536122,112,0.106463878,45,1,0.022222222,37,0.822222222,38,0.844444444,7,0.155555556
-86.1625,39.7695,1041,650,0.624399616,331,0.317963497,981,0.942363112,60,0.057636888,27,6,0.222222222,12,0.444444444,18,0.666666667,9,0.333333333
-86.1625,39.77,1472,313,0.21263587,552,0.375,865,0.58763587,607,0.41236413,60,10,0.166666667,24,0.4,34,0.566666667,26,0.433333333
-86.1625,39.771,2114,545,0.257805109,1144,0.54115421,1689,0.798959319,425,0.201040681,65,10,0.153846154,35,0.538461538,45,0.692307692,20,0.307692308
-86.1625,39.7725,1572,672,0.427480916,97,0.061704835,769,0.489185751,803,0.510814249,26,4,0.153846154,4,0.153846154,8,0.307692308,18,0.692307692
-86.1625,39.774,1060,43,0.040566038,754,0.711320755,797,0.751886792,263,0.248113208,41,1,0.024390244,25,0.609756098,26,0.634146341,15,0.365853659
-86.162,39.7655,524,0,0,431,0.822519084,431,0.822519084,93,0.177480916,24,0,0,21,0.875,21,0.875,3,0.125
-86.162,39.767,1705,44,0.025806452,1409,0.826392962,1453,0.852199413,252,0.147800587,56,3,0.053571429,39,0.696428571,42,0.75,14,0.25
-86.162,39.7695,741,205,0.276653171,456,0.615384615,661,0.892037787,80,0.107962213,27,6,0.222222222,16,0.592592593,22,0.814814815,5,0.185185185
-86.162,39.77,2037,1095,0.537555228,391,0.191948945,1486,0.729504173,551,0.270495827,52,8,0.153846154,20,0.384615385,28,0.538461538,24,0.461538462
-86.162,39.771,3084,557,0.180609598,1581,0.512645914,2138,0.693255512,946,0.306744488,62,8,0.129032258,38,0.612903226,46,0.741935484,16,0.258064516
-86.162,39.7725,673,76,0.112927192,112,0.166419019,188,0.279346211,485,0.720653789,17,2,0.117647059,2,0.117647059,4,0.235294118,13,0.764705882
-86.162,39.774,1064,3,0.002819549,588,0.552631579,591,0.555451128,473,0.444548872,39,1,0.025641026,20,0.512820513,21,0.538461538,18,0.461538462
-86.1615,39.7655,7464,0,0,5972,0.800107181,5972,0.800107181,1492,0.199892819,79,0,0,54,0.683544304,54,0.683544304,25,0.316455696
-86.1615,39.766,3563,0,0,2532,0.710637104,2532,0.710637104,1031,0.289362896,52,0,0,34,0.653846154,34,0.653846154,18,0.346153846
-86.1615,39.7665,3189,0,0,2432,0.762621511,2432,0.762621511,757,0.237378489,41,0,0,29,0.707317073,29,0.707317073,12,0.292682927
-86.1615,39.767,11695,209,0.017870885,9273,0.79290295,9482,0.810773835,2213,0.189226165,132,8,0.060606061,78,0.590909091,86,0.651515152,46,0.348484848
-86.1615,39.7675,2051,31,0.015114578,1433,0.698683569,1464,0.713798147,587,0.286201853,59,1,0.016949153,36,0.610169492,37,0.627118644,22,0.372881356
-86.1615,39.768,35645,38,0.001066068,20774,0.582802637,20812,0.583868705,14833,0.416131295,196,1,0.005102041,73,0.37244898,74,0.37755102,122,0.62244898
-86.1615,39.7685,3460,108,0.031213873,2184,0.631213873,2292,0.662427746,1168,0.337572254,50,2,0.04,28,0.56,30,0.6,20,0.4
-86.1615,39.769,2704,123,0.045488166,1178,0.435650888,1301,0.481139053,1403,0.518860947,58,3,0.051724138,31,0.534482759,34,0.586206897,24,0.413793103
-86.1615,39.7695,5756,1094,0.190062543,2986,0.51876303,4080,0.708825573,1676,0.291174427,139,23,0.165467626,62,0.446043165,85,0.611510791,54,0.388489209
-86.1615,39.77,3976,915,0.230130785,1286,0.323440644,2201,0.553571429,1775,0.446428571,104,14,0.134615385,39,0.375,53,0.509615385,51,0.490384615
-86.1615,39.7705,5568,1597,0.286817529,1708,0.306752874,3305,0.593570402,2263,0.406429598,77,12,0.155844156,32,0.415584416,44,0.571428571,33,0.428571429
-86.1615,39.771,28154,4417,0.156887121,17298,0.614406479,21715,0.771293599,6439,0.228706401,229,24,0.104803493,119,0.519650655,143,0.624454148,86,0.375545852
-86.1615,39.7715,14292,3652,0.255527568,7655,0.53561433,11307,0.791141898,2985,0.208858102,199,32,0.16080402,100,0.502512563,132,0.663316583,67,0.336683417
-86.1615,39.772,20357,1240,0.060912708,6254,0.307216191,7494,0.368128899,12863,0.631871101,138,23,0.166666667,59,0.427536232,82,0.594202899,56,0.405797101
-86.1615,39.7725,53864,38156,0.708376652,5880,0.10916382,44036,0.817540472,9828,0.182459528,319,95,0.297805643,60,0.188087774,155,0.485893417,164,0.514106583
-86.1615,39.773,1364,175,0.12829912,935,0.685483871,1110,0.813782991,254,0.186217009,33,4,0.121212121,24,0.727272727,28,0.848484848,5,0.151515152
-86.1615,39.7735,85,34,0.4,51,0.6,85,1,0,0,3,1,0.333333333,2,0.666666667,3,1,0,0
-86.1615,39.774,1068,0,0,491,0.459737828,491,0.459737828,577,0.540262172,29,0,0,12,0.413793103,12,0.413793103,17,0.586206897
-86.161,39.7655,3475,0,0,2286,0.657841727,2286,0.657841727,1189,0.342158273,80,0,0,69,0.8625,69,0.8625,11,0.1375
-86.161,39.767,8900,555,0.062359551,6812,0.765393258,7367,0.827752809,1533,0.172247191,87,14,0.16091954,49,0.563218391,63,0.724137931,24,0.275862069
-86.161,39.7695,1055,274,0.25971564,467,0.442654028,741,0.702369668,314,0.297630332,59,11,0.186440678,25,0.423728814,36,0.610169492,23,0.389830508
-86.161,39.77,1229,723,0.588283157,38,0.030919447,761,0.619202604,468,0.380797396,10,2,0.2,1,0.1,3,0.3,7,0.7
-86.161,39.771,3431,420,0.122413291,2200,0.641212474,2620,0.763625765,811,0.236374235,81,10,0.12345679,49,0.604938272,59,0.728395062,22,0.271604938
-86.161,39.7715,2297,1010,0.439703962,873,0.380060949,1883,0.819764911,414,0.180235089,44,9,0.204545455,23,0.522727273,32,0.727272727,12,0.272727273
-86.161,39.772,710,391,0.550704225,53,0.074647887,444,0.625352113,266,0.374647887,20,8,0.4,4,0.2,12,0.6,8,0.4
-86.161,39.7725,13752,4394,0.319517161,4173,0.303446771,8567,0.622963933,5185,0.377036067,195,38,0.194871795,74,0.379487179,112,0.574358974,83,0.425641026
-86.161,39.773,1169,122,0.104362703,771,0.659538067,893,0.76390077,276,0.23609923,27,4,0.148148148,18,0.666666667,22,0.814814815,5,0.185185185
-86.161,39.7735,1861,230,0.123589468,1386,0.744760881,1616,0.868350349,245,0.131649651,33,5,0.151515152,23,0.696969697,28,0.848484848,5,0.151515152
-86.161,39.774,12947,1515,0.117015525,7427,0.573646405,8942,0.690661929,4005,0.309338071,122,8,0.06557377,72,0.590163934,80,0.655737705,42,0.344262295
-86.161,39.7745,2493,109,0.043722423,2041,0.818692339,2150,0.862414761,343,0.137585239,37,2,0.054054054,25,0.675675676,27,0.72972973,10,0.27027027
-86.161,39.775,1719,47,0.027341478,1212,0.705061082,1259,0.73240256,460,0.26759744,34,1,0.029411765,21,0.617647059,22,0.647058824,12,0.352941176
-86.161,39.7755,10137,124,0.012232416,6727,0.663608563,6851,0.675840979,3286,0.324159021,81,2,0.024691358,37,0.456790123,39,0.481481481,42,0.518518519
-86.161,39.776,914,104,0.113785558,411,0.449671772,515,0.56345733,399,0.43654267,19,2,0.105263158,7,0.368421053,9,0.473684211,10,0.526315789
-86.161,39.7765,2667,681,0.255343082,713,0.267341582,1394,0.522684664,1273,0.477315336,19,3,0.157894737,5,0.263157895,8,0.421052632,11,0.578947368
-86.161,39.777,1812,329,0.181567329,671,0.370309051,1000,0.55187638,812,0.44812362,20,3,0.15,6,0.3,9,0.45,11,0.55
-86.161,39.7775,951,138,0.14511041,171,0.179810726,309,0.324921136,642,0.675078864,17,3,0.176470588,3,0.176470588,6,0.352941176,11,0.647058824
-86.1605,39.7655,2072,0,0,1681,0.811293436,1681,0.811293436,391,0.188706564,50,0,0,36,0.72,36,0.72,14,0.28
-86.1605,39.7665,306,0,0,306,1,306,1,0,0,1,0,0,1,1,1,1,0,0
-86.1605,39.767,2434,298,0.12243221,1765,0.725143796,2063,0.847576007,371,0.152423993,51,10,0.196078431,31,0.607843137,41,0.803921569,10,0.196078431
-86.1605,39.7695,1151,213,0.185056473,529,0.459600348,742,0.64465682,409,0.35534318,66,11,0.166666667,28,0.424242424,39,0.590909091,27,0.409090909
-86.1605,39.77,2093,0,0,37,0.017677974,37,0.017677974,2056,0.982322026,8,0,0,1,0.125,1,0.125,7,0.875
-86.1605,39.771,18163,747,0.041127567,1699,0.093541816,2446,0.134669383,15717,0.865330617,107,16,0.14953271,51,0.476635514,67,0.626168224,40,0.373831776
-86.1605,39.7725,2771,529,0.19090581,1090,0.393359798,1619,0.584265608,1152,0.415734392,83,13,0.156626506,39,0.469879518,52,0.626506024,31,0.373493976
-86.1605,39.774,1313,2,0.001523229,200,0.152322925,202,0.153846154,1111,0.846153846,41,1,0.024390244,6,0.146341463,7,0.170731707,34,0.829268293
-86.1605,39.7755,1471,0,0,275,0.186947655,275,0.186947655,1196,0.813052345,39,0,0,9,0.230769231,9,0.230769231,30,0.769230769
-86.16,39.7655,11580,0,0,5870,0.506908463,5870,0.506908463,5710,0.493091537,153,0,0,81,0.529411765,81,0.529411765,72,0.470588235
-86.16,39.766,4397,0,0,2468,0.56129179,2468,0.56129179,1929,0.43870821,45,0,0,13,0.288888889,13,0.288888889,32,0.711111111
-86.16,39.7665,5191,0,0,2678,0.515892892,2678,0.515892892,2513,0.484107108,52,0,0,30,0.576923077,30,0.576923077,22,0.423076923
-86.16,39.767,3662,309,0.08438012,2670,0.729109776,2979,0.813489896,683,0.186510104,54,7,0.12962963,33,0.611111111,40,0.740740741,14,0.259259259
-86.16,39.7675,215,0,0,214,0.995348837,214,0.995348837,1,0.004651163,4,0,0,3,0.75,3,0.75,1,0.25
-86.16,39.768,946,0,0,364,0.384778013,364,0.384778013,582,0.615221987,4,0,0,2,0.5,2,0.5,2,0.5
-86.16,39.7685,74,0,0,0,0,0,0,74,1,1,0,0,0,0,0,0,1,1
-86.16,39.769,90,0,0,0,0,0,0,90,1,1,0,0,0,0,0,0,1,1
-86.16,39.7695,9741,1833,0.188173699,1409,0.14464634,3242,0.332820039,6499,0.667179961,94,14,0.14893617,30,0.319148936,44,0.468085106,50,0.531914894
-86.16,39.77,495,0,0,57,0.115151515,57,0.115151515,438,0.884848485,8,0,0,2,0.25,2,0.25,6,0.75
-86.16,39.771,5161,830,0.160821546,2983,0.577988762,3813,0.738810308,1348,0.261189692,95,14,0.147368421,53,0.557894737,67,0.705263158,28,0.294736842
-86.16,39.7725,3930,672,0.170992366,1086,0.276335878,1758,0.447328244,2172,0.552671756,83,17,0.204819277,31,0.373493976,48,0.578313253,35,0.421686747
-86.16,39.774,1170,0,0,148,0.126495726,148,0.126495726,1022,0.873504274,44,0,0,3,0.068181818,3,0.068181818,41,0.931818182
-86.16,39.7755,1169,28,0.023952096,232,0.198460222,260,0.222412318,909,0.777587682,32,3,0.09375,6,0.1875,9,0.28125,23,0.71875
-86.1595,39.7655,1345,0,0,597,0.443866171,597,0.443866171,748,0.556133829,62,0,0,29,0.467741935,29,0.467741935,33,0.532258065
-86.1595,39.766,3021,0,0,1045,0.34591195,1045,0.34591195,1976,0.65408805,83,0,0,32,0.385542169,32,0.385542169,51,0.614457831
-86.1595,39.7665,20816,0,0,13609,0.653775942,13609,0.653775942,7207,0.346224058,192,0,0,119,0.619791667,119,0.619791667,73,0.380208333
-86.1595,39.767,10484,1151,0.109786341,7379,0.703834414,8530,0.813620755,1954,0.186379245,125,11,0.088,84,0.672,95,0.76,30,0.24
-86.1595,39.7675,2375,0,0,1684,0.709052632,1684,0.709052632,691,0.290947368,28,0,0,18,0.642857143,18,0.642857143,10,0.357142857
-86.1595,39.768,6882,0,0,4338,0.630340017,4338,0.630340017,2544,0.369659983,51,0,0,32,0.62745098,32,0.62745098,19,0.37254902
-86.1595,39.7685,2087,0,0,896,0.429324389,896,0.429324389,1191,0.570675611,20,0,0,9,0.45,9,0.45,11,0.55
-86.1595,39.769,2540,0,0,844,0.332283465,844,0.332283465,1696,0.667716535,20,0,0,9,0.45,9,0.45,11,0.55
-86.1595,39.7695,6772,230,0.033963379,1595,0.235528647,1825,0.269492026,4947,0.730507974,59,4,0.06779661,16,0.271186441,20,0.338983051,39,0.661016949
-86.1595,39.77,2626,0,0,662,0.25209444,662,0.25209444,1964,0.74790556,39,0,0,12,0.307692308,12,0.307692308,27,0.692307692
-86.1595,39.7705,2532,0,0,361,0.142575039,361,0.142575039,2171,0.857424961,31,0,0,8,0.258064516,8,0.258064516,23,0.741935484
-86.1595,39.771,20239,673,0.033252631,13617,0.672809921,14290,0.706062552,5949,0.293937448,342,14,0.040935673,199,0.581871345,213,0.622807018,129,0.377192982
-86.1595,39.7715,2437,55,0.022568732,173,0.070988921,228,0.093557653,2209,0.906442347,63,2,0.031746032,8,0.126984127,10,0.158730159,53,0.841269841
-86.1595,39.772,2778,0,0,397,0.142908567,397,0.142908567,2381,0.857091433,45,0,0,11,0.244444444,11,0.244444444,34,0.755555556
-86.1595,39.7725,13139,2046,0.155719613,1478,0.112489535,3524,0.268209148,9615,0.731790852,188,31,0.164893617,35,0.186170213,66,0.35106383,122,0.64893617
-86.1595,39.773,13584,182,0.013398115,141,0.010379859,323,0.023777974,13261,0.976222026,51,4,0.078431373,4,0.078431373,8,0.156862745,43,0.843137255
