grid_lat,grid_lon,coverage_type,total_rss_num,mw_rss_num,sub6_rss_num,lte_rss_num
39.7695,-86.161,T111,102146,14386,178,87582
39.7695,-86.1605,T111,26002,2620,25,23357
39.7695,-86.16,T111,69480,4022,460,64998
39.7695,-86.1595,T111,142635,7939,1036,133660
39.7695,-86.159,T111,45759,2118,282,43359
39.7695,-86.1585,T111,37891,2179,484,35228
39.7695,-86.158,T111,78653,6158,488,72007
39.7695,-86.1575,T111,64525,5585,609,58331
39.7695,-86.157,T111,27188,2388,95,24705
39.7695,-86.1565,T111,27185,3474,312,23399
39.7695,-86.156,T111,77179,21404,1883,53892
39.7695,-86.1555,T111,6789,2051,39,4699
39.7695,-86.155,T111,5556,1326,34,4196
39.7695,-86.1545,T111,12413,3226,215,8972
39.7695,-86.154,T111,60707,11048,141,49518
39.7695,-86.1535,T111,17181,2470,217,14494
39.7695,-86.153,T111,5560,379,629,4552
39.7695,-86.1525,T111,52639,15813,2994,33832
39.7695,-86.152,T111,37851,13347,2573,21931
39.7695,-86.1515,T111,12121,3668,1593,6860
39.7695,-86.151,T111,20287,4914,2210,13163
39.7695,-86.1505,T111,50870,2459,9228,39183
39.7695,-86.15,T111,1122,121,2,999
39.7695,-86.1495,T111,685,8,33,644
39.7695,-86.149,T111,18073,26,1063,16984
39.7695,-86.1485,T111,44891,33,10863,33995
39.77,-86.166,T111,2732,571,20,2141
39.77,-86.1655,T111,2359,213,23,2123
39.77,-86.165,T111,2764,127,4,2633
39.77,-86.164,T111,18525,2668,63,15794
39.77,-86.1635,T111,28266,8560,55,19651
39.77,-86.163,T111,64510,18486,1576,44448
39.77,-86.1625,T111,9891,850,945,8096
39.77,-86.162,T111,9423,1358,951,7114
39.77,-86.1615,T111,43180,6875,3356,32949
39.77,-86.161,T111,30117,3557,230,26330
39.77,-86.1605,T111,21648,630,538,20480
39.77,-86.16,T111,29685,1801,139,27745
39.77,-86.1595,T111,69616,3881,681,65054
39.77,-86.159,T111,23286,1448,131,21707
39.77,-86.1585,T111,15223,1030,64,14129
39.77,-86.158,T111,20521,1889,27,18605
39.77,-86.1575,T111,7499,604,93,6802
39.77,-86.156,T111,12053,4406,21,7626
39.77,-86.154,T111,17114,3333,7,13774
39.77,-86.1525,T111,41668,7933,1940,31795
39.77,-86.1505,T111,9498,79,1290,8129
39.77,-86.1485,T111,47310,9,3443,43858
39.7705,-86.163,T111,23839,3873,914,19052
39.7705,-86.1615,T111,25684,8901,1851,14932
39.7705,-86.161,T111,5635,1057,2,4576
39.7705,-86.1605,T111,27,4,15,8
39.7705,-86.16,T111,2473,115,32,2326
39.7705,-86.1595,T111,45305,2935,597,41773
39.7705,-86.159,T111,1416,72,0,1344
39.7705,-86.158,T111,3206,329,9,2868
39.7705,-86.1575,T111,6057,740,183,5134
39.7705,-86.156,T111,12789,3056,36,9697
39.7705,-86.1545,T111,93,3,2,88
39.7705,-86.154,T111,17724,2367,88,15269
39.7705,-86.1525,T111,18853,2546,373,15934
39.7705,-86.1505,T111,11425,39,2903,8483
39.7705,-86.1485,T111,21703,3,2048,19652
39.771,-86.167,T111,1601,167,36,1398
39.771,-86.1665,T111,11319,1892,26,9401
39.771,-86.1645,T111,2208,23,45,2140
39.771,-86.164,T111,3098,23,31,3044
39.771,-86.1635,T111,15288,111,2382,12795
39.771,-86.163,T111,39982,1241,4142,34599
39.771,-86.1625,T111,12434,86,923,11425
39.771,-86.162,T111,24184,242,1759,22183
39.771,-86.1615,T111,141197,902,13540,126755
39.771,-86.161,T111,30171,676,1893,27602
39.771,-86.1605,T111,54866,431,11001,43434
39.771,-86.16,T111,29654,1673,2801,25180
39.771,-86.1595,T111,75036,6912,11454,56670
39.771,-86.159,T111,8122,891,1447,5784
39.771,-86.1585,T111,11664,1428,1502,8734
39.771,-86.158,T111,18891,4842,943,13106
39.771,-86.1575,T111,17490,4825,176,12489
39.771,-86.157,T111,9115,4329,62,4724
39.771,-86.1565,T111,7471,2256,523,4692
39.771,-86.156,T111,48115,16711,226,31178
39.771,-86.1555,T111,39193,3711,190,35292
39.771,-86.155,T111,23240,1094,773,21373
39.771,-86.1545,T111,47656,3452,1850,42354
39.771,-86.154,T111,40664,5215,330,35119
39.771,-86.1535,T111,9869,734,6,9129
39.771,-86.153,T111,9135,1941,64,7130
39.771,-86.1525,T111,68870,10327,485,58058
39.771,-86.152,T111,16602,9280,103,7219
39.771,-86.1515,T111,22284,6519,78,15687
39.771,-86.151,T111,9235,124,869,8242
39.771,-86.1505,T111,57211,50,9877,47284
39.771,-86.15,T111,3104,1,2,3101
39.771,-86.1485,T111,22897,2,3200,19695
39.7715,-86.1665,T111,33292,5870,988,26434
39.7715,-86.1645,T111,343,11,16,316
39.7715,-86.163,T111,68204,3275,722,64207
39.7715,-86.1615,T111,65225,630,11428,53167
39.7715,-86.161,T111,6289,155,958,5176
39.7715,-86.16,T111,48,3,15,30
39.7715,-86.1595,T111,15599,1871,901,12827
39.7715,-86.159,T111,52,15,0,37
39.7715,-86.158,T111,1638,149,6,1483
39.7715,-86.1575,T111,23643,6231,156,17256
39.7715,-86.156,T111,39450,12568,65,26817
39.7715,-86.1555,T111,15511,1202,2,14307
39.7715,-86.154,T111,16891,2148,481,14262
39.7715,-86.1525,T111,8377,1022,652,6703
39.7715,-86.152,T111,12265,6366,411,5488
39.7715,-86.151,T111,262,1,55,206
39.7715,-86.1505,T111,41239,11,7078,34150
39.772,-86.1665,T111,10666,99,157,10410
39.772,-86.163,T111,21030,777,834,19419
39.772,-86.1615,T111,87203,323,17067,69813
39.772,-86.161,T111,4750,54,619,4077
39.772,-86.1595,T111,23592,1192,1248,21152
39.772,-86.159,T111,14,0,0,14
39.772,-86.158,T111,263,107,6,150
39.772,-86.1575,T111,15446,4027,321,11098
39.772,-86.156,T111,21511,7073,68,14370
39.772,-86.154,T111,36281,15343,484,20454
39.772,-86.1525,T111,4437,573,405,3459
39.772,-86.152,T111,10662,2525,764,7373
39.772,-86.1505,T111,40441,29,5865,34547
39.772,-86.15,T111,184,1,0,183
39.772,-86.1485,T111,13596,1,2872,10723
39.7725,-86.1665,T111,13923,38,160,13725
39.7725,-86.163,T111,55951,4568,739,50644
39.7725,-86.1625,T111,18097,607,394,17096
39.7725,-86.162,T111,5767,76,220,5471
39.7725,-86.1615,T111,176962,25430,23765,127767
39.7725,-86.161,T111,54875,744,8739,45392
39.7725,-86.1605,T111,12113,89,1924,10100
39.7725,-86.16,T111,33892,112,5078,28702
39.7725,-86.1595,T111,79590,1140,8746,69704
39.7725,-86.159,T111,27763,386,5547,21830
39.7725,-86.1585,T111,7216,99,991,6126
39.7725,-86.158,T111,17240,943,3412,12885
39.7725,-86.1575,T111,49332,22355,954,26023
39.7725,-86.157,T111,19373,7979,638,10756
39.7725,-86.1565,T111,4588,965,181,3442
39.7725,-86.156,T111,39211,13960,240,25011
39.7725,-86.155,T111,3716,1025,1,2690
39.7725,-86.1545,T111,2821,1383,1,1437
39.7725,-86.154,T111,19616,7624,245,11747
39.7725,-86.1535,T111,12914,6822,1,6091
39.7725,-86.1525,T111,18455,2187,1610,14658
39.7725,-86.152,T111,40327,4837,5626,29864
39.7725,-86.1515,T111,1173,408,79,686
39.7725,-86.151,T111,613,95,81,437
39.7725,-86.1505,T111,21688,34,5512,16142
39.7725,-86.15,T111,1684,0,79,1605
39.773,-86.1665,T111,19389,42,1133,18214
39.773,-86.163,T111,21732,1292,835,19605
39.773,-86.1615,T111,5080,4,405,4671
39.773,-86.161,T111,4017,2,362,3653
39.773,-86.1595,T111,73436,70,1731,71635
39.773,-86.1575,T111,6659,722,350,5587
39.773,-86.156,T111,32696,9549,970,22177
39.773,-86.154,T111,27021,8194,318,18509
39.773,-86.1525,T111,1701,10,133,1558
39.773,-86.152,T111,15981,197,694,15090
39.773,-86.1505,T111,28127,1859,7402,18866
39.773,-86.1485,T111,18432,1,3977,14454
39.7735,-86.1665,T111,13326,29,1073,12224
39.7735,-86.163,T111,6522,124,313,6085
39.7735,-86.161,T111,5818,4,560,5254
39.7735,-86.1595,T111,9765,66,952,8747
39.7735,-86.1575,T111,17590,2977,1200,13413
39.7735,-86.156,T111,17148,4139,368,12641
39.7735,-86.1555,T111,29769,4538,5,25226
39.7735,-86.155,T111,2946,94,1,2851
39.7735,-86.154,T111,20826,5807,254,14765
39.7735,-86.1535,T111,896,1,4,891
39.7735,-86.153,T111,3118,15,21,3082
39.7735,-86.1525,T111,17918,64,215,17639
39.7735,-86.152,T111,26594,395,799,25400
39.7735,-86.1515,T111,17831,303,2103,15425
39.7735,-86.151,T111,6645,427,1884,4334
39.7735,-86.1505,T111,63419,8952,11843,42624
39.7735,-86.15,T111,4572,669,16,3887
39.7735,-86.1495,T111,2236,16,9,2211
39.7735,-86.149,T111,1758,3,23,1732
39.7735,-86.1485,T111,31159,1,4917,26241
39.774,-86.167,T111,4163,6,1424,2733
39.774,-86.1665,T111,36809,63,6907,29839
39.774,-86.164,T111,13690,1,1892,11797
39.774,-86.1635,T111,10353,1,2470,7882
39.774,-86.163,T111,23787,40,2801,20946
39.774,-86.1625,T111,3901,1,264,3636
39.774,-86.1615,T111,8710,14,286,8410
39.774,-86.161,T111,35166,21,3479,31666
39.774,-86.1605,T111,3909,13,782,3114
39.774,-86.16,T111,3006,62,452,2492
39.774,-86.1595,T111,16840,274,1565,15001
39.774,-86.159,T111,3701,666,133,2902
39.774,-86.1585,T111,2959,420,44,2495
39.774,-86.158,T111,3107,818,36,2253
39.774,-86.1575,T111,29873,8663,530,20680
39.774,-86.157,T111,10498,2899,790,6809
39.774,-86.1565,T111,7374,3022,71,4281
39.774,-86.156,T111,51369,10919,545,39905
39.774,-86.1555,T111,52270,7056,352,44862
39.774,-86.155,T111,3487,61,52,3374
39.774,-86.1545,T111,5993,20,53,5920
39.774,-86.154,T111,15215,1892,63,13260
39.774,-86.1535,T111,7253,18,37,7198
39.774,-86.153,T111,1942,10,145,1787
39.774,-86.1525,T111,2969,17,52,2900
39.774,-86.152,T111,33438,249,1783,31406
39.774,-86.1515,T111,262,2,66,194
39.774,-86.151,T111,55,1,27,27
39.774,-86.1505,T111,6407,697,923,4787
39.7745,-86.163,T111,16729,35,2015,14679
39.7745,-86.161,T111,6569,3,622,5944
39.7745,-86.1595,T111,10147,22,880,9245
39.7745,-86.1575,T111,27163,2253,640,24270
39.7745,-86.156,T111,22046,2914,177,18955
39.7745,-86.1555,T111,22232,2059,293,19880
39.7745,-86.154,T111,9799,1144,14,8641
39.7745,-86.153,T111,253,2,11,240
39.7745,-86.1525,T111,705,18,8,679
39.7745,-86.152,T111,7608,278,254,7076
39.7745,-86.1505,T111,6468,649,731,5088
39.7745,-86.15,T111,490,48,0,442
39.775,-86.163,T111,20523,7,1257,19259
39.775,-86.161,T111,4557,5,324,4228
39.775,-86.1595,T111,127106,58,10421,116627
39.775,-86.159,T111,6491,24,959,5508
39.775,-86.158,T111,15990,5,1313,14672
39.775,-86.1575,T111,32034,346,2563,29125
39.775,-86.157,T111,14987,5,1789,13193
39.775,-86.1565,T111,30710,154,1406,29150
39.775,-86.156,T111,59965,16433,3210,40322
39.775,-86.1555,T111,47231,4702,3011,39518
39.775,-86.155,T111,46367,126,2847,43394
39.775,-86.1545,T111,20836,19,1201,19616
39.775,-86.154,T111,31143,854,1362,28927
39.775,-86.1535,T111,10450,19,1047,9384
39.775,-86.153,T111,21612,36,4051,17525
39.775,-86.1525,T111,12203,485,631,11087
39.775,-86.152,T111,16830,2334,1385,13111
39.775,-86.1515,T111,6838,454,306,6078
39.775,-86.151,T111,7178,164,283,6731
39.775,-86.1505,T111,21533,406,1744,19383
39.775,-86.15,T111,13646,142,2247,11257
39.775,-86.1495,T111,3984,2,611,3371
39.775,-86.149,T111,52856,13,7651,45192
39.775,-86.1485,T111,31911,15,5438,26458
39.775,-86.148,T111,6235,1,1225,5009
39.775,-86.147,T111,6236,2,558,5676
39.775,-86.146,T111,2703,1,445,2257
39.775,-86.1455,T111,3911,1,567,3343
39.775,-86.145,T111,12671,2,773,11896
39.7755,-86.1665,T111,11723,1,2184,9538
