grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_ratio,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-86.167,39.774,673,0,0,670,0.995542348,670,0.995542348,3,0.004457652,7,0,0,6,0.857142857,6,0.857142857,1,0.142857143
-86.167,39.776,83,0,0,83,1,83,1,0,0,3,0,0,3,1,3,1,0,0
-86.167,39.7765,397,0,0,397,1,397,1,0,0,11,0,0,11,1,11,1,0,0
-86.167,39.777,747,0,0,747,1,747,1,0,0,19,0,0,19,1,19,1,0,0
-86.167,39.7775,973,0,0,940,0.966084275,940,0.966084275,33,0.033915725,32,0,0,25,0.78125,25,0.78125,7,0.21875
-86.167,39.778,2267,0,0,2267,1,2267,1,0,0,13,0,0,13,1,13,1,0,0
-86.1665,39.761,89,0,0,89,1,89,1,0,0,1,0,0,1,1,1,1,0,0
-86.1665,39.7615,2461,0,0,1016,0.412840309,1016,0.412840309,1445,0.587159691,23,0,0,11,0.47826087,11,0.47826087,12,0.52173913
-86.1665,39.7635,435,0,0,177,0.406896552,177,0.406896552,258,0.593103448,17,0,0,8,0.470588235,8,0.470588235,9,0.529411765
-86.1665,39.765,174,0,0,174,1,174,1,0,0,1,0,0,1,1,1,1,0,0
-86.1665,39.7665,64,0,0,64,1,64,1,0,0,2,0,0,2,1,2,1,0,0
-86.1665,39.767,2552,0,0,1529,0.599137931,1529,0.599137931,1023,0.400862069,55,0,0,34,0.618181818,34,0.618181818,21,0.381818182
-86.1665,39.7675,765,0,0,627,0.819607843,627,0.819607843,138,0.180392157,30,0,0,18,0.6,18,0.6,12,0.4
-86.1665,39.768,1080,0,0,143,0.132407407,143,0.132407407,937,0.867592593,19,0,0,6,0.315789474,6,0.315789474,13,0.684210526
-86.1665,39.7685,829,0,0,112,0.135102533,112,0.135102533,717,0.864897467,14,0,0,3,0.214285714,3,0.214285714,11,0.785714286
-86.1665,39.769,839,0,0,95,0.113230036,95,0.113230036,744,0.886769964,36,0,0,4,0.111111111,4,0.111111111,32,0.888888889
-86.1665,39.7695,2245,0,0,334,0.148775056,334,0.148775056,1911,0.851224944,23,0,0,3,0.130434783,3,0.130434783,20,0.869565217
-86.1665,39.77,3456,0,0,80,0.023148148,80,0.023148148,3376,0.976851852,39,0,0,2,0.051282051,2,0.051282051,37,0.948717949
-86.1665,39.7705,1317,0,0,47,0.035687168,47,0.035687168,1270,0.964312832,28,0,0,1,0.035714286,1,0.035714286,27,0.964285714
-86.1665,39.771,4141,0,0,58,0.014006279,58,0.014006279,4083,0.985993721,19,0,0,1,0.052631579,1,0.052631579,18,0.947368421
-86.1665,39.7715,12841,0,0,316,0.024608675,316,0.024608675,12525,0.975391325,55,0,0,1,0.018181818,1,0.018181818,54,0.981818182
-86.1665,39.772,2479,0,0,28,0.011294877,28,0.011294877,2451,0.988705123,61,0,0,1,0.016393443,1,0.016393443,60,0.983606557
-86.1665,39.7725,3768,0,0,606,0.160828025,606,0.160828025,3162,0.839171975,100,0,0,21,0.21,21,0.21,79,0.79
-86.1665,39.773,4687,0,0,3523,0.75165351,3523,0.75165351,1164,0.24834649,97,0,0,44,0.453608247,44,0.453608247,53,0.546391753
-86.1665,39.7735,2485,0,0,2276,0.915895372,2276,0.915895372,209,0.084104628,78,0,0,51,0.653846154,51,0.653846154,27,0.346153846
-86.1665,39.774,8625,0,0,5359,0.621333333,5359,0.621333333,3266,0.378666667,67,0,0,48,0.71641791,48,0.71641791,19,0.28358209
-86.1665,39.7745,4067,0,0,4027,0.990164741,4027,0.990164741,40,0.009835259,28,0,0,24,0.857142857,24,0.857142857,4,0.142857143
-86.1665,39.775,3167,0,0,3134,0.989580044,3134,0.989580044,33,0.010419956,28,0,0,24,0.857142857,24,0.857142857,4,0.142857143
-86.1665,39.7755,2788,0,0,2077,0.744978479,2077,0.744978479,711,0.255021521,89,0,0,54,0.606741573,54,0.606741573,35,0.393258427
-86.1665,39.776,1297,0,0,1289,0.99383192,1289,0.99383192,8,0.00616808,23,0,0,21,0.913043478,21,0.913043478,2,0.086956522
-86.1665,39.7765,684,0,0,684,1,684,1,0,0,18,0,0,18,1,18,1,0,0
-86.1665,39.777,231,0,0,231,1,231,1,0,0,9,0,0,9,1,9,1,0,0
-86.1665,39.778,316,0,0,316,1,316,1,0,0,8,0,0,8,1,8,1,0,0
-86.166,39.7615,1017,0,0,339,0.333333333,339,0.333333333,678,0.666666667,15,0,0,7,0.466666667,7,0.466666667,8,0.533333333
-86.166,39.763,481,0,0,165,0.343035343,165,0.343035343,316,0.656964657,21,0,0,8,0.380952381,8,0.380952381,13,0.619047619
-86.166,39.767,1156,0,0,974,0.842560554,974,0.842560554,182,0.157439446,19,0,0,16,0.842105263,16,0.842105263,3,0.157894737
-86.166,39.77,855,0,0,193,0.225730994,193,0.225730994,662,0.774269006,51,0,0,14,0.274509804,14,0.274509804,37,0.725490196
-86.166,39.771,397,0,0,0,0,0,0,397,1,8,0,0,0,0,0,0,8,1
-86.166,39.7715,400,0,0,0,0,0,0,400,1,6,0,0,0,0,0,0,6,1
-86.166,39.774,5773,0,0,5345,0.92586177,5345,0.92586177,428,0.07413823,46,0,0,21,0.456521739,21,0.456521739,25,0.543478261
-86.166,39.775,148,0,0,144,0.972972973,144,0.972972973,4,0.027027027,3,0,0,2,0.666666667,2,0.666666667,1,0.333333333
-86.166,39.778,733,0,0,733,1,733,1,0,0,8,0,0,8,1,8,1,0,0
-86.1655,39.761,4246,0,0,723,0.170277909,723,0.170277909,3523,0.829722091,47,0,0,11,0.234042553,11,0.234042553,36,0.765957447
-86.1655,39.7615,2870,0,0,1597,0.556445993,1597,0.556445993,1273,0.443554007,41,0,0,17,0.414634146,17,0.414634146,24,0.585365854
-86.1655,39.762,535,0,0,241,0.45046729,241,0.45046729,294,0.54953271,13,0,0,7,0.538461538,7,0.538461538,6,0.461538462
-86.1655,39.7625,481,0,0,245,0.509355509,245,0.509355509,236,0.490644491,18,0,0,9,0.5,9,0.5,9,0.5
-86.1655,39.7655,293,0,0,37,0.126279863,37,0.126279863,256,0.873720137,11,0,0,2,0.181818182,2,0.181818182,9,0.818181818
-86.1655,39.767,668,0,0,516,0.77245509,516,0.77245509,152,0.22754491,14,0,0,12,0.857142857,12,0.857142857,2,0.142857143
-86.1655,39.77,747,0,0,423,0.56626506,423,0.56626506,324,0.43373494,35,0,0,17,0.485714286,17,0.485714286,18,0.514285714
-86.1655,39.771,417,0,0,0,0,0,0,417,1,8,0,0,0,0,0,0,8,1
-86.1655,39.7715,303,0,0,0,0,0,0,303,1,5,0,0,0,0,0,0,5,1
-86.1655,39.774,899,0,0,183,0.203559511,183,0.203559511,716,0.796440489,42,0,0,14,0.333333333,14,0.333333333,28,0.666666667
-86.1655,39.778,340,0,0,340,1,340,1,0,0,8,0,0,8,1,8,1,0,0
-86.165,39.761,204,0,0,0,0,0,0,204,1,1,0,0,0,0,0,0,1,1
-86.165,39.7615,2660,0,0,941,0.353759398,941,0.353759398,1719,0.646240602,24,0,0,10,0.416666667,10,0.416666667,14,0.583333333
-86.165,39.767,1874,0,0,1721,0.918356457,1721,0.918356457,153,0.081643543,22,0,0,19,0.863636364,19,0.863636364,3,0.136363636
-86.165,39.77,611,0,0,232,0.379705401,232,0.379705401,379,0.620294599,30,0,0,13,0.433333333,13,0.433333333,17,0.566666667
-86.165,39.771,511,0,0,5,0.009784736,5,0.009784736,506,0.990215264,36,0,0,1,0.027777778,1,0.027777778,35,0.972222222
-86.165,39.7715,225,0,0,0,0,0,0,225,1,10,0,0,0,0,0,0,10,1
-86.165,39.774,934,0,0,198,0.211991435,198,0.211991435,736,0.788008565,14,0,0,5,0.357142857,5,0.357142857,9,0.642857143
-86.165,39.7745,432,0,0,15,0.034722222,15,0.034722222,417,0.965277778,2,0,0,1,0.5,1,0.5,1,0.5
-86.165,39.778,329,0,0,329,1,329,1,0,0,8,0,0,8,1,8,1,0,0
-86.1645,39.7615,549,0,0,193,0.35154827,193,0.35154827,356,0.64845173,20,0,0,7,0.35,7,0.35,13,0.65
-86.1645,39.767,969,0,0,763,0.787409701,763,0.787409701,206,0.212590299,27,0,0,21,0.777777778,21,0.777777778,6,0.222222222
-86.1645,39.77,556,0,0,49,0.088129496,49,0.088129496,507,0.911870504,14,0,0,1,0.071428571,1,0.071428571,13,0.928571429
-86.1645,39.771,655,0,0,85,0.129770992,85,0.129770992,570,0.870229008,20,0,0,5,0.25,5,0.25,15,0.75
-86.1645,39.7715,123,0,0,0,0,0,0,123,1,6,0,0,0,0,0,0,6,1
-86.1645,39.774,4093,0,0,565,0.138040557,565,0.138040557,3528,0.861959443,14,0,0,4,0.285714286,4,0.285714286,10,0.714285714
-86.1645,39.778,342,0,0,342,1,342,1,0,0,8,0,0,8,1,8,1,0,0
-86.164,39.7615,511,0,0,124,0.242661448,124,0.242661448,387,0.757338552,16,0,0,2,0.125,2,0.125,14,0.875
-86.164,39.767,748,0,0,593,0.792780749,593,0.792780749,155,0.207219251,19,0,0,15,0.789473684,15,0.789473684,4,0.210526316
-86.164,39.7695,760,0,0,0,0,0,0,760,1,3,0,0,0,0,0,0,3,1
-86.164,39.77,656,0,0,46,0.070121951,46,0.070121951,610,0.929878049,19,0,0,2,0.105263158,2,0.105263158,17,0.894736842
-86.164,39.771,806,0,0,119,0.14764268,119,0.14764268,687,0.85235732,12,0,0,1,0.083333333,1,0.083333333,11,0.916666667
-86.164,39.7715,291,0,0,0,0,0,0,291,1,2,0,0,0,0,0,0,2,1
-86.164,39.774,1240,0,0,166,0.133870968,166,0.133870968,1074,0.866129032,15,0,0,5,0.333333333,5,0.333333333,10,0.666666667
-86.164,39.778,364,0,0,364,1,364,1,0,0,8,0,0,8,1,8,1,0,0
-86.1635,39.7615,503,0,0,126,0.250497018,126,0.250497018,377,0.749502982,21,0,0,5,0.238095238,5,0.238095238,16,0.761904762
-86.1635,39.767,842,0,0,653,0.775534442,653,0.775534442,189,0.224465558,34,0,0,24,0.705882353,24,0.705882353,10,0.294117647
-86.1635,39.7695,6503,0,0,357,0.05489774,357,0.05489774,6146,0.94510226,24,0,0,4,0.166666667,4,0.166666667,20,0.833333333
-86.1635,39.77,3615,0,0,429,0.118672199,429,0.118672199,3186,0.881327801,37,0,0,2,0.054054054,2,0.054054054,35,0.945945946
-86.1635,39.771,3086,0,0,400,0.129617628,400,0.129617628,2686,0.870382372,12,0,0,1,0.083333333,1,0.083333333,11,0.916666667
-86.1635,39.7715,224,0,0,186,0.830357143,186,0.830357143,38,0.169642857,3,0,0,1,0.333333333,1,0.333333333,2,0.666666667
-86.1635,39.774,797,0,0,171,0.21455458,171,0.21455458,626,0.78544542,13,0,0,5,0.384615385,5,0.384615385,8,0.615384615
-86.1635,39.778,976,0,0,976,1,976,1,0,0,10,0,0,10,1,10,1,0,0
-86.163,39.7615,2312,0,0,33,0.014273356,33,0.014273356,2279,0.985726644,20,0,0,3,0.15,3,0.15,17,0.85
-86.163,39.767,1947,0,0,1734,0.890600924,1734,0.890600924,213,0.109399076,40,0,0,25,0.625,25,0.625,15,0.375
-86.163,39.7675,278,0,0,274,0.985611511,274,0.985611511,4,0.014388489,3,0,0,2,0.666666667,2,0.666666667,1,0.333333333
-86.163,39.768,418,0,0,53,0.126794258,53,0.126794258,365,0.873205742,5,0,0,3,0.6,3,0.6,2,0.4
-86.163,39.7685,438,0,0,276,0.630136986,276,0.630136986,162,0.369863014,5,0,0,3,0.6,3,0.6,2,0.4
-86.163,39.769,447,0,0,446,0.997762864,446,0.997762864,1,0.002237136,2,0,0,1,0.5,1,0.5,1,0.5
-86.163,39.7695,2968,0,0,1506,0.507412399,1506,0.507412399,1462,0.492587601,29,0,0,11,0.379310345,11,0.379310345,18,0.620689655
-86.163,39.77,5758,0,0,288,0.050017367,288,0.050017367,5470,0.949982633,63,0,0,10,0.158730159,10,0.158730159,53,0.841269841
-86.163,39.7705,4644,0,0,104,0.022394488,104,0.022394488,4540,0.977605512,56,0,0,9,0.160714286,9,0.160714286,47,0.839285714
-86.163,39.771,7309,0,0,42,0.00574634,42,0.00574634,7267,0.99425366,51,0,0,3,0.058823529,3,0.058823529,48,0.941176471
-86.163,39.7715,9692,0,0,131,0.013516302,131,0.013516302,9561,0.986483698,28,0,0,4,0.142857143,4,0.142857143,24,0.857142857
-86.163,39.772,4362,0,0,0,0,0,0,4362,1,44,0,0,0,0,0,0,44,1
-86.163,39.7725,6693,0,0,407,0.060809801,407,0.060809801,6286,0.939190199,32,0,0,5,0.15625,5,0.15625,27,0.84375
-86.163,39.773,6022,0,0,34,0.005645965,34,0.005645965,5988,0.994354035,10,0,0,1,0.1,1,0.1,9,0.9
-86.163,39.7735,1731,0,0,129,0.074523397,129,0.074523397,1602,0.925476603,11,0,0,3,0.272727273,3,0.272727273,8,0.727272727
-86.163,39.774,3074,0,0,682,0.221860768,682,0.221860768,2392,0.778139232,42,0,0,18,0.428571429,18,0.428571429,24,0.571428571
-86.163,39.7745,1208,0,0,516,0.427152318,516,0.427152318,692,0.572847682,33,0,0,14,0.424242424,14,0.424242424,19,0.575757576
-86.163,39.775,3472,0,0,2107,0.606854839,2107,0.606854839,1365,0.393145161,35,0,0,17,0.485714286,17,0.485714286,18,0.514285714
-86.163,39.7755,3749,0,0,2661,0.709789277,2661,0.709789277,1088,0.290210723,58,0,0,33,0.568965517,33,0.568965517,25,0.431034483
-86.163,39.776,1312,0,0,1039,0.791920732,1039,0.791920732,273,0.208079268,29,0,0,20,0.689655172,20,0.689655172,9,0.310344828
-86.163,39.7765,1100,0,0,889,0.808181818,889,0.808181818,211,0.191818182,20,0,0,14,0.7,14,0.7,6,0.3
-86.163,39.777,1507,0,0,1185,0.786330458,1185,0.786330458,322,0.213669542,26,0,0,16,0.615384615,16,0.615384615,10,0.384615385
-86.163,39.7775,1082,0,0,981,0.906654344,981,0.906654344,101,0.093345656,22,0,0,15,0.681818182,15,0.681818182,7,0.318181818
-86.163,39.778,6338,0,0,6337,0.999842222,6337,0.999842222,1,0.000157778,17,0,0,16,0.941176471,16,0.941176471,1,0.058823529
-86.163,39.7785,399,0,0,399,1,399,1,0,0,5,0,0,5,1,5,1,0,0
-86.163,39.779,297,0,0,243,0.818181818,243,0.818181818,54,0.181818182,11,0,0,7,0.636363636,7,0.636363636,4,0.363636364
-86.163,39.7805,107,0,0,107,1,107,1,0,0,3,0,0,3,1,3,1,0,0
-86.1625,39.7615,516,0,0,2,0.003875969,2,0.003875969,514,0.996124031,15,0,0,1,0.066666667,1,0.066666667,14,0.933333333
-86.1625,39.767,968,0,0,757,0.782024793,757,0.782024793,211,0.217975207,55,0,0,31,0.563636364,31,0.563636364,24,0.436363636
-86.1625,39.7675,325,0,0,325,1,325,1,0,0,1,0,0,1,1,1,1,0,0
-86.1625,39.7695,1644,0,0,690,0.419708029,690,0.419708029,954,0.580291971,25,0,0,10,0.4,10,0.4,15,0.6
-86.1625,39.77,1143,0,0,418,0.365704287,418,0.365704287,725,0.634295713,60,0,0,19,0.316666667,19,0.316666667,41,0.683333333
-86.1625,39.771,2093,0,0,52,0.02484472,52,0.02484472,2041,0.97515528,20,0,0,4,0.2,4,0.2,16,0.8
-86.1625,39.7725,891,0,0,110,0.12345679,110,0.12345679,781,0.87654321,9,0,0,4,0.444444444,4,0.444444444,5,0.555555556
-86.1625,39.774,815,0,0,595,0.73006135,595,0.73006135,220,0.26993865,45,0,0,25,0.555555556,25,0.555555556,20,0.444444444
-86.1625,39.7755,469,0,0,451,0.961620469,451,0.961620469,18,0.038379531,16,0,0,12,0.75,12,0.75,4,0.25
-86.1625,39.778,942,0,0,941,0.998938429,941,0.998938429,1,0.001061571,8,0,0,7,0.875,7,0.875,1,0.125
-86.1625,39.7805,358,0,0,275,0.768156425,275,0.768156425,83,0.231843575,5,0,0,3,0.6,3,0.6,2,0.4
-86.162,39.761,768,0,0,0,0,0,0,768,1,3,0,0,0,0,0,0,3,1
-86.162,39.7615,901,0,0,12,0.013318535,12,0.013318535,889,0.986681465,13,0,0,1,0.076923077,1,0.076923077,12,0.923076923
-86.162,39.767,4351,0,0,4174,0.959319697,4174,0.959319697,177,0.040680303,37,0,0,24,0.648648649,24,0.648648649,13,0.351351351
-86.162,39.7675,318,0,0,294,0.924528302,294,0.924528302,24,0.075471698,4,0,0,2,0.5,2,0.5,2,0.5
-86.162,39.7695,1337,0,0,530,0.396409873,530,0.396409873,807,0.603590127,41,0,0,19,0.463414634,19,0.463414634,22,0.536585366
-86.162,39.77,843,0,0,383,0.454329775,383,0.454329775,460,0.545670225,48,0,0,19,0.395833333,19,0.395833333,29,0.604166667
-86.162,39.771,2748,0,0,1789,0.651018923,1789,0.651018923,959,0.348981077,95,0,0,35,0.368421053,35,0.368421053,60,0.631578947
-86.162,39.774,835,0,0,807,0.966467066,807,0.966467066,28,0.033532934,17,0,0,14,0.823529412,14,0.823529412,3,0.176470588
-86.162,39.7755,380,0,0,380,1,380,1,0,0,10,0,0,10,1,10,1,0,0
-86.162,39.778,446,0,0,405,0.908071749,405,0.908071749,41,0.091928251,7,0,0,6,0.857142857,6,0.857142857,1,0.142857143
-86.1615,39.761,1432,0,0,157,0.109636872,157,0.109636872,1275,0.890363128,21,0,0,4,0.19047619,4,0.19047619,17,0.80952381
-86.1615,39.7615,8253,0,0,1460,0.176905368,1460,0.176905368,6793,0.823094632,54,0,0,17,0.314814815,17,0.314814815,37,0.685185185
-86.1615,39.762,2209,0,0,1495,0.676776822,1495,0.676776822,714,0.323223178,40,0,0,24,0.6,24,0.6,16,0.4
-86.1615,39.7625,1083,0,0,1011,0.933518006,1011,0.933518006,72,0.066481994,23,0,0,20,0.869565217,20,0.869565217,3,0.130434783
-86.1615,39.763,955,0,0,783,0.819895288,783,0.819895288,172,0.180104712,45,0,0,33,0.733333333,33,0.733333333,12,0.266666667
-86.1615,39.7635,997,0,0,931,0.933801404,931,0.933801404,66,0.066198596,22,0,0,19,0.863636364,19,0.863636364,3,0.136363636
-86.1615,39.764,1205,0,0,1130,0.937759336,1130,0.937759336,75,0.062240664,28,0,0,23,0.821428571,23,0.821428571,5,0.178571429
-86.1615,39.7645,1438,0,0,1322,0.919332406,1322,0.919332406,116,0.080667594,47,0,0,35,0.744680851,35,0.744680851,12,0.255319149
-86.1615,39.765,1062,0,0,843,0.793785311,843,0.793785311,219,0.206214689,45,0,0,31,0.688888889,31,0.688888889,14,0.311111111
-86.1615,39.7655,2931,0,0,2542,0.867280792,2542,0.867280792,389,0.132719208,32,0,0,24,0.75,24,0.75,8,0.25
-86.1615,39.766,2739,0,0,2225,0.81234027,2225,0.81234027,514,0.18765973,36,0,0,26,0.722222222,26,0.722222222,10,0.277777778
-86.1615,39.7665,1765,0,0,1306,0.739943343,1306,0.739943343,459,0.260056657,66,0,0,40,0.606060606,40,0.606060606,26,0.393939394
-86.1615,39.767,5600,0,0,3118,0.556785714,3118,0.556785714,2482,0.443214286,96,0,0,44,0.458333333,44,0.458333333,52,0.541666667
-86.1615,39.7675,4785,0,0,983,0.205433647,983,0.205433647,3802,0.794566353,37,0,0,14,0.378378378,14,0.378378378,23,0.621621622
-86.1615,39.768,3550,0,0,452,0.127323944,452,0.127323944,3098,0.872676056,43,0,0,11,0.255813953,11,0.255813953,32,0.744186047
-86.1615,39.7685,4016,0,0,342,0.085159363,342,0.085159363,3674,0.914840637,35,0,0,7,0.2,7,0.2,28,0.8
-86.1615,39.769,4144,0,0,914,0.220559846,914,0.220559846,3230,0.779440154,35,0,0,4,0.114285714,4,0.114285714,31,0.885714286
-86.1615,39.7695,6510,0,0,630,0.096774194,630,0.096774194,5880,0.903225806,75,0,0,15,0.2,15,0.2,60,0.8
-86.1615,39.77,6256,0,0,685,0.109494885,685,0.109494885,5571,0.890505115,50,0,0,7,0.14,7,0.14,43,0.86
-86.1615,39.7705,3649,0,0,716,0.196218142,716,0.196218142,2933,0.803781858,49,0,0,17,0.346938776,17,0.346938776,32,0.653061224
-86.1615,39.771,6993,0,0,5488,0.784784785,5488,0.784784785,1505,0.215215215,92,0,0,54,0.586956522,54,0.586956522,38,0.413043478
-86.1615,39.7715,3585,0,0,1807,0.50404463,1807,0.50404463,1778,0.49595537,48,0,0,23,0.479166667,23,0.479166667,25,0.520833333
-86.1615,39.772,1531,0,0,506,0.330502939,506,0.330502939,1025,0.669497061,63,0,0,20,0.317460317,20,0.317460317,43,0.682539683
-86.1615,39.7725,3477,0,0,2216,0.637331032,2216,0.637331032,1261,0.362668968,48,0,0,18,0.375,18,0.375,30,0.625
-86.1615,39.773,865,0,0,435,0.502890173,435,0.502890173,430,0.497109827,25,0,0,14,0.56,14,0.56,11,0.44
-86.1615,39.774,965,0,0,663,0.687046632,663,0.687046632,302,0.312953368,95,0,0,54,0.568421053,54,0.568421053,41,0.431578947
-86.1615,39.7755,1110,0,0,1105,0.995495495,1105,0.995495495,5,0.004504505,12,0,0,11,0.916666667,11,0.916666667,1,0.083333333
-86.1615,39.778,749,0,0,718,0.958611482,718,0.958611482,31,0.041388518,11,0,0,8,0.727272727,8,0.727272727,3,0.272727273
-86.161,39.761,564,0,0,57,0.10106383,57,0.10106383,507,0.89893617,13,0,0,3,0.230769231,3,0.230769231,10,0.769230769
-86.161,39.7615,1799,0,0,94,0.052251251,94,0.052251251,1705,0.947748749,41,0,0,3,0.073170732,3,0.073170732,38,0.926829268
-86.161,39.7655,6047,0,0,883,0.146022821,883,0.146022821,5164,0.853977179,28,0,0,12,0.428571429,12,0.428571429,16,0.571428571
-86.161,39.767,3998,0,0,3816,0.954477239,3816,0.954477239,182,0.045522761,36,0,0,28,0.777777778,28,0.777777778,8,0.222222222
-86.161,39.7685,63,0,0,0,0,0,0,63,1,1,0,0,0,0,0,0,1,1
-86.161,39.769,388,0,0,0,0,0,0,388,1,2,0,0,0,0,0,0,2,1
-86.161,39.7695,7824,0,0,130,0.016615542,130,0.016615542,7694,0.983384458,47,0,0,5,0.106382979,5,0.106382979,42,0.893617021
-86.161,39.77,5061,0,0,137,0.027069749,137,0.027069749,4924,0.972930251,42,0,0,6,0.142857143,6,0.142857143,36,0.857142857
-86.161,39.7705,1347,0,0,187,0.138827023,187,0.138827023,1160,0.861172977,18,0,0,1,0.055555556,1,0.055555556,17,0.944444444
-86.161,39.771,2824,0,0,2180,0.771954674,2180,0.771954674,644,0.228045326,61,0,0,33,0.540983607,33,0.540983607,28,0.459016393
-86.161,39.772,358,0,0,59,0.164804469,59,0.164804469,299,0.835195531,20,0,0,7,0.35,7,0.35,13,0.65
-86.161,39.7725,1902,0,0,899,0.472660358,899,0.472660358,1003,0.527339642,45,0,0,18,0.4,18,0.4,27,0.6
-86.161,39.773,928,0,0,366,0.394396552,366,0.394396552,562,0.605603448,21,0,0,12,0.571428571,12,0.571428571,9,0.428571429
-86.161,39.7735,1196,0,0,559,0.467391304,559,0.467391304,637,0.532608696,29,0,0,17,0.586206897,17,0.586206897,12,0.413793103
-86.161,39.774,7283,0,0,5550,0.762048606,5550,0.762048606,1733,0.237951394,82,0,0,50,0.609756098,50,0.609756098,32,0.390243902
-86.161,39.7745,1670,0,0,944,0.565269461,944,0.565269461,726,0.434730539,28,0,0,17,0.607142857,17,0.607142857,11,0.392857143
-86.161,39.775,1110,0,0,788,0.70990991,788,0.70990991,322,0.29009009,31,0,0,19,0.612903226,19,0.612903226,12,0.387096774
-86.161,39.7755,4161,0,0,3789,0.910598414,3789,0.910598414,372,0.089401586,35,0,0,25,0.714285714,25,0.714285714,10,0.285714286
-86.161,39.776,539,0,0,438,0.812615955,438,0.812615955,101,0.187384045,11,0,0,8,0.727272727,8,0.727272727,3,0.272727273
