grid_lat,grid_lon,coverage_type,total_rss_num,mw_rss_num,sub6_rss_num,lte_rss_num
39.7685,-86.1565,T111,147,5,35,107
39.7685,-86.156,T111,36520,576,1376,34568
39.7685,-86.1545,T111,3374,6,21,3347
39.7685,-86.154,T111,24970,68,1653,23249
39.7685,-86.1525,T111,24890,2824,400,21666
39.7685,-86.1505,T111,8534,1934,302,6298
39.7685,-86.149,T111,21141,329,298,20514
39.7685,-86.1485,T111,4468,221,202,4045
39.7685,-86.147,T111,980,9,28,943
39.7685,-86.1465,T111,189,1,4,184
39.7685,-86.1455,T111,3452,5,168,3279
39.769,-86.167,T111,1371,59,316,996
39.769,-86.1665,T011,3910,0,456,3454
39.769,-86.166,T011,143,0,21,122
39.769,-86.1615,T111,15746,172,1717,13857
39.769,-86.16,T011,104,0,12,92
39.769,-86.1595,T011,5423,0,1127,4296
39.769,-86.158,T111,17780,20,1236,16524
39.769,-86.1575,T011,2986,0,665,2321
39.769,-86.157,T011,81,0,12,69
39.769,-86.1565,T011,295,0,79,216
39.769,-86.156,T111,10940,362,600,9978
39.769,-86.1545,T111,2232,3,8,2221
39.769,-86.154,T111,34227,93,2065,32069
39.769,-86.1525,T111,13664,831,209,12624
39.769,-86.1505,T111,9693,1878,349,7466
39.769,-86.149,T111,5077,222,37,4818
39.769,-86.1485,T111,5499,415,125,4959
39.769,-86.1455,T111,15833,537,1363,13933
39.7695,-86.167,T111,2259,146,449,1664
39.7695,-86.1665,T011,4858,0,543,4315
39.7695,-86.166,T011,162,0,40,122
39.7695,-86.164,T111,3236,54,422,2760
39.7695,-86.1635,T111,2439,406,113,1920
39.7695,-86.163,T111,632,21,150,461
39.7695,-86.1625,T111,4722,422,1230,3070
39.7695,-86.162,T111,3032,181,629,2222
39.7695,-86.1615,T111,21633,1089,3155,17389
39.7695,-86.161,T111,3759,264,514,2981
39.7695,-86.1605,T111,4682,280,662,3740
39.7695,-86.16,T111,28665,3135,2385,23145
39.7695,-86.1595,T111,14921,505,2336,12080
39.7695,-86.159,T111,2944,279,182,2483
39.7695,-86.1585,T111,4018,286,168,3564
39.7695,-86.158,T111,12978,304,724,11950
39.7695,-86.1575,T111,8550,233,821,7496
39.7695,-86.157,T111,1849,124,135,1590
39.7695,-86.1565,T111,2160,109,164,1887
39.7695,-86.156,T111,47276,3475,3126,40675
39.7695,-86.1555,T111,10937,496,1141,9300
39.7695,-86.155,T111,7420,926,243,6251
39.7695,-86.1545,T111,23873,4256,998,18619
39.7695,-86.154,T111,62889,4157,2977,55755
39.7695,-86.1535,T111,6555,2098,33,4424
39.7695,-86.153,T111,2681,715,257,1709
39.7695,-86.1525,T111,59704,5801,1109,52794
39.7695,-86.152,T111,26293,12874,725,12694
39.7695,-86.1515,T111,13231,6481,515,6235
39.7695,-86.151,T111,20935,8348,937,11650
39.7695,-86.1505,T111,26350,7392,840,18118
39.7695,-86.15,T111,2261,278,42,1941
39.7695,-86.1495,T111,1411,232,17,1162
39.7695,-86.149,T111,51145,1706,839,48600
39.7695,-86.1485,T111,37700,1087,725,35888
39.7695,-86.148,T111,5325,289,67,4969
39.7695,-86.1475,T111,3537,83,36,3418
39.7695,-86.147,T111,6703,117,62,6524
39.7695,-86.1465,T111,3296,46,28,3222
39.7695,-86.146,T111,3225,82,25,3118
39.7695,-86.1455,T111,12787,406,293,12088
39.77,-86.167,T111,1714,6,297,1411
39.77,-86.1665,T111,7397,824,886,5687
39.77,-86.166,T111,3237,7,803,2427
39.77,-86.1655,T111,2828,49,864,1915
39.77,-86.165,T111,3587,130,1018,2439
39.77,-86.1645,T111,3488,363,616,2509
39.77,-86.164,T111,4415,155,785,3475
39.77,-86.1635,T111,24614,2795,1729,20090
39.77,-86.163,T111,29068,2875,3997,22196
39.77,-86.1625,T111,5703,412,793,4498
39.77,-86.162,T111,6274,1555,627,4092
39.77,-86.1615,T111,16419,1353,1689,13377
39.77,-86.161,T111,10178,477,340,9361
39.77,-86.1605,T111,54617,514,2238,51865
39.77,-86.16,T111,6184,20,361,5803
39.77,-86.1595,T111,12261,103,1230,10928
39.77,-86.159,T111,2256,2,31,2223
39.77,-86.1585,T011,409,0,2,407
39.77,-86.158,T111,12553,14,378,12161
39.77,-86.1575,T011,1513,0,205,1308
39.77,-86.156,T111,12369,62,950,11357
39.77,-86.1555,T111,2102,53,40,2009
39.77,-86.155,T111,1123,7,28,1088
39.77,-86.1545,T001,141,0,0,141
39.77,-86.154,T111,11775,1384,733,9658
39.77,-86.1525,T111,47531,1024,1086,45421
39.77,-86.152,T101,22,11,0,11
39.77,-86.1505,T111,7884,1724,128,6032
39.77,-86.1485,T111,8630,813,140,7677
39.77,-86.147,T011,295,0,6,289
39.77,-86.1455,T111,5309,160,196,4953
39.77,-86.145,T101,27,12,0,15
39.7705,-86.167,T111,1395,4,282,1109
39.7705,-86.1665,T111,1698,72,370,1256
39.7705,-86.163,T111,12968,621,3408,8939
39.7705,-86.1615,T111,22526,3423,2198,16905
39.7705,-86.161,T011,411,0,85,326
39.7705,-86.16,T011,327,0,21,306
39.7705,-86.1595,T111,6993,95,798,6100
39.7705,-86.158,T111,3295,45,65,3185
39.7705,-86.1575,T111,3440,12,311,3117
39.7705,-86.156,T111,5118,12,301,4805
39.7705,-86.154,T111,12660,1465,963,10232
39.7705,-86.1525,T111,20848,58,349,20441
39.7705,-86.152,T001,309,0,0,309
39.7705,-86.1505,T111,11601,1664,323,9614
39.7705,-86.1485,T111,5847,482,127,5238
39.7705,-86.147,T011,500,0,4,496
39.7705,-86.1455,T111,18183,898,684,16601
39.7705,-86.145,T111,3505,316,18,3171
39.771,-86.167,T111,1681,2,441,1238
39.771,-86.1665,T111,6352,604,1276,4472
39.771,-86.166,T011,1606,0,391,1215
39.771,-86.1655,T011,2329,0,635,1694
39.771,-86.165,T111,2031,1,478,1552
39.771,-86.1645,T111,2169,4,527,1638
39.771,-86.164,T111,30709,9643,672,20394
39.771,-86.1635,T111,13291,1388,1753,10150
39.771,-86.163,T111,26264,1080,4134,21050
39.771,-86.1625,T111,7455,470,884,6101
39.771,-86.162,T111,12658,217,1226,11215
39.771,-86.1615,T111,146923,4355,21735,120833
39.771,-86.161,T111,16363,288,2786,13289
39.771,-86.1605,T111,96592,767,2400,93425
39.771,-86.16,T111,23285,680,3915,18690
39.771,-86.1595,T111,126468,820,20430,105218
39.771,-86.159,T111,14037,531,1865,11641
39.771,-86.1585,T111,12322,470,1736,10116
39.771,-86.158,T111,27865,420,2758,24687
39.771,-86.1575,T111,27044,196,2054,24794
39.771,-86.157,T111,11764,58,488,11218
39.771,-86.1565,T111,8314,9,587,7718
39.771,-86.156,T111,17933,19,1306,16608
39.771,-86.1555,T111,8442,5,516,7921
39.771,-86.155,T111,15294,4,817,14473
39.771,-86.1545,T111,42585,7,1270,41308
39.771,-86.154,T111,23807,1804,980,21023
39.771,-86.1535,T111,7217,70,165,6982
39.771,-86.153,T111,8924,11,164,8749
39.771,-86.1525,T111,89486,67,1629,87790
39.771,-86.152,T111,50798,25,2685,48088
39.771,-86.1515,T111,12400,7,821,11572
39.771,-86.151,T111,15512,15,949,14548
39.771,-86.1505,T111,116684,3105,6621,106958
39.771,-86.15,T111,2274,17,52,2205
39.771,-86.1495,T111,2605,14,47,2544
39.771,-86.149,T111,2558,8,32,2518
39.771,-86.1485,T111,17483,1106,415,15962
39.771,-86.148,T111,2791,79,16,2696
39.771,-86.1475,T111,2889,214,16,2659
39.771,-86.147,T111,2494,104,22,2368
39.771,-86.1465,T111,2167,41,22,2104
39.771,-86.146,T011,1651,0,23,1628
39.771,-86.1455,T111,6416,147,161,6108
39.771,-86.145,T111,4234,230,90,3914
39.7715,-86.167,T111,5140,4,1016,4120
39.7715,-86.1665,T111,38644,80,10320,28244
39.7715,-86.166,T111,590,1,114,475
39.7715,-86.1655,T111,255,1,49,205
39.7715,-86.164,T101,59,24,0,35
39.7715,-86.1635,T001,84,0,0,84
39.7715,-86.163,T111,47958,4124,3133,40701
39.7715,-86.1615,T111,80523,10670,11570,58283
39.7715,-86.161,T111,14139,4005,1784,8350
39.7715,-86.16,T001,8,0,0,8
39.7715,-86.1595,T111,12500,177,572,11751
39.7715,-86.158,T001,440,0,0,440
39.7715,-86.1575,T111,26862,149,3220,23493
39.7715,-86.156,T111,17479,28,658,16793
39.7715,-86.1555,T011,43,0,3,40
39.7715,-86.154,T111,9149,836,520,7793
39.7715,-86.1525,T111,9463,37,170,9256
39.7715,-86.152,T111,29007,19,2266,26722
39.7715,-86.1505,T111,32022,2874,1746,27402
39.7715,-86.1485,T111,8578,597,223,7758
39.7715,-86.1475,T101,195,39,0,156
39.7715,-86.147,T111,467,49,2,416
39.7715,-86.1455,T111,2525,89,45,2391
39.7715,-86.145,T111,5462,259,109,5094
39.772,-86.167,T011,561,0,213,348
39.772,-86.1665,T111,11273,20,2874,8379
39.772,-86.163,T111,8322,222,1131,6969
39.772,-86.1615,T111,180502,3430,17755,159317
39.772,-86.161,T111,3059,1175,187,1697
39.772,-86.1595,T111,13801,116,1243,12442
39.772,-86.158,T011,896,0,1,895
39.772,-86.1575,T111,24925,85,2642,22198
39.772,-86.156,T111,3688,7,168,3513
39.772,-86.1555,T011,208,0,17,191
39.772,-86.154,T111,33911,305,1324,32282
39.772,-86.1525,T111,4018,12,65,3941
39.772,-86.152,T111,23876,29,1281,22566
39.772,-86.1505,T111,38046,2636,1798,33612
39.772,-86.15,T111,239,0,0,239
39.772,-86.1495,T001,231,0,0,231
39.772,-86.149,T011,471,0,1,470
39.772,-86.1485,T111,8383,295,186,7902
39.772,-86.148,T111,670,85,7,578
39.772,-86.1475,T111,1194,47,13,1134
39.772,-86.147,T111,7432,15,87,7330
39.772,-86.1465,T111,1600,4,12,1584
39.772,-86.146,T111,962,25,10,927
39.772,-86.1455,T111,1989,87,13,1889
39.772,-86.145,T111,7214,458,168,6588
39.7725,-86.167,T011,450,0,123,327
39.7725,-86.1665,T111,8252,63,1628,6561
39.7725,-86.1635,T111,45,23,4,18
39.7725,-86.163,T111,54770,2482,3476,48812
39.7725,-86.1625,T111,11325,243,132,10950
39.7725,-86.162,T111,3787,31,142,3614
39.7725,-86.1615,T111,143329,58565,6714,78050
39.7725,-86.161,T111,73439,14012,6765,52662
39.7725,-86.1605,T111,14522,1236,1615,11671
39.7725,-86.16,T111,21673,2052,1609,18012
39.7725,-86.1595,T111,74437,5186,2682,66569
39.7725,-86.159,T111,44562,9538,1369,33655
39.7725,-86.1585,T111,9135,1794,70,7271
39.7725,-86.158,T111,13506,2749,98,10659
39.7725,-86.1575,T111,98041,5427,3649,88965
39.7725,-86.157,T111,11903,44,117,11742
39.7725,-86.1565,T111,2614,4,22,2588
39.7725,-86.156,T111,22679,28,546,22105
39.7725,-86.1555,T111,1409,1,40,1368
39.7725,-86.155,T001,583,0,0,583
39.7725,-86.1545,T001,5886,0,0,5886
39.7725,-86.154,T111,14637,5,569,14063
39.7725,-86.1535,T011,5099,0,155,4944
39.7725,-86.153,T111,4374,1,180,4193
39.7725,-86.1525,T111,22335,124,591,21620
39.7725,-86.152,T111,76512,1719,4304,70489
39.7725,-86.1515,T001,256,0,0,256
39.7725,-86.151,T001,241,0,0,241
39.7725,-86.1505,T111,31686,1851,1590,28245
39.7725,-86.15,T111,188,22,1,165
39.7725,-86.1495,T001,77,0,0,77
39.7725,-86.1485,T111,18489,80,367,18042
39.7725,-86.148,T111,7432,46,240,7146
39.7725,-86.1475,T111,8738,109,256,8373
39.7725,-86.147,T111,14274,415,284,13575
39.7725,-86.1465,T111,10329,313,304,9712
39.7725,-86.146,T111,11319,324,1660,9335
39.7725,-86.1455,T111,20692,391,464,19837
39.7725,-86.145,T111,9758,210,176,9372
39.773,-86.167,T011,364,0,92,272
39.773,-86.1665,T111,11886,304,2899,8683
39.773,-86.164,T011,98,0,26,72
39.773,-86.1635,T111,645,45,163,437
39.773,-86.163,T111,10159,4,2273,7882
39.773,-86.1615,T111,4093,152,897,3044
39.773,-86.161,T111,3577,130,662,2785
39.773,-86.1595,T111,72813,318,609,71886
39.773,-86.1575,T111,5585,384,150,5051
39.773,-86.156,T111,19050,19,609,18422
39.773,-86.1555,T111,7438,20,329,7089
39.773,-86.154,T111,14217,30,460,13727
39.773,-86.1525,T111,456,33,28,395
39.773,-86.152,T111,26127,977,2351,22799
39.773,-86.1505,T111,49073,2301,3835,42937
39.773,-86.15,T111,79,34,0,45
39.773,-86.1485,T111,10880,487,124,10269
39.773,-86.148,T011,591,0,2,589
39.773,-86.1475,T001,298,0,0,298
39.773,-86.1455,T011,42,0,2,40
39.773,-86.145,T111,11384,783,86,10515
39.7735,-86.167,T011,200,0,58,142
39.7735,-86.1665,T111,9232,139,2291,6802
39.7735,-86.166,T001,156,0,0,156
39.7735,-86.1655,T001,84,0,0,84
39.7735,-86.165,T001,8,0,0,8
39.7735,-86.1645,T011,118,0,31,87
39.7735,-86.164,T011,163,0,45,118
39.7735,-86.163,T011,2901,0,622,2279
39.7735,-86.1615,T111,189,25,35,129
39.7735,-86.161,T111,5059,212,1090,3757
39.7735,-86.1595,T111,13190,465,546,12179
39.7735,-86.1575,T111,13538,295,245,12998
39.7735,-86.156,T111,10697,119,550,10028
39.7735,-86.1555,T111,4289,73,228,3988
39.7735,-86.155,T101,28,16,0,12
39.7735,-86.1545,T101,79,48,0,31
39.7735,-86.154,T111,11328,361,215,10752
39.7735,-86.1535,T111,1761,236,43,1482
39.7735,-86.153,T111,1126,91,15,1020
39.7735,-86.1525,T111,21746,391,463,20892
39.7735,-86.152,T111,80258,6403,9941,63914
39.7735,-86.1515,T111,25246,1189,4136,19921
39.7735,-86.151,T111,25223,1194,3120,20909
39.7735,-86.1505,T111,102712,8489,8058,86165
39.7735,-86.15,T111,3448,994,43,2411
39.7735,-86.1495,T111,1771,645,9,1117
39.7735,-86.149,T111,1420,626,7,787
39.7735,-86.1485,T111,14171,2605,188,11378
39.7735,-86.148,T111,5609,1910,14,3685
39.7735,-86.1475,T111,1507,273,7,1227
39.7735,-86.147,T111,3113,466,13,2634
39.7735,-86.1465,T111,1302,200,10,1092
39.7735,-86.146,T111,1216,226,9,981
39.7735,-86.1455,T111,2200,440,11,1749
39.7735,-86.145,T111,25848,1214,258,24376
39.774,-86.167,T111,4996,1,1341,3654
39.774,-86.1665,T111,15950,229,3511,12210
39.774,-86.166,T111,17703,102,3969,13632
39.774,-86.1655,T011,9686,0,2329,7357
39.774,-86.165,T011,4384,0,1252,3132
39.774,-86.1645,T111,16938,37,4600,12301
39.774,-86.164,T111,8541,87,2552,5902
39.774,-86.1635,T111,15429,132,4028,11269
39.774,-86.163,T111,12840,67,3191,9582
39.774,-86.1625,T111,4068,36,1000,3032
39.774,-86.162,T111,3647,28,645,2974
39.774,-86.1615,T111,3116,15,512,2589
39.774,-86.161,T111,37777,1428,5915,30434
39.774,-86.1605,T111,4005,24,282,3699
39.774,-86.16,T111,4882,9,257,4616
39.774,-86.1595,T111,24500,196,1084,23220
39.774,-86.159,T111,7124,23,512,6589
39.774,-86.1585,T111,3813,13,183,3617
39.774,-86.158,T111,3729,29,182,3518
39.774,-86.1575,T111,48979,278,591,48110
39.774,-86.157,T111,11367,349,130,10888
39.774,-86.1565,T111,7197,389,100,6708
39.774,-86.156,T111,46886,381,730,45775
39.774,-86.1555,T111,16375,1325,575,14475
39.774,-86.155,T111,2664,309,59,2296
39.774,-86.1545,T111,11749,580,534,10635
39.774,-86.154,T111,8219,1264,137,6818
39.774,-86.1535,T111,3447,1002,55,2390
39.774,-86.153,T111,1969,618,36,1315
39.774,-86.1525,T111,1488,470,23,995
39.774,-86.152,T111,63229,2044,447,60738
39.774,-86.1515,T111,2296,98,145,2053
39.774,-86.151,T111,1068,1,352,715
39.774,-86.1505,T111,14259,1164,413,12682
39.774,-86.1485,T111,18691,37,222,18432
39.774,-86.147,T101,356,65,0,291
39.774,-86.145,T111,4860,259,42,4559
39.7745,-86.1665,T111,9523,89,1865,7569
39.7745,-86.166,T011,3,0,1,2
39.7745,-86.1655,T011,450,0,55,395
39.7745,-86.165,T011,906,0,252,654
39.7745,-86.163,T011,4245,0,797,3448
39.7745,-86.161,T111,6055,223,919,4913
39.7745,-86.1595,T111,9217,251,488,8478
39.7745,-86.1575,T111,15046,147,172,14727
39.7745,-86.156,T111,14098,10,137,13951
39.7745,-86.1555,T111,9831,35,370,9426
39.7745,-86.1545,T111,299,50,6,243
39.7745,-86.154,T111,4378,144,81,4153
39.7745,-86.152,T111,11062,1073,83,9906
39.7745,-86.151,T101,68,35,0,33
39.7745,-86.1505,T111,8142,954,39,7149
39.7745,-86.15,T111,412,151,15,246
39.7745,-86.1485,T111,6344,95,61,6188
39.7745,-86.147,T101,164,63,0,101
39.7745,-86.145,T111,5118,256,46,4816
39.775,-86.1665,T111,9446,58,1739,7649
39.775,-86.166,T011,458,0,76,382
39.775,-86.163,T111,5999,4,1153,4842
39.775,-86.1615,T011,7,0,3,4
39.775,-86.161,T111,5045,163,550,4332
39.775,-86.1605,T111,218,11,22,185
39.775,-86.16,T011,244,0,55,189
39.775,-86.1595,T111,146156,390,32135,113631
39.775,-86.159,T111,5715,16,322,5377
39.775,-86.1585,T111,4436,7,135,4294
39.775,-86.158,T111,22027,6,1536,20485
39.775,-86.1575,T111,37300,35,1191,36074
39.775,-86.157,T111,11283,2,252,11029
39.775,-86.1565,T111,12106,2,590,11514
39.775,-86.156,T111,73401,20,1560,71821
39.775,-86.1555,T111,33402,603,729,32070
39.775,-86.155,T111,34150,435,470,33245
39.775,-86.1545,T111,23279,293,241,22745
39.775,-86.154,T111,18153,651,275,17227
39.775,-86.1535,T111,8847,206,175,8466
39.775,-86.153,T111,25714,771,225,24718
39.775,-86.1525,T111,18992,401,129,18462
39.775,-86.152,T111,31969,1069,237,30663
39.775,-86.1515,T111,9960,361,71,9528
39.775,-86.151,T111,9608,747,66,8795
39.775,-86.1505,T111,41787,2619,181,38987
39.775,-86.15,T111,5756,295,142,5319
39.775,-86.1495,T111,2831,38,74,2719
39.775,-86.149,T111,14696,13,215,14468
39.775,-86.1485,T111,37854,427,363,37064
39.775,-86.148,T111,7054,3,66,6985
39.775,-86.1475,T111,5324,6,63,5255
39.775,-86.147,T111,9814,163,126,9525
39.775,-86.1465,T111,7960,7,109,7844
39.775,-86.146,T111,4242,7,61,4174
39.775,-86.1455,T111,4656,8,63,4585
39.775,-86.145,T111,8584,175,88,8321
39.7755,-86.1665,T111,11168,354,1133,9681
39.7755,-86.163,T111,16611,9,2803,13799
39.7755,-86.1625,T111,1452,1,292,1159
39.7755,-86.162,T111,1390,15,229,1146
39.7755,-86.1615,T111,4979,60,964,3955
39.7755,-86.161,T111,31121,235,3004,27882
39.7755,-86.1605,T111,5798,7,256,5535
39.7755,-86.16,T111,4153,42,207,3904
39.7755,-86.1595,T111,28364,311,4076,23977
39.7755,-86.159,T111,19617,19,390,19208
39.7755,-86.1585,T111,4920,4,234,4682
39.7755,-86.158,T111,4769,5,243,4521
39.7755,-86.1575,T111,6297,13,227,6057
39.7755,-86.157,T111,3652,2,87,3563
39.7755,-86.1565,T011,923,0,21,902
39.7755,-86.156,T111,1699,1,42,1656
39.7755,-86.1555,T111,37138,51,362,36725
39.7755,-86.155,T011,224,0,2,222
