grid_lat,grid_lon,coverage_type,total_rss_num,mw_rss_num,sub6_rss_num,lte_rss_num
39.7725,-86.1495,T011,1671,0,104,1567
39.7725,-86.149,T011,1321,0,42,1279
39.7725,-86.1485,T011,22137,0,3840,18297
39.7725,-86.148,T011,5954,0,1532,4422
39.7725,-86.1475,T011,6983,0,1626,5357
39.7725,-86.147,T011,15698,0,2212,13486
39.7725,-86.1465,T011,13773,0,1141,12632
39.7725,-86.146,T011,15989,0,679,15310
39.7725,-86.1455,T011,18916,0,1806,17110
39.7725,-86.145,T011,9203,0,857,8346
39.773,-86.167,T011,881,0,192,689
39.773,-86.1625,T011,5,0,1,4
39.773,-86.162,T011,11,0,3,8
39.773,-86.1605,T011,112,0,6,106
39.773,-86.16,T011,74,0,8,66
39.773,-86.147,T011,312,0,34,278
39.773,-86.1455,T011,3,0,3,0
39.773,-86.145,T011,11620,0,897,10723
39.7735,-86.1645,T011,1760,0,724,1036
39.7735,-86.164,T011,91,0,8,83
39.7735,-86.1625,T011,18,0,3,15
39.7735,-86.1615,T011,1394,0,8,1386
39.7735,-86.148,T011,4208,0,8,4200
39.7735,-86.1475,T011,2152,0,2,2150
39.7735,-86.147,T011,3031,0,32,2999
39.7735,-86.1465,T011,2082,0,62,2020
39.7735,-86.146,T011,2310,0,75,2235
39.7735,-86.1455,T011,2237,0,132,2105
39.7735,-86.145,T011,18253,0,1927,16326
39.774,-86.1675,T011,511,0,185,326
39.774,-86.166,T011,29856,0,5587,24269
39.774,-86.1655,T011,25578,0,5071,20507
39.774,-86.165,T011,5238,0,652,4586
39.774,-86.1645,T011,19538,0,1561,17977
39.774,-86.162,T011,4169,0,306,3863
39.774,-86.1485,T011,35382,0,6502,28880
39.774,-86.145,T011,3747,0,478,3269
39.7745,-86.1665,T011,31063,0,3610,27453
39.7745,-86.1655,T011,730,0,255,475
39.7745,-86.165,T011,117,0,16,101
39.7745,-86.1535,T011,166,0,9,157
39.7745,-86.1485,T011,12124,0,2627,9497
39.7745,-86.145,T011,5694,0,593,5101
39.775,-86.1665,T011,31989,0,3753,28236
39.775,-86.166,T011,1278,0,165,1113
39.775,-86.1585,T011,2529,0,204,2325
39.775,-86.1475,T011,2661,0,469,2192
39.775,-86.1465,T011,4017,0,667,3350
39.7755,-86.166,T011,205,0,79,126
39.7755,-86.162,T011,4748,0,158,4590
39.7755,-86.1615,T011,4240,0,122,4118
39.7755,-86.157,T011,2096,0,454,1642
39.7755,-86.155,T011,2275,0,376,1899
39.7755,-86.1545,T011,4266,0,350,3916
39.7755,-86.153,T011,81,0,4,77
39.7755,-86.1525,T011,54,0,4,50
39.7755,-86.151,T011,3,0,1,2
39.7755,-86.1465,T011,124,0,4,120
39.7755,-86.145,T011,2844,0,150,2694
39.776,-86.167,T011,204,0,24,180
39.776,-86.1665,T011,9630,0,937,8693
39.776,-86.166,T011,122,0,62,60
39.776,-86.161,T011,1643,0,187,1456
39.776,-86.16,T011,8,0,8,0
39.776,-86.159,T011,394,0,74,320
39.776,-86.151,T011,10,0,1,9
39.776,-86.1485,T011,3261,0,264,2997
39.776,-86.1465,T011,809,0,11,798
39.776,-86.145,T011,2009,0,189,1820
39.7765,-86.167,T011,1003,0,168,835
39.7765,-86.1665,T011,7260,0,650,6610
39.7765,-86.166,T011,73,0,26,47
39.7765,-86.163,T011,8439,0,1038,7401
39.7765,-86.161,T011,3858,0,683,3175
39.7765,-86.16,T011,9,0,4,5
39.7765,-86.1575,T011,2796,0,294,2502
39.7765,-86.155,T011,403,0,35,368
39.7765,-86.1545,T011,243,0,1,242
39.7765,-86.1505,T011,107,0,1,106
39.7765,-86.1485,T011,4034,0,210,3824
39.7765,-86.1465,T011,723,0,4,719
39.7765,-86.146,T011,440,0,2,438
39.7765,-86.145,T011,2614,0,212,2402
39.777,-86.167,T011,3956,0,355,3601
39.777,-86.1665,T011,4308,0,300,4008
39.777,-86.166,T011,37,0,9,28
39.777,-86.16,T011,7,0,2,5
39.777,-86.159,T011,1543,0,163,1380
39.777,-86.1575,T011,5525,0,478,5047
39.777,-86.1555,T011,4781,0,675,4106
39.777,-86.154,T011,1686,0,82,1604
39.777,-86.1525,T011,208,0,54,154
39.777,-86.1505,T011,140,0,6,134
39.777,-86.1485,T011,15935,0,220,15715
39.777,-86.1455,T011,2833,0,55,2778
39.777,-86.145,T011,8993,0,832,8161
39.7775,-86.1675,T011,355,0,23,332
39.7775,-86.167,T011,20650,0,929,19721
39.7775,-86.1665,T011,29,0,4,25
39.7775,-86.166,T011,60,0,17,43
39.7775,-86.163,T011,22655,0,2844,19811
39.7775,-86.161,T011,2669,0,285,2384
39.7775,-86.16,T011,144,0,4,140
39.7775,-86.1585,T011,2212,0,211,2001
39.7775,-86.157,T011,10847,0,634,10213
39.7775,-86.1565,T011,11692,0,404,11288
39.7775,-86.156,T011,12370,0,641,11729
39.7775,-86.155,T011,8110,0,381,7729
39.7775,-86.1545,T011,7449,0,241,7208
39.7775,-86.1525,T011,9820,0,257,9563
39.7775,-86.149,T011,5496,0,67,5429
39.7775,-86.1485,T011,21040,0,1099,19941
39.7775,-86.148,T011,6184,0,465,5719
39.7775,-86.1475,T011,2256,0,76,2180
39.7775,-86.147,T011,2409,0,50,2359
39.7775,-86.1465,T011,2064,0,39,2025
39.7775,-86.146,T011,2169,0,33,2136
39.7775,-86.1455,T011,6648,0,48,6600
39.7775,-86.145,T011,25570,0,244,25326
39.778,-86.1675,T011,2880,0,216,2664
39.778,-86.167,T011,25888,0,1053,24835
39.778,-86.1665,T011,4921,0,218,4703
39.778,-86.166,T011,8726,0,410,8316
39.778,-86.1655,T011,4207,0,203,4004
39.778,-86.165,T011,3884,0,190,3694
39.778,-86.1645,T011,4112,0,188,3924
39.778,-86.164,T011,4964,0,237,4727
39.778,-86.1635,T011,29137,0,2659,26478
39.778,-86.163,T011,55425,0,6116,49309
39.778,-86.162,T011,7409,0,484,6925
39.778,-86.1605,T011,15649,0,576,15073
39.778,-86.158,T011,5934,0,646,5288
39.778,-86.1575,T011,14672,0,1234,13438
39.778,-86.157,T011,1304,0,3,1301
39.778,-86.1555,T011,8548,0,2200,6348
39.778,-86.155,T011,4,0,0,4
39.778,-86.1545,T011,28,0,3,25
39.778,-86.1485,T011,3689,0,51,3638
39.778,-86.145,T011,2839,0,67,2772
39.7785,-86.1675,T011,3463,0,352,3111
39.7785,-86.167,T011,188,0,28,160
39.7785,-86.1635,T011,63,0,4,59
39.7785,-86.162,T011,2,0,2,0
39.7785,-86.161,T011,1360,0,217,1143
39.7785,-86.1595,T011,995,0,61,934
39.7785,-86.159,T011,1650,0,123,1527
39.7785,-86.1575,T011,1251,0,221,1030
39.7785,-86.1555,T011,3340,0,710,2630
39.7785,-86.1515,T011,1052,0,175,877
39.7785,-86.1485,T011,2542,0,44,2498
39.7785,-86.145,T011,2897,0,63,2834
39.779,-86.1675,T011,2281,0,347,1934
39.779,-86.163,T011,1360,0,126,1234
39.779,-86.161,T011,1246,0,66,1180
39.779,-86.1595,T011,508,0,4,504
39.779,-86.159,T011,1574,0,183,1391
39.779,-86.1575,T011,2563,0,346,2217
39.779,-86.1555,T011,3365,0,227,3138
39.779,-86.1545,T011,33,0,8,25
39.779,-86.154,T011,1422,0,88,1334
39.779,-86.1535,T011,427,0,14,413
39.779,-86.152,T011,537,0,57,480
39.779,-86.1515,T011,118,0,12,106
39.779,-86.151,T011,1144,0,214,930
39.779,-86.1485,T011,2998,0,79,2919
39.779,-86.145,T011,4984,0,75,4909
39.7795,-86.1675,T011,8200,0,384,7816
39.7795,-86.163,T011,2078,0,127,1951
39.7795,-86.161,T011,927,0,63,864
39.7795,-86.1595,T011,130,0,7,123
39.7795,-86.159,T011,2262,0,157,2105
39.7795,-86.1575,T011,1674,0,196,1478
39.7795,-86.1555,T011,2842,0,60,2782
39.7795,-86.1545,T011,9,0,4,5
39.7795,-86.154,T011,4638,0,1141,3497
39.7795,-86.1535,T011,1069,0,196,873
39.7795,-86.151,T011,156,0,27,129
39.7795,-86.1505,T011,712,0,10,702
39.7795,-86.1485,T011,2103,0,54,2049
39.7795,-86.145,T011,5793,0,263,5530
39.78,-86.1675,T011,3582,0,384,3198
39.78,-86.163,T011,1658,0,77,1581
39.78,-86.1625,T011,285,0,11,274
39.78,-86.161,T011,919,0,48,871
39.78,-86.159,T011,1904,0,190,1714
39.78,-86.1575,T011,1363,0,123,1240
39.78,-86.157,T011,26,0,4,22
39.78,-86.1555,T011,9012,0,163,8849
39.78,-86.155,T011,776,0,1,775
39.78,-86.154,T011,849,0,26,823
39.78,-86.152,T011,1332,0,225,1107
39.78,-86.1485,T011,1819,0,64,1755
39.78,-86.145,T011,13300,0,838,12462
39.7805,-86.1675,T011,7302,0,448,6854
39.7805,-86.167,T011,780,0,181,599
39.7805,-86.1665,T011,870,0,110,760
39.7805,-86.166,T011,1302,0,47,1255
39.7805,-86.1655,T011,1227,0,23,1204
39.7805,-86.165,T011,924,0,44,880
39.7805,-86.1645,T011,482,0,47,435
39.7805,-86.164,T011,227,0,45,182
39.7805,-86.1635,T011,96,0,0,96
39.7805,-86.163,T011,2147,0,58,2089
39.7805,-86.1625,T011,1963,0,3,1960
39.7805,-86.161,T011,1309,0,53,1256
39.7805,-86.159,T011,3608,0,247,3361
39.7805,-86.1575,T011,1396,0,56,1340
39.7805,-86.157,T011,884,0,9,875
39.7805,-86.1555,T011,11120,0,155,10965
39.7805,-86.154,T011,866,0,65,801
39.7805,-86.152,T011,713,0,109,604
39.7805,-86.1485,T011,14074,0,632,13442
39.7805,-86.148,T011,2011,0,39,1972
39.7805,-86.1475,T011,2275,0,33,2242
39.7805,-86.147,T011,2326,0,49,2277
39.7805,-86.1465,T011,2734,0,29,2705
39.7805,-86.146,T011,2736,0,69,2667
39.7805,-86.1455,T011,3100,0,79,3021
39.7805,-86.145,T011,21887,0,653,21234
