grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,thput_sample_num,thput_sample,thput_sample_ratio,thput_avg,thput_std,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100,thput_conf_interval_90,thput_conf_interval_90_ratio,thput_sample_needed,total_rtt_sample,rtt_sample,rtt_sample_ratio,rtt_avg,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100,rtt_conf_interval_90,rtt_conf_interval_90_ratio,rtt_sample_needed
-87.632,41.889,213,66686,967,174270,213,53139,213,52941,None,None,None,None,None,None,None,None,LTE+Sub6,559,97,0.1735241502683363,55,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.889,213,66686,None,None,213,52740,213,52941,213,53139,None,None,None,None,None,None,LTE,559,37,0.06618962432915922,55,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.889,261,66686,722,174270,261,52941,261,53139,None,None,None,None,None,None,None,None,LTE+Sub6,559,46,0.08228980322003578,55,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.889,261,66686,967,174270,261,52941,261,53139,None,None,None,None,None,None,None,None,LTE+Sub6,559,153,0.2737030411449016,55,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.889,261,66686,967,174270,261,53139,261,52941,None,None,None,None,None,None,None,None,LTE+Sub6,559,171,0.30590339892665475,55,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.889,12,9820,None,None,12,5330,12,66686,12,67086,None,None,None,None,None,None,LTE,559,55,0.09838998211091235,55,55,1.0,76.1604989090909,23.888952605471513,0.0,48.816704,66.0988,79.27088,90.85512,105.42192,112.85871999999999,5.298850496568935,0.069574787093949,26.623580495425827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8895,103,5110,None,None,103,675,103,66686,103,67086,None,None,None,None,None,None,LTE,1210,46,0.03801652892561983,673,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8895,213,675,967,174270,213,53339,213,53141,213,52940,None,None,None,None,None,None,LTE+Sub6,1210,51,0.04214876033057851,673,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8895,213,66686,722,174270,213,53139,213,52941,None,None,None,None,None,None,None,None,LTE+Sub6,1210,20,0.01652892561983471,673,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8895,213,66686,967,174270,213,53139,213,52941,None,None,None,None,None,None,None,None,LTE+Sub6,1210,362,0.2991735537190083,673,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
