grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,thput_sample_num,thput_sample,thput_sample_ratio,thput_avg,thput_std,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100,thput_conf_interval_90,thput_conf_interval_90_ratio,thput_sample_needed,total_rtt_sample,rtt_sample,rtt_sample_ratio,rtt_avg,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100,rtt_conf_interval_90,rtt_conf_interval_90_ratio,rtt_sample_needed
-86.1675,39.7565,97,5230,None,None,97,66836,97,66586,97,1100,None,None,None,None,None,None,LTE,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.7525,257,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,5,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.753,257,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,52,17,0.3269230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.753,97,67086,257,176930,97,66836,97,1100,None,None,None,None,None,None,None,None,LTE+Sub6,52,35,0.6730769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.7535,97,67086,257,176930,97,66836,97,1100,None,None,None,None,None,None,None,None,LTE+Sub6,20,20,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.7545,257,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,11,7,0.6363636363636364,11,7,0.6363636363636364,45.48914285714285,7.682493057940641,36.26752,38.040448,39.30432,44.31104,50.98688,56.530944000000005,57.26304,4.776602028868401,0.10500532058537927,7.718282145866794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.7545,97,1100,None,None,329,56540,328,56342,327,56144,None,None,None,None,None,None,LTE,11,4,0.36363636363636365,11,4,0.36363636363636365,33.445359999999994,19.58357989533068,0.0,12.00144,30.0036,42.2728,45.71456,47.827328,49.235839999999996,16.107494463909482,0.48160625162681714,92.77783264241323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.755,97,5230,None,None,97,1100,97,67086,97,66586,None,None,None,None,None,None,LTE,548,14,0.025547445255474453,192,14,0.07291666666666667,26.933531428571424,8.115295814151427,15.69152,20.461375999999998,21.140959999999996,24.87968,28.46288,37.929088,46.51712,3.5678471421428517,0.132468597799917,24.56710116430664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.755,97,5230,None,None,97,1100,97,67086,97,66836,None,None,None,None,None,None,LTE,548,22,0.040145985401459854,192,22,0.11458333333333333,19.56755272727273,6.228273500932648,9.31328,10.41568,13.11168,20.829479999999997,23.634999999999998,25.049408,32.499199999999995,2.1843500520345978,0.11163123373062944,27.415371157289332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.755,97,5230,None,None,97,66836,97,1100,97,67086,None,None,None,None,None,None,LTE,548,9,0.016423357664233577,192,9,0.046875,27.426986666666664,10.5440449520539,0.0,20.196352,26.3296,30.065279999999998,32.01407999999999,34.45145599999999,40.258559999999996,5.781651315376222,0.2108015505182325,39.993564330801824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.755,97,5230,None,None,97,66836,97,66586,97,1100,None,None,None,None,None,None,LTE,548,11,0.020072992700729927,192,11,0.057291666666666664,22.029730909090908,10.280861029453492,0.0,8.469759999999999,21.26016,22.57088,25.52384,28.50496,42.46912,5.0991648023105896,0.23146741207838997,58.9348791396939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.755,97,5230,None,None,97,66836,97,67086,97,1100,None,None,None,None,None,None,LTE,548,5,0.009124087591240875,192,5,0.026041666666666668,12.996096,1.9326348475136217,10.16,10.74624,11.6256,13.322879999999998,14.18752,15.085696,15.68448,1.421774452364656,0.10940011926386632,5.984193047474087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.755,97,5230,None,None,97,67086,97,66586,97,1100,None,None,None,None,None,None,LTE,548,14,0.025547445255474453,192,14,0.07291666666666667,22.880411428571424,8.840947191807365,7.6544,11.639808,16.692320000000002,22.10752,30.48112,31.627775999999997,39.24288,3.8868759555407624,0.16987788736557025,40.40189526210512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.755,97,5230,None,None,97,67086,97,66836,97,1100,None,None,None,None,None,None,LTE,548,11,0.020072992700729927,192,11,0.057291666666666664,22.84782545454545,8.615420931385307,0.0,14.8288,21.45696,23.82912,28.40224,28.80192,32.43392,4.273129560311271,0.1870256567222311,38.47645589962001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.755,435,5230,None,None,435,66836,435,66586,97,1100,None,None,None,None,None,None,LTE,548,4,0.0072992700729927005,192,4,0.020833333333333332,20.955039999999997,1.7083287664849534,18.423679999999997,19.003519999999998,19.87328,21.40416,22.48592,22.547264,22.58816,1.4051004104338742,0.06705310084990887,1.7984473334352202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.755,435,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,548,11,0.020072992700729927,192,11,0.057291666666666664,22.365032727272727,8.034095696568459,0.0,19.872,20.682879999999997,22.32,27.066879999999998,27.290879999999998,32.836479999999995,3.9848002883192937,0.1781710018899317,34.91939650590826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.755,257,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,548,16,0.029197080291970802,192,16,0.08333333333333333,65.30102,10.863856423038735,38.35776,54.11952,61.9088,64.91839999999999,72.25616,78.7048,83.39135999999999,4.46776095397468,0.06841793518653584,7.48962216830243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.755,257,67086,97,176930,257,66586,257,1100,None,None,None,None,None,None,None,None,LTE+Sub6,548,18,0.032846715328467155,192,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.167,39.755,435,66586,None,None,435,66836,97,1100,435,5230,None,None,None,None,None,None,LTE,548,12,0.021897810218978103,192,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
