grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_sample,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-87.6815,41.88,54,0,0.0,54,1.0,54,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6815,41.8805,57,0,0.0,57,1.0,57,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6815,41.881,171,0,0.0,171,1.0,171,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.681,41.8785,139,0,0.0,134,0.9640287769784173,134,0.9640287769784173,5,0.03597122302158273,4,0,0.0,3,0.75,3,0.75,1,0.25
-87.681,41.879,53,0,0.0,50,0.9433962264150944,50,0.9433962264150944,3,0.05660377358490566,2,0,0.0,1,0.5,1,0.5,1,0.5
-87.681,41.8795,135,0,0.0,134,0.9925925925925926,134,0.9925925925925926,1,0.007407407407407408,2,0,0.0,1,0.5,1,0.5,1,0.5
-87.681,41.88,18,0,0.0,18,1.0,18,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.681,41.881,60,0,0.0,56,0.9333333333333333,56,0.9333333333333333,4,0.06666666666666667,3,0,0.0,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
-87.6805,41.8785,49,0,0.0,49,1.0,49,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6805,41.881,34,0,0.0,34,1.0,34,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.68,41.8785,90,0,0.0,90,1.0,90,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.68,41.881,35,0,0.0,35,1.0,35,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6795,41.8785,52,0,0.0,52,1.0,52,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6795,41.881,51,0,0.0,51,1.0,51,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.679,41.8785,56,0,0.0,56,1.0,56,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.679,41.881,100,0,0.0,100,1.0,100,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.6785,41.8785,87,0,0.0,75,0.8620689655172413,75,0.8620689655172413,12,0.13793103448275862,5,0,0.0,3,0.6,3,0.6,2,0.4
-87.6785,41.881,38,0,0.0,33,0.868421052631579,33,0.868421052631579,5,0.13157894736842105,3,0,0.0,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
-87.678,41.8785,36,0,0.0,36,1.0,36,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.678,41.881,31,0,0.0,31,1.0,31,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.6775,41.8785,38,0,0.0,38,1.0,38,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6775,41.881,36,0,0.0,32,0.8888888888888888,32,0.8888888888888888,4,0.1111111111111111,2,0,0.0,1,0.5,1,0.5,1,0.5
-87.677,41.8785,41,0,0.0,41,1.0,41,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.677,41.881,56,0,0.0,56,1.0,56,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6765,41.8775,45,0,0.0,45,1.0,45,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.6765,41.878,44,0,0.0,44,1.0,44,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6765,41.8785,138,0,0.0,138,1.0,138,1.0,0,0.0,3,0,0.0,3,1.0,3,1.0,0,0.0
-87.6765,41.879,102,0,0.0,102,1.0,102,1.0,0,0.0,3,0,0.0,3,1.0,3,1.0,0,0.0
-87.6765,41.8795,343,0,0.0,334,0.9737609329446064,334,0.9737609329446064,9,0.026239067055393587,8,0,0.0,6,0.75,6,0.75,2,0.25
-87.6765,41.88,129,0,0.0,125,0.9689922480620154,125,0.9689922480620154,4,0.031007751937984496,5,0,0.0,4,0.8,4,0.8,1,0.2
-87.6765,41.8805,245,0,0.0,245,1.0,245,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.6765,41.881,425,0,0.0,425,1.0,425,1.0,0,0.0,6,0,0.0,6,1.0,6,1.0,0,0.0
-87.6765,41.8815,247,0,0.0,247,1.0,247,1.0,0,0.0,3,0,0.0,3,1.0,3,1.0,0,0.0
-87.6765,41.882,327,0,0.0,327,1.0,327,1.0,0,0.0,3,0,0.0,3,1.0,3,1.0,0,0.0
-87.6765,41.8825,135,0,0.0,135,1.0,135,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.6765,41.883,737,0,0.0,737,1.0,737,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.6765,41.8835,112,0,0.0,112,1.0,112,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.6765,41.884,123,0,0.0,123,1.0,123,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.6765,41.8845,395,0,0.0,388,0.9822784810126582,388,0.9822784810126582,7,0.017721518987341773,4,0,0.0,3,0.75,3,0.75,1,0.25
-87.6765,41.885,80,0,0.0,75,0.9375,75,0.9375,5,0.0625,3,0,0.0,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
-87.6765,41.8855,9505,0,0.0,9505,1.0,9505,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6765,41.886,116,0,0.0,116,1.0,116,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.676,41.8785,646,0,0.0,646,1.0,646,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.676,41.882,52,0,0.0,52,1.0,52,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.676,41.8845,38,0,0.0,38,1.0,38,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6755,41.8785,86,0,0.0,86,1.0,86,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.6755,41.882,39,0,0.0,39,1.0,39,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6755,41.8845,10,0,0.0,10,1.0,10,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6755,41.885,19,0,0.0,19,1.0,19,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.675,41.8785,75,0,0.0,75,1.0,75,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.675,41.882,38,0,0.0,38,1.0,38,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.675,41.885,26,0,0.0,26,1.0,26,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6745,41.8785,83,0,0.0,83,1.0,83,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.6745,41.882,49,0,0.0,49,1.0,49,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6745,41.885,26,0,0.0,26,1.0,26,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.674,41.8785,129,0,0.0,125,0.9689922480620154,125,0.9689922480620154,4,0.031007751937984496,4,0,0.0,3,0.75,3,0.75,1,0.25
-87.674,41.882,133,0,0.0,133,1.0,133,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.674,41.885,292,0,0.0,292,1.0,292,1.0,0,0.0,3,0,0.0,3,1.0,3,1.0,0,0.0
-87.674,41.8855,154,0,0.0,151,0.9805194805194806,151,0.9805194805194806,3,0.01948051948051948,4,0,0.0,3,0.75,3,0.75,1,0.25
-87.674,41.886,69,0,0.0,69,1.0,69,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6735,41.8785,90,0,0.0,85,0.9444444444444444,85,0.9444444444444444,5,0.05555555555555555,5,0,0.0,4,0.8,4,0.8,1,0.2
-87.6735,41.882,57,0,0.0,57,1.0,57,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6735,41.885,29,0,0.0,29,1.0,29,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6735,41.886,37,0,0.0,37,1.0,37,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.673,41.8785,80,0,0.0,80,1.0,80,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.673,41.882,49,0,0.0,49,1.0,49,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
