grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_sample,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-87.632,41.8745,270,0,0.0,267,0.9888888888888889,267,0.9888888888888889,3,0.011111111111111112,2,0,0.0,1,0.5,1,0.5,1,0.5
-87.632,41.875,46,46,1.0,0,0.0,46,1.0,0,0.0,1,1,1.0,0,0.0,1,1.0,0,0.0
-87.632,41.8755,96,63,0.65625,22,0.22916666666666666,85,0.8854166666666666,11,0.11458333333333333,7,2,0.2857142857142857,2,0.2857142857142857,4,0.5714285714285714,3,0.42857142857142855
-87.632,41.8765,191,0,0.0,123,0.643979057591623,123,0.643979057591623,68,0.35602094240837695,3,0,0.0,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
-87.632,41.878,46,0,0.0,0,0.0,0,0.0,46,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.632,41.8805,410,303,0.7390243902439024,0,0.0,303,0.7390243902439024,107,0.26097560975609757,5,2,0.4,0,0.0,2,0.4,3,0.6
-87.632,41.881,159,153,0.9622641509433962,0,0.0,153,0.9622641509433962,6,0.03773584905660377,8,6,0.75,0,0.0,6,0.75,2,0.25
-87.632,41.8815,437,392,0.897025171624714,35,0.08009153318077804,427,0.977116704805492,10,0.02288329519450801,11,7,0.6363636363636364,1,0.09090909090909091,8,0.7272727272727273,3,0.2727272727272727
-87.632,41.882,75,40,0.5333333333333333,35,0.4666666666666667,75,1.0,0,0.0,2,1,0.5,1,0.5,2,1.0,0,0.0
-87.632,41.883,111,70,0.6306306306306306,41,0.36936936936936937,111,1.0,0,0.0,4,2,0.5,2,0.5,4,1.0,0,0.0
-87.632,41.8855,131,0,0.0,34,0.2595419847328244,34,0.2595419847328244,97,0.7404580152671756,2,0,0.0,1,0.5,1,0.5,1,0.5
-87.6315,41.8745,107,0,0.0,107,1.0,107,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
