grid_lat,grid_lon,thput_sample_num,mw_thput_sample_num,mw_thput_0,mw_thput_10,mw_thput_25,mw_thput_50,mw_thput_75,mw_thput_90,mw_thput_100,sub6_thput_sample_num,sub6_thput_0,sub6_thput_10,sub6_thput_25,sub6_thput_50,sub6_thput_75,sub6_thput_90,sub6_thput_100,lte_thput_sample_num,lte_thput_0,lte_thput_10,lte_thput_25,lte_thput_50,lte_thput_75,lte_thput_90,lte_thput_100,5g_thput_sample_num,5g_thput_0,5g_thput_10,5g_thput_25,5g_thput_50,5g_thput_75,5g_thput_90,5g_thput_100,all_thput_sample_num,all_thput_0,all_thput_10,all_thput_25,all_thput_50,all_thput_75,all_thput_90,all_thput_100,mw_thput_avg,mw_thput_std,sub6_thput_avg,sub6_thput_std,lte_thput_avg,lte_thput_std,5g_thput_avg,5g_thput_std,all_thput_avg,all_thput_std
-87.632,41.8745,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.875,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.8755,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.8765,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.878,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.8805,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.881,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.8815,120,120,0.0,76.50067200000001,155.50527999999997,195.28672,312.24447999999995,509.46227200000004,842.81024,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,120,0.0,76.50067200000001,155.50527999999997,195.28672,312.24447999999995,509.46227200000004,842.81024,120,0.0,76.50067200000001,155.50527999999997,195.28672,312.24447999999995,509.46227200000004,842.81024,255.90291266666662,188.53302312362572,None,None,None,None,255.90291266666662,188.53302312362572,255.90291266666662,188.53302312362572
-87.632,41.882,40,40,0.0,47.513536,132.62879999999998,181.21663999999998,218.57168,276.337984,296.6208,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,40,0.0,47.513536,132.62879999999998,181.21663999999998,218.57168,276.337984,296.6208,40,0.0,47.513536,132.62879999999998,181.21663999999998,218.57168,276.337984,296.6208,167.64787199999995,81.05342715868697,None,None,None,None,167.64787199999995,81.05342715868697,167.64787199999995,81.05342715868697
-87.632,41.883,35,35,0.0,139.23289599999998,147.40032,160.55743999999999,188.71679999999998,214.30527999999998,273.92575999999997,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,35,0.0,139.23289599999998,147.40032,160.55743999999999,188.71679999999998,214.30527999999998,273.92575999999997,35,0.0,139.23289599999998,147.40032,160.55743999999999,188.71679999999998,214.30527999999998,273.92575999999997,167.95580342857141,43.92590631742619,None,None,None,None,167.95580342857141,43.92590631742619,167.95580342857141,43.92590631742619
-87.632,41.8855,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
