grid_lat,grid_lon,thput_sample_num,mw_thput_sample_num,mw_thput_0,mw_thput_10,mw_thput_25,mw_thput_50,mw_thput_75,mw_thput_90,mw_thput_100,sub6_thput_sample_num,sub6_thput_0,sub6_thput_10,sub6_thput_25,sub6_thput_50,sub6_thput_75,sub6_thput_90,sub6_thput_100,lte_thput_sample_num,lte_thput_0,lte_thput_10,lte_thput_25,lte_thput_50,lte_thput_75,lte_thput_90,lte_thput_100,5g_thput_sample_num,5g_thput_0,5g_thput_10,5g_thput_25,5g_thput_50,5g_thput_75,5g_thput_90,5g_thput_100,all_thput_sample_num,all_thput_0,all_thput_10,all_thput_25,all_thput_50,all_thput_75,all_thput_90,all_thput_100,mw_thput_avg,mw_thput_std,sub6_thput_avg,sub6_thput_std,lte_thput_avg,lte_thput_std,5g_thput_avg,5g_thput_std,all_thput_avg,all_thput_std
-86.1675,39.7565,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.1675,39.7605,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.167,39.752,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.167,39.7525,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.167,39.753,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.167,39.7535,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.167,39.754,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.167,39.7545,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.167,39.755,402,7,36.9888,38.050368,42.6716,48.6688,50.85928,55.289152,61.516479999999994,53,0.0,18.788032,26.0736,31.11744,61.22639999999999,75.653408,83.4296,342,0.0,7.849136,22.455159999999996,32.611039999999996,54.134479999999996,90.82384000000002,137.08944,60,0.0,19.067584,26.5776,32.339119999999994,57.15576,75.564816,83.4296,402,0.0,8.368864000000002,23.083599999999997,32.5928,54.350880000000004,85.26209599999999,137.08944,47.747977142857145,7.633247771700016,39.41775698113207,23.0671335973632,41.23356397660819,31.18925923223451,40.389616000000004,21.999186824509916,41.1076015920398,29.998404297671247
-86.167,39.7555,1220,113,0.0,0.0,0.0,10.31472,49.693599999999996,60.746272,82.75872,94,0.0,3.9925760000000015,26.646359999999998,37.5104,66.72888,76.55961599999999,92.05552,1013,0.0,5.96288,20.882879999999997,35.582879999999996,53.96784,100.059136,178.68096,207,0.0,0.0,3.3909599999999998,32.64624,56.593599999999995,69.628352,92.05552,1220,0.0,0.0,18.4712,35.146559999999994,55.079679999999996,92.22126400000013,178.68096,24.436007079646018,25.63127492358511,43.033443404255316,25.729945222173647,43.92572035538006,34.673875487896666,32.881219710144926,27.294711466002607,42.05177639344262,33.79165126040479
