grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_sample,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-87.632,41.889,258,0,0.0,258,1.0,258,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.632,41.8895,314,0,0.0,299,0.9522292993630573,299,0.9522292993630573,15,0.04777070063694268,8,0,0.0,6,0.75,6,0.75,2,0.25
-87.632,41.89,100,0,0.0,100,1.0,100,1.0,0,0.0,4,0,0.0,4,1.0,4,1.0,0,0.0
-87.632,41.891,176,0,0.0,171,0.9715909090909091,171,0.9715909090909091,5,0.028409090909090908,4,0,0.0,3,0.75,3,0.75,1,0.25
-87.632,41.8915,1782,0,0.0,1236,0.6936026936026936,1236,0.6936026936026936,546,0.3063973063973064,3,0,0.0,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
-87.632,41.892,1408,0,0.0,701,0.4978693181818182,701,0.4978693181818182,707,0.5021306818181818,15,0,0.0,3,0.2,3,0.2,12,0.8
-87.632,41.893,1004,0,0.0,1004,1.0,1004,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.632,41.8935,15,0,0.0,15,1.0,15,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.632,41.894,41,0,0.0,41,1.0,41,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.632,41.8945,356,0,0.0,347,0.9747191011235955,347,0.9747191011235955,9,0.025280898876404494,6,0,0.0,4,0.6666666666666666,4,0.6666666666666666,2,0.3333333333333333
-87.632,41.8955,162,0,0.0,162,1.0,162,1.0,0,0.0,3,0,0.0,3,1.0,3,1.0,0,0.0
-87.632,41.8965,54,0,0.0,54,1.0,54,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.632,41.899,15,0,0.0,11,0.7333333333333333,11,0.7333333333333333,4,0.26666666666666666,3,0,0.0,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
-87.6315,41.889,79,0,0.0,74,0.9367088607594937,74,0.9367088607594937,5,0.06329113924050633,3,0,0.0,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
-87.6315,41.8895,284,0,0.0,273,0.9612676056338029,273,0.9612676056338029,11,0.03873239436619718,5,0,0.0,4,0.8,4,0.8,1,0.2
-87.6315,41.89,27,0,0.0,27,1.0,27,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
