grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_sample,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-86.1825,39.7765,76,0,0.0,0,0.0,0,0.0,76,1.0,2,0,0.0,0,0.0,0,0.0,2,1.0
-86.1825,39.777,61,0,0.0,0,0.0,0,0.0,61,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-86.1825,39.7775,108,0,0.0,0,0.0,0,0.0,108,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-86.1825,39.778,42,0,0.0,0,0.0,0,0.0,42,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-86.1825,39.7785,63,0,0.0,0,0.0,0,0.0,63,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-86.1825,39.779,89,0,0.0,0,0.0,0,0.0,89,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-86.1825,39.7795,546,0,0.0,0,0.0,0,0.0,546,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-86.182,39.7795,49,0,0.0,0,0.0,0,0.0,49,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-86.1815,39.7795,16,0,0.0,0,0.0,0,0.0,16,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-86.181,39.777,20,0,0.0,0,0.0,0,0.0,20,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-86.181,39.7775,86,0,0.0,0,0.0,0,0.0,86,1.0,3,0,0.0,0,0.0,0,0.0,3,1.0
-86.181,39.778,72,0,0.0,0,0.0,0,0.0,72,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-86.181,39.7785,71,0,0.0,0,0.0,0,0.0,71,1.0,2,0,0.0,0,0.0,0,0.0,2,1.0
-86.181,39.779,72,0,0.0,0,0.0,0,0.0,72,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-86.181,39.7795,599,0,0.0,0,0.0,0,0.0,599,1.0,3,0,0.0,0,0.0,0,0.0,3,1.0
