grid_lat,grid_lon,thput_sample_num,mw_thput_sample_num,mw_thput_0,mw_thput_10,mw_thput_25,mw_thput_50,mw_thput_75,mw_thput_90,mw_thput_100,sub6_thput_sample_num,sub6_thput_0,sub6_thput_10,sub6_thput_25,sub6_thput_50,sub6_thput_75,sub6_thput_90,sub6_thput_100,lte_thput_sample_num,lte_thput_0,lte_thput_10,lte_thput_25,lte_thput_50,lte_thput_75,lte_thput_90,lte_thput_100,5g_thput_sample_num,5g_thput_0,5g_thput_10,5g_thput_25,5g_thput_50,5g_thput_75,5g_thput_90,5g_thput_100,all_thput_sample_num,all_thput_0,all_thput_10,all_thput_25,all_thput_50,all_thput_75,all_thput_90,all_thput_100,mw_thput_avg,mw_thput_std,sub6_thput_avg,sub6_thput_std,lte_thput_avg,lte_thput_std,5g_thput_avg,5g_thput_std,all_thput_avg,all_thput_std
-86.1555,39.7695,1670,619,0.11567999999999999,9.054752,22.55552,63.92256,122.83152,205.62934400000003,349.44927999999993,7,0.11567999999999999,0.185088,0.26164,0.56208,1.2782799999999999,2.273488,2.7001599999999994,754,0.36207999999999996,15.02272,38.438159999999996,69.43476,86.42268,99.90732800000002,201.07056,626,0.11567999999999999,7.555440000000001,21.42792,62.494879999999995,122.34523999999999,205.3536,349.44927999999993,1380,0.11567999999999999,9.957151999999999,29.13384,67.81976,93.70912,143.0146080000001,349.44927999999993,84.45539437802907,75.72447561302434,0.9225371428571426,0.9319534141286904,64.28345909814324,35.73201071690768,83.52132089456869,75.81054575548102,73.01019930434782,58.27872476581798
-86.1555,39.7705,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.1555,39.771,653,89,0.11567999999999999,0.550912,2.6279999999999997,27.210079999999998,34.95408,39.5128,47.75824,0,None,None,None,None,None,None,None,365,2.3708,53.078047999999995,64.47648,76.93088,88.35775999999998,97.560192,122.40959999999998,89,0.11567999999999999,0.550912,2.6279999999999997,27.210079999999998,34.95408,39.5128,47.75824,454,0.11567999999999999,27.211712,49.4918,71.16408,85.89912,95.30027199999999,122.40959999999998,20.876487191011233,16.423964338949514,None,None,76.09825665753424,17.105468413794053,20.876487191011233,16.423964338949514,65.27284370044052,27.725916578695006
-86.1555,39.7715,276,104,0.10007999999999999,0.490352,1.02344,1.80192,2.8175199999999996,3.6456480000000004,5.16896,0,None,None,None,None,None,None,None,32,47.09392,55.094688000000005,59.40941999999999,63.56464,72.21231999999999,78.405552,84.98383999999999,104,0.10007999999999999,0.490352,1.02344,1.80192,2.8175199999999996,3.6456480000000004,5.16896,136,0.10007999999999999,0.62808,1.25888,2.5730399999999998,4.46772,64.72487999999998,84.98383999999999,1.9920323076923077,1.1826392531709864,None,None,65.63019249999999,9.473950122453871,1.9920323076923077,1.1826392531709864,16.96571705882353,27.402099449121916
-86.1555,39.772,394,316,0.11567999999999999,2.34224,62.76147999999999,149.01152,191.90024,222.55575999999996,296.32048,0,None,None,None,None,None,None,None,1,13.624799999999999,13.624799999999999,13.624799999999999,13.624799999999999,13.624799999999999,13.624799999999999,13.624799999999999,316,0.11567999999999999,2.34224,62.76147999999999,149.01152,191.90024,222.55575999999996,296.32048,317,0.11567999999999999,2.343328,62.343999999999994,149.01152,191.5736,222.43449600000002,296.32048,130.28341797468354,80.19169942574281,None,None,13.624799999999999,0.0,130.28341797468354,80.19169942574281,129.91540971608833,80.33192649488106
-86.1555,39.7725,1315,666,0.11567999999999999,51.4636,131.69467999999998,207.85304,280.07475999999997,410.49016,650.4447999999999,0,None,None,None,None,None,None,None,500,0.11567999999999999,3.299776,5.2791999999999994,8.51696,90.75827999999998,161.91555200000002,299.45616,666,0.11567999999999999,51.4636,131.69467999999998,207.85304,280.07475999999997,410.49016,650.4447999999999,1166,0.11567999999999999,4.72528,9.049119999999998,135.87392,234.09351999999998,318.02887999999996,650.4447999999999,222.83350186186183,137.86295154007195,None,None,46.60952255999999,68.61964670045005,222.83350186186183,137.86295154007195,147.26575773584904,143.11372583788273
-86.1555,39.773,1147,429,0.11567999999999999,15.72096,58.53456,195.87295999999998,279.93967999999995,396.16972799999996,583.2719999999999,0,None,None,None,None,None,None,None,547,0.11567999999999999,2.844128,3.7440800000000003,6.497279999999999,16.4624,50.17401600000003,274.67535999999996,429,0.11567999999999999,15.72096,58.53456,195.87295999999998,279.93967999999995,396.16972799999996,583.2719999999999,976,0.11567999999999999,3.29488,5.61128,18.328319999999998,189.001,286.02464,583.2719999999999,193.6608242424242,138.8013941051621,None,None,24.67345257769653,50.624809078091275,193.6608242424242,138.8013941051621,98.95171327868853,130.1517184715223
-86.1555,39.7735,3025,1440,0.11567999999999999,3.246032,6.80086,175.12135999999998,269.3376,360.506464,533.63824,0,None,None,None,None,None,None,None,947,0.11567999999999999,3.2763839999999997,4.83008,29.26112,45.575919999999996,59.814143999999985,263.85552,1440,0.11567999999999999,3.246032,6.80086,175.12135999999998,269.3376,360.506464,533.63824,2387,0.11567999999999999,3.264416,5.53464,47.053279999999994,220.61023999999998,308.21632,533.63824,169.15544494444444,140.23368813455662,None,None,34.2385752903907,43.60376165869926,169.15544494444444,140.23368813455662,115.62956494344363,130.28576286377543
-86.1555,39.774,2862,857,0.11567999999999999,19.981375999999997,47.49424,185.25184,274.312,324.52147199999996,478.72928,2,0.11567999999999999,2.032624,4.90804,9.7004,14.492759999999999,17.368176000000002,19.28512,1717,0.12128,4.7508479999999995,20.86112,43.88352,78.76144,174.4592,253.56511999999998,859,0.11567999999999999,19.696128,46.759919999999994,184.3808,274.25144,324.50377599999996,478.72928,2576,0.11567999999999999,6.0672,26.698319999999995,52.83672,170.69063999999997,261.70928,478.72928,173.53764275379228,119.83507795917286,9.7004,9.584719999999999,66.2032550728014,64.47913097163041,173.15618235157157,119.95656066459658,101.86807049689442,100.55860185086398
-86.1555,39.7745,2213,404,0.11567999999999999,0.734784,36.95363999999999,149.45247999999998,257.97916,319.643712,385.46368,159,0.34703999999999996,5.927007999999999,9.58944,19.56,31.21208,42.33065600000001,65.95872,1422,0.11567999999999999,3.3996799999999996,6.402,23.779040000000002,34.36099999999999,50.859984000000004,189.37968,563,0.11567999999999999,3.5976320000000026,16.595119999999998,54.0256,220.50271999999998,301.799552,385.46368,1985,0.11567999999999999,3.399679999999999,7.42816,26.17984,43.92847999999999,155.23123200000015,385.46368,153.7626687128713,118.61089865271906,22.07418465408805,13.964664356880476,25.633723206751053,23.34377274473531,116.57178245115453,116.89692895742411,51.426230690176325,77.1127519071092
