grid_lat,grid_lon,thput_sample_num,mw_thput_sample_num,mw_thput_0,mw_thput_10,mw_thput_25,mw_thput_50,mw_thput_75,mw_thput_90,mw_thput_100,sub6_thput_sample_num,sub6_thput_0,sub6_thput_10,sub6_thput_25,sub6_thput_50,sub6_thput_75,sub6_thput_90,sub6_thput_100,lte_thput_sample_num,lte_thput_0,lte_thput_10,lte_thput_25,lte_thput_50,lte_thput_75,lte_thput_90,lte_thput_100,5g_thput_sample_num,5g_thput_0,5g_thput_10,5g_thput_25,5g_thput_50,5g_thput_75,5g_thput_90,5g_thput_100,all_thput_sample_num,all_thput_0,all_thput_10,all_thput_25,all_thput_50,all_thput_75,all_thput_90,all_thput_100,mw_thput_avg,mw_thput_std,sub6_thput_avg,sub6_thput_std,lte_thput_avg,lte_thput_std,5g_thput_avg,5g_thput_std,all_thput_avg,all_thput_std
-87.684,41.8835,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.6835,41.8775,195,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,184,0.68928,2.41248,4.106959999999999,8.55856,58.59456,73.118464,150.39167999999998,0,None,None,None,None,None,None,None,184,0.68928,2.41248,4.106959999999999,8.55856,58.59456,73.118464,150.39167999999998,None,None,None,None,30.832017391304348,31.07996775917711,None,None,30.832017391304348,31.07996775917711
-87.6835,41.878,129,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,118,0.45952,1.114336,1.60832,7.639519999999999,47.5624,113.48550399999998,215.56736,0,None,None,None,None,None,None,None,118,0.45952,1.114336,1.60832,7.639519999999999,47.5624,113.48550399999998,215.56736,None,None,None,None,35.54652474576271,46.3798969768988,None,None,35.54652474576271,46.3798969768988
-87.6835,41.8785,327,149,0.22976,5.307456,88.4576,128.43583999999998,158.07487999999998,179.76422399999998,204.71616,0,None,None,None,None,None,None,None,157,0.45952,3.1247360000000004,6.548159999999999,25.73312,136.90688,164.11609600000003,265.27936,149,0.22976,5.307456,88.4576,128.43583999999998,158.07487999999998,179.76422399999998,204.71616,306,0.22976,3.9059199999999996,11.2008,112.23776,150.71848,173.4688,265.27936,116.78180295302016,56.80389379333374,None,None,67.67479082802548,71.60302259321914,116.78180295302016,56.80389379333374,91.58637516339869,69.3119098986571
-87.6835,41.879,529,92,60.27776,106.28374399999998,120.0496,139.06223999999997,166.10992,184.91046400000002,265.75168,320,0.22976,10.649376,18.668,28.60512,40.811119999999995,46.526399999999995,64.10304,84,1.03392,20.689888,27.140399999999996,32.79824,38.65712,41.908224000000004,50.31744,412,0.22976,12.085375999999998,22.143119999999996,35.84256,53.30432,141.64112000000003,265.75168,496,0.22976,12.69424,23.205759999999998,34.69376,47.15823999999999,138.22832,265.75168,144.32486608695652,34.85912193684868,29.0989875,14.127194083855565,31.90655238095238,9.002310178404686,54.829038058252415,52.24069261074033,50.94700419354838,48.52366265637185
-87.6835,41.8795,93,89,75.74912,134.38662399999998,157.9904,208.90239999999997,248.69375999999997,303.85407999999995,386.36992,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,89,75.74912,134.38662399999998,157.9904,208.90239999999997,248.69375999999997,303.85407999999995,386.36992,89,75.74912,134.38662399999998,157.9904,208.90239999999997,248.69375999999997,303.85407999999995,386.36992,211.453966741573,68.66716251848031,None,None,None,None,211.453966741573,68.66716251848031,211.453966741573,68.66716251848031
-87.6835,41.88,60,55,47.53344,128.707136,192.75791999999998,238.27072,261.45376,292.9152,385.63903999999997,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,55,47.53344,128.707136,192.75791999999998,238.27072,261.45376,292.9152,385.63903999999997,55,47.53344,128.707136,192.75791999999998,238.27072,261.45376,292.9152,385.63903999999997,222.1729629090909,70.32421252514936,None,None,None,None,222.1729629090909,70.32421252514936,222.1729629090909,70.32421252514936
-87.6835,41.8805,53,50,17.74336,92.391168,123.7816,170.92032,204.80367999999999,241.426624,262.3008,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,50,17.74336,92.391168,123.7816,170.92032,204.80367999999999,241.426624,262.3008,50,17.74336,92.391168,123.7816,170.92032,204.80367999999999,241.426624,262.3008,164.37025279999997,52.93495176738511,None,None,None,None,164.37025279999997,52.93495176738511,164.37025279999997,52.93495176738511
-87.6835,41.881,475,315,0.11072,176.62169600000001,208.92192,241.63199999999998,274.77728,308.240992,375.27743999999996,1,249.39136,249.39136,249.39136,249.39136,249.39136,249.39136,249.39136,139,3.4556799999999996,71.960832,92.53584,125.90847999999998,230.59295999999998,246.55808,275.83808,316,0.11072,176.94783999999999,209.19696,242.11167999999998,274.37615999999997,308.03527999999994,375.27743999999996,455,0.11072,93.86907199999999,183.48319999999998,229.19744,259.81215999999995,295.07072000000005,375.27743999999996,239.62178996825395,57.94319883394838,249.39136,0.0,153.54033496402874,75.87100495008416,239.65270632911393,57.85404606483733,213.345850021978,75.20917082366562
-87.6835,41.8815,42,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,41,5.596799999999999,84.76672,221.11424,269.88608,316.46528,337.05855999999994,343.58783999999997,0,None,None,None,None,None,None,None,41,5.596799999999999,84.76672,221.11424,269.88608,316.46528,337.05855999999994,343.58783999999997,None,None,None,None,244.35095414634145,91.82237393156284,None,None,244.35095414634145,91.82237393156284
-87.6835,41.882,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.6835,41.8825,44,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,42,20.09792,62.756992000000004,71.90512,84.48576,101.64656,132.90207999999998,201.36512,0,None,None,None,None,None,None,None,42,20.09792,62.756992000000004,71.90512,84.48576,101.64656,132.90207999999998,201.36512,None,None,None,None,90.97799619047619,34.165111496547034,None,None,90.97799619047619,34.165111496547034
-87.6835,41.883,8,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,7,30.038399999999996,33.385728,43.88992,52.17984,57.82208,79.76614400000003,109.02656,0,None,None,None,None,None,None,None,7,30.038399999999996,33.385728,43.88992,52.17984,57.82208,79.76614400000003,109.02656,None,None,None,None,56.38125714285714,23.74897634651091,None,None,56.38125714285714,23.74897634651091
-87.6835,41.8835,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.683,41.8775,82,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,79,2.52736,4.526272,5.97376,8.501119999999998,18.99392,94.392192,118.12928,0,None,None,None,None,None,None,None,79,2.52736,4.526272,5.97376,8.501119999999998,18.99392,94.392192,118.12928,None,None,None,None,27.38814379746836,35.96025893010031,None,None,27.38814379746836,35.96025893010031
-87.683,41.8785,37,35,1.60832,2.2975999999999996,2.872,3.9059199999999996,5.05472,5.812927999999999,7.35232,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,35,1.60832,2.2975999999999996,2.872,3.9059199999999996,5.05472,5.812927999999999,7.35232,35,1.60832,2.2975999999999996,2.872,3.9059199999999996,5.05472,5.812927999999999,7.35232,3.991259428571427,1.4102908838877235,None,None,None,None,3.991259428571427,1.4102908838877235,3.991259428571427,1.4102908838877235
-87.683,41.881,56,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,53,48.70911999999999,63.850303999999994,68.81312,77.08448,85.24096,91.421504,98.68192,0,None,None,None,None,None,None,None,53,48.70911999999999,63.850303999999994,68.81312,77.08448,85.24096,91.421504,98.68192,None,None,None,None,77.04329660377358,11.214407694959455,None,None,77.04329660377358,11.214407694959455
-87.683,41.882,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.683,41.8825,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.683,41.883,39,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,37,1.7008,4.7898879999999995,13.475839999999998,24.941439999999997,40.19648,50.60403199999999,74.05824,0,None,None,None,None,None,None,None,37,1.7008,4.7898879999999995,13.475839999999998,24.941439999999997,40.19648,50.60403199999999,74.05824,None,None,None,None,27.308185945945944,18.73551208761203,None,None,27.308185945945944,18.73551208761203
-87.6825,41.8775,78,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,74,1.37856,1.872544,2.4616,3.4471999999999996,5.485519999999999,9.087007999999999,15.279039999999998,0,None,None,None,None,None,None,None,74,1.37856,1.872544,2.4616,3.4471999999999996,5.485519999999999,9.087007999999999,15.279039999999998,None,None,None,None,4.53454918918919,2.930304492923097,None,None,4.53454918918919,2.930304492923097
-87.6825,41.8785,44,41,0.5743999999999999,1.60832,2.1827199999999998,2.75712,3.33152,4.13568,4.48032,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,41,0.5743999999999999,1.60832,2.1827199999999998,2.75712,3.33152,4.13568,4.48032,41,0.5743999999999999,1.60832,2.1827199999999998,2.75712,3.33152,4.13568,4.48032,2.745912195121951,0.9651003620640483,None,None,None,None,2.745912195121951,0.9651003620640483,2.745912195121951,0.9651003620640483
-87.6825,41.881,40,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,38,0.68928,32.717824,40.897279999999995,52.67247999999999,61.51823999999999,69.67472000000001,80.30112,0,None,None,None,None,None,None,None,38,0.68928,32.717824,40.897279999999995,52.67247999999999,61.51823999999999,69.67472000000001,80.30112,None,None,None,None,50.12698105263158,16.48845087846128,None,None,50.12698105263158,16.48845087846128
-87.6825,41.882,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
