grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,thput_sample_num,thput_sample,thput_sample_ratio,thput_avg,thput_std,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100,thput_conf_interval_90,thput_conf_interval_90_ratio,thput_sample_needed,total_rtt_sample,rtt_sample,rtt_sample_ratio,rtt_avg,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100,rtt_conf_interval_90,rtt_conf_interval_90_ratio,rtt_sample_needed
-86.167,39.767,151,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,151,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,1447,195,0.13476157567380787,237,195,0.8227848101265823,15.262477538461537,6.58915127572044,0.0,7.0972159999999995,10.87808,14.9408,20.43648,23.968255999999997,30.612479999999998,0.7762079292955667,0.05085726923034074,50.436005754563574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,151,66736,474,125330,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1447,268,0.1852107809260539,237,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,151,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,1447,26,0.01796821008984105,237,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,152,66736,201,519630,47,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1447,42,0.02902557014512785,237,42,0.17721518987341772,29.530453333333337,21.457314232017843,0.0,0.0,0.0,30.517759999999996,48.3392,53.708928,61.38496,5.446488843526932,0.18443634379899795,142.87041263855713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,152,66736,201,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1447,854,0.590186592950933,237,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,152,66736,474,125330,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1447,50,0.03455425017277125,237,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,152,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,1447,12,0.0082930200414651,237,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.7675,151,66736,474,125330,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,237,95,0.4008438818565401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.7675,151,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,237,8,0.03375527426160337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.7675,152,66736,474,125330,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,237,93,0.3924050632911392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.7675,152,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,237,41,0.1729957805907173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.768,151,66736,474,125330,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,235,29,0.12340425531914893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.768,152,66736,474,125330,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,235,126,0.5361702127659574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.768,152,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,235,80,0.3404255319148936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.7685,152,66736,474,125330,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,236,170,0.7203389830508474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.7685,152,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,236,66,0.2796610169491525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.769,152,66736,474,125330,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,411,177,0.4306569343065693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.769,152,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,411,234,0.5693430656934306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.7695,152,66736,474,125330,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,632,229,0.3623417721518987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.7695,152,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,632,217,0.34335443037974683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.7695,47,677,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,632,186,0.29430379746835444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.77,13,66736,629,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,799,88,0.11013767209011265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
