grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_sample,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-87.632,41.8895,51,0,0.0,0,0.0,0,0.0,51,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.632,41.8915,1462,0,0.0,84,0.057455540355677154,84,0.057455540355677154,1378,0.9425444596443229,15,0,0.0,1,0.06666666666666667,1,0.06666666666666667,14,0.9333333333333333
-87.632,41.892,789,0,0.0,111,0.14068441064638784,111,0.14068441064638784,678,0.8593155893536122,7,0,0.0,2,0.2857142857142857,2,0.2857142857142857,5,0.7142857142857143
-87.632,41.893,83,0,0.0,83,1.0,83,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.632,41.8935,9,0,0.0,9,1.0,9,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.632,41.894,42,0,0.0,42,1.0,42,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.632,41.8945,292,0,0.0,286,0.9794520547945206,286,0.9794520547945206,6,0.02054794520547945,5,0,0.0,4,0.8,4,0.8,1,0.2
-87.632,41.8955,91,0,0.0,90,0.989010989010989,90,0.989010989010989,1,0.01098901098901099,2,0,0.0,1,0.5,1,0.5,1,0.5
-87.632,41.8965,327,0,0.0,258,0.7889908256880734,258,0.7889908256880734,69,0.21100917431192662,10,0,0.0,5,0.5,5,0.5,5,0.5
-87.632,41.899,121,0,0.0,104,0.859504132231405,104,0.859504132231405,17,0.14049586776859505,8,0,0.0,5,0.625,5,0.625,3,0.375
-87.6315,41.8895,80,0,0.0,0,0.0,0,0.0,80,1.0,2,0,0.0,0,0.0,0,0.0,2,1.0
-87.6315,41.89,299,0,0.0,0,0.0,0,0.0,299,1.0,5,0,0.0,0,0.0,0,0.0,5,1.0
-87.6315,41.8915,1267,0,0.0,86,0.06787687450670876,86,0.06787687450670876,1181,0.9321231254932912,17,0,0.0,2,0.11764705882352941,2,0.11764705882352941,15,0.8823529411764706
-87.6315,41.892,3681,0,0.0,725,0.1969573485465906,725,0.1969573485465906,2956,0.8030426514534094,12,0,0.0,5,0.4166666666666667,5,0.4166666666666667,7,0.5833333333333334
-87.6315,41.893,50,0,0.0,50,1.0,50,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6315,41.894,85,0,0.0,85,1.0,85,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6315,41.8945,333,0,0.0,333,1.0,333,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.6315,41.8955,372,0,0.0,357,0.9596774193548387,357,0.9596774193548387,15,0.04032258064516129,8,0,0.0,6,0.75,6,0.75,2,0.25
-87.6315,41.8965,432,0,0.0,190,0.4398148148148148,190,0.4398148148148148,242,0.5601851851851852,14,0,0.0,9,0.6428571428571429,9,0.6428571428571429,5,0.35714285714285715
-87.6315,41.899,101,0,0.0,101,1.0,101,1.0,0,0.0,3,0,0.0,3,1.0,3,1.0,0,0.0
-87.631,41.8895,97,0,0.0,0,0.0,0,0.0,97,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.631,41.8915,700,0,0.0,304,0.4342857142857143,304,0.4342857142857143,396,0.5657142857142857,7,0,0.0,2,0.2857142857142857,2,0.2857142857142857,5,0.7142857142857143
-87.631,41.892,1092,0,0.0,327,0.29945054945054944,327,0.29945054945054944,765,0.7005494505494505,8,0,0.0,4,0.5,4,0.5,4,0.5
-87.631,41.8925,703,0,0.0,699,0.9943100995732574,699,0.9943100995732574,4,0.005689900426742532,4,0,0.0,3,0.75,3,0.75,1,0.25
-87.631,41.893,315,0,0.0,307,0.9746031746031746,307,0.9746031746031746,8,0.025396825396825397,11,0,0.0,9,0.8181818181818182,9,0.8181818181818182,2,0.18181818181818182
-87.631,41.8935,192,0,0.0,187,0.9739583333333334,187,0.9739583333333334,5,0.026041666666666668,6,0,0.0,5,0.8333333333333334,5,0.8333333333333334,1,0.16666666666666666
-87.631,41.894,544,0,0.0,544,1.0,544,1.0,0,0.0,4,0,0.0,4,1.0,4,1.0,0,0.0
