grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,thput_sample_num,thput_sample,thput_sample_ratio,thput_avg,thput_std,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100,thput_conf_interval_90,thput_conf_interval_90_ratio,thput_sample_needed,total_rtt_sample,rtt_sample,rtt_sample_ratio,rtt_avg,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100,rtt_conf_interval_90,rtt_conf_interval_90_ratio,rtt_sample_needed
-86.167,39.767,151,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.7665,95,66736,201,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,38,38,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,95,66736,201,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,4394,22,0.005006827492034593,584,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,129,67011,201,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,4394,20,0.004551661356395084,584,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,151,66736,474,125330,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,4394,206,0.04688211197086937,584,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,152,66736,474,125330,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,4394,415,0.094446973145198,584,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,152,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,4394,8,0.0018206645425580337,584,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,151,66736,201,519630,46,677,196,5035,None,None,None,None,None,None,None,None,LTE+Sub6,4394,77,0.017523896222121076,584,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,151,66736,201,519630,46,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,4394,459,0.10446062812926718,584,196,0.3356164383561644,36.95756571428571,31.52350471894926,0.0,0.0,1.62624,27.33728,64.15184,78.064,107.43296000000001,3.7040118044765378,0.10022337058430167,196.876590621054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.1665,39.767,151,66736,201,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,4394,157,0.03573054164770141,584,90,0.1541095890410959,29.582579555555554,16.783551399048076,0.0,0.0,25.733119999999996,30.44512,41.532799999999995,50.500800000000005,55.084160000000004,2.9102380223377784,0.09837674962970702,87.10186380935453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
