grid_lat,grid_lon,thput_sample_num,mw_thput_sample_num,mw_thput_0,mw_thput_10,mw_thput_25,mw_thput_50,mw_thput_75,mw_thput_90,mw_thput_100,sub6_thput_sample_num,sub6_thput_0,sub6_thput_10,sub6_thput_25,sub6_thput_50,sub6_thput_75,sub6_thput_90,sub6_thput_100,lte_thput_sample_num,lte_thput_0,lte_thput_10,lte_thput_25,lte_thput_50,lte_thput_75,lte_thput_90,lte_thput_100,5g_thput_sample_num,5g_thput_0,5g_thput_10,5g_thput_25,5g_thput_50,5g_thput_75,5g_thput_90,5g_thput_100,all_thput_sample_num,all_thput_0,all_thput_10,all_thput_25,all_thput_50,all_thput_75,all_thput_90,all_thput_100,mw_thput_avg,mw_thput_std,sub6_thput_avg,sub6_thput_std,lte_thput_avg,lte_thput_std,5g_thput_avg,5g_thput_std,all_thput_avg,all_thput_std
-87.684,41.8835,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.6835,41.8775,195,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,195,0.0,1.83808,3.56128,7.811839999999999,56.02368,72.79923199999999,150.39167999999998,0,None,None,None,None,None,None,None,195,0.0,1.83808,3.56128,7.811839999999999,56.02368,72.79923199999999,150.39167999999998,None,None,None,None,29.092775384615383,31.017309259428565,None,None,29.092775384615383,31.017309259428565
-87.6835,41.878,129,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,129,0.0,0.5743999999999999,1.37856,4.939839999999999,47.219199999999994,108.51084800000001,215.56736,0,None,None,None,None,None,None,None,129,0.0,0.5743999999999999,1.37856,4.939839999999999,47.219199999999994,108.51084800000001,215.56736,None,None,None,None,32.51542573643411,45.45575459979157,None,None,32.51542573643411,45.45575459979157
-87.6835,41.8785,327,156,0.0,4.250559999999999,85.21224,126.54032000000001,156.29423999999997,179.38511999999997,204.71616,0,None,None,None,None,None,None,None,171,0.0,1.37856,4.65264,23.66528,133.65279999999998,162.82432,265.27936,156,0.0,4.250559999999999,85.21224,126.54032000000001,156.29423999999997,179.38511999999997,204.71616,327,0.0,2.0448640000000005,6.83536,101.32415999999999,147.20432,172.34688,265.27936,111.54159384615387,60.55077701749095,None,None,62.13416467836257,71.07391379371316,111.54159384615387,60.55077701749095,85.70468134556576,70.70860443471058
-87.6835,41.879,529,97,0.0,99.05318400000002,116.91456,138.77504,164.03839999999997,182.68518400000005,265.75168,345,0.0,3.009855999999999,15.623679999999998,26.767039999999998,39.97824,46.135808,64.10304,87,0.0,17.277952,26.65216,31.93664,38.025279999999995,41.770368,50.31744,442,0.0,4.262047999999999,18.78288,33.659839999999996,49.71432,139.22307199999997,265.75168,529,0.0,5.330432000000001,20.21888,33.20032,45.952,134.45555199999995,265.75168,136.88544,46.59260097330777,26.990365217391304,15.557247582701544,30.80632643678161,10.589663384754239,51.1076101357466,52.28815259055628,47.768835689981096,48.574502728941695
-87.6835,41.8795,93,93,0.0,112.30668800000001,154.09663999999998,204.89087999999998,247.63072,302.76569599999993,386.36992,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,93,0.0,112.30668800000001,154.09663999999998,204.89087999999998,247.63072,302.76569599999993,386.36992,93,0.0,112.30668800000001,154.09663999999998,204.89087999999998,247.63072,302.76569599999993,386.36992,202.3591724731183,79.70439663849702,None,None,None,None,202.3591724731183,79.70439663849702,202.3591724731183,79.70439663849702
-87.6835,41.88,60,60,0.0,48.445824,151.98448,233.29983999999996,259.68448,287.4752,385.63903999999997,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,60,0.0,48.445824,151.98448,233.29983999999996,259.68448,287.4752,385.63903999999997,60,0.0,48.445824,151.98448,233.29983999999996,259.68448,287.4752,385.63903999999997,203.65854933333327,91.12622512539957,None,None,None,None,203.65854933333327,91.12622512539957,203.65854933333327,91.12622512539957
-87.6835,41.8805,53,53,0.0,84.84403199999998,120.65728,167.98656,197.49376,237.78483200000008,262.3008,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,53,0.0,84.84403199999998,120.65728,167.98656,197.49376,237.78483200000008,262.3008,53,0.0,84.84403199999998,120.65728,167.98656,197.49376,237.78483200000008,262.3008,155.06627622641508,63.92364327749706,None,None,None,None,155.06627622641508,63.92364327749706,155.06627622641508,63.92364327749706
-87.6835,41.881,475,326,0.0,157.59199999999998,204.8952,239.8336,273.10352,305.7472,375.27743999999996,1,249.39136,249.39136,249.39136,249.39136,249.39136,249.39136,249.39136,148,0.0,23.366624,86.64823999999999,119.81984,229.48512,245.758336,275.83808,327,0.0,157.600384,204.95008,240.40895999999998,272.99104,305.4952960000001,375.27743999999996,475,0.0,80.758336,158.28928,227.81055999999998,258.58848,293.187456,375.27743999999996,231.53648957055216,71.52723980633365,249.39136,0.0,144.2034227027027,82.17525281493819,231.5910916207951,71.42459141594153,204.3629337263158,85.17050671235407
-87.6835,41.8815,42,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,42,0.0,83.871616,214.6016,268.74144,316.39936,336.9204479999999,343.58783999999997,0,None,None,None,None,None,None,None,42,0.0,83.871616,214.6016,268.74144,316.39936,336.9204479999999,343.58783999999997,None,None,None,None,238.5330742857143,98.07323148554327,None,None,238.5330742857143,98.07323148554327
