grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,thput_sample_num,thput_sample,thput_sample_ratio,thput_avg,thput_std,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100,thput_conf_interval_90,thput_conf_interval_90_ratio,thput_sample_needed,total_rtt_sample,rtt_sample,rtt_sample_ratio,rtt_avg,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100,rtt_conf_interval_90,rtt_conf_interval_90_ratio,rtt_sample_needed
-87.632,41.889,414,66811,155,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,258,214,0.8294573643410853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.889,414,66811,670,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,258,44,0.17054263565891473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8895,143,66811,189,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,365,28,0.07671232876712329,51,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8895,143,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,365,5,0.0136986301369863,51,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8895,152,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,365,51,0.13972602739726028,51,51,1.0,0.12754823529411763,0.36462276906470775,0.0,0.0,0.0,0.0,0.0,0.46463999999999994,1.8585599999999998,0.08398942328038278,0.6584914568728358,2211.4160937500005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8895,327,66811,189,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,365,35,0.0958904109589041,51,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8895,327,66811,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,365,5,0.0136986301369863,51,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8895,412,66811,189,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,365,73,0.2,51,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8895,414,66811,189,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,365,97,0.26575342465753427,51,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8895,414,66811,670,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,365,53,0.14520547945205478,51,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
