grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,thput_sample_num,thput_sample,thput_sample_ratio,thput_avg,thput_std,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100,thput_conf_interval_90,thput_conf_interval_90_ratio,thput_sample_needed,total_rtt_sample,rtt_sample,rtt_sample_ratio,rtt_avg,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100,rtt_conf_interval_90,rtt_conf_interval_90_ratio,rtt_sample_needed
-87.632,41.8745,345,675,250,174270,345,1025,345,66686,345,67086,None,None,None,None,None,None,LTE+Sub6,439,49,0.11161731207289294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8745,449,675,31,174270,482,52740,480,52941,481,53139,None,None,None,None,None,None,LTE+Sub6,439,248,0.5649202733485194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8745,449,675,None,None,480,52941,None,None,None,None,None,None,None,None,None,None,LTE,439,16,0.03644646924829157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8745,148,675,285,2256663,148,5330,None,None,None,None,285,2258329,285,2259995,285,2261661,LTE+MW,439,57,0.12984054669703873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8745,148,675,None,None,148,5330,None,None,None,None,None,None,None,None,None,None,LTE,439,4,0.009111617312072893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8745,345,675,250,174270,345,1025,345,67086,345,66686,None,None,None,None,None,None,LTE+Sub6,439,61,0.13895216400911162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8745,345,675,953,174270,345,1025,345,9820,None,None,None,None,None,None,None,None,LTE+Sub6,439,4,0.009111617312072893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.875,44,675,None,None,44,52740,44,52941,44,53139,None,None,None,None,None,None,LTE,56,35,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.875,333,5110,None,None,333,675,None,None,None,None,None,None,None,None,None,None,LTE,56,21,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8755,44,675,None,None,44,52740,44,52941,44,53139,None,None,None,None,None,None,LTE,265,137,0.5169811320754717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8755,44,66686,None,None,44,52740,44,52941,44,53139,None,None,None,None,None,None,LTE,265,3,0.011320754716981131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8755,148,675,31,174270,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,265,8,0.03018867924528302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8755,154,675,910,174270,154,67086,154,66686,None,None,None,None,None,None,None,None,LTE+Sub6,265,26,0.09811320754716982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8755,333,5110,None,None,333,675,None,None,None,None,None,None,None,None,None,None,LTE,265,1,0.0037735849056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8755,383,5110,None,None,383,675,383,66686,383,67086,None,None,None,None,None,None,LTE,265,22,0.0830188679245283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8755,383,66686,31,174270,383,1025,383,67086,383,675,None,None,None,None,None,None,LTE+Sub6,265,3,0.011320754716981131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.632,41.8755,383,66686,None,None,383,675,383,5330,383,67086,None,None,None,None,None,None,LTE,265,14,0.052830188679245285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
