grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_sample,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-86.1665,39.7665,38,0,0.0,38,1.0,38,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-86.1665,39.767,2947,0,0.0,2735,0.9280624363759755,2735,0.9280624363759755,212,0.07193756362402443,34,0,0.0,28,0.8235294117647058,28,0.8235294117647058,6,0.17647058823529413
-86.1665,39.7675,1476,0,0.0,1358,0.9200542005420054,1358,0.9200542005420054,118,0.07994579945799458,29,0,0.0,26,0.896551724137931,26,0.896551724137931,3,0.10344827586206896
-86.1665,39.768,1291,0,0.0,1170,0.9062742060418281,1170,0.9062742060418281,121,0.09372579395817196,29,0,0.0,25,0.8620689655172413,25,0.8620689655172413,4,0.13793103448275862
-86.1665,39.7685,1217,0,0.0,1084,0.8907148726376335,1084,0.8907148726376335,133,0.10928512736236648,30,0,0.0,24,0.8,24,0.8,6,0.2
-86.1665,39.769,1256,0,0.0,1098,0.8742038216560509,1098,0.8742038216560509,158,0.12579617834394904,35,0,0.0,27,0.7714285714285715,27,0.7714285714285715,8,0.22857142857142856
-86.1665,39.7695,1886,0,0.0,1545,0.8191940615058324,1545,0.8191940615058324,341,0.18080593849416754,34,0,0.0,27,0.7941176470588235,27,0.7941176470588235,7,0.20588235294117646
-86.1665,39.77,2109,0,0.0,1146,0.5433854907539118,1146,0.5433854907539118,963,0.4566145092460882,22,0,0.0,17,0.7727272727272727,17,0.7727272727272727,5,0.22727272727272727
-86.1665,39.7705,194,0,0.0,154,0.7938144329896907,154,0.7938144329896907,40,0.20618556701030927,4,0,0.0,3,0.75,3,0.75,1,0.25
-86.1665,39.771,361,0,0.0,320,0.8864265927977839,320,0.8864265927977839,41,0.11357340720221606,10,0,0.0,8,0.8,8,0.8,2,0.2
-86.1665,39.7715,1985,0,0.0,1724,0.8685138539042822,1724,0.8685138539042822,261,0.13148614609571788,16,0,0.0,10,0.625,10,0.625,6,0.375
-86.1665,39.772,1331,0,0.0,1197,0.8993238166791886,1197,0.8993238166791886,134,0.10067618332081142,22,0,0.0,14,0.6363636363636364,14,0.6363636363636364,8,0.36363636363636365
-86.1665,39.7725,823,0,0.0,714,0.8675577156743621,714,0.8675577156743621,109,0.1324422843256379,16,0,0.0,12,0.75,12,0.75,4,0.25
-86.1665,39.773,1037,0,0.0,894,0.8621022179363549,894,0.8621022179363549,143,0.13789778206364514,16,0,0.0,10,0.625,10,0.625,6,0.375
-86.1665,39.7735,1007,0,0.0,879,0.8728897715988083,879,0.8728897715988083,128,0.12711022840119166,21,0,0.0,14,0.6666666666666666,14,0.6666666666666666,7,0.3333333333333333
-86.1665,39.774,691,0,0.0,550,0.7959479015918958,550,0.7959479015918958,141,0.2040520984081042,14,0,0.0,10,0.7142857142857143,10,0.7142857142857143,4,0.2857142857142857
-86.1665,39.7745,490,0,0.0,435,0.8877551020408163,435,0.8877551020408163,55,0.11224489795918367,11,0,0.0,8,0.7272727272727273,8,0.7272727272727273,3,0.2727272727272727
-86.1665,39.775,856,0,0.0,749,0.875,749,0.875,107,0.125,14,0,0.0,9,0.6428571428571429,9,0.6428571428571429,5,0.35714285714285715
-86.1665,39.7755,1113,0,0.0,1029,0.9245283018867925,1029,0.9245283018867925,84,0.07547169811320754,13,0,0.0,11,0.8461538461538461,11,0.8461538461538461,2,0.15384615384615385
-86.1665,39.776,396,0,0.0,316,0.797979797979798,316,0.797979797979798,80,0.20202020202020202,11,0,0.0,8,0.7272727272727273,8,0.7272727272727273,3,0.2727272727272727
-86.1665,39.7765,231,0,0.0,193,0.8354978354978355,193,0.8354978354978355,38,0.1645021645021645,13,0,0.0,9,0.6923076923076923,9,0.6923076923076923,4,0.3076923076923077
-86.1665,39.777,81,0,0.0,76,0.9382716049382716,76,0.9382716049382716,5,0.06172839506172839,5,0,0.0,4,0.8,4,0.8,1,0.2
-86.166,39.767,1244,0,0.0,1094,0.8794212218649518,1094,0.8794212218649518,150,0.12057877813504823,28,0,0.0,23,0.8214285714285714,23,0.8214285714285714,5,0.17857142857142858
