grid_lat,grid_lon,thput_sample_num,mw_thput_sample_num,mw_thput_0,mw_thput_10,mw_thput_25,mw_thput_50,mw_thput_75,mw_thput_90,mw_thput_100,sub6_thput_sample_num,sub6_thput_0,sub6_thput_10,sub6_thput_25,sub6_thput_50,sub6_thput_75,sub6_thput_90,sub6_thput_100,lte_thput_sample_num,lte_thput_0,lte_thput_10,lte_thput_25,lte_thput_50,lte_thput_75,lte_thput_90,lte_thput_100,5g_thput_sample_num,5g_thput_0,5g_thput_10,5g_thput_25,5g_thput_50,5g_thput_75,5g_thput_90,5g_thput_100,all_thput_sample_num,all_thput_0,all_thput_10,all_thput_25,all_thput_50,all_thput_75,all_thput_90,all_thput_100,mw_thput_avg,mw_thput_std,sub6_thput_avg,sub6_thput_std,lte_thput_avg,lte_thput_std,5g_thput_avg,5g_thput_std,all_thput_avg,all_thput_std
-87.632,41.889,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.8895,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.89,54,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,54,0.0,1.630272,3.1090399999999994,7.925279999999999,14.9636,49.170719999999996,77.52576,0,None,None,None,None,None,None,None,54,0.0,1.630272,3.1090399999999994,7.925279999999999,14.9636,49.170719999999996,77.52576,None,None,None,None,14.930962962962962,19.55221632227402,None,None,14.930962962962962,19.55221632227402
-87.632,41.8915,2470,644,0.0,30.237983999999994,90.21911999999998,129.34704,226.60528,291.203424,562.14848,0,None,None,None,None,None,None,None,1826,0.0,0.0,64.03352,129.51839999999999,182.0396,227.29456,340.09504,644,0.0,30.237983999999994,90.21911999999998,129.34704,226.60528,291.203424,562.14848,2470,0.0,0.0,71.90352,129.44288,191.32103999999998,249.35993599999992,562.14848,158.92330111801243,104.05134405172403,None,None,124.79464157721797,79.52024672582847,158.92330111801243,104.05134405172403,133.692964145749,87.87544751007873
-87.632,41.892,1448,413,0.0,16.633856,35.27712,83.50623999999999,164.74815999999998,225.5456,338.85952000000003,89,0.0,17.672256,30.839039999999997,51.93856,89.63488,103.631936,116.5456,946,0.0,3.8137599999999994,44.27927999999999,75.28224,107.13968,148.65776,255.69088,502,0.0,16.559968,34.24408,63.167359999999995,157.34856000000002,197.92931200000012,338.85952000000003,1448,0.0,8.456960000000002,38.16591999999999,73.97984,123.61704,171.62304,338.85952000000003,106.13113878934625,84.02160487321733,55.660037752809,32.864732509885336,78.12613124735729,50.355524883558516,97.18307505976097,79.81894085348712,84.7328893922652,62.829967545384555
-87.632,41.8925,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.893,1735,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,1735,0.0,0.40243200000000123,36.76096,110.336,154.00608,190.01728,324.97344,0,None,None,None,None,None,None,None,1735,0.0,0.40243200000000123,36.76096,110.336,154.00608,190.01728,324.97344,None,None,None,None,102.8187122074928,70.83823868975267,None,None,102.8187122074928,70.83823868975267
-87.632,41.8935,2492,267,0.0,0.0,147.85056,206.59712,266.31744,312.42950399999995,361.06336,0,None,None,None,None,None,None,None,2225,0.0,32.544256,71.9648,109.76895999999999,163.19871999999998,203.84249600000004,334.96223999999995,267,0.0,0.0,147.85056,206.59712,266.31744,312.42950399999995,361.06336,2492,0.0,29.414592,73.81456,115.66127999999999,174.55087999999998,220.83568,361.06336,190.3951424719101,98.43057839285682,None,None,116.44829425617976,65.86377407968571,190.3951424719101,98.43057839285682,124.3711708507223,73.71844325176149
-87.632,41.894,211,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,211,0.0,18.09152,57.633919999999996,86.37311999999999,109.55295999999998,130.32512,194.75647999999998,0,None,None,None,None,None,None,None,211,0.0,18.09152,57.633919999999996,86.37311999999999,109.55295999999998,130.32512,194.75647999999998,None,None,None,None,82.26924890995258,42.57902875660032,None,None,82.26924890995258,42.57902875660032
-87.632,41.8945,2177,0,None,None,None,None,None,None,None,469,0.0,17.245952,30.86656,52.917759999999994,64.16512,83.68448,192.19968,1708,0.0,7.441344,14.0224,24.910079999999997,44.7352,70.215296,167.79008,469,0.0,17.245952,30.86656,52.917759999999994,64.16512,83.68448,192.19968,2177,0.0,7.954944000000001,15.730559999999999,29.6928,54.190079999999995,73.68076800000003,192.19968,None,None,51.0898834968017,28.443002237499407,32.68405985948477,26.174101300953364,51.0898834968017,28.443002237499407,36.64930160771704,27.731583808149928
-87.632,41.8955,354,0,None,None,None,None,None,None,None,155,0.0,79.434752,121.21152000000001,158.21376,181.60415999999998,208.811264,286.64191999999997,199,0.0,63.755008000000004,96.80735999999999,148.992,180.67552,217.65555200000006,336.78463999999997,155,0.0,79.434752,121.21152000000001,158.21376,181.60415999999998,208.811264,286.64191999999997,354,0.0,66.48768000000001,109.43055999999999,154.82399999999998,180.99104,214.0944,336.78463999999997,None,None,149.60495380645162,55.88074673020381,142.8018042211055,64.69605001710156,149.60495380645162,55.88074673020381,145.78058440677964,61.08655798602842
