grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_sample,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-87.632,41.8755,72,0,0.0,67,0.9305555555555556,67,0.9305555555555556,5,0.06944444444444445,4,0,0.0,3,0.75,3,0.75,1,0.25
-87.632,41.8815,30,0,0.0,30,1.0,30,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.632,41.8855,88,0,0.0,88,1.0,88,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.6315,41.8755,81,0,0.0,66,0.8148148148148148,66,0.8148148148148148,15,0.18518518518518517,5,0,0.0,4,0.8,4,0.8,1,0.2
-87.6315,41.8815,34,0,0.0,24,0.7058823529411765,24,0.7058823529411765,10,0.29411764705882354,5,0,0.0,3,0.6,3,0.6,2,0.4
-87.6315,41.8855,4,0,0.0,4,1.0,4,1.0,0,0.0,1,0,0.0,1,1.0,1,1.0,0,0.0
-87.631,41.8755,69,0,0.0,27,0.391304347826087,27,0.391304347826087,42,0.6086956521739131,4,0,0.0,2,0.5,2,0.5,2,0.5
-87.631,41.8815,33,0,0.0,22,0.6666666666666666,22,0.6666666666666666,11,0.3333333333333333,3,0,0.0,1,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666
-87.631,41.8855,118,0,0.0,118,1.0,118,1.0,0,0.0,2,0,0.0,2,1.0,2,1.0,0,0.0
-87.6305,41.8745,804,0,0.0,801,0.996268656716418,801,0.996268656716418,3,0.0037313432835820895,3,0,0.0,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
-87.6305,41.875,540,0,0.0,534,0.9888888888888889,534,0.9888888888888889,6,0.011111111111111112,4,0,0.0,3,0.75,3,0.75,1,0.25
-87.6305,41.8755,324,0,0.0,320,0.9876543209876543,320,0.9876543209876543,4,0.012345679012345678,6,0,0.0,5,0.8333333333333334,5,0.8333333333333334,1,0.16666666666666666
-87.6305,41.876,701,0,0.0,622,0.8873038516405135,622,0.8873038516405135,79,0.11269614835948645,4,0,0.0,2,0.5,2,0.5,2,0.5
-87.6305,41.8765,604,0,0.0,537,0.8890728476821192,537,0.8890728476821192,67,0.11092715231788079,4,0,0.0,2,0.5,2,0.5,2,0.5
-87.6305,41.877,119,0,0.0,60,0.5042016806722689,60,0.5042016806722689,59,0.4957983193277311,2,0,0.0,1,0.5,1,0.5,1,0.5
