grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,thput_sample_num,thput_sample,thput_sample_ratio,thput_avg,thput_std,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100,thput_conf_interval_90,thput_conf_interval_90_ratio,thput_sample_needed,total_rtt_sample,rtt_sample,rtt_sample_ratio,rtt_avg,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100,rtt_conf_interval_90,rtt_conf_interval_90_ratio,rtt_sample_needed
-87.6835,41.8775,403,675,93,174270,403,67086,403,66686,None,None,None,None,None,None,None,None,LTE+Sub6,2301,567,0.24641460234680573,2198,567,0.25796178343949044,74.2468419047619,38.52429787990307,0.0,23.845568,45.68976,74.67352,104.60175999999998,122.77107200000002,187.21872,2.661393581282794,0.03584520921033414,72.85264062295975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.8775,403,675,93,174270,403,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,2301,308,0.1338548457192525,2198,308,0.14012738853503184,42.839995844155844,26.31430144479709,0.0,10.557151999999999,23.4257,38.593759999999996,61.2218,80.47414400000002,107.54639999999999,2.4665072110654975,0.05757487045606177,102.09786380739466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.8775,403,675,93,174270,403,9820,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,2301,96,0.041720990873533245,2198,96,0.04367606915377616,37.689812499999995,21.036556207455718,0.0,12.83824,23.008599999999998,35.3884,52.42699999999999,65.18019999999999,94.38688,3.5318717973018887,0.09370892458809364,84.30108045558737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.8775,403,675,None,None,403,5330,403,66686,403,67086,None,None,None,None,None,None,LTE,2301,876,0.38070404172099087,2198,876,0.39854413102820746,38.9516505022831,18.961043081760828,0.0,16.27984,25.574640000000002,37.63932,50.01132,63.69864,131.65439999999998,1.0538433859766263,0.02705516640212349,64.12162574448145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.8775,403,9820,None,None,403,5330,403,66686,403,67086,None,None,None,None,None,None,LTE,2301,351,0.15254237288135594,2198,351,0.15969062784349408,35.142935840455834,15.709356408563423,0.0,14.8776,25.910079999999997,36.273599999999995,45.29784,54.94256,75.87584,1.379338114477874,0.03924937064848202,54.07200968019744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.8775,410,675,None,None,410,5330,410,66686,410,67086,None,None,None,None,None,None,LTE,2301,103,0.04476314645806171,2198,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.878,403,675,93,174270,403,67086,403,66686,None,None,None,None,None,None,None,None,LTE+Sub6,474,67,0.14135021097046413,433,67,0.15473441108545036,72.12916776119403,26.810534032008167,0.0,35.621344,56.24119999999999,71.95536,89.4128,103.33340799999999,129.41119999999998,5.38807913498938,0.07470042012446736,37.38702353737191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.878,403,675,93,174270,403,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,474,91,0.19198312236286919,433,91,0.21016166281755197,78.13001318681319,31.29331996248783,0.0,34.10384,59.83991999999999,81.74943999999999,102.03344,113.71455999999999,134.50719999999998,5.396309456811263,0.0690683290160004,43.41095006486858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.878,403,675,93,174270,403,9820,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,474,49,0.10337552742616034,433,49,0.11316397228637413,62.31157551020409,25.832858755508365,0.0,32.860096,42.04776,64.02688,81.94063999999999,92.57555200000002,121.61023999999999,6.070721807544466,0.0974252658167876,46.509243855411434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.878,403,675,None,None,403,5330,403,66686,403,67086,None,None,None,None,None,None,LTE,474,115,0.24261603375527427,433,115,0.26558891454965355,62.04717147826087,27.90577631266835,0.0,28.539136,45.19767999999999,61.48912,78.13415999999998,98.39334400000001,134.72047999999998,4.280663511930292,0.0689904698303626,54.736376665262966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.878,403,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,474,58,0.12236286919831224,433,58,0.13394919168591224,43.03866758620689,12.718206613775672,0.0,27.445135999999998,35.13664,43.6128,52.77804,57.66808,70.61488,2.7471209539517547,0.06382913570568241,23.630119676619653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.878,403,9820,None,None,403,5330,403,66686,403,67086,None,None,None,None,None,None,LTE,474,53,0.11181434599156118,433,53,0.12240184757505773,71.38833509433964,26.80381971377732,0.0,41.502976,61.43984,73.05424,87.04767999999999,101.495776,142.40272,6.056540917615361,0.08483936359647057,38.14790336190691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.878,410,675,None,None,410,5330,410,66686,410,67086,None,None,None,None,None,None,LTE,474,41,0.08649789029535865,433,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.8785,403,675,93,174270,403,67086,403,66686,None,None,None,None,None,None,None,None,LTE+Sub6,1296,81,0.0625,983,81,0.08240081383519837,40.684762469135805,20.21298311062994,0.0,16.94016,27.028159999999996,40.36672,54.37424,65.49471999999999,91.95456,3.6944841352206947,0.09080756310236289,66.79270948437589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.8785,403,675,93,174270,403,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1296,168,0.12962962962962962,983,168,0.17090539165818922,40.98078476190476,20.92615777732731,0.0,14.578240000000001,26.73492,39.304959999999994,53.71584,67.62800000000001,97.35839999999999,2.6558329630562403,0.06480678636308279,70.55864858633225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.8785,403,675,93,174270,403,9820,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1296,165,0.12731481481481483,983,165,0.167853509664293,81.36593503030302,32.109615531705096,0.0,41.3976,59.55072,82.91936,104.18863999999999,119.964576,154.79471999999998,4.112056144268268,0.05053780974478841,42.14215852770709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.8785,403,675,None,None,403,5330,403,66686,403,67086,None,None,None,None,None,None,LTE,1296,188,0.14506172839506173,983,188,0.19125127161749747,90.13219659574466,41.862431719216715,0.0,38.49248,62.540079999999996,88.5968,117.75031999999999,141.58550400000004,195.26912,5.0224015204968975,0.05572261311929478,58.374180721440915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87.6835,41.8785,403,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,1296,141,0.1087962962962963,983,141,0.14343845371312308,38.43486468085106,14.638838090666834,0.0,21.3648,30.75408,38.12047999999999,47.73824,56.02591999999999,73.62863999999999,2.0279766645289548,0.05276398606755937,39.25493898290014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
