grid_lat,grid_lon,thput_sample_num,mw_thput_sample_num,mw_thput_0,mw_thput_10,mw_thput_25,mw_thput_50,mw_thput_75,mw_thput_90,mw_thput_100,sub6_thput_sample_num,sub6_thput_0,sub6_thput_10,sub6_thput_25,sub6_thput_50,sub6_thput_75,sub6_thput_90,sub6_thput_100,lte_thput_sample_num,lte_thput_0,lte_thput_10,lte_thput_25,lte_thput_50,lte_thput_75,lte_thput_90,lte_thput_100,5g_thput_sample_num,5g_thput_0,5g_thput_10,5g_thput_25,5g_thput_50,5g_thput_75,5g_thput_90,5g_thput_100,all_thput_sample_num,all_thput_0,all_thput_10,all_thput_25,all_thput_50,all_thput_75,all_thput_90,all_thput_100,mw_thput_avg,mw_thput_std,sub6_thput_avg,sub6_thput_std,lte_thput_avg,lte_thput_std,5g_thput_avg,5g_thput_std,all_thput_avg,all_thput_std
-86.1675,39.761,1201,824,0.0,0.0,0.0,357.89207999999996,538.5618,619.5556,898.4435199999999,0,None,None,None,None,None,None,None,377,0.0,24.296864,47.24656,64.17855999999999,75.36176,83.05948800000002,106.07376,824,0.0,0.0,0.0,357.89207999999996,538.5618,619.5556,898.4435199999999,1201,0.0,0.0,22.211199999999998,75.36176,471.33488,589.8004799999999,898.4435199999999,298.47351728155337,260.537161772975,None,None,59.2036074270557,22.632955390491556,298.47351728155337,260.537161772975,223.3654773022481,243.02784172709224
-86.1675,39.7615,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.1675,39.7655,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.1675,39.767,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.1675,39.771,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.1675,39.7715,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.1675,39.7725,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.1675,39.773,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.1675,39.774,33,0,None,None,None,None,None,None,None,33,0.0,8.201504,11.70032,19.64304,25.07744,27.122463999999997,36.47024,0,None,None,None,None,None,None,None,33,0.0,8.201504,11.70032,19.64304,25.07744,27.122463999999997,36.47024,33,0.0,8.201504,11.70032,19.64304,25.07744,27.122463999999997,36.47024,None,None,18.549905454545453,7.824605912250068,None,None,18.549905454545453,7.824605912250068,18.549905454545453,7.824605912250068
-86.1675,39.776,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-86.1675,39.7775,5,0,None,None,None,None,None,None,None,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,None,None,None,None,None,None,None,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0
-86.1675,39.778,65,0,None,None,None,None,None,None,None,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,None,None,None,None,None,None,None,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0
-86.1675,39.7785,159,0,None,None,None,None,None,None,None,108,0.0,0.24416,5.73548,33.1072,50.69448,65.56408,72.51039999999999,51,0.0,1.74608,3.05192,3.7017599999999997,4.6912,8.39168,81.34992,108,0.0,0.24416,5.73548,33.1072,50.69448,65.56408,72.51039999999999,159,0.0,0.3645759999999999,3.27512,8.39168,43.824960000000004,65.324416,81.34992,None,None,29.495739999999994,24.69163879446164,9.214456470588233,19.14308521108799,29.495739999999994,24.69163879446164,22.990422641509433,24.92549529466562
-86.1675,39.779,165,0,None,None,None,None,None,None,None,119,0.0,14.540095999999998,19.5368,33.81216,42.829359999999994,50.45318400000001,73.244,46,0.0,0.71856,1.35004,2.00192,2.8603600000000005,4.76336,7.3831999999999995,119,0.0,14.540095999999998,19.5368,33.81216,42.829359999999994,50.45318400000001,73.244,165,0.0,1.4177279999999999,3.4704,22.441119999999998,40.67967999999999,47.027328,73.244,None,None,32.15003428571428,14.6458332236487,2.364173913043478,1.6977596685395344,32.15003428571428,14.6458332236487,23.84609745454545,18.27261397873522
-86.1675,39.7795,180,0,None,None,None,None,None,None,None,124,0.0,23.238144000000002,28.671039999999998,34.26128,42.40371999999999,49.842256,59.2544,56,0.0,0.60992,1.40312,2.2303999999999995,3.20504,5.23424,10.72848,124,0.0,23.238144000000002,28.671039999999998,34.26128,42.40371999999999,49.842256,59.2544,180,0.0,1.4039359999999996,3.1995999999999998,29.144,38.4572,47.548288,59.2544,None,None,34.822646451612904,11.62978975363326,2.6339514285714283,1.9929812122505504,34.822646451612904,11.62978975363326,24.808385777777776,17.789600834163572
