grid_lat,grid_lon,total_sample,mw_sample,mw_ratio,sub6_sample,sub6_ratio,5g_sample,5g_sample,lte_sample,lte_ratio,total_cs_sample,mw_cs_sample,mw_cs_ratio,sub6_cs_sample,sub6_cs_ratio,5g_cs_sample,5g_cs_sample,lte_cs_sample,lte_cs_ratio
-87.632,41.8915,118,0,0.0,0,0.0,0,0.0,118,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.632,41.8965,84,0,0.0,0,0.0,0,0.0,84,1.0,2,0,0.0,0,0.0,0,0.0,2,1.0
-87.6315,41.8915,211,0,0.0,0,0.0,0,0.0,211,1.0,2,0,0.0,0,0.0,0,0.0,2,1.0
-87.6315,41.8965,441,0,0.0,0,0.0,0,0.0,441,1.0,3,0,0.0,0,0.0,0,0.0,3,1.0
-87.631,41.8915,126,0,0.0,0,0.0,0,0.0,126,1.0,2,0,0.0,0,0.0,0,0.0,2,1.0
-87.631,41.892,134,0,0.0,0,0.0,0,0.0,134,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.631,41.8925,549,0,0.0,0,0.0,0,0.0,549,1.0,2,0,0.0,0,0.0,0,0.0,2,1.0
-87.631,41.893,204,0,0.0,0,0.0,0,0.0,204,1.0,2,0,0.0,0,0.0,0,0.0,2,1.0
-87.631,41.8935,67,0,0.0,0,0.0,0,0.0,67,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.631,41.894,393,0,0.0,0,0.0,0,0.0,393,1.0,4,0,0.0,0,0.0,0,0.0,4,1.0
-87.631,41.8945,51,0,0.0,0,0.0,0,0.0,51,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.631,41.895,53,0,0.0,0,0.0,0,0.0,53,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.631,41.8955,60,0,0.0,0,0.0,0,0.0,60,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.631,41.896,63,0,0.0,0,0.0,0,0.0,63,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.631,41.8965,173,0,0.0,0,0.0,0,0.0,173,1.0,3,0,0.0,0,0.0,0,0.0,3,1.0
-87.6305,41.892,58,0,0.0,0,0.0,0,0.0,58,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.6305,41.893,270,0,0.0,0,0.0,0,0.0,270,1.0,3,0,0.0,0,0.0,0,0.0,3,1.0
-87.6305,41.8965,644,0,0.0,0,0.0,0,0.0,644,1.0,5,0,0.0,0,0.0,0,0.0,5,1.0
-87.63,41.892,40,0,0.0,0,0.0,0,0.0,40,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.63,41.893,48,0,0.0,0,0.0,0,0.0,48,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.63,41.8965,523,0,0.0,0,0.0,0,0.0,523,1.0,3,0,0.0,0,0.0,0,0.0,3,1.0
-87.6295,41.8915,56,0,0.0,0,0.0,0,0.0,56,1.0,2,0,0.0,0,0.0,0,0.0,2,1.0
-87.6295,41.892,303,0,0.0,0,0.0,0,0.0,303,1.0,6,0,0.0,0,0.0,0,0.0,6,1.0
-87.6295,41.8925,68,0,0.0,0,0.0,0,0.0,68,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.6295,41.893,403,0,0.0,0,0.0,0,0.0,403,1.0,2,0,0.0,0,0.0,0,0.0,2,1.0
-87.6295,41.8935,64,0,0.0,0,0.0,0,0.0,64,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.6295,41.894,66,0,0.0,0,0.0,0,0.0,66,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
-87.6295,41.8945,95,0,0.0,0,0.0,0,0.0,95,1.0,3,0,0.0,0,0.0,0,0.0,3,1.0
-87.6295,41.895,271,0,0.0,0,0.0,0,0.0,271,1.0,4,0,0.0,0,0.0,0,0.0,4,1.0
-87.6295,41.8955,130,0,0.0,0,0.0,0,0.0,130,1.0,4,0,0.0,0,0.0,0,0.0,4,1.0
-87.6295,41.896,1042,0,0.0,0,0.0,0,0.0,1042,1.0,3,0,0.0,0,0.0,0,0.0,3,1.0
-87.6295,41.8965,287,0,0.0,0,0.0,0,0.0,287,1.0,3,0,0.0,0,0.0,0,0.0,3,1.0
-87.629,41.8915,77,0,0.0,0,0.0,0,0.0,77,1.0,1,0,0.0,0,0.0,0,0.0,1,1.0
