time,lat,lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nr_scell1_cid,nr_scell1_freq,nr_scell2_cid,nr_scell2_freq,nr_scell3_cid,nr_scell3_freq,cell_set_type,cell_set_type_v2,throughput,rtt,disruption,thput_confidence_level,bw,time_delta,cell_num,width,avg_speed
1640549433,-86.16177645,39.76821998,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,244.95664,None,None,1,420,246.3100002,5,420,202.62747199999998
1640549434,-86.16177654,39.76822012,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,211.5336,None,None,1,420,247.3900001,5,420,205.29361600000001
1640549435,-86.16177663,39.76822025,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,319.01728,None,None,1,420,248.46,5,420,217.74653600000002
1640549436,-86.16177672,39.76822039,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,197.7216,None,None,1,420,249.5300002,5,420,246.12455999999997
1640549437,-86.16177682,39.76822053,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,201.54672,None,None,1,420,250.6000001,5,420,170.55784
1640549439,-86.16177689,39.76822069,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,210.22704,None,None,1,420,251.6700001,5,420,196.097056
1640549440,-86.16177698,39.76822083,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,58.24736,None,None,1,420,252.75,5,420,196.58168
1640549441,-86.16177705,39.76822094,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,254.20592,None,None,1,420,253.8100002,5,420,211.85883199999998
1640549442,-86.16177715,39.76822104,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,229.15424,None,None,1,420,254.8900001,5,420,233.70512
1640549443,-86.16177725,39.76822114,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,236.132,None,None,1,420,255.96,5,420,239.42012799999998
1640549444,-86.16177735,39.76822124,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,268.48672,None,None,1,420,257.0300002,5,420,240.133856
1640549445,-86.16177743,39.76822132,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,272.76976,None,None,1,420,258.1000001,5,420,195.502016
1640549446,-86.16177745,39.76822134,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,217.00064,None,None,1,420,259.1700001,5,420,180.84227200000004
1640549447,-86.16177725,39.76822116,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,176.77136,None,None,1,420,260.25,5,420,201.23816
1640549448,-86.16177717,39.76822094,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,0,None,None,1,420,261.3100002,5,420,5.570256
1640549449,-86.16177721,39.76822107,306,850,977,2259995,None,None,None,None,None,None,977,2261661,977,2263327,977,2264993,LTE+MW,LTE+5GM,0,None,None,1,420,262.3900001,5,420,0.0
1640549450,-86.16177722,39.76822114,369,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,10,263.46,1,10,0.0
