seconds_since_epoch,throughput,time_delay,,,,<0.05,>0.15
1640549311,9.34032,120.8,,0.1000001,,TRUE,TRUE
1640549311,20.55616,120.9000001,,0.0999999,,TRUE,TRUE
1640549311,13.90368,121,,0.0999999,,TRUE,TRUE
1640549311,5.33456,121.0999999,,0.1000001,,TRUE,TRUE
1640549311,10.89456,121.2,,0.1,,TRUE,TRUE
1640549311,14.01392,121.3,,0.2,,TRUE,FALSE
1640549312,9.41248,121.5,,0.0999999,,TRUE,TRUE
1640549312,8.80144,121.5999999,,0.1000001,,TRUE,TRUE
1640549312,7.28528,121.7,,0.1,,TRUE,TRUE
1640549312,10.38832,121.8,,0.1000001,,TRUE,TRUE
1640549312,8.39856,121.9000001,,0.0999999,,TRUE,TRUE
1640549312,8.94976,122,,0.0999999,,TRUE,TRUE
1640549312,8.67888,122.0999999,,0.1000001,,TRUE,TRUE
1640549312,14.20736,122.2,,0.1,,TRUE,TRUE
1640549312,10.26176,122.3,,0.1000001,,TRUE,TRUE
1640549312,9.74864,122.4000001,,0.0999999,,TRUE,TRUE
1640549313,10.09024,122.5,,0.0999999,,TRUE,TRUE
1640549313,11.54512,122.5999999,,0.1000001,,TRUE,TRUE
1640549313,12.67472,122.7,,0.1,,TRUE,TRUE
1640549313,12.868,122.8,,0.1000001,,TRUE,TRUE
1640549313,10.71904,122.9000001,,0.0999999,,TRUE,TRUE
1640549313,15.26288,123,,0.0999999,,TRUE,TRUE
1640549313,13.056,123.0999999,,0.1000001,,TRUE,TRUE
1640549313,13.70352,123.2,,0.1,,TRUE,TRUE
1640549313,14.27512,123.3,,0.1000001,,TRUE,TRUE
1640549313,15.21024,123.4000001,,0.1999998,,TRUE,FALSE
1640549314,19.67584,123.5999999,,0.1000001,,TRUE,TRUE
1640549314,14.6032,123.7,,0.1,,TRUE,TRUE
1640549314,20.47312,123.8,,0.1000001,,TRUE,TRUE
1640549314,18.2248,123.9000001,,0.0999999,,TRUE,TRUE
1640549314,18.4576,124,,0.0999999,,TRUE,TRUE
1640549314,16.6616,124.0999999,,0.1000001,,TRUE,TRUE
1640549314,23.28496,124.2,,0.1,,TRUE,TRUE
1640549314,8.40944,124.3,,0.1000001,,TRUE,TRUE
1640549314,18.15952,124.4000001,,0.0999999,,TRUE,TRUE
1640549315,10.07392,124.5,,0.0999999,,TRUE,TRUE
1640549315,11.64448,124.5999999,,0.1000001,,TRUE,TRUE
1640549315,13.86016,124.7,,0.1,,TRUE,TRUE
1640549315,10.31616,124.8,,0.1000001,,TRUE,TRUE
1640549315,15.23744,124.9000001,,0.0999999,,TRUE,TRUE
1640549315,14.03568,125,,0.0999999,,TRUE,TRUE
1640549315,5.03584,125.0999999,,0.1000001,,TRUE,TRUE
1640549315,16.0744,125.2,,0.1,,TRUE,TRUE
1640549315,12.16704,125.3,,0.1000001,,TRUE,TRUE
1640549315,6.50816,125.4000001,,0.0999999,,TRUE,TRUE
1640549316,9.52816,125.5,,0.2,,TRUE,FALSE
1640549316,5.97184,125.7,,0.1,,TRUE,TRUE
1640549316,7.04704,125.8,,0.1000001,,TRUE,TRUE
1640549316,6.8048,125.9000001,,0.0999999,,TRUE,TRUE
1640549316,7.00896,126,,0.0999999,,TRUE,TRUE
1640549316,3.60448,126.0999999,,0.1000001,,TRUE,TRUE
1640549316,10.00176,126.2,,0.1,,TRUE,TRUE
1640549316,6.568,126.3,,0.1000001,,TRUE,TRUE
1640549316,6.3312,126.4000001,,0.0999999,,TRUE,TRUE
1640549317,7.45536,126.5,,0.0999999,,TRUE,TRUE
1640549317,8.24336,126.5999999,,0.1000001,,TRUE,TRUE
1640549317,7.23968,126.7,,0.1,,TRUE,TRUE
1640549317,9.41248,126.8,,0.1000001,,TRUE,TRUE
1640549317,7.2512,126.9000001,,0.0999999,,TRUE,TRUE
1640549317,6.99264,127,,0.0999999,,TRUE,TRUE
1640549317,3.76032,127.0999999,,0.1000001,,TRUE,TRUE
1640549317,9.20832,127.2,,0.1,,TRUE,TRUE
1640549317,6.08896,127.3,,0.2,,TRUE,FALSE
1640549318,3.7304,127.5,,0.0999999,,TRUE,TRUE
1640549318,8.0624,127.5999999,,0.1000001,,TRUE,TRUE
1640549318,5.90656,127.7,,0.1,,TRUE,TRUE
1640549318,3.3656,127.8,,0.1000001,,TRUE,TRUE
1640549318,6.7504,127.9000001,,0.0999999,,TRUE,TRUE
1640549318,3.64192,128,,0.0999999,,TRUE,TRUE
1640549318,5.31184,128.0999999,,0.1000001,,TRUE,TRUE
1640549318,4.64496,128.2,,0.1,,TRUE,TRUE
1640549318,7.13008,128.3,,0.1000001,,TRUE,TRUE
1640549318,5.90112,128.4000001,,0.0999999,,TRUE,TRUE
1640549319,7.57104,128.5,,0.0999999,,TRUE,TRUE
1640549319,8.10048,128.5999999,,0.1000001,,TRUE,TRUE
1640549319,8.31008,128.7,,0.1,,TRUE,TRUE
1640549319,10.40464,128.8,,0.1000001,,TRUE,TRUE
1640549319,9.06,128.9000001,,0.0999999,,TRUE,TRUE
1640549319,10.4032,129,,0.0999999,,TRUE,TRUE
1640549319,11.35184,129.0999999,,0.1000001,,TRUE,TRUE
1640549319,4.992,129.2,,0.1,,TRUE,TRUE
1640549319,11.69344,129.3,,0.1000001,,TRUE,TRUE
1640549319,8.61216,129.4000001,,0.0999999,,TRUE,TRUE
1640549320,14.4984,129.5,,0.0999999,,TRUE,TRUE
1640549320,8.12336,129.5999999,,0.1000001,,TRUE,TRUE
1640549320,8.5632,129.7,,0.1,,TRUE,TRUE
1640549320,6.71776,129.8,,0.1000001,,TRUE,TRUE
1640549320,9.53904,129.9000001,,0.0999999,,TRUE,TRUE
1640549320,7.97392,130,,0.2,,TRUE,FALSE
1640549320,10.24944,130.2,,0.1,,TRUE,TRUE
1640549320,9.61152,130.3,,0.1000001,,TRUE,TRUE
1640549320,7.5112,130.4000001,,0.0999999,,TRUE,TRUE
1640549321,9.67648,130.5,,0.0999999,,TRUE,TRUE
1640549321,9.12528,130.5999999,,0.1000001,,TRUE,TRUE
1640549321,9.0096,130.7,,0.1,,TRUE,TRUE
1640549321,8.27488,130.8,,0.1000001,,TRUE,TRUE
1640549321,7.96848,130.9000001,,0.0999999,,TRUE,TRUE
1640549321,8.23792,131,,0.0999999,,TRUE,TRUE
1640549321,7.78608,131.0999999,,0.1000001,,TRUE,TRUE
1640549321,10.09568,131.2,,0.2000001,,TRUE,FALSE
1640549321,7.31248,131.4000001,,0.0999999,,TRUE,TRUE
1640549322,13.50768,131.5,,0.0999999,,TRUE,TRUE
1640549322,11.80368,131.5999999,,0.1000001,,TRUE,TRUE
1640549322,5.60448,131.7,,0.1,,TRUE,TRUE
1640549322,10.1264,131.8,,0.1000001,,TRUE,TRUE
1640549322,11.40224,131.9000001,,0.0999999,,TRUE,TRUE
1640549322,6.71776,132,,0.0999999,,TRUE,TRUE
1640549322,7.1696,132.0999999,,0.1000001,,TRUE,TRUE
1640549322,7.5384,132.2,,0.1,,TRUE,TRUE
1640549322,10.25488,132.3,,0.1000001,,TRUE,TRUE
1640549322,10.00176,132.4000001,,0.1999998,,TRUE,FALSE
1640549323,7.08656,132.5999999,,0.1000001,,TRUE,TRUE
1640549323,8.15936,132.7,,0.1,,TRUE,TRUE
1640549323,13.0272,132.8,,0.1000001,,TRUE,TRUE
1640549323,5.84672,132.9000001,,0.0999999,,TRUE,TRUE
1640549323,8.51424,133,,0.0999999,,TRUE,TRUE
1640549323,7.20768,133.0999999,,0.1000001,,TRUE,TRUE
1640549323,7.15872,133.2,,0.1,,TRUE,TRUE
1640549323,6.40336,133.3,,0.1000001,,TRUE,TRUE
1640549323,8,133.4000001,,0.0999999,,TRUE,TRUE
1640549324,5.79632,133.5,,0.0999999,,TRUE,TRUE
1640549324,6.45232,133.5999999,,0.1000001,,TRUE,TRUE
1640549324,6.44144,133.7,,0.2000001,,TRUE,FALSE
1640549324,7.14096,133.9000001,,0.0999999,,TRUE,TRUE
1640549324,7.76976,134,,0.0999999,,TRUE,TRUE
1640549324,9.66016,134.0999999,,0.1000001,,TRUE,TRUE
1640549324,10.70128,134.2,,0.1,,TRUE,TRUE
1640549324,9.88608,134.3,,0.1000001,,TRUE,TRUE
1640549324,7.30864,134.4000001,,0.0999999,,TRUE,TRUE
1640549325,11.58864,134.5,,0.0999999,,TRUE,TRUE
1640549325,8.15488,134.5999999,,0.1000001,,TRUE,TRUE
1640549325,8.72784,134.7,,0.1,,TRUE,TRUE
1640549325,11.05376,134.8,,0.1000001,,TRUE,TRUE
1640549325,10.29296,134.9000001,,0.0999999,,TRUE,TRUE
1640549325,12.5032,135,,0.0999999,,TRUE,TRUE
1640549325,7.21312,135.0999999,,0.1000001,,TRUE,TRUE
1640549325,14.052,135.2,,0.1,,TRUE,TRUE
1640549325,8.67888,135.3,,0.1000001,,TRUE,TRUE
1640549325,8.6176,135.4000001,,0.0999999,,TRUE,TRUE
1640549326,11.4552,135.5,,0.0999999,,TRUE,TRUE
1640549326,11.06464,135.5999999,,0.1000001,,TRUE,TRUE
1640549326,10.93264,135.7,,4.2000001,,TRUE,FALSE
1640549330,0.79984,139.9000001,,0.0999999,,TRUE,TRUE
1640549330,0.01248,140,,0.2,,TRUE,FALSE
1640549330,0.11456,140.2,,0.1,,TRUE,TRUE
1640549330,0.26632,140.3,,0.1000001,,TRUE,TRUE
1640549330,0.50624,140.4000001,,0.0999999,,TRUE,TRUE
1640549331,2.72784,140.5,,0.0999999,,TRUE,TRUE
1640549331,10.86552,140.5999999,,0.1000001,,TRUE,TRUE
1640549331,15.75776,140.7,,0.1,,TRUE,TRUE
1640549331,23.58848,140.8,,0.1000001,,TRUE,TRUE
1640549331,24.9264,140.9000001,,0.0999999,,TRUE,TRUE
1640549331,31.17184,141,,0.0999999,,TRUE,TRUE
1640549331,40.626,141.0999999,,0.1000001,,TRUE,TRUE
1640549331,27.41184,141.2,,0.1,,TRUE,TRUE
1640549331,13.93184,141.3,,0.2,,TRUE,FALSE
1640549332,0.20304,141.5,,0.0999999,,TRUE,TRUE
1640549332,0.13768,141.5999999,,0.1000001,,TRUE,TRUE
1640549332,0.03936,141.7,,0.1,,TRUE,TRUE
1640549332,0.10112,141.8,,0.4,,TRUE,FALSE
1640549332,0.66592,142.2,,0.1,,TRUE,TRUE
1640549332,20.09216,142.3,,0.9,,TRUE,FALSE
1640549333,0.01152,143.2,,0.1,,TRUE,TRUE
1640549333,0.15232,143.3,,0.1000001,,TRUE,TRUE
1640549333,0.60712,143.4000001,,0.0999999,,TRUE,TRUE
1640549334,0.16712,143.5,,0.3,,TRUE,FALSE
1640549334,0.24376,143.8,,0.1000001,,TRUE,TRUE
1640549334,19.18656,143.9000001,,0.0999999,,TRUE,TRUE
1640549334,39.56616,144,,0.0999999,,TRUE,TRUE
1640549334,47.4152,144.0999999,,0.1000001,,TRUE,TRUE
1640549334,42.9512,144.2,,0.2000001,,TRUE,FALSE
1640549334,50.51824,144.4000001,,0.0999999,,TRUE,TRUE
1640549335,38.18368,144.5,,0.0999999,,TRUE,TRUE
1640549335,46.50064,144.5999999,,0.1000001,,TRUE,TRUE
1640549335,41.55456,144.7,,0.1,,TRUE,TRUE
1640549335,44.3952,144.8,,0.1000001,,TRUE,TRUE
1640549335,42.29072,144.9000001,,0.0999999,,TRUE,TRUE
1640549335,44.37792,145,,0.0999999,,TRUE,TRUE
1640549335,36.6576,145.0999999,,0.1000001,,TRUE,TRUE
1640549335,45.94304,145.2,,0.1,,TRUE,TRUE
1640549335,42.53744,145.3,,0.1000001,,TRUE,TRUE
1640549335,48.83744,145.4000001,,0.0999999,,TRUE,TRUE
1640549336,25.00208,145.5,,0.0999999,,TRUE,TRUE
1640549336,2.92608,145.5999999,,0.1000001,,TRUE,TRUE
1640549336,12.51008,145.7,,0.1,,TRUE,TRUE
1640549336,33.43792,145.8,,0.1000001,,TRUE,TRUE
1640549336,46.85312,145.9000001,,0.0999999,,TRUE,TRUE
1640549336,46.58368,146,,0.0999999,,TRUE,TRUE
1640549336,49.61456,146.0999999,,0.1000001,,TRUE,TRUE
1640549336,50.5904,146.2,,0.2000001,,TRUE,FALSE
1640549336,37.412,146.4000001,,0.0999999,,TRUE,TRUE
1640549337,44.27408,146.5,,0.0999999,,TRUE,TRUE
1640549337,48.5448,146.5999999,,0.1000001,,TRUE,TRUE
1640549337,45.63504,146.7,,0.1,,TRUE,TRUE
1640549337,41.12608,146.8,,0.1000001,,TRUE,TRUE
1640549337,49.62,146.9000001,,0.0999999,,TRUE,TRUE
1640549337,35.81824,147,,0.0999999,,TRUE,TRUE
1640549337,48.7816,147.0999999,,0.1000001,,TRUE,TRUE
1640549337,46.5496,147.2,,0.1,,TRUE,TRUE
1640549337,46.21344,147.3,,0.1000001,,TRUE,TRUE
1640549337,46.54416,147.4000001,,0.0999999,,TRUE,TRUE
1640549338,45.99296,147.5,,0.0999999,,TRUE,TRUE
1640549338,39.89712,147.5999999,,0.1000001,,TRUE,TRUE
1640549338,57.6008,147.7,,0.1,,TRUE,TRUE
1640549338,46.6544,147.8,,0.1000001,,TRUE,TRUE
1640549338,47.44784,147.9000001,,0.0999999,,TRUE,TRUE
1640549338,44.54352,148,,0.0999999,,TRUE,TRUE
1640549338,35.22896,148.0999999,,0.1000001,,TRUE,TRUE
1640549338,24.548,148.2,,0.2000001,,TRUE,FALSE
1640549338,45.63504,148.4000001,,0.0999999,,TRUE,TRUE
1640549339,36.08368,148.5,,0.0999999,,TRUE,TRUE
1640549339,48.82656,148.5999999,,0.1000001,,TRUE,TRUE
1640549339,44.12432,148.7,,0.1,,TRUE,TRUE
1640549339,33.53728,148.8,,0.1000001,,TRUE,TRUE
1640549339,21.79424,148.9000001,,0.0999999,,TRUE,TRUE
1640549339,55.66,149,,0.0999999,,TRUE,TRUE
1640549339,58.51536,149.0999999,,0.1000001,,TRUE,TRUE
1640549339,80.49696,149.2,,0.3999999,,TRUE,FALSE
1640549340,58.64768,149.5999999,,0.1000001,,TRUE,TRUE
1640549340,44.51472,149.7,,0.1,,TRUE,TRUE
1640549340,70.68672,149.8,,0.1000001,,TRUE,TRUE
1640549340,12.22784,149.9000001,,0.1999998,,TRUE,FALSE
1640549340,26.516,150.0999999,,0.1000001,,TRUE,TRUE
1640549340,39.56784,150.2,,0.1,,TRUE,TRUE
1640549340,74.45664,150.3,,0.1000001,,TRUE,TRUE
1640549340,76.39056,150.4000001,,0.0999999,,TRUE,TRUE
1640549341,96.30448,150.5,,0.0999999,,TRUE,TRUE
1640549341,81.89712,150.5999999,,0.1000001,,TRUE,TRUE
1640549341,84.272,150.7,,0.1,,TRUE,TRUE
1640549341,96.29904,150.8,,0.1000001,,TRUE,TRUE
1640549341,87.43632,150.9000001,,0.0999999,,TRUE,TRUE
1640549341,91.3328,151,,0.0999999,,TRUE,TRUE
1640549341,34.48048,151.0999999,,0.1000001,,TRUE,TRUE
1640549341,106.57312,151.2,,0.1,,TRUE,TRUE
1640549341,97.06528,151.3,,0.1000001,,TRUE,TRUE
1640549341,104.23088,151.4000001,,0.0999999,,TRUE,TRUE
1640549342,95.27968,151.5,,0.0999999,,TRUE,TRUE
1640549342,104.22,151.5999999,,0.1000001,,TRUE,TRUE
1640549342,94.50256,151.7,,0.1,,TRUE,TRUE
1640549342,97.50624,151.8,,0.1000001,,TRUE,TRUE
1640549342,105.01888,151.9000001,,0.0999999,,TRUE,TRUE
1640549342,101.57968,152,,0.0999999,,TRUE,TRUE
1640549342,96.36032,152.0999999,,0.1000001,,TRUE,TRUE
1640549342,181.09936,152.2,,0.1,,TRUE,TRUE
1640549342,178.59104,152.3,,0.1000001,,TRUE,TRUE
1640549342,186.99104,152.4000001,,0.0999999,,TRUE,TRUE
1640549343,173.48736,152.5,,0.0999999,,TRUE,TRUE
1640549343,179.26336,152.5999999,,0.1000001,,TRUE,TRUE
1640549343,196.16272,152.7,,0.2000001,,TRUE,FALSE
1640549343,182.2344,152.9000001,,0.0999999,,TRUE,TRUE
1640549343,189.96752,153,,0.0999999,,TRUE,TRUE
1640549343,93.24096,153.0999999,,0.1000001,,TRUE,TRUE
1640549343,150.82144,153.2,,0.1,,TRUE,TRUE
1640549343,98.8672,153.3,,0.1000001,,TRUE,TRUE
1640549343,124.26448,153.4000001,,0.0999999,,TRUE,TRUE
1640549344,116.31088,153.5,,0.0999999,,TRUE,TRUE
1640549344,114.08976,153.5999999,,0.1000001,,TRUE,TRUE
1640549344,116.3776,153.7,,0.1,,TRUE,TRUE
1640549344,119.15536,153.8,,0.1000001,,TRUE,TRUE
1640549344,109.54816,153.9000001,,0.0999999,,TRUE,TRUE
1640549344,117.70592,154,,0.0999999,,TRUE,TRUE
1640549344,112.43072,154.0999999,,0.1000001,,TRUE,TRUE
1640549344,120.89056,154.2,,0.1,,TRUE,TRUE
1640549344,113.4664,154.3,,0.1000001,,TRUE,TRUE
1640549344,118.81776,154.4000001,,0.0999999,,TRUE,TRUE
1640549345,121.552,154.5,,0.0999999,,TRUE,TRUE
1640549345,120.19104,154.5999999,,0.1000001,,TRUE,TRUE
1640549345,112.68928,154.7,,0.1,,TRUE,TRUE
1640549345,122.9688,154.8,,0.1000001,,TRUE,TRUE
1640549345,114.95536,154.9000001,,0.0999999,,TRUE,TRUE
1640549345,123.99504,155,,0.0999999,,TRUE,TRUE
1640549345,120.38976,155.0999999,,0.1000001,,TRUE,TRUE
1640549345,124.26448,155.2,,0.1,,TRUE,TRUE
1640549345,120.24144,155.3,,0.1000001,,TRUE,TRUE
1640549345,129.33008,155.4000001,,0.0999999,,TRUE,TRUE
1640549346,122.67216,155.5,,0.0999999,,TRUE,TRUE
1640549346,126.9048,155.5999999,,0.1000001,,TRUE,TRUE
1640549346,123.85072,155.7,,0.1,,TRUE,TRUE
1640549346,130.30048,155.8,,0.1000001,,TRUE,TRUE
1640549346,133.22112,155.9000001,,0.0999999,,TRUE,TRUE
1640549346,127.89152,156,,0.0999999,,TRUE,TRUE
1640549346,133.65664,156.0999999,,0.1000001,,TRUE,TRUE
1640549346,122.61088,156.2,,0.1,,TRUE,TRUE
1640549346,134.39568,156.3,,0.1000001,,TRUE,TRUE
1640549346,134.49504,156.4000001,,0.0999999,,TRUE,TRUE
1640549347,131.26544,156.5,,0.0999999,,TRUE,TRUE
1640549347,134.57952,156.5999999,,0.1000001,,TRUE,TRUE
1640549347,130.43392,156.7,,0.1,,TRUE,TRUE
1640549347,138.28672,156.8,,0.1000001,,TRUE,TRUE
1640549347,131.93088,156.9000001,,0.0999999,,TRUE,TRUE
1640549347,134.55488,157,,0.0999999,,TRUE,TRUE
1640549347,141.17472,157.0999999,,0.1000001,,TRUE,TRUE
1640549347,138.04448,157.2,,0.1,,TRUE,TRUE
1640549347,139.05296,157.3,,0.1000001,,TRUE,TRUE
1640549347,138.07168,157.4000001,,0.0999999,,TRUE,TRUE
1640549348,138.8992,157.5,,0.0999999,,TRUE,TRUE
1640549348,138.08256,157.5999999,,0.1000001,,TRUE,TRUE
1640549348,140.20976,157.7,,0.2000001,,TRUE,FALSE
1640549348,142.94944,157.9000001,,0.0999999,,TRUE,TRUE
1640549348,143.37408,158,,0.0999999,,TRUE,TRUE
1640549348,143.92528,158.0999999,,0.1000001,,TRUE,TRUE
1640549348,138.93728,158.2,,0.1,,TRUE,TRUE
1640549348,147.6952,158.3,,0.1000001,,TRUE,TRUE
1640549348,141.51088,158.4000001,,0.0999999,,TRUE,TRUE
1640549349,148.848,158.5,,0.0999999,,TRUE,TRUE
1640549349,133.96016,158.5999999,,0.1000001,,TRUE,TRUE
1640549349,168.63536,158.7,,0.1,,TRUE,TRUE
1640549349,155.22416,158.8,,0.1000001,,TRUE,TRUE
1640549349,140.7624,158.9000001,,0.0999999,,TRUE,TRUE
1640549349,152.08848,159,,0.0999999,,TRUE,TRUE
1640549349,151.84624,159.0999999,,0.1000001,,TRUE,TRUE
1640549349,156.70224,159.2,,0.1,,TRUE,TRUE
1640549349,132.22496,159.3,,0.1000001,,TRUE,TRUE
1640549349,148.6928,159.4000001,,0.0999999,,TRUE,TRUE
1640549350,157.94208,159.5,,0.0999999,,TRUE,TRUE
1640549350,141.35168,159.5999999,,0.1000001,,TRUE,TRUE
1640549350,160.8696,159.7,,0.1,,TRUE,TRUE
1640549350,138.81072,159.8,,0.1000001,,TRUE,TRUE
1640549350,156.1728,159.9000001,,0.0999999,,TRUE,TRUE
1640549350,150.89216,160,,0.0999999,,TRUE,TRUE
1640549350,166.60752,160.0999999,,0.1000001,,TRUE,TRUE
1640549350,160.85184,160.2,,0.1,,TRUE,TRUE
1640549350,147.21072,160.3,,0.1000001,,TRUE,TRUE
1640549350,156.00272,160.4000001,,0.0999999,,TRUE,TRUE
1640549351,143.97568,160.5,,0.0999999,,TRUE,TRUE
1640549351,159.60656,160.5999999,,0.1000001,,TRUE,TRUE
1640549351,161.07776,160.7,,0.1,,TRUE,TRUE
1640549351,160.49392,160.8,,0.1000001,,TRUE,TRUE
1640549351,163.22272,160.9000001,,0.0999999,,TRUE,TRUE
1640549351,156.65872,161,,0.0999999,,TRUE,TRUE
1640549351,177.856,161.0999999,,0.1000001,,TRUE,TRUE
1640549351,156.0952,161.2,,0.1,,TRUE,TRUE
1640549351,166.23184,161.3,,0.2,,TRUE,FALSE
1640549352,142.1752,161.5,,0.0999999,,TRUE,TRUE
1640549352,160.24912,161.5999999,,0.1000001,,TRUE,TRUE
1640549352,149.77632,161.7,,0.1,,TRUE,TRUE
1640549352,207.01664,161.8,,0.1000001,,TRUE,TRUE
1640549352,205.35072,161.9000001,,0.0999999,,TRUE,TRUE
1640549352,167.68128,162,,0.0999999,,TRUE,TRUE
1640549352,178.09824,162.0999999,,0.1000001,,TRUE,TRUE
1640549352,166.90416,162.2,,0.1,,TRUE,TRUE
1640549352,174.66992,162.3,,0.1000001,,TRUE,TRUE
1640549352,172.64752,162.4000001,,0.0999999,,TRUE,TRUE
1640549353,168.33184,162.5,,0.0999999,,TRUE,TRUE
1640549353,186.00288,162.5999999,,0.1000001,,TRUE,TRUE
1640549353,170.67408,162.7,,0.1,,TRUE,TRUE
1640549353,172.476,162.8,,0.1000001,,TRUE,TRUE
1640549353,173.67776,162.9000001,,0.0999999,,TRUE,TRUE
1640549353,172.52096,163,,0.0999999,,TRUE,TRUE
1640549353,179.01968,163.0999999,,0.1000001,,TRUE,TRUE
1640549353,127.93792,163.2,,0.1,,TRUE,TRUE
1640549353,216.89328,163.3,,0.1000001,,TRUE,TRUE
1640549353,185.34288,163.4000001,,0.0999999,,TRUE,TRUE
1640549354,170.70272,163.5,,0.0999999,,TRUE,TRUE
1640549354,183.90832,163.5999999,,0.1000001,,TRUE,TRUE
1640549354,173.916,163.7,,0.1,,TRUE,TRUE
1640549354,193.5264,163.8,,0.1000001,,TRUE,TRUE
1640549354,180.60656,163.9000001,,0.0999999,,TRUE,TRUE
1640549354,183.45648,164,,0.0999999,,TRUE,TRUE
1640549354,189.4856,164.0999999,,0.1000001,,TRUE,TRUE
1640549354,174.1296,164.2,,0.1,,TRUE,TRUE
1640549354,185.2312,164.3,,0.1000001,,TRUE,TRUE
1640549354,192.17088,164.4000001,,0.0999999,,TRUE,TRUE
1640549355,180.27584,164.5,,0.0999999,,TRUE,TRUE
1640549355,201.38064,164.5999999,,0.1000001,,TRUE,TRUE
1640549355,189.26512,164.7,,0.2000001,,TRUE,FALSE
1640549355,207.72416,164.9000001,,0.0999999,,TRUE,TRUE
1640549355,195.83056,165,,0.0999999,,TRUE,TRUE
1640549355,206.38496,165.0999999,,0.1000001,,TRUE,TRUE
1640549355,189.88848,165.2,,0.1,,TRUE,TRUE
1640549355,199.49568,165.3,,0.1000001,,TRUE,TRUE
1640549355,194.43008,165.4000001,,0.0999999,,TRUE,TRUE
1640549356,143.56336,165.5,,0.0999999,,TRUE,TRUE
1640549356,165.22624,165.5999999,,0.1000001,,TRUE,TRUE
1640549356,224.704,165.7,,0.2000001,,TRUE,FALSE
1640549356,229.26192,165.9000001,,0.0999999,,TRUE,TRUE
1640549356,226.83664,166,,0.0999999,,TRUE,TRUE
1640549356,226.4896,166.0999999,,0.1000001,,TRUE,TRUE
1640549356,219.52816,166.2,,0.1,,TRUE,TRUE
1640549356,193.68848,166.3,,0.1000001,,TRUE,TRUE
1640549356,230.9536,166.4000001,,0.0999999,,TRUE,TRUE
1640549357,245.93536,166.5,,0.0999999,,TRUE,TRUE
1640549357,232.1336,166.5999999,,0.1000001,,TRUE,TRUE
1640549357,223.29808,166.7,,0.1,,TRUE,TRUE
1640549357,210.60416,166.8,,0.1000001,,TRUE,TRUE
1640549357,244.61792,166.9000001,,0.0999999,,TRUE,TRUE
1640549357,250.06864,167,,0.0999999,,TRUE,TRUE
1640549357,236.01376,167.0999999,,0.1000001,,TRUE,TRUE
1640549357,228.04928,167.2,,0.1,,TRUE,TRUE
1640549357,223.49136,167.3,,0.1000001,,TRUE,TRUE
1640549357,240.8752,167.4000001,,0.0999999,,TRUE,TRUE
1640549358,195.68912,167.5,,0.0999999,,TRUE,TRUE
1640549358,245.74752,167.5999999,,0.1000001,,TRUE,TRUE
1640549358,136.68432,167.7,,0.2000001,,TRUE,FALSE
1640549358,0.12032,167.9000001,,0.0999999,,TRUE,TRUE
1640549358,165.42352,168,,0.0999999,,TRUE,TRUE
1640549358,240.78128,168.0999999,,0.1000001,,TRUE,TRUE
1640549358,241.64688,168.2,,0.1,,TRUE,TRUE
1640549358,239.33184,168.3,,0.1000001,,TRUE,TRUE
1640549358,236.80176,168.4000001,,0.0999999,,TRUE,TRUE
1640549359,234.80656,168.5,,0.0999999,,TRUE,TRUE
1640549359,241.77344,168.5999999,,0.1000001,,TRUE,TRUE
1640549359,245.42768,168.7,,0.1,,TRUE,TRUE
1640549359,238.44448,168.8,,0.1000001,,TRUE,TRUE
1640549359,244.09936,168.9000001,,0.0999999,,TRUE,TRUE
1640549359,233.34624,169,,0.0999999,,TRUE,TRUE
1640549359,247.51136,169.0999999,,0.1000001,,TRUE,TRUE
1640549359,244.63968,169.2,,0.1,,TRUE,TRUE
1640549359,249.07104,169.3,,0.1000001,,TRUE,TRUE
1640549359,235.8096,169.4000001,,0.0999999,,TRUE,TRUE
1640549360,241.31072,169.5,,0.0999999,,TRUE,TRUE
1640549360,241.65776,169.5999999,,0.1000001,,TRUE,TRUE
1640549360,244.74448,169.7,,0.1,,TRUE,TRUE
1640549360,252.17408,169.8,,0.1000001,,TRUE,TRUE
1640549360,245.09152,169.9000001,,0.0999999,,TRUE,TRUE
1640549360,267.1776,170,,0.0999999,,TRUE,TRUE
1640549360,208.84032,170.0999999,,0.1000001,,TRUE,TRUE
1640549360,237.58432,170.2,,0.1,,TRUE,TRUE
1640549360,240.8752,170.3,,0.1000001,,TRUE,TRUE
1640549360,228.41264,170.4000001,,0.0999999,,TRUE,TRUE
1640549361,244.95952,170.5,,0.0999999,,TRUE,TRUE
1640549361,248.08432,170.5999999,,0.1000001,,TRUE,TRUE
1640549361,234.59152,170.7,,0.1,,TRUE,TRUE
1640549361,248.94448,170.8,,0.1000001,,TRUE,TRUE
1640549361,248.50896,170.9000001,,0.0999999,,TRUE,TRUE
1640549361,220.43184,171,,0.0999999,,TRUE,TRUE
1640549361,237.23184,171.0999999,,0.1000001,,TRUE,TRUE
1640549361,252.88592,171.2,,0.1,,TRUE,TRUE
1640549361,248.49808,171.3,,0.2,,TRUE,FALSE
1640549362,190.2272,171.5,,0.0999999,,TRUE,TRUE
1640549362,0.82064,171.5999999,,0.2000001,,TRUE,FALSE
1640549362,4.01216,171.8,,0.1000001,,TRUE,TRUE
1640549362,15.84592,171.9000001,,0.0999999,,TRUE,TRUE
1640549362,12.52784,172,,0.0999999,,TRUE,TRUE
